Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,time,precipIntensity,Prediction,Probability,DayFrameAlt
16,4,1,0,0,1,0,0,0,0,169,27,20,0,7,7,1555099200,0.0,0,0.001482307910919,2
20,1,1,0,0,1,0,0,0,0,169,27,20,0,7,7,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,169,27,20,0,7,7,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,170,28,20,0,2,6,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,170,28,20,0,2,6,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,170,28,20,0,2,6,1555070400,0.10099999999999999,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,170,28,20,0,2,6,1555084800,0.0,0,0.0014822781085970002,1
16,4,1,0,0,1,0,0,0,0,170,28,20,0,2,6,1555099200,0.0,0,0.0014823973178860002,2
20,1,1,0,0,1,0,0,0,0,170,28,20,0,2,6,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,0,1,0,0,0,0,170,28,20,0,2,6,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,171,29,20,0,7,7,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,171,29,20,0,7,7,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,171,29,20,0,7,7,1555070400,0.099,1,0.9999771118164059,1
12,3,1,0,0,1,0,0,0,0,171,29,20,0,7,7,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,171,29,20,0,7,7,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,171,29,20,0,7,7,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,171,29,20,0,7,7,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,172,30,20,1,7,8,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,172,30,20,1,7,8,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,172,30,20,1,7,8,1555070400,0.094,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,172,30,20,1,7,8,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,172,30,20,1,7,8,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,172,30,20,1,7,8,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,172,30,20,1,7,8,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,173,31,20,1,7,4,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,173,31,20,1,7,4,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,173,31,20,1,7,4,1555070400,0.092,1,0.999976933002472,1
12,3,1,0,0,1,0,0,0,0,173,31,20,1,7,4,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,173,31,20,1,7,4,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,173,31,20,1,7,4,1555113600,0.0,0,0.001482337713242,3
23,1,1,0,0,1,0,0,0,0,173,31,20,1,7,4,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,174,32,20,0,7,5,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,174,32,20,0,7,5,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,174,32,20,0,7,5,1555070400,0.08900000000000001,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,174,32,20,0,7,5,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,174,32,20,0,7,5,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,174,32,20,0,7,5,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,174,32,20,0,7,5,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,175,33,20,0,7,5,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,175,33,20,0,7,5,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,175,33,20,0,7,5,1555070400,0.087,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,175,33,20,0,7,5,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,175,33,20,0,7,5,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,175,33,20,0,7,5,1555113600,0.0,0,0.001482337713242,3
23,1,1,0,0,1,0,0,0,0,175,33,20,0,7,5,1555124400,0.0,0,0.001482337713242,3
0,1,1,0,0,1,0,0,0,0,176,34,20,0,7,1,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,176,34,20,0,7,1,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,176,34,20,0,7,1,1555070400,0.084,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,176,34,20,0,7,1,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,176,34,20,0,7,1,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,176,34,20,0,7,1,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,176,34,20,0,7,1,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,177,35,20,0,7,6,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,177,35,20,0,7,6,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,177,35,20,0,7,6,1555070400,0.081,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,177,35,20,0,7,6,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,177,35,20,0,7,6,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,177,35,20,0,7,6,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,177,35,20,0,7,6,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,178,36,20,0,7,15,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,178,36,20,0,7,15,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,178,36,20,0,7,15,1555070400,0.077,1,0.9999771118164059,1
12,3,1,0,0,1,0,0,0,0,178,36,20,0,7,15,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,178,36,20,0,7,15,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,178,36,20,0,7,15,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,178,36,20,0,7,15,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,179,37,20,0,7,16,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,179,37,20,0,7,16,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,179,37,20,0,7,16,1555070400,0.073,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,179,37,20,0,7,16,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,179,37,20,0,7,16,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,179,37,20,0,7,16,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,179,37,20,0,7,16,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,180,38,20,0,7,14,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,180,38,20,0,7,14,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,180,38,20,0,7,14,1555070400,0.069,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,180,38,20,0,7,14,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,180,38,20,0,7,14,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,180,38,20,0,7,14,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,180,38,20,0,7,14,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,181,39,20,0,7,5,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,181,39,20,0,7,5,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,181,39,20,0,7,5,1555070400,0.066,1,0.9999756813049309,1
12,3,1,0,0,1,0,0,0,0,181,39,20,0,7,5,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,181,39,20,0,7,5,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,181,39,20,0,7,5,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,181,39,20,0,7,5,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,182,7,19,0,7,1,1555041600,0.0,0,0.001482725143433,3
4,1,1,0,0,1,0,0,0,0,182,7,19,0,7,1,1555056000,0.0,0,0.0014831721782679998,3
8,2,1,0,0,0,1,0,0,1,182,7,19,0,7,1,1555070400,0.057999999999999996,1,0.541242718696594,1
12,3,1,0,0,1,0,0,0,0,182,7,19,0,7,1,1555084800,0.0,0,0.001485913991928,1
16,4,1,0,0,1,0,0,0,0,182,7,19,0,7,1,1555099200,0.0,0,0.00148993730545,2
20,1,1,0,0,1,0,0,0,0,182,7,19,0,7,1,1555113600,0.0,0,0.0014827549457550003,3
23,1,1,0,0,1,0,0,0,0,182,7,19,0,7,1,1555124400,0.0,0,0.001482576131821,3
0,1,1,0,0,1,0,0,0,0,183,8,19,0,7,1,1555041600,0.0,0,0.001482576131821,3
4,1,1,0,0,1,0,0,0,0,183,8,19,0,7,1,1555056000,0.0,0,0.001482933759689,3
8,2,1,0,0,0,1,0,0,1,183,8,19,0,7,1,1555070400,0.061,1,0.999957501888275,1
12,3,1,0,0,1,0,0,0,0,183,8,19,0,7,1,1555084800,0.0,0,0.001484990119934,1
16,4,1,0,0,1,0,0,0,0,183,8,19,0,7,1,1555099200,0.0,0,0.001488089561462,2
20,1,1,0,0,1,0,0,0,0,183,8,19,0,7,1,1555113600,0.0,0,0.0014826655387879999,3
23,1,1,0,0,1,0,0,0,0,183,8,19,0,7,1,1555124400,0.0,0,0.0014824867248539998,3
0,1,1,0,0,1,0,0,0,0,186,11,19,0,7,7,1555041600,0.0,0,0.001482576131821,3
4,1,1,0,0,1,0,0,0,0,186,11,19,0,7,7,1555056000,0.0,0,0.001483023166657,3
8,2,1,0,0,0,1,0,0,1,186,11,19,0,7,7,1555070400,0.07,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,186,11,19,0,7,7,1555084800,0.0,0,0.0014856457710270001,1
16,4,1,0,0,1,0,0,0,0,186,11,19,0,7,7,1555099200,0.0,0,0.0014893114566800001,2
20,1,1,0,0,1,0,0,0,0,186,11,19,0,7,7,1555113600,0.0,0,0.001483023166657,3
23,1,1,0,0,1,0,0,0,0,186,11,19,0,7,7,1555124400,0.0,0,0.0014827549457550003,3
0,1,1,0,0,1,0,0,0,0,187,12,19,1,0,12,1555041600,0.0,0,0.0017668604850770001,3
4,1,1,0,0,1,0,0,0,0,187,12,19,1,0,12,1555056000,0.0,0,0.002140372991562,3
8,2,1,0,0,0,1,0,0,1,187,12,19,1,0,12,1555070400,0.07400000000000001,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,187,12,19,1,0,12,1555084800,0.0,0,0.008065581321716,1
16,4,1,0,0,1,0,0,0,0,187,12,19,1,0,12,1555099200,0.0,0,0.028741866350174002,2
20,1,1,0,0,1,0,0,0,0,187,12,19,1,0,12,1555113600,0.0,0,0.007851362228394,3
23,1,1,0,0,1,0,0,0,0,187,12,19,1,0,12,1555124400,0.0,0,0.010750800371169999,3
0,1,1,0,0,1,0,0,0,0,188,13,19,1,2,5,1555041600,0.0,0,0.0014874041080470003,3
4,1,1,0,0,1,0,0,0,0,188,13,19,1,2,5,1555056000,0.0,0,0.0014962255954739999,3
8,2,1,0,0,0,1,0,0,1,188,13,19,1,2,5,1555070400,0.077,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,188,13,19,1,2,5,1555084800,0.0,0,0.001589357852936,1
16,4,1,0,0,1,0,0,0,0,188,13,19,1,2,5,1555099200,0.0,0,0.0017627775669100002,2
20,1,1,0,0,1,0,0,0,0,188,13,19,1,2,5,1555113600,0.0,0,0.001632690429688,3
23,1,1,0,1,0,0,0,0,0,188,13,19,1,2,5,1555124400,0.0,0,0.0016265809535979997,3
0,1,1,0,0,1,0,0,0,0,189,14,19,0,2,8,1555041600,0.0,0,0.0014837384223939998,3
4,1,1,0,0,1,0,0,0,0,189,14,19,0,2,8,1555056000,0.0,0,0.0014873445034029999,3
8,2,1,0,0,0,1,0,0,1,189,14,19,0,2,8,1555070400,0.08,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,189,14,19,0,2,8,1555084800,0.0,0,0.0015244781970979997,1
16,4,1,0,0,1,0,0,0,0,189,14,19,0,2,8,1555099200,0.0,0,0.001579493284225,2
20,1,1,0,0,1,0,0,0,0,189,14,19,0,2,8,1555113600,0.0,0,0.001491039991379,3
23,1,1,0,1,0,0,0,0,0,189,14,19,0,2,8,1555124400,0.0,0,0.001494526863098,3
0,1,1,0,0,1,0,0,0,0,190,15,19,0,2,7,1555041600,0.0,0,0.0014834403991700002,3
4,1,1,0,0,1,0,0,0,0,190,15,19,0,2,7,1555056000,0.0,0,0.001486390829086,3
8,2,1,0,0,0,1,0,0,1,190,15,19,0,2,7,1555070400,0.083,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,190,15,19,0,2,7,1555084800,0.0,0,0.0015171766281129998,1
16,4,1,0,0,1,0,0,0,0,190,15,19,0,2,7,1555099200,0.0,0,0.001563787460327,2
20,1,1,0,0,1,0,0,0,0,190,15,19,0,2,7,1555113600,0.0,0,0.001489073038101,3
23,1,1,0,1,0,0,0,0,0,190,15,19,0,2,7,1555124400,0.0,0,0.001491129398346,3
0,1,1,0,0,1,0,0,0,0,191,16,19,0,0,5,1555041600,0.0,0,0.0014829039573670002,3
4,1,1,0,0,1,0,0,0,0,191,16,19,0,0,5,1555056000,0.0,0,0.0014849305152890002,3
8,2,1,0,0,0,1,0,0,1,191,16,19,0,0,5,1555070400,0.087,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,191,16,19,0,0,5,1555084800,0.0,0,0.001513451337814,1
16,4,1,0,0,1,0,0,0,0,191,16,19,0,0,5,1555099200,0.0,0,0.001560658216476,2
20,1,1,0,0,1,0,0,0,0,191,16,19,0,0,5,1555113600,0.0,0,0.0014885663986210001,3
23,1,1,0,1,0,0,0,0,0,191,16,19,0,0,5,1555124400,0.0,0,0.001489460468292,3
0,1,1,0,0,1,0,0,0,0,192,17,19,0,7,12,1555041600,0.0,0,0.0014824271202089998,3
4,1,1,0,0,1,0,0,0,0,192,17,19,0,7,12,1555056000,0.0,0,0.0014828145504,3
8,2,1,0,0,0,1,0,0,1,192,17,19,0,7,12,1555070400,0.09,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,192,17,19,0,7,12,1555084800,0.0,0,0.001484870910645,1
16,4,1,0,0,1,0,0,0,0,192,17,19,0,7,12,1555099200,0.0,0,0.001487761735916,2
20,1,1,0,0,1,0,0,0,0,192,17,19,0,7,12,1555113600,0.0,0,0.0014833509922029997,3
23,1,1,0,1,0,0,0,0,0,192,17,19,0,7,12,1555124400,0.0,0,0.001483261585236,3
0,1,1,0,0,1,0,0,0,0,193,18,19,0,7,7,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,193,18,19,0,7,7,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,193,18,19,0,7,7,1555070400,0.094,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,193,18,19,0,7,7,1555084800,0.0,0,0.0014826357364649998,1
16,4,1,0,0,1,0,0,0,0,193,18,19,0,7,7,1555099200,0.0,0,0.0014833509922029997,2
20,1,1,0,0,1,0,0,0,0,193,18,19,0,7,7,1555113600,0.0,0,0.0014823973178860002,3
23,1,1,0,1,0,0,0,0,0,193,18,19,0,7,7,1555124400,0.0,0,0.0014824569225310002,3
0,1,1,0,0,1,0,0,0,0,194,19,19,0,7,28,1555041600,0.0,0,0.0014827549457550003,3
4,1,1,0,0,1,0,0,0,0,194,19,19,0,7,28,1555056000,0.0,0,0.0014836192131039998,3
8,2,1,0,0,0,1,0,0,1,194,19,19,0,7,28,1555070400,0.09699999999999999,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,194,19,19,0,7,28,1555084800,0.0,0,0.0014891326427459999,1
16,4,1,0,0,1,0,0,0,0,194,19,19,0,7,28,1555099200,0.0,0,0.001496165990829,2
20,1,1,0,0,1,0,0,0,0,194,19,19,0,7,28,1555113600,0.0,0,0.001487970352173,3
23,1,1,0,1,0,0,0,0,0,194,19,19,0,7,28,1555124400,0.0,0,0.00149068236351,3
0,1,1,0,0,1,0,0,0,0,195,20,19,0,7,26,1555041600,0.0,0,0.0014826655387879999,3
4,1,1,0,0,1,0,0,0,0,195,20,19,0,7,26,1555056000,0.0,0,0.001483201980591,3
8,2,1,0,0,0,1,0,0,1,195,20,19,0,7,26,1555070400,0.10099999999999999,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,195,20,19,0,7,26,1555084800,0.0,0,0.0014867782592770003,1
16,4,1,0,0,1,0,0,0,0,195,20,19,0,7,26,1555099200,0.0,0,0.0014914870262149997,2
20,1,1,0,0,1,0,0,0,0,195,20,19,0,7,26,1555113600,0.0,0,0.001485615968704,3
23,1,1,0,1,0,0,0,0,0,195,20,19,0,7,26,1555124400,0.0,0,0.001487255096436,3
0,1,1,0,0,1,0,0,0,0,196,21,19,0,7,12,1555041600,0.0,0,0.001482307910919,3
4,1,1,0,0,1,0,0,0,0,196,21,19,0,7,12,1555056000,0.0,0,0.0014823973178860002,3
8,2,1,0,0,0,1,0,0,1,196,21,19,0,7,12,1555070400,0.10400000000000001,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,196,21,19,0,7,12,1555084800,0.0,0,0.001482993364334,1
16,4,1,0,0,1,0,0,0,0,196,21,19,0,7,12,1555099200,0.0,0,0.0014838576316829998,2
20,1,1,0,0,1,0,0,0,0,196,21,19,0,7,12,1555113600,0.0,0,0.0014826357364649998,3
23,1,1,0,1,0,0,0,0,0,196,21,19,0,7,12,1555124400,0.0,0,0.0014826059341429998,3
0,1,1,0,0,1,0,0,0,0,197,22,19,0,7,13,1555041600,0.0,0,0.0014822781085970002,3
4,1,1,0,0,1,0,0,0,0,197,22,19,0,7,13,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,197,22,19,0,7,13,1555070400,0.10800000000000001,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,197,22,19,0,7,13,1555084800,0.0,0,0.0014828443527220001,1
16,4,1,0,0,1,0,0,0,0,197,22,19,0,7,13,1555099200,0.0,0,0.0014836192131039998,2
20,1,1,0,0,1,0,0,0,0,197,22,19,0,7,13,1555113600,0.0,0,0.0014825165271760002,3
23,1,1,0,0,1,0,0,0,0,197,22,19,0,7,13,1555124400,0.0,0,0.0014825165271760002,3
0,1,1,0,0,1,0,0,0,0,198,23,19,0,7,25,1555041600,0.0,0,0.0014822781085970002,3
4,1,1,0,0,1,0,0,0,0,198,23,19,0,7,25,1555056000,0.0,0,0.0014824569225310002,3
8,2,1,0,0,0,1,0,0,1,198,23,19,0,7,25,1555070400,0.107,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,198,23,19,0,7,25,1555084800,0.0,0,0.001483052968979,1
16,4,1,0,0,1,0,0,0,0,198,23,19,0,7,25,1555099200,0.0,0,0.0014837384223939998,2
20,1,1,0,0,1,0,0,0,0,198,23,19,0,7,25,1555113600,0.0,0,0.001482725143433,3
23,1,1,0,0,1,0,0,0,0,198,23,19,0,7,25,1555124400,0.0,0,0.0014826655387879999,3
0,1,1,0,0,1,0,0,0,0,199,24,19,0,7,32,1555041600,0.0,0,0.001482307910919,3
4,1,1,0,0,1,0,0,0,0,199,24,19,0,7,32,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,199,24,19,0,7,32,1555070400,0.106,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,199,24,19,0,7,32,1555084800,0.0,0,0.0014823973178860002,1
16,4,1,0,0,1,0,0,0,0,199,24,19,0,7,32,1555099200,0.0,0,0.0014827549457550003,2
20,1,1,0,0,1,0,0,0,0,199,24,19,0,7,32,1555113600,0.0,0,0.0014823675155639998,3
23,1,1,0,0,1,0,0,0,0,199,24,19,0,7,32,1555124400,0.0,0,0.0014824271202089998,3
0,1,1,0,0,1,0,0,0,0,200,25,19,0,7,17,1555041600,0.0,0,0.0014822185039520001,3
4,1,1,0,0,1,0,0,0,0,200,25,19,0,7,17,1555056000,0.0,0,0.0014822781085970002,3
8,2,1,0,0,0,1,0,0,1,200,25,19,0,7,17,1555070400,0.10400000000000001,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,200,25,19,0,7,17,1555084800,0.0,0,0.0014824271202089998,1
16,4,1,0,0,1,0,0,0,0,200,25,19,0,7,17,1555099200,0.0,0,0.0014827549457550003,2
20,1,1,0,0,1,0,0,0,0,200,25,19,0,7,17,1555113600,0.0,0,0.001482337713242,3
23,1,1,0,0,1,0,0,0,0,200,25,19,0,7,17,1555124400,0.0,0,0.001482337713242,3
0,1,1,0,0,1,0,0,0,0,201,26,19,0,7,14,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,201,26,19,0,7,14,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,201,26,19,0,7,14,1555070400,0.102,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,201,26,19,0,7,14,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,201,26,19,0,7,14,1555099200,0.0,0,0.0014824867248539998,2
20,1,1,0,0,1,0,0,0,0,201,26,19,0,7,14,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,0,1,0,0,0,0,201,26,19,0,7,14,1555124400,0.0,0,0.0014822781085970002,3
0,1,1,0,0,1,0,0,0,0,202,27,19,0,7,2,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,202,27,19,0,7,2,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,202,27,19,0,7,2,1555070400,0.1,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,202,27,19,0,7,2,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,202,27,19,0,7,2,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,202,27,19,0,7,2,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,202,27,19,0,7,2,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,203,28,19,0,2,5,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,203,28,19,0,2,5,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,203,28,19,0,2,5,1555070400,0.098,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,203,28,19,0,2,5,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,203,28,19,0,2,5,1555099200,0.0,0,0.0014824271202089998,2
20,1,1,0,0,1,0,0,0,0,203,28,19,0,2,5,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,203,28,19,0,2,5,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,204,29,19,0,7,14,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,204,29,19,0,7,14,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,204,29,19,0,7,14,1555070400,0.096,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,204,29,19,0,7,14,1555084800,0.0,0,0.001482307910919,1
16,4,1,0,0,1,0,0,0,0,204,29,19,0,7,14,1555099200,0.0,0,0.001482307910919,2
20,1,1,0,0,1,0,0,0,0,204,29,19,0,7,14,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,204,29,19,0,7,14,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,205,30,19,0,7,15,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,205,30,19,0,7,15,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,205,30,19,0,7,15,1555070400,0.091,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,205,30,19,0,7,15,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,205,30,19,0,7,15,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,205,30,19,0,7,15,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,205,30,19,0,7,15,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,206,31,19,1,7,4,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,206,31,19,1,7,4,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,206,31,19,1,7,4,1555070400,0.08900000000000001,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,206,31,19,1,7,4,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,206,31,19,1,7,4,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,206,31,19,1,7,4,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,206,31,19,1,7,4,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,207,32,19,1,7,10,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,207,32,19,1,7,10,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,207,32,19,1,7,10,1555070400,0.086,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,207,32,19,1,7,10,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,207,32,19,1,7,10,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,207,32,19,1,7,10,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,0,1,0,0,0,0,207,32,19,1,7,10,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,208,33,19,0,7,13,1555041600,0.0,0,0.0014821887016300001,3
