,Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
942,1479,3305767001,-85.260666,35.041707,120,2/25/19,6:00,6,36.33,55.17,35.43,22.81,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,30,15,,0.020358205,0.308,0.0
5059,1720,33I0024002,-85.297892,35.021809000000005,145,2/25/19,7:00,7,35.34,55.81,35.34,22.06,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.22012702,8.966000000000001,0.0
2135,2785,3304417001,-85.299374,35.02626,44,2/25/19,11:00,11,42.43,55.8,34.99,20.94,0.42,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,18,4,16,34,18,,0.14385632,0.095,0.0
2276,4662,33I0024002,-85.28069,35.016490999999995,136,2/25/19,19:00,19,48.98,55.85,35.03,27.53,0.43,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.2307296,10.06,0.0
1041,4541,33SR320001,-85.154777,35.008124,36,2/25/19,18:00,18,51.57,55.37,34.81,27.39,0.39,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.16175923,3.4210000000000003,0.0
4702,4965,33I0075001,-85.111622,35.073807,51,2/25/19,20:00,20,44.94,54.04,34.53,27.57,0.5,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.015478639,8.969,0.0
81,3847,33I0024002,-85.32220699999999,35.029902,31,2/25/19,15:00,15,54.77,56.01,35.15,23.53,0.29,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,0.45015413,7.343,0.0
1472,5274,33I0024002,-85.31139,35.029438,36,2/25/19,21:00,21,45.51,55.96,35.03,27.34,0.49,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.22791013,8.032,0.0
3799,3832,33I0024002,-85.227148,35.005132,33,2/25/19,15:00,15,54.12,55.59,34.92,23.91,0.31,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.16445562,13.632,0.0
2324,5596,33SR029001,-85.316129,35.057348,28,2/25/19,22:00,22,44.05,55.95,34.91,27.02,0.51,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,0.30774873,0.196,0.0
3962,1684,33SR320001,-85.153227,35.008538,27,2/25/19,6:00,6,36.47,55.25,35.5,23.53,0.59,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.058138996,3.383,0.0
4066,3193,33I0024002,-85.237709,35.008661,127,2/25/19,13:00,13,48.61,55.42,34.99,21.02,0.33,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,0.30261,12.981,0.0
5450,4724,3303601001,-85.200161,35.055347999999995,49,2/25/19,19:00,19,48.42,55.48,34.59,27.61,0.44,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,30,15,,0.100219496,0.002,0.0
3808,75,330A271001,-85.308341,35.065196,47,2/25/19,0:00,0,54.19,61.63,44.82,50.6,0.88,2,0,3.25,0.35,rain,0.0151,0.1561,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,0.12017209,0.225,0.0
3794,1449,3301122001,-85.150941,35.040129,27,2/25/19,5:00,5,37.79,55.13,35.4,24.23,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.031337876,0.325,0.0
1542,51,330D624001,-85.199279,35.234297,60,2/25/19,0:00,0,53.42,58.49,44.36,50.04,0.88,2,0,4.05,0.36,rain,0.0158,0.1576,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,7,0,2,2,2,12,4,19,14,15,,0.18101478,0.139,0.0
5092,5633,33I0024002,-85.25206899999999,35.014338,26,2/25/19,22:00,22,44.06,55.26,35.12,26.92,0.51,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.05748624,12.072000000000001,0.0
4552,4925,33I0024002,-85.323702,35.02629,91,2/25/19,20:00,20,47.24,55.95,34.86,27.58,0.46,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.43149596,7.082000000000001,0.0
2976,2550,33I0075001,-85.203262,35.007414000000004,43,2/25/19,10:00,10,39.31,55.38,34.76,20.72,0.47,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,0.23113447,1.847,0.0
3161,1792,3305403001,-85.290932,35.041926000000004,47,2/25/19,7:00,7,35.24,55.66,35.24,21.89,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,16,17,15,,0.08865949,1.653,0.0
3505,5218,33I0024002,-85.322434,35.028932,47,2/25/19,21:00,21,45.54,55.93,34.83,27.36,0.49,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.3875406,7.279,0.0
774,1835,3305747001,-85.142778,35.068587,38,2/25/19,7:00,7,35.26,55.13,35.26,22.34,0.59,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,1,2,2,18,4,17,24,18,,0.06243745,0.275,0.0
2530,486,33I0075001,-85.16582,35.033426,26,2/25/19,1:00,1,42.08,55.19,35.47,26.82,0.54,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.0432775,4.809,0.0
2663,3921,33I0075001,-85.206737,34.996081,255,2/25/19,16:00,16,55.69,55.69,35.11,25.33,0.31,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.33799654,0.7709999999999999,0.0
1428,4886,33SR320001,-85.149292,35.005439,26,2/25/19,19:00,19,48.11,55.32,34.79,27.8,0.45,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.14890009,3.804,0.0
2086,1616,33SR002001,-85.062889,35.084885,34,2/25/19,6:00,6,35.34,54.68,34.55,23.39,0.61,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.03248427,20.855,0.0
1434,4007,330F888001,-85.14970500000001,35.037485,45,2/25/19,16:00,16,55.13,55.13,34.73,25.7,0.32,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,0.06311392,0.363,0.0
3643,3731,33I0024002,-85.36030699999999,35.028245,56,2/25/19,15:00,15,54.52,55.76,34.74,23.27,0.29,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,0.39738414,4.46,0.0
4251,609,33SR002001,-85.205773,35.017752,38,2/25/19,2:00,2,41.27,55.41,35.31,26.36,0.55,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.02068875,15.309000000000001,0.0
3351,2132,33I0024002,-85.32220699999999,35.029902,31,2/25/19,8:00,8,35.55,55.83,35.38,21.01,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,0.19907266,7.343,0.0
3166,3979,330C359001,-85.21546,35.009932,54,2/25/19,16:00,16,55.58,55.58,34.81,25.21,0.31,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,0.10910499,0.083,0.0
437,5112,3303578001,-85.219735,35.043284,27,2/25/19,20:00,20,46.65,55.64,34.68,27.52,0.47,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,16,42,15,,0.178271,3.6689999999999996,0.0
2232,3209,33I0075001,-85.207205,35.005828,93,2/25/19,13:00,13,48.61,55.41,34.78,21.36,0.34,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,8,8,2,1,11,48,15,,0.41327336,1.5959999999999999,0.0
419,2669,3302207001,-85.064316,35.090553,27,2/25/19,10:00,10,39.0,54.7,33.64,21.13,0.48,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,2,17,24,15,,0.08347674,0.507,0.0
37,2754,330C359001,-85.21546,35.009932,54,2/25/19,11:00,11,42.19,55.45,34.81,21.37,0.43,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,0.08273828,0.083,0.0
4277,2194,33I0124001,-85.318217,35.039377,26,2/25/19,8:00,8,35.4,55.77,35.22,20.94,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.20708129,0.763,0.0
929,4802,3302205001,-85.07005699999999,35.087633000000004,34,2/25/19,19:00,19,46.68,54.26,33.69,27.83,0.48,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.051119134,6.149,0.0
1304,2517,3303554001,-85.282862,35.038934999999995,51,2/25/19,10:00,10,39.39,55.72,34.91,20.07,0.45,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,16,4,16,44,15,,0.15850703,0.752,0.0
2031,2721,33I0075001,-85.20989399999999,34.998664,83,2/25/19,11:00,11,42.16,55.42,34.82,21.48,0.43,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.23004434,1.014,0.0
4727,2235,330C038001,-85.376588,35.015591,78,2/25/19,9:00,9,37.0,55.91,34.65,20.15,0.5,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,16,15,,0.18416029,0.753,0.0
700,2462,330C353001,-85.20648299999999,35.006562,113,2/25/19,10:00,10,39.32,55.4,34.78,20.7,0.47,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.15879521,0.568,0.0
5511,4058,33SR317001,-85.209734,35.081593,35,2/25/19,16:00,16,55.21,55.21,34.6,25.12,0.31,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,13,1,14,24,15,,0.13734892,0.001,0.0
1892,4133,33SR002001,-85.198298,35.022448,27,2/25/19,16:00,16,55.47,55.47,34.67,25.33,0.31,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.17920265,15.844000000000001,0.0
4037,2209,3305787001,-85.15314599999999,35.030081,157,2/25/19,9:00,9,37.28,55.16,35.44,21.13,0.52,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.12695166,0.129,0.0
2818,619,33I0024002,-85.31139,35.029438,36,2/25/19,2:00,2,41.35,55.79,35.31,26.11,0.54,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.04214438,8.032,0.0
2368,20,33I0075001,-85.184679,35.01246,102,2/25/19,0:00,0,54.05,60.69,45.17,50.36,0.87,2,0,6.87,0.35,rain,0.0128,0.1283,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.4827577,2.9739999999999998,0.0
616,5640,33I0024002,-85.297892,35.021809000000005,145,2/25/19,23:00,23,42.93,55.97,35.01,26.96,0.53,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.27581775,8.966000000000001,0.0
3551,2546,330E062001,-85.293894,35.015629,43,2/25/19,10:00,10,39.46,55.8,35.03,20.2,0.46,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,30,15,,0.11589039,0.034,0.0
1204,1037,33I0024002,-85.267436,35.019224,56,2/25/19,4:00,4,39.1,55.01,35.6,25.06,0.57,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.013791816,10.993,0.0
2305,1496,33I0075001,-85.20989399999999,34.998664,83,2/25/19,6:00,6,36.39,55.41,35.43,23.44,0.59,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.13613309,1.014,0.0
2279,2061,33SR008001,-85.308526,35.062644,42,2/25/19,8:00,8,35.27,55.62,35.1,20.77,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,0.15609242,10.138,0.0
2026,4199,33I0024002,-85.323459,35.027231,70,2/25/19,17:00,17,55.11,55.94,34.86,25.94,0.32,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.42155463,7.148,0.0
557,5462,3303577001,-85.251611,35.014733,48,2/25/19,22:00,22,44.06,55.27,35.11,26.92,0.51,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,10,15,,0.16869915,0.934,0.0
3506,1436,33SR153001,-85.239439,35.12384,28,2/25/19,5:00,5,37.37,55.75,34.74,23.1,0.56,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.065879494,8.305,0.0
1668,4746,3304417001,-85.292119,35.039775,44,2/25/19,19:00,19,48.92,55.83,34.93,27.49,0.43,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,0.11472281,1.125,0.0
1496,116,330A702001,-85.26760999999999,35.034727000000004,38,2/25/19,0:00,0,53.56,61.28,45.06,50.11,0.88,2,0,4.47,0.35,rain,0.0145,0.1482,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,0.15485002,0.092,0.0
1445,1958,33I0024002,-85.25206899999999,35.014338,26,2/25/19,7:00,7,35.62,55.11,35.62,22.35,0.58,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.046144426,12.072000000000001,0.0
1859,3554,330C910001,-85.252215,35.146073,37,2/25/19,14:00,14,52.6,55.45,34.0,21.8,0.3,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,0.11141436,0.444,0.0
543,2581,33SR320001,-85.154777,35.008124,36,2/25/19,10:00,10,39.33,55.26,34.81,21.01,0.47,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.15052287,3.4210000000000003,0.0
1166,5048,3303577001,-85.247288,35.023823,34,2/25/19,20:00,20,46.49,55.3,35.06,27.52,0.47,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,0.19212948,1.611,0.0
4876,3289,3304987001,-85.158512,35.023734999999995,42,2/25/19,13:00,13,48.57,55.2,34.8,21.81,0.34,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.31751266,0.6509999999999999,0.0
1473,5312,3304134001,-85.20734,35.147481,32,2/25/19,21:00,21,44.51,55.4,34.0,26.96,0.5,2,0,10.0,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,16,20,15,,0.07028403,1.307,0.0
4511,4365,33I0075001,-85.17253000000001,35.027345000000004,28,2/25/19,17:00,17,54.55,55.38,34.86,26.52,0.34,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,6,2,1,11,36,18,,0.27795738,4.247,0.0
3215,3640,3301122001,-85.154861,35.042127,28,2/25/19,14:00,14,51.58,55.2,34.73,22.98,0.32,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.1648212,0.067,0.0
4051,1246,330C353001,-85.205213,35.008709,100,2/25/19,5:00,5,37.8,55.39,35.37,24.35,0.58,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.022023225,0.461,0.0
3372,1401,3304986001,-85.15674399999999,35.037712,31,2/25/19,5:00,5,37.82,55.22,35.41,24.23,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.017643943,1.8630000000000002,0.0
4946,2278,33I0024002,-85.322434,35.028932,47,2/25/19,9:00,9,37.18,55.77,35.03,20.31,0.5,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.24529454,7.279,0.0
4117,1024,330F888001,-85.151823,35.036959,66,2/25/19,4:00,4,39.18,55.15,35.41,25.16,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,38,15,,0.014844078,0.273,0.0
2254,3224,33SR002001,-85.24646800000001,35.024158,69,2/25/19,13:00,13,48.47,55.15,35.05,20.89,0.33,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.26933515,12.466,0.0
4938,4869,33SR320001,-85.153227,35.008538,27,2/25/19,19:00,19,48.17,55.36,34.8,27.79,0.45,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.152096,3.383,0.0
507,1160,33SR008001,-85.318282,35.083649,31,2/25/19,4:00,4,38.85,55.56,34.9,24.42,0.56,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,0.031930707,11.995,0.0
2658,2590,33SR153001,-85.22510600000001,35.094661,35,2/25/19,10:00,10,39.55,55.52,34.71,19.93,0.45,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,4,13,1,12,24,15,,0.1729165,6.062,0.0
4984,4997,3303573001,-85.27968100000001,35.017934999999994,43,2/25/19,20:00,20,47.0,55.84,35.02,27.56,0.46,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,16,12,15,,0.31211364,0.09699999999999999,0.0
2327,1252,3304986001,-85.153824,35.041303000000006,82,2/25/19,5:00,5,37.8,55.18,35.39,24.21,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,12,15,,0.02345357,2.1630000000000003,0.0
3102,3100,330C858001,-85.242192,35.127346,33,2/25/19,12:00,12,46.19,55.74,34.48,19.44,0.34,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,3,4,0,2,2,2,12,4,19,18,15,,0.23475417,0.09,0.0
3285,4593,330D198001,-85.200011,35.054571,30,2/25/19,18:00,18,51.68,55.48,34.6,27.12,0.38,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,28,15,,0.041161463,0.301,0.0
395,1013,3303580001,-85.162464,35.044885,71,2/25/19,4:00,4,39.21,55.32,35.38,25.08,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.023099614,1.7790000000000001,0.0
4537,2601,330E315001,-85.13381,34.99941,34,2/25/19,10:00,10,39.36,54.9,34.52,21.19,0.48,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,12,4,19,24,15,,0.13790342,0.106,0.0
3238,3966,330B068001,-85.228277,35.012954,65,2/25/19,16:00,16,55.61,55.61,34.89,25.09,0.31,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,0.1162514,0.001,0.0
167,4198,3303580001,-85.162464,35.044885,71,2/25/19,17:00,17,54.48,55.33,34.74,26.55,0.34,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.11876108,1.7790000000000001,0.0
3856,655,330B220001,-85.222513,35.010366,32,2/25/19,2:00,2,41.34,55.45,35.43,26.4,0.55,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,26,15,,0.037951324,0.102,0.0
2344,2180,33I0024002,-85.289703,35.018623,27,2/25/19,8:00,8,35.55,55.78,35.38,21.32,0.56,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,0.21583636,9.527999999999999,0.0
