,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile
5705,33I0024002,-85.383202,35.018934,48,2/25/19,23:00,23,43.9,55.46,34.7,29.8,0.57,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,2.945
3778,33SR008001,-85.209287,34.989471,42,2/25/19,15:00,15,54.82,55.56,34.61,24.47,0.31,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,1.282
4171,33I0024002,-85.368766,35.026324,144,2/25/19,17:00,17,55.46,55.85,35.18,28.84,0.36,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,,3.959
29,33I0024002,-85.380506,35.021426,79,2/25/19,0:00,0,55.25,61.58,45.37,51.47,0.87,2,0,3.2,0.35,rain,0.0144,0.1572,1550995200,clear-night,rain,Clear,Light Rain,0,0,1,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,,3.177
3963,33SR320001,-85.173781,35.017884,67,2/25/19,16:00,16,55.26,55.26,34.44,28.7,0.36,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,,1.978
4728,33I0024002,-85.322434,35.028932,47,2/25/19,19:00,19,49.78,55.77,35.73,31.07,0.48,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,,7.279
4814,33I0075001,-85.196993,35.009159,33,2/25/19,19:00,19,48.97,55.28,34.22,31.27,0.5,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,,2.228
3108,33I0124001,-85.314339,35.049113,32,2/25/19,12:00,12,49.15,55.59,36.09,12.51,0.23,2,0,1.38,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,4,6,2,1,11,24,15,,,1.543
266,330C353001,-85.205213,35.008709,100,2/25/19,1:00,1,43.2,54.98,34.29,23.26,0.45,2,0,3.16,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,,0.461
132,3305787001,-85.155058,35.030307,36,2/25/19,0:00,0,54.04,60.51,45.59,50.37,0.87,2,0,7.09,0.35,rain,0.0119,0.1188,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,,0.021
1347,33SR153001,-85.246697,35.182577,38,2/25/19,5:00,5,38.24,55.33,33.26,24.22,0.57,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,,12.481
4561,330E315001,-85.13381,34.99941,34,2/25/19,18:00,18,51.63,54.89,34.41,30.99,0.45,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,12,4,19,24,15,,,0.106
2739,330F888001,-85.151823,35.036959,66,2/25/19,11:00,11,45.72,55.13,34.37,16.37,0.3,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,38,15,,,0.273
1281,33I0024002,-85.360307,35.028245,56,2/25/19,5:00,5,38.22,55.73,35.48,22.63,0.53,2,0,2.08,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,,4.46
2198,33SR027001,-85.308826,35.031481,26,2/25/19,8:00,8,35.92,55.72,35.92,19.62,0.51,2,0,2.05,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,,5.014
4166,33I0075001,-85.206737,34.996081,255,2/25/19,17:00,17,55.22,55.58,34.58,29.39,0.37,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,,0.771
642,3303559001,-85.311782,35.05227,34,2/25/19,2:00,2,41.03,55.28,34.25,24.83,0.52,2,0,3.14,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,40,15,,,1.003
2548,330B207001,-85.238312,35.018858,43,2/25/19,10:00,10,42.49,55.29,34.13,18.24,0.37,2,0,3.83,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,,0.147
1109,33I0024002,-85.31139,35.029438,36,2/25/19,4:00,4,38.24,55.71,35.95,23.21,0.54,2,0,2.08,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,,8.032
3460,330C038001,-85.376588,35.015591,78,2/25/19,14:00,14,54.65,55.77,35.17,15.62,0.21,2,0,2.64,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,16,15,,,0.753
5263,33SR002001,-85.183432,35.031699,38,2/25/19,21:00,21,45.17,54.99,34.12,30.37,0.56,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,5,13,1,14,24,15,,,16.897
4548,33SR317001,-85.209734,35.081593,35,2/25/19,18:00,18,51.88,55.03,34.22,30.56,0.44,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,13,1,14,24,15,,,0.001
2228,33I0024002,-85.297411,35.02156,96,2/25/19,9:00,9,40.58,55.72,34.39,18.72,0.41,2,0,3.77,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,8.996
657,3304134001,-85.20734,35.147481,32,2/25/19,2:00,2,40.12,55.04,33.39,26.18,0.57,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,20,15,,,1.307
3033,3303588001,-85.256848,35.114504,43,2/25/19,12:00,12,48.8,55.55,33.44,12.52,0.23,2,0,9.77,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,,2.836
1532,330D228001,-85.197621,35.083886,52,2/25/19,6:00,6,36.94,55.07,34.2,23.25,0.57,2,0,4.7,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,,0.059
4453,33SR320001,-85.173781,35.017884,67,2/25/19,18:00,18,52.24,55.26,34.44,30.9,0.44,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,,1.978
583,3303588001,-85.256848,35.114504,43,2/25/19,2:00,2,40.99,55.27,33.44,24.08,0.51,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,,2.836
3480,3303578001,-85.220198,35.042164,61,2/25/19,14:00,14,53.85,55.47,34,17.32,0.23,2,0,3.72,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,16,42,15,,,3.621
4683,3304428001,-85.24562,35.152975,80,2/25/19,19:00,19,48.66,55.27,33.05,30.58,0.49,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,17,24,15,,,0.891
5020,3305747001,-85.142778,35.068587,38,2/25/19,20:00,20,46.5,55.09,34.39,30.65,0.54,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,1,2,2,18,4,17,24,18,,,0.275
2158,3303580001,-85.157294,35.042997,28,2/25/19,8:00,8,34.32,55.22,34.32,21.55,0.59,2,0,3.26,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,2.095
1475,33I0024002,-85.297892,35.021809,145,2/25/19,6:00,6,37.4,55.72,34.39,23.88,0.58,2,0,2.64,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,8.966
1349,330C910001,-85.252215,35.146073,37,2/25/19,5:00,5,38.08,55.26,32.99,25.33,0.6,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,,0.444
3318,3304986001,-85.161923,35.035524,36,2/25/19,13:00,13,51.08,55.22,34.36,15.61,0.24,2,0,2.89,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,,1.444
2470,33I0075001,-85.184679,35.01246,102,2/25/19,10:00,10,42.57,55.33,34.45,19,0.38,2,0,3.73,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,,2.974
4784,33I0024002,-85.31139,35.029438,36,2/25/19,19:00,19,49.68,55.71,35.95,31.09,0.49,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,,8.032
3345,330C858001,-85.242192,35.127346,33,2/25/19,13:00,13,51.71,55.54,33.77,14.43,0.22,2,0,8.95,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,3,4,0,2,2,2,12,4,19,18,15,,,0.09
2946,33I0024002,-85.368766,35.026324,144,2/25/19,12:00,12,49.49,55.85,35.18,12.33,0.22,2,0,1.71,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,0,2,2,4,5,2,1,11,24,15,,,3.959
3808,3304986001,-85.161923,35.035524,36,2/25/19,15:00,15,54.55,55.22,34.36,24.53,0.31,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,,1.444
4331,33SR002001,-85.273583,35.01572,32,2/25/19,17:00,17,55.02,55.32,34.03,29.12,0.37,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,16,24,15,,,10.096
5155,330A390001,-85.290431,35.048719,119,2/25/19,21:00,21,46.29,55.68,34.42,30.24,0.53,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,,0.479
673,330D198001,-85.200011,35.054571,30,2/25/19,2:00,2,40.8,55,34.05,25.3,0.54,2,0,4.27,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,28,15,,,0.301
2308,33SR008001,-85.209287,34.989471,42,2/25/19,9:00,9,39.96,55.56,34.61,20.02,0.44,2,0,3.39,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,1.282
741,33I0024002,-85.368766,35.026324,144,2/25/19,3:00,3,39.52,55.85,35.18,22.19,0.49,2,0,2.03,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,,3.959
2370,330B220001,-85.222513,35.010366,32,2/25/19,9:00,9,40.46,55.43,34.23,19.57,0.43,2,0,3.36,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,26,15,,,0.102
394,3303580001,-85.166282,35.046274,34,2/25/19,1:00,1,43.25,55.05,34.27,22.49,0.43,2,0,3.88,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,1.538
3956,3304988001,-85.155628,35.024501,70,2/25/19,16:00,16,55.17,55.17,34.44,28.75,0.36,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,,2.853
2490,33I0075001,-85.174239,35.02432,67,2/25/19,10:00,10,42.56,55.34,34.4,18.92,0.38,2,0,3.7,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,,4.019
2201,33I0075001,-85.16582,35.033426,26,2/25/19,8:00,8,34.37,55.17,34.37,21.69,0.59,2,0,3.16,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,,4.809
88,33SR153001,-85.229018,35.104278,45,2/25/19,0:00,0,53.64,60.44,45.57,49.88,0.87,2,0,6.51,0.36,rain,0.0155,0.159,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,,6.775
4126,33SR029001,-85.316129,35.057348,28,2/25/19,16:00,16,55.79,55.79,34.07,27.95,0.34,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,,0.196
148,3303577001,-85.247288,35.023823,34,2/25/19,0:00,0,53.28,60.5,45.35,49.92,0.88,2,0,5.57,0.35,rain,0.0143,0.1458,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,,1.611
1973,3303603001,-85.181912,35.016889,113,2/25/19,8:00,8,34.44,55.23,34.44,21.94,0.6,2,0,2.95,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,,0.002
418,3305770001,-85.243683,35.011387,31,2/25/19,1:00,1,42.65,54.9,34.16,23.36,0.46,2,0,3.08,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,1,3,3,18,4,16,40,15,,,1.511
155,330D127001,-85.158821,35.200613,33,2/25/19,0:00,0,53.94,59.53,45.91,50.26,0.87,2,0,5.29,0.36,rain,0.0152,0.1525,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,0,2,2,2,12,4,19,36,15,,,0.002
4465,3303587001,-85.26244,35.115281,57,2/25/19,18:00,18,52.29,55.43,33.43,30.29,0.43,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,,1.627
4378,33SR002001,-85.198298,35.022448,27,2/25/19,17:00,17,55.02,55.32,34.22,29.33,0.37,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,15.844
2160,33I0075001,-85.17253,35.027345,28,2/25/19,8:00,8,34.39,55.3,34.39,21.77,0.6,2,0,3.09,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,6,2,1,11,36,18,,,4.247
3957,3305788001,-85.138005,35.05514,69,2/25/19,16:00,16,55.01,55.01,34.29,28.7,0.36,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,17,18,15,,,0.196
3870,33I0075001,-85.201076,35.007825,29,2/25/19,15:00,15,54.64,55.33,34.31,24.43,0.31,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,,1.976
4513,33SR008001,-85.209287,34.989471,42,2/25/19,18:00,18,52.65,55.56,34.61,30.99,0.43,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,1.282
2591,33I0075001,-85.21117,35.002679,34,2/25/19,10:00,10,42.55,55.41,34.31,18.69,0.38,2,0,3.78,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,,1.289
1701,33SR320001,-85.149292,35.005439,26,2/25/19,6:00,6,36.62,55.2,34.56,23.92,0.6,2,0,3.27,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,3.804
3031,3304417001,-85.292119,35.039775,44,2/25/19,12:00,12,48.99,55.61,34.26,13.24,0.23,2,0,2.34,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,,1.125
5465,330A271001,-85.308341,35.065196,47,2/25/19,22:00,22,44.94,55.54,34.01,29.65,0.55,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,,0.225
927,3303556001,-85.237299,35.047083,29,2/25/19,3:00,3,39.43,55.16,33.96,22.66,0.51,2,0,7.05,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,16,12,15,,,2.418
2091,33SR320001,-85.154777,35.008124,36,2/25/19,8:00,8,34.54,55.27,34.54,22.25,0.6,2,0,2.95,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,3.421
3767,33I0124001,-85.314266,35.047051,44,2/25/19,15:00,15,55.41,55.61,36.03,23.37,0.29,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,5,5,2,1,11,24,15,,,1.399
5689,33I0024002,-85.252128,35.014375,58,2/25/19,23:00,23,44.18,55.05,34.12,30.16,0.58,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,12.068
430,33SR320001,-85.184253,35.017209,30,2/25/19,1:00,1,43.18,54.92,34.43,22.9,0.44,2,0,3.4,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,21,1,14,24,15,,,1.363
5562,33I0024002,-85.322207,35.029902,31,2/25/19,22:00,22,45.3,55.75,36.04,29.92,0.55,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,,7.343
3809,3303561001,-85.310664,35.052295,36,2/25/19,15:00,15,55.46,55.64,34.25,23.55,0.29,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,18,4,16,36,15,,,0.454
5239,33SR153001,-85.229114,35.104437,43,2/25/19,21:00,21,45.89,55.41,34.09,29.89,0.53,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,,6.786
3338,3303577001,-85.246419,35.023643,33,2/25/19,13:00,13,51,55.09,34.08,15.04,0.24,2,0,2.06,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,,1.62
943,3304996001,-85.187659,35.029911,28,2/25/19,3:00,3,39.07,55.14,34.11,22.95,0.52,2,0,6.17,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,28,15,,,0.019
3875,33I0075001,-85.17253,35.027345,28,2/25/19,15:00,15,54.62,55.3,34.39,24.5,0.31,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,2,2,6,6,2,1,11,36,18,,,4.247
2385,33SR008001,-85.318282,35.083649,31,2/25/19,9:00,9,38.77,55.65,33.54,18,0.43,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,,11.995
1348,3303604001,-85.128355,35.044349,37,2/25/19,5:00,5,37.56,54.68,34.37,23.62,0.57,2,0,4.29,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,12,15,,,3.707
4415,33I0024002,-85.297892,35.021809,145,2/25/19,18:00,18,52.78,55.72,34.39,30.67,0.43,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,8.966
210,3301122001,-85.154861,35.042127,28,2/25/19,0:00,0,54.03,60.51,45.53,50.38,0.87,2,0,6.91,0.35,rain,0.0125,0.1297,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,0.067
5453,33I0075001,-85.205913,34.993245,52,2/25/19,22:00,22,44.73,55.57,34.6,30.22,0.56,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,,0.576
2180,33I0024002,-85.289703,35.018623,27,2/25/19,8:00,8,34.45,55.69,34.45,20.71,0.57,2,0,3.48,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.528
5286,33I0075001,-85.21117,35.002679,34,2/25/19,21:00,21,45.6,55.41,34.31,30.6,0.55,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,,1.289
3955,33I0024002,-85.221655,35.004334,70,2/25/19,16:00,16,55.43,55.43,34.26,28.54,0.35,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,,13.951
2636,33SR008001,-85.309399,35.045763,30,2/25/19,10:00,10,42.6,55.62,34.23,17.21,0.35,2,0,3.81,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,46,15,,,8.968
1257,33I0075001,-85.200822,35.007894,71,2/25/19,5:00,5,38.03,55.32,34.31,24.57,0.58,2,0,3.01,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,,1.991
576,33I0024002,-85.366708,35.027029,45,2/25/19,2:00,2,41.27,55.47,35.18,23.66,0.49,2,0,1.7,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,0,2,2,4,5,2,1,11,24,15,,,4.085
