BLM,ELM,County,Route,Sp. Case,Co. Seq.,Road_Name,Adm. Sys.,Gov. Cont.,Func. Class,Inc Area Nbr,Urb Area Nbr,Sp Systems,Sp Systems 2,Sp Systems 3,State Aid Code,US Rte Nbr,US Rte Nbr 2,HPMS Sect ID,State Route Designation
0,0.537,33,0D211,0,1,PAW TR,12,4,19,52,52,,,,,,,,
0.537,0.577,33,0D211,0,1,VILLAGE GREEN CT,12,4,19,52,52,,,,,,,,
0,0.174,33,0D212,0,1,DAVIS AVE,12,4,19,52,52,,,,,,,,
0,0.249,33,0D213,0,1,REDLANDS DR,12,4,19,52,52,,,,,,,,
0,0.191,33,0D214,0,1,LINTON AVE,12,4,19,52,52,,,,,,,,
0,0.14,33,0D215,0,1,AUTUMN LN,12,4,19,52,52,,,,,,,,
0,0.403,33,0D216,0,1,SHELBORNE DR,12,4,19,52,52,,,,,,,,
0,0.066,33,0D217,0,1,SHORT ST,12,4,19,52,52,,,,,,,,
0.066,0.303,33,0D217,0,1,3RD AVE,12,4,19,52,52,,,,,,,,
0,0.17,33,0D218,0,1,WILKES VIEW DR,12,4,19,52,52,,,,,,,,
0,0.128,33,0D219,0,1,WILLARD DR,12,4,19,52,52,,,,,,,,
0.128,0.658,33,0D219,0,1,REDLANDS DR,12,4,19,52,52,,,,,,,,
0,0.185,33,0D220,0,1,CROSS ST,12,4,19,52,52,,,,,,,,
0,0.139,33,0D221,0,1,PARKSIDE LN,12,4,19,52,52,,,,,,,,
0,0.135,33,0D222,0,1,MALINTA LN,12,4,19,52,52,,,,,,,,
0,0.302,33,0D223,0,1,BRENTWOOD DR,12,4,19,52,52,,,,,,,,
0,0.302,33,0D224,0,1,RIGHTON LN,12,4,19,52,52,,,,,,,,
0.302,0.615,33,0D224,0,1,ROBINWOOD DR,12,4,19,52,52,,,,,,,,
0,0.517,33,0D225,0,1,LAKE HILLS CIR,12,4,19,52,52,,,,,,,,
0,0.433,33,0D226,0,1,BELLEVIEW AVE,12,4,19,52,52,,,,,,,,
0,0.145,33,0D227,0,1,ASPEN LN,12,4,19,52,52,,,,,,,,
0,0.288,33,0D228,0,1,INNWOOD LN,12,4,19,52,52,,,,,,,,
0,0.091,33,0D229,0,1,SUNFLOWER LN,12,4,19,52,52,,,,,,,,
0,0.131,33,0D230,0,1,FAIR BLUFF LN,12,4,19,52,52,,,,,,,,
0.131,0.473,33,0D230,0,1,MAYWOOD LN,12,4,19,52,52,,,,,,,,
0,0.183,33,0D231,0,1,LOCKINGTON LN,12,4,19,52,52,,,,,,,,
0,0.218,33,0D232,0,1,EASTWOOD DR,12,4,19,52,52,,,,,,,,
0,0.211,33,0D233,0,1,BELLBROOK DR,12,4,19,52,52,,,,,,,,
0,0.099,33,0D234,0,1,SYLVIA CIR,12,4,19,52,52,,,,,,,,
0,0.087,33,0D235,0,1,BONNY LAKE LN,12,4,19,52,52,,,,,,,,
0,0.25,33,0D236,0,1,BORISS DR,12,4,19,52,52,,,,,,,,
0,0.908,33,0D237,0,1,BORISS DR,12,4,19,52,52,,,,,,,,
0,0.183,33,0D238,0,1,MIDDLE DR,12,4,19,52,52,,,,,,,,
0,0.452,33,0D239,0,1,BISHOP DR,12,4,19,52,52,,,,,,,,
0,0.611,33,0D240,0,1,AUSTIN DR,12,4,19,52,52,,,,,,,,
0,0.044,33,0D241,0,1,AUSTIN DR,12,4,19,52,52,,,,,,,,
0.044,0.602,33,0D241,0,1,BONNIE DR,12,4,19,52,52,,,,,,,,
0,0.047,33,0D242,0,1,MILDRED LN,12,4,19,52,52,,,,,,,,
0,0.206,33,0D243,0,1,POTTS RD,12,4,19,52,52,,,,,,,,
0,0.491,33,0D244,0,1,DEWAYNE RD,12,4,19,52,52,,,,,,,,
0,0.058,33,0D245,0,1,BASSWOOD LN,12,4,19,52,52,,,,,,,,
0,0.13,33,0D246,0,1,HOLIDAY HILLS DR,12,4,19,52,52,,,,,,,,
0,0.626,33,0D247,0,1,BASSWOOD DR,12,4,19,52,52,,,,,,,,
0,0.164,33,0D248,0,1,BASSWOOD DR,12,4,19,52,52,,,,,,,,
0.164,0.209,33,0D248,0,1,ARCHER RD,12,4,19,52,52,,,,,,,,
0.209,0.93,33,0D248,0,1,HOLIDAY HILLS CIR,12,4,19,52,52,,,,,,,,
0,0.142,33,0D249,0,1,HANSLEY DR,12,4,19,52,52,,,,,,,,
0,0.219,33,0D250,0,1,LAGUANA DR,12,4,19,52,52,,,,,,,,
0,0.136,33,0D251,0,1,HADLEY DR,12,4,19,52,52,,,,,,,,
0,0.531,33,0D252,0,1,NAUTICAL WAY,12,4,19,52,52,,,,,,,,
0,0.495,33,0D253,0,1,STOCKTON DR,12,4,19,52,52,,,,,,,,
0,0.594,33,0D254,0,1,HANSLEY DR,12,4,19,52,52,,,,,,,,
0,0.309,33,0D255,0,1,CANYON DR,12,4,19,52,52,,,,,,,,
0.309,0.555,33,0D255,0,1,JOCELYN DR,12,4,19,52,52,,,,,,,,
0,0.292,33,0D256,0,1,COLEMERE DR,12,4,19,52,52,,,,,,,,
0,0.208,33,0D257,0,1,MELTON DR,12,4,19,52,52,,,,,,,,
0,0.626,33,0D258,0,1,CECELIA DR,12,4,19,52,52,,,,,,,,
0,0.287,33,0D259,0,1,VISTA HILLS DR,12,4,19,52,52,,,,,,,,
0,0.083,33,0D260,0,1,TOMBEN LN,12,4,19,52,52,,,,,,,,
0,0.12,33,0D261,0,1,HEISKELL DR,12,4,19,52,52,,,,,,,,
0,0.548,33,0D262,0,1,HANCOCK RD,12,4,19,52,52,,,,,,,,
0.548,1.159,33,0D262,0,1,WIMBERLY DR,12,4,19,52,52,,,,,,,,
0,0.797,33,0D263,0,1,FAIRWOOD LN,12,4,19,52,52,,,,,,,,
0,0.617,33,0D264,0,1,ROCKY RIVER RD,12,4,19,52,52,,,,,,,,
0,0.297,33,0D265,0,1,SHOREWOOD RD,12,4,19,52,52,,,,,,,,
0,0.36,33,0D266,0,1,BRAIRWOOD CIR,12,4,19,52,52,,,,,,,,
0,0.344,33,0D267,0,1,BRAIRWOOD DR,12,4,19,52,52,,,,,,,,
0.344,0.489,33,0D267,0,1,SHOREWOOD DR,12,4,19,52,52,,,,,,,,
0,0.049,33,0D268,0,1,HAL CIR,12,4,19,52,52,,,,,,,,
0,0.127,33,0D269,0,1,CARR TER,12,4,19,52,52,,,,,,,,
0,0.192,33,0D270,0,1,PECKINGPAUGH DR,12,4,19,52,52,,,,,,,,
0,0.068,33,0D271,0,1,TERRA VISTA DR,12,4,19,52,52,,,,,,,,
0,0.105,33,0D272,0,1,TERRA VISTA DR,12,4,19,52,52,,,,,,,,
0,0.102,33,0D273,0,1,MARY HALL LN,12,4,19,52,52,,,,,,,,
0,0.42,33,0D274,0,1,HAL DR,12,4,19,52,52,,,,,,,,
0,0.278,33,0D275,0,1,BEVERLY KAY DR,12,4,19,52,52,,,,,,,,
0,0.07,33,0D276,0,1,HANCOCK CIR,12,4,19,52,52,,,,,,,,
0,0.04,33,0D277,0,1,FALCON LN,12,4,19,52,52,,,,,,,,
0,0.08,33,0D278,0,1,MURPHY RD,12,4,19,52,52,,,,,,,,
0,0.406,33,0D279,0,1,OPAL DR,12,4,19,52,52,,,,,,,,
0,0.346,33,0D280,0,1,ROSEMARY DR,12,4,19,52,52,,,,,,,,
0,0.201,33,0D281,0,1,ROSEMARY CIR,12,4,19,52,52,,,,,,,,
0,0.222,33,0D282,0,1,HANCOCK TER,12,4,19,52,52,,,,,,,,
0,0.122,33,0D283,0,1,RANGER LN,12,4,19,52,52,,,,,,,,
0,0.107,33,0D284,0,1,ENTERPRISE LN,12,4,19,52,52,,,,,,,,
0,0.26,33,0D285,0,1,DUMAC RD,12,4,19,52,52,,,,,,,,
0,0.098,33,0D286,0,1,MINK PLACE DR,12,4,19,52,52,,,,,,,,
0,0.829,33,0D287,0,1,TRICIA DR,12,4,19,52,52,,,,,,,,
0,0.069,33,0D288,0,1,PINE VIEW LN,12,4,19,52,52,,,,,,,,
0,0.125,33,0D289,0,1,CHRISTOPHER RD,12,4,19,52,52,,,,,,,,
0,0.39,33,0D290,0,1,CORDELLA LN,12,4,19,52,52,,,,,,,,
0,0.108,33,0D291,0,1,ADELIA DR,12,4,19,52,52,,,,,,,,
0,0.095,33,0D292,0,1,DELAINE LN,12,4,19,52,52,,,,,,,,
0,0.194,33,0D293,0,1,RENEZET DR,12,4,19,52,52,,,,,,,,
0,0.19,33,0D294,0,1,KENYON RD,12,4,19,52,52,,,,,,,,
0,0.158,33,0D295,0,1,WINNIESPAN RD,12,4,19,52,52,,,,,,,,
0,0.168,33,0D296,0,1,WINNIESPAN RD,12,4,19,52,52,,,,,,,,
0.168,0.318,33,0D296,0,1,RENEZET DR,12,4,19,52,52,,,,,,,,
0,0.804,33,0D297,0,1,HANCOCK RD,12,4,19,52,52,,,,,,,,
0,0.5,33,0D298,0,1,OAKWOOD DR,12,4,19,52,52,,,,,,,,
0,0.042,33,0D299,0,1,SPANN CT,12,4,19,52,52,,,,,,,,
0,0.129,33,0D300,0,1,WEIGELIA DR,12,4,19,52,52,,,,,,,,
0.129,0.473,33,0D300,0,1,BASSWOOD DR,12,4,19,52,52,,,,,,,,
0.473,0.815,33,0D300,0,1,UPSHAW DR,12,4,19,52,52,,,,,,,,
0.815,0.974,33,0D300,0,1,JARRETT RD,12,4,19,52,52,,,,,,,,
0,0.542,33,0D301,0,1,IRVIN RD,12,4,19,52,52,,,,,,,,
0,0.089,33,0D302,0,1,MIMOSA TR,12,4,19,52,52,,,,,,,,
0,0.487,33,0D303,0,1,MIMOSA CIR,12,4,19,52,52,,,,,,,,
0.487,0.526,33,0D303,0,1,SWAN RD,12,4,19,52,52,,,,,,,,
0,0.782,33,0D304,0,1,SWAN RD,12,4,19,52,52,,,,,,,,
0,0.093,33,0D305,0,1,DOE RUN LN,11,2,19,,52,,,,,,,,
0,0.296,33,0D306,0,1,BUCK TRAIL DR,11,2,19,,52,,,,,,,,
0,0.055,33,0D307,0,1,DEERWOOD DR,12,4,19,52,52,,,,,,,,
0.055,0.505,33,0D307,0,1,DEERWOOD DR,11,2,19,,52,,,,,,,,
0,0.342,33,0D308,0,1,STONEWALL DR,11,2,19,,52,,,,,,,,
0,0.094,33,0D309,0,1,VICKSBURG LN,11,2,19,,52,,,,,,,,
0,0.076,33,0D310,0,1,CONGRESS LN,12,4,19,52,52,,,,,,,,
0.076,0.405,33,0D310,0,1,CONGRESS LN,11,2,19,,52,,,,,,,,
0,0.237,33,0D311,0,1,GETTYSBURG DR,11,2,19,,52,,,,,,,,
0.237,0.456,33,0D311,0,1,SENTINEL LN,11,2,19,,52,,,,,,,,
0,0.154,33,0D312,0,1,ISLAND WAY,11,2,19,,52,,,,,,,,
0.154,0.363,33,0D312,0,1,PELICAN DR,11,2,19,,52,,,,,,,,
0,0.047,33,0D313,0,1,BARCLAY LN,11,2,19,,52,,,,,,,,
0,0.093,33,0D314,0,1,SPADEWOOD LN,11,2,19,,52,,,,,,,,
0,0.356,33,0D315,0,1,SANDWOOD CIR,11,2,19,,52,,,,,,,,
0,0.024,33,0D316,0,1,HARVEST RUN DR,12,4,19,52,52,,,,,,,,
0.024,0.797,33,0D316,0,1,HARVEST RUN DR,11,2,19,,52,,,,,,,,
0,0.463,33,0D317,0,1,PORTER DR,11,2,19,,52,,,,,,,,
0,0.027,33,0D318,0,1,STATON LN,12,4,19,52,52,,,,,,,,
0.027,0.113,33,0D318,0,1,STATON LN,11,2,19,,52,,,,,,,,
0,0.023,33,0D319,0,1,LAKEWOOD ACRES DR,12,4,19,52,52,,,,,,,,
0.023,0.123,33,0D319,0,1,LAKEWOOD ACRES DR,11,2,19,,52,,,,,,,,
0,0.05,33,0D320,0,1,HILLCREST DR,12,4,19,52,52,,,,,,,,
0.05,0.759,33,0D320,0,1,HILLCREST DR,11,2,19,,52,,,,,,,,
0,0.022,33,0D321,0,1,HOLDER RD,12,4,19,52,52,,,,,,,,
0.022,0.429,33,0D321,0,1,HOLDER RD,11,2,19,,52,,,,,,,,
0.429,1.172,33,0D321,0,1,PYTHIAN RD,11,2,19,,52,,,,,,,,
0,0.098,33,0D322,0,1,VANDALE RD,11,2,19,,52,,,,,,,,
0,0.15,33,0D323,0,1,COBBLE LN,11,2,19,,52,,,,,,,,
0,0.547,33,0D324,0,1,BAYSHORE DR,11,2,19,,52,,,,,,,,
0,0.208,33,0D325,0,1,HOLDER RD,11,2,19,,52,,,,,,,,
0,0.272,33,0D326,0,1,PINE LAKE DR,11,2,19,,52,,,,,,,,
0.272,0.357,33,0D326,0,1,JACKSON DR,11,2,19,,52,,,,,,,,
0,0.145,33,0D327,0,1,CHURCH RD,12,4,19,52,52,,,,,,,,
0,0.051,33,0D328,0,1,CLARK TRACE LN,11,2,19,,52,,,,,,,,
0,0.138,33,0D329,0,1,EASTER DR,12,4,19,52,52,,,,,,,,
0,0.232,33,0D330,0,1,RAMBLEWOOD DR,11,2,19,,52,,,,,,,,
0,0.366,33,0D331,0,1,VILLAGEWOOD DR,11,2,19,,52,,,,,,,,
0.366,0.376,33,0D331,0,1,VILLAGEWOOD DR,12,4,19,52,52,,,,,,,,
0,0.533,33,0D332,0,1,RIVER OAKS RD,11,2,19,,52,,,,,,,,
0,0.125,33,0D333,0,1,HARRISON LN,11,2,19,,52,,,,,,,,
0,0.058,33,0D334,0,1,OLE FARM LN,11,2,19,,52,,,,,,,,
0,0.431,33,0D335,0,1,MILL STREAM DR,11,2,19,,52,,,,,,,,
0,0.094,33,0D336,0,1,LONGWOOD LN,11,2,19,,52,,,,,,,,
0,0.144,33,0D337,0,1,CHANTERWOOD TR,11,2,19,,52,,,,,,,,
0,0.102,33,0D338,0,1,STALLION LN,11,2,19,,52,,,,,,,,
0,0.033,33,0D339,0,1,JEWELL RD,12,4,19,52,52,,,,,,,,
0.033,0.152,33,0D339,0,1,JEWELL RD,11,2,19,,52,,,,,,,,
0.152,0.235,33,0D339,0,1,COLT LN,11,2,19,,52,,,,,,,,
0,0.166,33,0D340,0,1,SHOALS LN,11,2,19,,52,,,,,,,,
0,0.305,33,0D341,0,1,HARBOR CIR,11,2,19,,52,,,,,,,,
0,0.384,33,0D342,0,1,HARBOR TER,11,2,19,,52,,,,,,,,
0,0.254,33,0D343,0,1,SASHA LN,11,2,19,,52,,,,,,,,
0.254,0.348,33,0D343,0,1,LOTTIE LN W,11,2,19,,52,,,,,,,,
0,0.126,33,0D344,0,1,BLUFFVIEW CIR,11,2,19,,52,,,,,,,,
0,0.247,33,0D345,0,1,,11,2,19,,52,,,,,,,,
0,0.138,33,0D346,0,1,LOTTIE LN,11,2,19,,52,,,,,,,,
0,0.118,33,0D347,0,1,SHAWTEE LN,11,2,19,,52,,,,,,,,
0,0.204,33,0D348,0,1,CANOE LN,11,2,19,,52,,,,,,,,
0,2.292,33,0D349,0,1,VINCENT RD,11,2,19,,52,,,,,,,,
0,0.063,33,0D350,0,1,MONTCREST CIR,11,2,19,,52,,,,,,,,
0,0.488,33,0D351,0,1,HILLSDALE CIR,11,2,19,,52,,,,,,,,
0,0.129,33,0D352,0,1,LYNNCREST TER N,11,2,19,,52,,,,,,,,
0,0.15,33,0D353,0,1,LYNNCREST TER S,11,2,19,,52,,,,,,,,
0,0.912,33,0D354,0,1,MONTCREST DR,11,2,19,,52,,,,,,,,
0.912,1.247,33,0D354,0,1,LAKESHORE PKWY,11,2,19,,52,,,,,,,,
0,0.141,33,0D355,0,1,VULCAN LN,11,2,19,,52,,,,,,,,
0,0.265,33,0D356,0,1,MELTON LN,11,2,19,,52,,,,,,,,
0,0.053,33,0D357,0,1,COVENTRY LN,11,2,19,,52,,,,,,,,
0,0.056,33,0D358,0,1,GLOUSTER LN,11,2,19,,52,,,,,,,,
0,0.153,33,0D359,0,1,SHADYWAY LN,11,2,19,,52,,,,,,,,
0,0.233,33,0D360,0,1,SHADY WAY LN,11,2,19,,52,,,,,,,,
0,0.062,33,0D361,0,1,HICKORY HILLS DR,11,2,19,,52,,,,,,,,
0,0.048,33,0D362,0,1,SHADY HOLLOW LN,11,2,19,,52,,,,,,,,
0,0.207,33,0D363,0,1,QUAIL HOLLOW CIR,11,2,19,,52,,,,,,,,
0,0.171,33,0D364,0,1,SEDGEWOOD DR,11,2,19,,52,,,,,,,,
0.171,0.496,33,0D364,0,1,HICKORY HILLS DR,11,2,19,,52,,,,,,,,
0,0.395,33,0D365,0,1,WILLOW LAWN DR,11,2,19,,52,,,,,,,,
0,0.502,33,0D366,0,1,LONE HILL RD,11,2,19,,52,,,,,,,,
0,0.045,33,0D367,0,1,WACONDA CT,11,2,19,,52,,,,,,,,
0,0.123,33,0D368,0,1,BURN WOOD LN,11,2,19,,52,,,,,,,,
0,0.127,33,0D369,0,1,LAKE SHORE TR,11,2,19,,52,,,,,,,,
0,0.355,33,0D370,0,1,SUNNY SHORE LN,11,2,19,,52,,,,,,,,
0,0.137,33,0D371,0,1,SUPERSPUN AVE,12,4,19,52,52,,,,,,,,
0,0.118,33,0D372,0,1,BAY DR,11,2,19,,52,,,,,,,,
0,0.169,33,0D373,0,1,LAKELAND DR,11,2,19,,52,,,,,,,,
0,0.605,33,0D374,0,1,EDGEWATER RD,11,2,19,,52,,,,,,,,
0,0.191,33,0D375,0,1,WACONDA RD,11,2,19,,52,,,,,,,,
0,0.344,33,0D376,0,1,WACONDA SHORE DR,11,2,19,,52,,,,,,,,
0,0.144,33,0D377,0,1,WACONDA LN,11,2,19,,52,,,,,,,,
0,0.099,33,0D378,0,1,ASHBY TR,11,2,19,,52,,,,,,,,
0,0.145,33,0D379,0,1,LAKE CREST CIR,11,2,19,,52,,,,,,,,
0.145,0.344,33,0D379,0,1,HERITAGE DR,11,2,19,,52,,,,,,,,
0,0.168,33,0D380,0,1,WOOTEN RD,11,2,19,,52,,,,,,,,
0.168,0.244,33,0D380,0,1,BAY VIEW ST,11,2,19,,52,,,,,,,,
0,0.107,33,0D381,0,1,SHERIDA LN,11,2,19,,52,,,,,,,,
0,0.256,33,0D382,0,1,BAY VIEW RD,11,2,19,,52,,,,,,,,
0,0.344,33,0D383,0,1,DRAKE PARKWAY RD,11,2,19,,52,,,,,,,,
0.344,0.47,33,0D383,0,1,LAKE VILLA LN,11,2,19,,52,,,,,,,,
0,0.561,33,0D384,0,1,WOOTEN RD,11,2,19,,52,,,,,,,,
0,0.372,33,0D385,0,1,NORTHWIND DR,11,2,19,,52,,,,,,,,
0.372,0.893,33,0D385,0,1,CELTIC DR,11,2,19,,52,,,,,,,,
0,0.157,33,0D386,0,1,DARLENE LN,11,2,19,,52,,,,,,,,
0.157,0.293,33,0D386,0,1,JAMESTOWN RD,11,2,19,,52,,,,,,,,
0,0.145,33,0D387,0,1,BAR SHORE DR,11,2,19,,52,,,,,,,,
0,0.02,33,0D388,0,1,WASHINGTON CIR,19,11,19,,52,7,,,,,,,
0.02,0.252,33,0D388,0,1,WASHINGTON CIR,11,2,19,,52,,,,,,,,
0,0.74,33,0D389,0,1,SOLITUDE RD,19,11,19,,52,7,,,,,,,
0.74,1.03,33,0D389,0,1,SOLITUDE RD,11,2,19,,52,,,,,,,,
0,0.37,33,0D390,0,1,,19,11,9,,,7,,,,,,,
0,0.172,33,0D391,0,1,BOOKER T WASHINGTON STATE PARK RD,19,11,19,,52,7,,,,,,,
0,0.613,33,0D392,0,1,BOOKER T WASHINGTON STATE PARK RD,19,11,19,,52,7,,,,,,,
0,0.667,33,0D393,0,1,BOOKER T WASHINGTON STATE PARK RD,19,11,19,,52,7,,,,,,,
0,0.177,33,0D394,0,1,OLD CHAMPION RD,19,11,19,,52,7,,,,,,,
0,0.097,33,0D395,0,1,BLUE OAK DR,11,2,19,,52,,,,,,,,
0.097,0.372,33,0D395,0,1,MILLARD LEE LN,11,2,19,,52,,,,,,,,
0,0.128,33,0D396,0,1,SHORE MANOR LN,11,2,19,,52,,,,,,,,
0,0.198,33,0D397,0,1,LANTANA LN,12,4,19,52,52,,,,,,,,
0,0.115,33,0D398,0,1,HARLEY LN,12,4,19,52,52,,,,,,,,
0,0.168,33,0D399,0,1,ARBOR LN,12,4,19,52,52,,,,,,,,
0,0.378,33,0D400,0,1,ELLER RD,12,4,19,52,52,,,,,,,,
0,0.124,33,0D401,0,1,MERRYWOOD LN,12,4,19,52,52,,,,,,,,
0,0.179,33,0D402,0,1,BOWMAN LN,12,4,19,52,52,,,,,,,,
0,0.16,33,0D403,0,1,MURRAY LAKE DR,12,4,19,52,52,,,,,,,,
0,0.134,33,0D404,0,1,NORTHLAND LN,12,4,19,52,52,,,,,,,,
0,0.085,33,0D405,0,1,BADGER LN,12,4,19,52,52,,,,,,,,
0,0.263,33,0D406,0,1,TRAILWOOD DR,12,4,19,52,52,,,,,,,,
0.263,0.429,33,0D406,0,1,FALL CREEK RD,12,4,19,52,52,,,,,,,,
0,0.188,33,0D407,0,1,SKYVIEW DR,12,4,19,52,52,,,,,,,,
0,0.186,33,0D408,0,1,OAK ST,12,4,19,52,52,,,,,,,,
0,0.296,33,0D409,0,1,JAMES LN,12,4,19,52,52,,,,,,,,
0,0.231,33,0D410,0,1,JAMES DR,12,4,19,52,52,,,,,,,,
0,0.046,33,0D411,0,1,STERCHI DR,12,4,19,52,52,,,,,,,,
0,0.154,33,0D412,0,1,MELINDA CIR,12,4,19,52,52,,,,,,,,
0,0.111,33,0D413,0,1,LOCKSLEY CIR,12,4,19,52,52,,,,,,,,
0,0.249,33,0D414,0,1,SABLE DR,12,4,19,52,52,,,,,,,,
0,0.462,33,0D415,0,1,GLENMAR CIR,12,4,19,52,52,,,,,,,,
0,0.479,33,0D416,0,1,LOCKSLEY LN,12,4,19,52,52,,,,,,,,
0.479,0.65,33,0D416,0,1,JAMES LN,12,4,19,52,52,,,,,,,,
0,0.471,33,0D417,0,1,OAK HILL RD,12,4,19,52,52,,,,,,,,
0,0.141,33,0D418,0,1,LAKE HAVEN LN,12,4,19,52,52,,,,,,,,
0,0.639,33,0D419,0,1,TARPON TR,12,4,19,52,52,,,,,,,,
0.639,1.351,33,0D419,0,1,MELINDA DR,12,4,19,52,52,,,,,,,,
0,0.208,33,0D420,0,1,ROSALIND LN,12,4,19,52,52,,,,,,,,
0,0.237,33,0D421,0,1,YORKTOWN RD,12,4,19,52,52,,,,,,,,
0,0.15,33,0D422,0,1,KINGSBRIDGE RD,12,4,19,52,52,,,,,,,,
0,0.099,33,0D423,0,1,BALES DR,12,4,19,52,52,,,,,,,,
0,0.009,33,0D424,0,1,ROTARY DR,11,2,19,,52,,,,,,,,
0.009,0.464,33,0D424,0,1,ROTARY DR,12,4,19,52,52,,,,,,,,
0,0.047,33,0D425,0,1,JOSH LN,12,4,19,52,52,,,,,,,,
0,0.245,33,0D426,0,1,TEAKWOOD DR,12,4,19,52,52,,,,,,,,
0,0.257,33,0D427,0,1,ARBOR PL,12,4,19,52,52,,,,,,,,
0,0.235,33,0D428,0,1,HARBOR HILLS RD,12,4,19,52,52,,,,,,,,
0,0.064,33,0D429,0,1,HARBOR HILLS LN,12,4,19,52,52,,,,,,,,
0,0.036,33,0D430,0,1,HARBOR OAKS LN,12,4,19,52,52,,,,,,,,
0,0.113,33,0D431,0,1,INLET HARBOR LN,12,4,19,52,52,,,,,,,,
0,0.166,33,0D432,0,1,SHORELINE DR,12,4,19,52,52,,,,,,,,
0,0.23,33,0D433,0,1,HARBOR HILLS RD,12,4,19,52,52,,,,,,,,
0,1.034,33,0D434,0,1,LAKE HAVEN DR,12,4,19,52,52,,,,,,,,
1.034,1.208,33,0D434,0,1,BAL HARBOR DR,12,4,19,52,52,,,,,,,,
0,0.244,33,0D435,0,1,BAL HARBOR CIR,12,4,19,52,52,,,,,,,,
0.244,0.634,33,0D435,0,1,BAL HARBOR DR,12,4,19,52,52,,,,,,,,
0.634,0.806,33,0D435,0,1,BAL HARBOR HILLS RD,12,4,19,52,52,,,,,,,,
0,0.106,33,0D436,0,1,LAKE HAVEN CIR,12,4,19,52,52,,,,,,,,
0,0.284,33,0D437,0,1,LAKE HAVEN DR,12,4,19,52,52,,,,,,,,
0,0.582,33,0D438,0,1,QUEENS RD,12,4,19,52,52,,,,,,,,
0,0.486,33,0D439,0,1,KINGS LAKE CT,12,4,19,52,52,,,,,,,,
0,0.137,33,0D440,0,1,RHODA LN,12,4,19,52,52,,,,,,,,
0,0.109,33,0D441,0,1,ROSALEE TER,12,4,19,52,52,,,,,,,,
0,0.056,33,0D442,0,1,LAKE VISTA DR,12,4,19,52,52,,,,,,,,
0,0.919,33,0D443,0,1,MURRAY HILLS DR,12,4,19,52,52,,,,,,,,
0.919,1.174,33,0D443,0,1,GLENMAR CIR,12,4,19,52,52,,,,,,,,
0,0.392,33,0D444,0,1,LAKE VISTA DR,12,4,19,52,52,,,,,,,,
0,0.278,33,0D445,0,1,SKYLARK TR,12,4,19,52,52,,,,,,,,
0,0.288,33,0D446,0,1,FLEETA LN,12,4,19,52,52,,,,,,,,
0,0.157,33,0D447,0,1,ROBERTS RD,12,4,19,52,52,,,,,,,,
0,0.035,33,0D448,0,1,ROBERTS RD,12,4,19,52,52,,,,,,,,
0.035,0.328,33,0D448,0,1,HARRISON PK,12,4,19,52,52,,,,,,,,
0,0.217,33,0D449,0,1,STANDIFER RD,12,4,19,52,52,,,,,,,,
0,0.129,33,0D450,0,1,KINGS POINT MARINA RD,20,67,19,52,52,,,,,,,,
0,0.517,33,0D451,0,1,KINGS-POINT RD,20,67,19,52,52,,,,,,,,
0,0.37,33,0D452,0,1,TVA POWER SYSTEM CONTR,20,67,19,52,52,,,,,,,,
0.37,0.634,33,0D452,0,1,TVA POWER SYSTEM CONTR,12,4,19,52,52,,,,,,,,
0,0.583,33,0D453,0,1,TVA DAM ACCESS RD,20,67,19,52,52,,,,,,,,
0,0.157,33,0D454,0,1,MAPLE ST,12,4,19,52,52,,,,,,,,
0,0.215,33,0D455,0,1,N WILDER ST,12,4,19,52,52,,,,,,,,
0.215,0.467,33,0D455,0,1,PINE ST,12,4,19,52,52,,,,,,,,
0,0.453,33,0D456,0,1,HARRISON PK,12,4,19,52,52,,,,,,,,
0,0.082,33,0D457,0,1,MAPLE TERRACE LN,12,4,19,52,52,,,,,,,,
0,0.095,33,0D458,0,1,HAVEN ACRES LN,12,4,19,52,52,,,,,,,,
0,0.366,33,0D459,0,1,BENTON DR,12,4,19,52,52,,,,,,,,
0,0.189,33,0D460,0,1,RANDOLPH CIR,12,4,19,52,52,,,,,,,,
0,0.81,33,0D461,0,1,HARRISON PK,12,4,19,52,52,,,,,,,,
0.81,1.385,33,0D461,0,1,FORREST RD,12,4,19,52,52,,,,,,,,
1.385,1.492,33,0D461,0,1,CEDAR ST,12,4,19,52,52,,,,,,,,
1.492,1.675,33,0D461,0,1,WALNUT ST,12,4,19,52,52,,,,,,,,
0,0.773,33,0D462,0,1,S ACCESS RD,12,4,19,52,52,,,,,,,,
0,0.199,33,0D463,0,1,HOMER RD,12,4,19,52,52,,,,,,,,
0,0.194,33,0D464,0,1,LOFTIS ST,12,4,19,52,52,,,,,,,,
0.194,0.356,33,0D464,0,1,GRANDA ST,12,4,19,52,52,,,,,,,,
0.356,0.513,33,0D464,0,1,GLENCOE ST,12,4,19,52,52,,,,,,,,
0,0.288,33,0D465,0,1,CHURCHHILL RD,12,4,19,52,52,,,,,,,,
0,0.211,33,0D466,0,1,LOOKAWAY TR,12,4,19,52,52,,,,,,,,
0,0.099,33,0D467,0,1,DWIGHT ST,12,4,19,52,52,,,,,,,,
0,0.167,33,0D468,0,1,BRYANT ST,12,4,19,52,52,,,,,,,,
0,0.099,33,0D469,0,1,YOUNG RD,12,4,19,52,52,,,,,,,,
