OBJECTID,ORIG_FID,X,Y,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
1803,360,-85.32840909,35.0476,,,35.0492,-85.32642045
1804,360,-85.32840909,35.0412,,,35.0396,-85.32642045
1805,360,-85.33636364,35.0412,,,35.0396,-85.33835228
1806,361,-85.32840909,35.0412,35.0444,-85.32443182,35.0396,-85.33039773
1807,361,-85.32840909,35.0476,,,35.0492,-85.33039773
1808,361,-85.32045455,35.0476,,,35.0492,-85.31846591
1809,361,-85.32045455,35.0412,,,35.0396,-85.31846591
1810,361,-85.32840909,35.0412,,,35.0396,-85.33039773
1811,362,-85.32045455,35.0412,35.0444,-85.31647727,35.0396,-85.32244319
1812,362,-85.32045455,35.0476,,,35.0492,-85.32244319
1813,362,-85.3125,35.0476,,,35.0492,-85.31051136
1814,362,-85.3125,35.0412,,,35.0396,-85.31051136
1815,362,-85.32045455,35.0412,,,35.0396,-85.32244319
1816,363,-85.3125,35.0412,35.0444,-85.30852273,35.0396,-85.31448864
1817,363,-85.3125,35.0476,,,35.0492,-85.31448864
1818,363,-85.30454545,35.0476,,,35.0492,-85.30255681
1819,363,-85.30454545,35.0412,,,35.0396,-85.30255681
1820,363,-85.3125,35.0412,,,35.0396,-85.31448864
1821,364,-85.30454545,35.0412,35.0444,-85.30056818,35.0396,-85.30653409
1822,364,-85.30454545,35.0476,,,35.0492,-85.30653409
1823,364,-85.29659091,35.0476,,,35.0492,-85.29460228
1824,364,-85.29659091,35.0412,,,35.0396,-85.29460228
1825,364,-85.30454545,35.0412,,,35.0396,-85.30653409
1826,365,-85.29659091,35.0412,35.0444,-85.29261364,35.0396,-85.29857955
1827,365,-85.29659091,35.0476,,,35.0492,-85.29857955
1828,365,-85.28863636,35.0476,,,35.0492,-85.28664772
1829,365,-85.28863636,35.0412,,,35.0396,-85.28664772
1830,365,-85.29659091,35.0412,,,35.0396,-85.29857955
1831,366,-85.28863636,35.0412,35.0444,-85.28465909,35.0396,-85.290625
1832,366,-85.28863636,35.0476,,,35.0492,-85.290625
1833,366,-85.28068182,35.0476,,,35.0492,-85.27869319
1834,366,-85.28068182,35.0412,,,35.0396,-85.27869319
1835,366,-85.28863636,35.0412,,,35.0396,-85.290625
1836,367,-85.28068182,35.0412,35.0444,-85.27670455,35.0396,-85.28267046
1837,367,-85.28068182,35.0476,,,35.0492,-85.28267046
1838,367,-85.27272727,35.0476,,,35.0492,-85.27073863
1839,367,-85.27272727,35.0412,,,35.0396,-85.27073863
1840,367,-85.28068182,35.0412,,,35.0396,-85.28267046
1841,368,-85.27272727,35.0412,35.0444,-85.26875,35.0396,-85.27471591
1842,368,-85.27272727,35.0476,,,35.0492,-85.27471591
1843,368,-85.26477273,35.0476,,,35.0492,-85.2627841
1844,368,-85.26477273,35.0412,,,35.0396,-85.2627841
1845,368,-85.27272727,35.0412,,,35.0396,-85.27471591
1846,369,-85.26477273,35.0412,35.0444,-85.26079545,35.0396,-85.26676137
1847,369,-85.26477273,35.0476,,,35.0492,-85.26676137
1848,369,-85.25681818,35.0476,,,35.0492,-85.25482954
1849,369,-85.25681818,35.0412,,,35.0396,-85.25482954
1850,369,-85.26477273,35.0412,,,35.0396,-85.26676137
1851,370,-85.25681818,35.0412,35.0444,-85.25284091,35.0396,-85.25880681
1852,370,-85.25681818,35.0476,,,35.0492,-85.25880681
1853,370,-85.24886364,35.0476,,,35.0492,-85.246875
1854,370,-85.24886364,35.0412,,,35.0396,-85.246875
1855,370,-85.25681818,35.0412,,,35.0396,-85.25880681
1856,371,-85.24886364,35.0412,35.0444,-85.24488636,35.0396,-85.25085228
1857,371,-85.24886364,35.0476,,,35.0492,-85.25085228
1858,371,-85.24090909,35.0476,,,35.0492,-85.23892045
1859,371,-85.24090909,35.0412,,,35.0396,-85.23892045
1860,371,-85.24886364,35.0412,,,35.0396,-85.25085228
1861,372,-85.24090909,35.0412,35.0444,-85.23693182,35.0396,-85.24289773
1862,372,-85.24090909,35.0476,,,35.0492,-85.24289773
1863,372,-85.23295455,35.0476,,,35.0492,-85.23096592
1864,372,-85.23295455,35.0412,,,35.0396,-85.23096592
1865,372,-85.24090909,35.0412,,,35.0396,-85.24289773
1866,373,-85.23295455,35.0412,35.0444,-85.22897727,35.0396,-85.23494319
1867,373,-85.23295455,35.0476,,,35.0492,-85.23494319
1868,373,-85.225,35.0476,,,35.0492,-85.22301136
1869,373,-85.225,35.0412,,,35.0396,-85.22301136
1870,373,-85.23295455,35.0412,,,35.0396,-85.23494319
1871,374,-85.225,35.0412,35.0444,-85.22102273,35.0396,-85.22698864
1872,374,-85.225,35.0476,,,35.0492,-85.22698864
1873,374,-85.21704545,35.0476,,,35.0492,-85.21505681
1874,374,-85.21704545,35.0412,,,35.0396,-85.21505681
1875,374,-85.225,35.0412,,,35.0396,-85.22698864
1876,375,-85.21704545,35.0412,35.0444,-85.21306818,35.0396,-85.21903409
1877,375,-85.21704545,35.0476,,,35.0492,-85.21903409
1878,375,-85.20909091,35.0476,,,35.0492,-85.20710228
1879,375,-85.20909091,35.0412,,,35.0396,-85.20710228
1880,375,-85.21704545,35.0412,,,35.0396,-85.21903409
1881,376,-85.20909091,35.0412,35.0444,-85.20511364,35.0396,-85.21107955
1882,376,-85.20909091,35.0476,,,35.0492,-85.21107955
1883,376,-85.20113636,35.0476,,,35.0492,-85.19914772
1884,376,-85.20113636,35.0412,,,35.0396,-85.19914772
1885,376,-85.20909091,35.0412,,,35.0396,-85.21107955
1886,377,-85.20113636,35.0412,35.0444,-85.19715909,35.0396,-85.203125
1887,377,-85.20113636,35.0476,,,35.0492,-85.203125
1888,377,-85.19318182,35.0476,,,35.0492,-85.19119319
1889,377,-85.19318182,35.0412,,,35.0396,-85.19119319
1890,377,-85.20113636,35.0412,,,35.0396,-85.203125
1891,378,-85.19318182,35.0412,35.0444,-85.18920455,35.0396,-85.19517046
1892,378,-85.19318182,35.0476,,,35.0492,-85.19517046
1893,378,-85.18522727,35.0476,,,35.0492,-85.18323863
1894,378,-85.18522727,35.0412,,,35.0396,-85.18323863
1895,378,-85.19318182,35.0412,,,35.0396,-85.19517046
1896,379,-85.18522727,35.0412,35.0444,-85.18125,35.0396,-85.1872159
1897,379,-85.18522727,35.0476,,,35.0492,-85.1872159
1898,379,-85.17727273,35.0476,,,35.0492,-85.1752841
1899,379,-85.17727273,35.0412,,,35.0396,-85.1752841
1900,379,-85.18522727,35.0412,,,35.0396,-85.1872159
1901,380,-85.17727273,35.0412,35.0444,-85.17329545,35.0396,-85.17926137
1902,380,-85.17727273,35.0476,,,35.0492,-85.17926137
1903,380,-85.16931818,35.0476,,,35.0492,-85.16732954
1904,380,-85.16931818,35.0412,,,35.0396,-85.16732954
1905,380,-85.17727273,35.0412,,,35.0396,-85.17926137
1906,381,-85.16931818,35.0412,35.0444,-85.16534091,35.0396,-85.17130682
1907,381,-85.16931818,35.0476,,,35.0492,-85.17130682
1908,381,-85.16136364,35.0476,,,35.0492,-85.15937501
1909,381,-85.16136364,35.0412,,,35.0396,-85.15937501
1910,381,-85.16931818,35.0412,,,35.0396,-85.17130682
1911,382,-85.16136364,35.0412,35.0444,-85.15738636,35.0396,-85.16335228
1912,382,-85.16136364,35.0476,,,35.0492,-85.16335228
1913,382,-85.15340909,35.0476,,,35.0492,-85.15142045
1914,382,-85.15340909,35.0412,,,35.0396,-85.15142045
1915,382,-85.16136364,35.0412,,,35.0396,-85.16335228
1916,383,-85.15340909,35.0412,35.0444,-85.14943182,35.0396,-85.15539773
1917,383,-85.15340909,35.0476,,,35.0492,-85.15539773
1918,383,-85.14545455,35.0476,,,35.0492,-85.14346592
1919,383,-85.14545455,35.0412,,,35.0396,-85.14346592
1920,383,-85.15340909,35.0412,,,35.0396,-85.15539773
1921,384,-85.14545455,35.0412,35.0444,-85.14147727,35.0396,-85.14744319
1922,384,-85.14545455,35.0476,,,35.0492,-85.14744319
1923,384,-85.1375,35.0476,,,35.0492,-85.13551136
1924,384,-85.1375,35.0412,,,35.0396,-85.13551136
1925,384,-85.14545455,35.0412,,,35.0396,-85.14744319
1926,385,-85.1375,35.0412,35.0444,-85.13352273,35.0396,-85.13948864
1927,385,-85.1375,35.0476,,,35.0492,-85.13948864
1928,385,-85.12954545,35.0476,,,35.0492,-85.12755681
1929,385,-85.12954545,35.0412,,,35.0396,-85.12755681
1930,385,-85.1375,35.0412,,,35.0396,-85.13948864
1931,386,-85.12954545,35.0412,35.0444,-85.12556818,35.0396,-85.13153409
1932,386,-85.12954545,35.0476,,,35.0492,-85.13153409
1933,386,-85.12159091,35.0476,,,35.0492,-85.11960228
1934,386,-85.12159091,35.0412,,,35.0396,-85.11960228
1935,386,-85.12954545,35.0412,,,35.0396,-85.13153409
1936,387,-85.12159091,35.0412,35.0444,-85.11761364,35.0396,-85.12357955
1937,387,-85.12159091,35.0476,,,35.0492,-85.12357955
1938,387,-85.11363636,35.0476,,,35.0492,-85.11164772
1939,387,-85.11363636,35.0412,,,35.0396,-85.11164772
1940,387,-85.12159091,35.0412,,,35.0396,-85.12357955
1941,388,-85.11363636,35.0412,35.0444,-85.10965909,35.0396,-85.11562499
1942,388,-85.11363636,35.0476,,,35.0492,-85.11562499
1943,388,-85.10568182,35.0476,,,35.0492,-85.10369319
1944,388,-85.10568182,35.0412,,,35.0396,-85.10369319
1945,388,-85.11363636,35.0412,,,35.0396,-85.11562499
1946,389,-85.10568182,35.0412,35.0444,-85.10170455,35.0396,-85.10767046
1947,389,-85.10568182,35.0476,,,35.0492,-85.10767046
1948,389,-85.09772727,35.0476,,,35.0492,-85.09573863
1949,389,-85.09772727,35.0412,,,35.0396,-85.09573863
1950,389,-85.10568182,35.0412,,,35.0396,-85.10767046
1951,390,-85.09772727,35.0412,35.0444,-85.09375,35.0396,-85.0997159
1952,390,-85.09772727,35.0476,,,35.0492,-85.0997159
1953,390,-85.08977273,35.0476,,,35.0492,-85.0877841
1954,390,-85.08977273,35.0412,,,35.0396,-85.0877841
1955,390,-85.09772727,35.0412,,,35.0396,-85.0997159
1956,391,-85.08977273,35.0412,35.0444,-85.08579545,35.0396,-85.09176137
1957,391,-85.08977273,35.0476,,,35.0492,-85.09176137
1958,391,-85.08181818,35.0476,,,35.0492,-85.07982954
1959,391,-85.08181818,35.0412,,,35.0396,-85.07982954
1960,391,-85.08977273,35.0412,,,35.0396,-85.09176137
1961,392,-85.08181818,35.0412,35.0444,-85.07784091,35.0396,-85.08380681
1962,392,-85.08181818,35.0476,,,35.0492,-85.08380681
1963,392,-85.07386364,35.0476,,,35.0492,-85.071875
1964,392,-85.07386364,35.0412,,,35.0396,-85.071875
1965,392,-85.08181818,35.0412,,,35.0396,-85.08380681
1966,393,-85.07386364,35.0412,35.0444,-85.06988636,35.0396,-85.07585228
1967,393,-85.07386364,35.0476,,,35.0492,-85.07585228
1968,393,-85.06590909,35.0476,,,35.0492,-85.06392045
1969,393,-85.06590909,35.0412,,,35.0396,-85.06392045
1970,393,-85.07386364,35.0412,,,35.0396,-85.07585228
1971,394,-85.06590909,35.0412,35.0444,-85.06193182,35.0396,-85.06789773
1972,394,-85.06590909,35.0476,,,35.0492,-85.06789773
1973,394,-85.05795455,35.0476,,,35.0492,-85.05596592
1974,394,-85.05795455,35.0412,,,35.0396,-85.05596592
1975,394,-85.06590909,35.0412,,,35.0396,-85.06789773
1976,395,-85.05795455,35.0412,35.0444,-85.05397727,35.0396,-85.05994319
1977,395,-85.05795455,35.0476,,,35.0492,-85.05994319
1978,395,-85.05,35.0476,,,35.0492,-85.04801136
1979,395,-85.05,35.0412,,,35.0396,-85.04801136
1980,395,-85.05795455,35.0412,,,35.0396,-85.05994319
1981,396,-85.4,35.0476,35.0508,-85.39602273,35.046,-85.40198864
1982,396,-85.4,35.054,,,35.0556,-85.40198864
1983,396,-85.39204545,35.054,,,35.0556,-85.39005681
1984,396,-85.39204545,35.0476,,,35.046,-85.39005681
1985,396,-85.4,35.0476,,,35.046,-85.40198864
1986,397,-85.39204545,35.0476,35.0508,-85.38806818,35.046,-85.39403409
1987,397,-85.39204545,35.054,,,35.0556,-85.39403409
1988,397,-85.38409091,35.054,,,35.0556,-85.38210228
1989,397,-85.38409091,35.0476,,,35.046,-85.38210228
1990,397,-85.39204545,35.0476,,,35.046,-85.39403409
1991,398,-85.38409091,35.0476,35.0508,-85.38011364,35.046,-85.38607955
1992,398,-85.38409091,35.054,,,35.0556,-85.38607955
1993,398,-85.37613636,35.054,,,35.0556,-85.37414772
1994,398,-85.37613636,35.0476,,,35.046,-85.37414772
1995,398,-85.38409091,35.0476,,,35.046,-85.38607955
1996,399,-85.37613636,35.0476,35.0508,-85.37215909,35.046,-85.378125
1997,399,-85.37613636,35.054,,,35.0556,-85.378125
1998,399,-85.36818182,35.054,,,35.0556,-85.36619319
1999,399,-85.36818182,35.0476,,,35.046,-85.36619319
2000,399,-85.37613636,35.0476,,,35.046,-85.378125
2001,400,-85.36818182,35.0476,35.0508,-85.36420455,35.046,-85.37017046
2002,400,-85.36818182,35.054,,,35.0556,-85.37017046
2003,400,-85.36022727,35.054,,,35.0556,-85.35823863
2004,400,-85.36022727,35.0476,,,35.046,-85.35823863
2005,400,-85.36818182,35.0476,,,35.046,-85.37017046
2006,401,-85.36022727,35.0476,35.0508,-85.35625,35.046,-85.36221591
2007,401,-85.36022727,35.054,,,35.0556,-85.36221591
2008,401,-85.35227273,35.054,,,35.0556,-85.3502841
2009,401,-85.35227273,35.0476,,,35.046,-85.3502841
2010,401,-85.36022727,35.0476,,,35.046,-85.36221591
2011,402,-85.35227273,35.0476,35.0508,-85.34829545,35.046,-85.35426137
2012,402,-85.35227273,35.054,,,35.0556,-85.35426137
2013,402,-85.34431818,35.054,,,35.0556,-85.34232954
2014,402,-85.34431818,35.0476,,,35.046,-85.34232954
2015,402,-85.35227273,35.0476,,,35.046,-85.35426137
2016,403,-85.34431818,35.0476,35.0508,-85.34034091,35.046,-85.34630682
2017,403,-85.34431818,35.054,,,35.0556,-85.34630682
2018,403,-85.33636364,35.054,,,35.0556,-85.33437501
2019,403,-85.33636364,35.0476,,,35.046,-85.33437501
2020,403,-85.34431818,35.0476,,,35.046,-85.34630682
2021,404,-85.33636364,35.0476,35.0508,-85.33238636,35.046,-85.33835228
2022,404,-85.33636364,35.054,,,35.0556,-85.33835228
2023,404,-85.32840909,35.054,,,35.0556,-85.32642045
2024,404,-85.32840909,35.0476,,,35.046,-85.32642045
2025,404,-85.33636364,35.0476,,,35.046,-85.33835228
2026,405,-85.32840909,35.0476,35.0508,-85.32443182,35.046,-85.33039773
2027,405,-85.32840909,35.054,,,35.0556,-85.33039773
2028,405,-85.32045455,35.054,,,35.0556,-85.31846591
2029,405,-85.32045455,35.0476,,,35.046,-85.31846591
2030,405,-85.32840909,35.0476,,,35.046,-85.33039773
2031,406,-85.32045455,35.0476,35.0508,-85.31647727,35.046,-85.32244319
2032,406,-85.32045455,35.054,,,35.0556,-85.32244319
2033,406,-85.3125,35.054,,,35.0556,-85.31051136
2034,406,-85.3125,35.0476,,,35.046,-85.31051136
2035,406,-85.32045455,35.0476,,,35.046,-85.32244319
2036,407,-85.3125,35.0476,35.0508,-85.30852273,35.046,-85.31448864
2037,407,-85.3125,35.054,,,35.0556,-85.31448864
2038,407,-85.30454545,35.054,,,35.0556,-85.30255681
2039,407,-85.30454545,35.0476,,,35.046,-85.30255681
2040,407,-85.3125,35.0476,,,35.046,-85.31448864
2041,408,-85.30454545,35.0476,35.0508,-85.30056818,35.046,-85.30653409
2042,408,-85.30454545,35.054,,,35.0556,-85.30653409
2043,408,-85.29659091,35.054,,,35.0556,-85.29460228
2044,408,-85.29659091,35.0476,,,35.046,-85.29460228
2045,408,-85.30454545,35.0476,,,35.046,-85.30653409
2046,409,-85.29659091,35.0476,35.0508,-85.29261364,35.046,-85.29857955
2047,409,-85.29659091,35.054,,,35.0556,-85.29857955
2048,409,-85.28863636,35.054,,,35.0556,-85.28664772
2049,409,-85.28863636,35.0476,,,35.046,-85.28664772
2050,409,-85.29659091,35.0476,,,35.046,-85.29857955
2051,410,-85.28863636,35.0476,35.0508,-85.28465909,35.046,-85.290625
2052,410,-85.28863636,35.054,,,35.0556,-85.290625
2053,410,-85.28068182,35.054,,,35.0556,-85.27869319
2054,410,-85.28068182,35.0476,,,35.046,-85.27869319
2055,410,-85.28863636,35.0476,,,35.046,-85.290625
2056,411,-85.28068182,35.0476,35.0508,-85.27670455,35.046,-85.28267046
2057,411,-85.28068182,35.054,,,35.0556,-85.28267046
2058,411,-85.27272727,35.054,,,35.0556,-85.27073863
2059,411,-85.27272727,35.0476,,,35.046,-85.27073863
2060,411,-85.28068182,35.0476,,,35.046,-85.28267046
2061,412,-85.27272727,35.0476,35.0508,-85.26875,35.046,-85.27471591
2062,412,-85.27272727,35.054,,,35.0556,-85.27471591
2063,412,-85.26477273,35.054,,,35.0556,-85.2627841
2064,412,-85.26477273,35.0476,,,35.046,-85.2627841
2065,412,-85.27272727,35.0476,,,35.046,-85.27471591
2066,413,-85.26477273,35.0476,35.0508,-85.26079545,35.046,-85.26676137
2067,413,-85.26477273,35.054,,,35.0556,-85.26676137
2068,413,-85.25681818,35.054,,,35.0556,-85.25482954
2069,413,-85.25681818,35.0476,,,35.046,-85.25482954
2070,413,-85.26477273,35.0476,,,35.046,-85.26676137
2071,414,-85.25681818,35.0476,35.0508,-85.25284091,35.046,-85.25880681
2072,414,-85.25681818,35.054,,,35.0556,-85.25880681
2073,414,-85.24886364,35.054,,,35.0556,-85.246875
2074,414,-85.24886364,35.0476,,,35.046,-85.246875
2075,414,-85.25681818,35.0476,,,35.046,-85.25880681
2076,415,-85.24886364,35.0476,35.0508,-85.24488636,35.046,-85.25085228
2077,415,-85.24886364,35.054,,,35.0556,-85.25085228
2078,415,-85.24090909,35.054,,,35.0556,-85.23892045
2079,415,-85.24090909,35.0476,,,35.046,-85.23892045
2080,415,-85.24886364,35.0476,,,35.046,-85.25085228
2081,416,-85.24090909,35.0476,35.0508,-85.23693182,35.046,-85.24289773
2082,416,-85.24090909,35.054,,,35.0556,-85.24289773
2083,416,-85.23295455,35.054,,,35.0556,-85.23096592
2084,416,-85.23295455,35.0476,,,35.046,-85.23096592
2085,416,-85.24090909,35.0476,,,35.046,-85.24289773
2086,417,-85.23295455,35.0476,35.0508,-85.22897727,35.046,-85.23494319
2087,417,-85.23295455,35.054,,,35.0556,-85.23494319
2088,417,-85.225,35.054,,,35.0556,-85.22301136
2089,417,-85.225,35.0476,,,35.046,-85.22301136
2090,417,-85.23295455,35.0476,,,35.046,-85.23494319
2091,418,-85.225,35.0476,35.0508,-85.22102273,35.046,-85.22698864
2092,418,-85.225,35.054,,,35.0556,-85.22698864
2093,418,-85.21704545,35.054,,,35.0556,-85.21505681
2094,418,-85.21704545,35.0476,,,35.046,-85.21505681
2095,418,-85.225,35.0476,,,35.046,-85.22698864
2096,419,-85.21704545,35.0476,35.0508,-85.21306818,35.046,-85.21903409
2097,419,-85.21704545,35.054,,,35.0556,-85.21903409
2098,419,-85.20909091,35.054,,,35.0556,-85.20710228
2099,419,-85.20909091,35.0476,,,35.046,-85.20710228
2100,419,-85.21704545,35.0476,,,35.046,-85.21903409
2101,420,-85.20909091,35.0476,35.0508,-85.20511364,35.046,-85.21107955
2102,420,-85.20909091,35.054,,,35.0556,-85.21107955
2103,420,-85.20113636,35.054,,,35.0556,-85.19914772
2104,420,-85.20113636,35.0476,,,35.046,-85.19914772
2105,420,-85.20909091,35.0476,,,35.046,-85.21107955
2106,421,-85.20113636,35.0476,35.0508,-85.19715909,35.046,-85.203125
2107,421,-85.20113636,35.054,,,35.0556,-85.203125
2108,421,-85.19318182,35.054,,,35.0556,-85.19119319
2109,421,-85.19318182,35.0476,,,35.046,-85.19119319
2110,421,-85.20113636,35.0476,,,35.046,-85.203125
2111,422,-85.19318182,35.0476,35.0508,-85.18920455,35.046,-85.19517046
2112,422,-85.19318182,35.054,,,35.0556,-85.19517046
2113,422,-85.18522727,35.054,,,35.0556,-85.18323863
2114,422,-85.18522727,35.0476,,,35.046,-85.18323863
2115,422,-85.19318182,35.0476,,,35.046,-85.19517046
2116,423,-85.18522727,35.0476,35.0508,-85.18125,35.046,-85.1872159
2117,423,-85.18522727,35.054,,,35.0556,-85.1872159
2118,423,-85.17727273,35.054,,,35.0556,-85.1752841
2119,423,-85.17727273,35.0476,,,35.046,-85.1752841
2120,423,-85.18522727,35.0476,,,35.046,-85.1872159
2121,424,-85.17727273,35.0476,35.0508,-85.17329545,35.046,-85.17926137
2122,424,-85.17727273,35.054,,,35.0556,-85.17926137
2123,424,-85.16931818,35.054,,,35.0556,-85.16732954
2124,424,-85.16931818,35.0476,,,35.046,-85.16732954
2125,424,-85.17727273,35.0476,,,35.046,-85.17926137
2126,425,-85.16931818,35.0476,35.0508,-85.16534091,35.046,-85.17130682
2127,425,-85.16931818,35.054,,,35.0556,-85.17130682
2128,425,-85.16136364,35.054,,,35.0556,-85.15937501
2129,425,-85.16136364,35.0476,,,35.046,-85.15937501
2130,425,-85.16931818,35.0476,,,35.046,-85.17130682
2131,426,-85.16136364,35.0476,35.0508,-85.15738636,35.046,-85.16335228
2132,426,-85.16136364,35.054,,,35.0556,-85.16335228
2133,426,-85.15340909,35.054,,,35.0556,-85.15142045
2134,426,-85.15340909,35.0476,,,35.046,-85.15142045
2135,426,-85.16136364,35.0476,,,35.046,-85.16335228
2136,427,-85.15340909,35.0476,35.0508,-85.14943182,35.046,-85.15539773
2137,427,-85.15340909,35.054,,,35.0556,-85.15539773
2138,427,-85.14545455,35.054,,,35.0556,-85.14346592
2139,427,-85.14545455,35.0476,,,35.046,-85.14346592
2140,427,-85.15340909,35.0476,,,35.046,-85.15539773
2141,428,-85.14545455,35.0476,35.0508,-85.14147727,35.046,-85.14744319
2142,428,-85.14545455,35.054,,,35.0556,-85.14744319
2143,428,-85.1375,35.054,,,35.0556,-85.13551136
2144,428,-85.1375,35.0476,,,35.046,-85.13551136
2145,428,-85.14545455,35.0476,,,35.046,-85.14744319
2146,429,-85.1375,35.0476,35.0508,-85.13352273,35.046,-85.13948864
2147,429,-85.1375,35.054,,,35.0556,-85.13948864
2148,429,-85.12954545,35.054,,,35.0556,-85.12755681
2149,429,-85.12954545,35.0476,,,35.046,-85.12755681
2150,429,-85.1375,35.0476,,,35.046,-85.13948864
2151,430,-85.12954545,35.0476,35.0508,-85.12556818,35.046,-85.13153409
2152,430,-85.12954545,35.054,,,35.0556,-85.13153409
2153,430,-85.12159091,35.054,,,35.0556,-85.11960228
2154,430,-85.12159091,35.0476,,,35.046,-85.11960228
2155,430,-85.12954545,35.0476,,,35.046,-85.13153409
2156,431,-85.12159091,35.0476,35.0508,-85.11761364,35.046,-85.12357955
2157,431,-85.12159091,35.054,,,35.0556,-85.12357955
2158,431,-85.11363636,35.054,,,35.0556,-85.11164772
2159,431,-85.11363636,35.0476,,,35.046,-85.11164772
2160,431,-85.12159091,35.0476,,,35.046,-85.12357955
2161,432,-85.11363636,35.0476,35.0508,-85.10965909,35.046,-85.11562499
2162,432,-85.11363636,35.054,,,35.0556,-85.11562499
2163,432,-85.10568182,35.054,,,35.0556,-85.10369319
2164,432,-85.10568182,35.0476,,,35.046,-85.10369319
2165,432,-85.11363636,35.0476,,,35.046,-85.11562499
2166,433,-85.10568182,35.0476,35.0508,-85.10170455,35.046,-85.10767046
2167,433,-85.10568182,35.054,,,35.0556,-85.10767046
2168,433,-85.09772727,35.054,,,35.0556,-85.09573863
