Accident,Latitude,Longitude,Street,AltStreet,Intersection,DateTime,Date,Hour,Unix,WeekDay,WeekEnd,DayFrame,AccidentType,CollisionType,HaR,FatalInjury,MedicalTransport,InvolvedPlacardedTruck,PostedSpeed,TotalVehiclesInvolved,PedestrianInvolved,BicycleInvolved,DriverOneSafetyEquipment,DriverOneZip,DriverTwoSafetyEquipment,DriverTwoZip,Drug,Alcohol,LightCondition,Weather,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,HourBefore,humidity,windSpeed,windBearing,uvIndex,precipIntensity,apparentTemperature,windGust,cloudCover,temperature,dewPoint,visibility,precipType,Event,Conditions,Rain,Cloudy,Foggy,Snow,Clear,RainBefore
,35.0356,-85.305911,E Main St,,Rossville Ave,12/20/2018 14:00,2018-12-20,14,1545332400,,,,Property Damage,Angle,No,No,No,No,15,2,No,No,Shoulder and Lap Belt Used,37408,,37408,No,No,Daylight,Rain,100,17,22,0,2,19,1545328800,0.95,5.18,1,2,0.04,43.67,9,1,46.23,44.94,1.976,rain,rain,light rain,1,0,0,0,0,1
,35.0383705,-85.302916,Hwy 27 NB,SR-300,W MLK,1/7/2019 15:00,2019-01-07,15,1546891200,,,,Property Damage,Angle,No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,37341,Shoulder and Lap Belt Used,37419,No,No,Daylight,Clear,100,17,22,0,2,19,1546887600,0.36,13.42,194,2,0,67.32,22.89,0.68,67.32,39.29,6.326,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.035614,-85.306377,26 E Main St,,Market St,1/31/2019 0:00,2019-01-31,0,1548910800,,,,Property Damage Under,Angle,Yes,No,No,No,,2,No,No,,18334,Unknown,Unknown,,,Unknown,Unknown,100,17,22,0,2,19,1548907200,0.54,1.2,243,0,0,25.16,6.33,0.07,25.16,11.04,6.591,,clear-night,clear,0,0,0,0,1,0
,35.035614,-85.306377,26 E Main St,US-11,1500 market st,2/15/2019 18:00,2019-02-15,18,1550271600,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,20,2,No,No,Unknown,Unknown,None Used MV Occupant,37404,No,No,Dark - Lighted,Rain,100,17,22,0,2,19,1550268000,0.91,0.46,46,0,0.024,57.74,2.22,1,57.74,55.24,1.05,rain,rain,light rain,1,0,0,0,0,1
,35.036063,-85.306723,E Main St,,Market St,3/20/2019 17:00,2019-03-20,17,1553115600,,,,Property Damage Under,Front to Rear,Yes,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,30750,Unknown,Unknown,,,Daylight,Clear,100,17,22,0,2,19,1553112000,0.21,2.59,210,3,0,63.98,10.79,0,63.98,22.77,2.962,,clear-day,clear,0,0,0,0,1,0
,35.035614,-85.306377,1400 Market St,,26 East Main St,4/10/2019 16:00,2019-04-10,16,1554926400,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,37377,Unknown,Unknown,No,No,Daylight,Clear,100,17,22,0,2,19,1554922800,0.2,3.66,87,5,0,82.75,9.29,0.4,82.75,37.76,6.75,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.03644,-85.3073,Market St,,Broad St,4/14/2019 16:00,2019-04-14,16,1555272000,,,,Property Damage Under,Front to Rear,No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,37405,Shoulder and Lap Belt Used,37405,No,No,Daylight,Clear,100,17,22,0,2,19,1555268400,0.39,13.82,222,4,0,79.4,35.7,0.75,79.4,51.95,7.177,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.035857,-85.305724,55 E Main St,,Mitchell Ave,5/5/2019 19:00,2019-05-05,19,1557097200,,,,Property Damage,Front to Rear,No,No,No,No,40,3,No,No,,37363,Shoulder and Lap Belt Used,37421,No,Yes,Daylight,Clear,100,17,22,0,2,19,1557093600,0.63,5.99,337,1,0,70.11,13.01,0.44,70.11,57.07,2.981,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.03775,-85.300617,1298 Peeples St,,Non intersection,5/28/2019 9:00,2019-05-28,9,1559048400,,,,Property Damage Under,Front to Rear,Yes,No,No,No,15,2,No,No,,37406,Unknown,Unknown,,,Daylight,Clear,100,17,22,0,2,19,1559044800,0.71,3.86,209,2,0,78.89,6.89,0.17,78.03,68.06,6.04,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.036789,-85.305393,1400 Rossville Ave,,E Main St,6/8/2019 0:00,2019-06-08,0,1559966400,,,,Property Damage,Unknown,Yes,No,No,No,15,2,No,No,Unknown,Unknown,,,,,Unknown,Unknown,100,17,22,0,2,19,1559962800,0.87,1.69,125,0,0,72.72,4.61,0.75,71.76,67.66,3.252,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.035606,-85.305926,E Main St,,Mitchell Ave,6/13/2019 16:00,2019-06-13,16,1560456000,,,,Property Damage Under,"Sideswipe, Same Direction",No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37415,Shoulder and Lap Belt Used,37343,No,No,Daylight,Clear,100,17,22,0,2,19,1560452400,0.37,8.81,302,5,0,77.93,16.59,0.44,77.93,49.43,6.94,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.037227,-85.306833,1400 Market St,,E main st.,6/14/2019 12:00,2019-06-14,12,1560528000,,,,Property Damage,Angle,Yes,No,No,No,25,2,No,No,,37377,Unknown,Unknown,,,Daylight,Clear,100,17,22,0,2,19,1560524400,0.37,4.95,61,8,0,72.68,9.98,0,72.68,45.1,2.689,,clear-day,clear,0,0,0,0,1,0
,35.037227,-85.306833,1400 Market St,,Choo Choo Ave,6/25/2019 0:00,2019-06-25,0,1561435200,,,,Property Damage,Unknown,Yes,No,No,No,,2,No,No,Unknown,Unknown,,37338,,,Unknown,Clear,100,17,22,0,2,19,1561431600,0.84,1.03,313,0,0,75.15,3.56,0,74.08,69,2.704,,clear-night,clear,0,0,0,0,1,0
,35.082749,-85.05854,Lee Hwy,,Ooltewah Georgetown Rd,1/3/2018 19:00,2018-01-03,19,1515024000,,,,Property Damage Under,Front to Rear,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,29414,Shoulder and Lap Belt Used,37353,No,No,Dark - Lighted,Clear,853,42,3,0,2,7,1515020400,0.38,1.01,302,0,0,30.55,3.42,0.75,30.55,7.95,7.021,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.082749,-85.05854,Lee Hwy,,Ooltewah Georgetown Rd,1/3/2018 19:00,2018-01-03,19,1515024000,,,,Property Damage Under,Front to Rear,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,29414,Shoulder and Lap Belt Used,37353,No,No,Dark - Lighted,Clear,853,42,3,0,2,7,1515020400,0.38,1.01,302,0,0,30.55,3.42,0.75,30.55,7.95,7.021,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.082749,-85.05854,Lee Hwy,,Ooltewah Georgetown Rd,1/3/2018 19:00,2018-01-03,19,1515024000,,,,Property Damage Under,Front to Rear,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,29414,Shoulder and Lap Belt Used,37353,No,No,Dark - Lighted,Clear,853,42,3,0,2,7,1515020400,0.38,1.01,302,0,0,30.55,3.42,0.75,30.55,7.95,7.021,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.082749,-85.05854,Lee Hwy,,Ooltewah Georgetown Rd,1/3/2018 19:00,2018-01-03,19,1515024000,,,,Property Damage Under,Front to Rear,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,29414,Shoulder and Lap Belt Used,37353,No,No,Dark - Lighted,Clear,853,42,3,0,2,7,1515020400,0.38,1.01,302,0,0,30.55,3.42,0.75,30.55,7.95,7.021,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.084173,-85.059143,9231 Lee Hwy,,Ooltewah Georgetown Rd,4/17/2018 15:00,2018-04-17,15,1523991600,,,,Property Damage,Angle,No,No,No,No,45,2,No,No,Unknown,37311,Unknown,37363,No,No,Daylight,Clear,853,42,3,0,2,7,1523988000,0.39,4.56,217,8,0,69.5,11.49,0,69.5,43.61,7.021,,clear-day,clear,0,0,0,0,1,0
,35.084173,-85.059143,9231 Lee Hwy,,Ooltewah Georgetown Rd,4/17/2018 15:00,2018-04-17,15,1523991600,,,,Property Damage,Angle,No,No,No,No,45,2,No,No,Unknown,37311,Unknown,37363,No,No,Daylight,Clear,853,42,3,0,2,7,1523988000,0.39,4.56,217,8,0,69.5,11.49,0,69.5,43.61,7.021,,clear-day,clear,0,0,0,0,1,0
,35.084173,-85.059143,9231 Lee Hwy,,Ooltewah Georgetown Rd,4/17/2018 15:00,2018-04-17,15,1523991600,,,,Property Damage,Angle,No,No,No,No,45,2,No,No,Unknown,37311,Unknown,37363,No,No,Daylight,Clear,853,42,3,0,2,7,1523988000,0.39,4.56,217,8,0,69.5,11.49,0,69.5,43.61,7.021,,clear-day,clear,0,0,0,0,1,0
,35.084173,-85.059143,9231 Lee Hwy,,Ooltewah Georgetown Rd,4/17/2018 15:00,2018-04-17,15,1523991600,,,,Property Damage,Angle,No,No,No,No,45,2,No,No,Unknown,37311,Unknown,37363,No,No,Daylight,Clear,853,42,3,0,2,7,1523988000,0.39,4.56,217,8,0,69.5,11.49,0,69.5,43.61,7.021,,clear-day,clear,0,0,0,0,1,0
,35.083394,-85.058605,6009 Ooltewah Georgetown Rd,,US 64,4/28/2018 18:00,2018-04-28,18,1524952800,,,,Property Damage Under,Front to Rear,Yes,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37421,Unknown,Unknown,No,No,Daylight,Clear,853,42,3,0,2,7,1524949200,0.31,3.79,292,2,0,76.45,10.47,0.44,76.45,43.39,7.021,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.083394,-85.058605,6009 Ooltewah Georgetown Rd,,US 64,4/28/2018 18:00,2018-04-28,18,1524952800,,,,Property Damage Under,Front to Rear,Yes,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37421,Unknown,Unknown,No,No,Daylight,Clear,853,42,3,0,2,7,1524949200,0.31,3.79,292,2,0,76.45,10.47,0.44,76.45,43.39,7.021,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.083394,-85.058605,6009 Ooltewah Georgetown Rd,,US 64,4/28/2018 18:00,2018-04-28,18,1524952800,,,,Property Damage Under,Front to Rear,Yes,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37421,Unknown,Unknown,No,No,Daylight,Clear,853,42,3,0,2,7,1524949200,0.31,3.79,292,2,0,76.45,10.47,0.44,76.45,43.39,7.021,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.083394,-85.058605,6009 Ooltewah Georgetown Rd,,US 64,4/28/2018 18:00,2018-04-28,18,1524952800,,,,Property Damage Under,Front to Rear,Yes,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37421,Unknown,Unknown,No,No,Daylight,Clear,853,42,3,0,2,7,1524949200,0.31,3.79,292,2,0,76.45,10.47,0.44,76.45,43.39,7.021,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.085023,-85.064843,9048 Leee Hwy,,Weir Way,5/30/2018 14:00,2018-05-30,14,1527703200,,,,Property Damage,Angle,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37341,No,No,Daylight,Clear,853,42,3,0,2,7,1527699600,0.79,6.31,203,6,0.001,79.78,14.49,0.75,78.53,71.34,5.859,rain,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.085023,-85.064843,9048 Leee Hwy,,Weir Way,5/30/2018 14:00,2018-05-30,14,1527703200,,,,Property Damage,Angle,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37341,No,No,Daylight,Clear,853,42,3,0,2,7,1527699600,0.79,6.31,203,6,0.001,79.78,14.49,0.75,78.53,71.34,5.859,rain,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.085023,-85.064843,9048 Leee Hwy,,Weir Way,5/30/2018 14:00,2018-05-30,14,1527703200,,,,Property Damage,Angle,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37341,No,No,Daylight,Clear,853,42,3,0,2,7,1527699600,0.79,6.31,203,6,0.001,79.78,14.49,0.75,78.53,71.34,5.859,rain,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.085023,-85.064843,9048 Leee Hwy,,Weir Way,5/30/2018 14:00,2018-05-30,14,1527703200,,,,Property Damage,Angle,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37341,No,No,Daylight,Clear,853,42,3,0,2,7,1527699600,0.79,6.31,203,6,0.001,79.78,14.49,0.75,78.53,71.34,5.859,rain,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.085351,-85.064529,6000-6199 Weir Way,SR-6000,Lee Hwy,7/5/2018 8:00,2018-07-05,8,1530792000,,,,Property Damage Under,Angle,Yes,No,No,No,,2,No,No,Unknown,Unknown,,37363,,,Daylight,Clear,853,42,3,0,2,7,1530788400,0.93,0.56,13,1,0,75.8,3.44,0,74.32,72.02,2.215,,clear-day,humid,0,0,0,0,1,0
,35.085351,-85.064529,6000-6199 Weir Way,SR-6000,Lee Hwy,7/5/2018 8:00,2018-07-05,8,1530792000,,,,Property Damage Under,Angle,Yes,No,No,No,,2,No,No,Unknown,Unknown,,37363,,,Daylight,Clear,853,42,3,0,2,7,1530788400,0.93,0.56,13,1,0,75.8,3.44,0,74.32,72.02,2.215,,clear-day,humid,0,0,0,0,1,0
,35.085351,-85.064529,6000-6199 Weir Way,SR-6000,Lee Hwy,7/5/2018 8:00,2018-07-05,8,1530792000,,,,Property Damage Under,Angle,Yes,No,No,No,,2,No,No,Unknown,Unknown,,37363,,,Daylight,Clear,853,42,3,0,2,7,1530788400,0.93,0.56,13,1,0,75.78,3.44,0,74.3,72.02,2.215,,clear-day,humid,0,0,0,0,1,0
,35.085351,-85.064529,6000-6199 Weir Way,SR-6000,Lee Hwy,7/5/2018 8:00,2018-07-05,8,1530792000,,,,Property Damage Under,Angle,Yes,No,No,No,,2,No,No,Unknown,Unknown,,37363,,,Daylight,Clear,853,42,3,0,2,7,1530788400,0.93,0.56,13,1,0,75.78,3.44,0,74.3,72.02,2.215,,clear-day,humid,0,0,0,0,1,0
,35.0835695,-85.05959,9200 Lee HWY,,LITTLE DEBBIE PRKWAY,7/18/2018 17:00,2018-07-18,17,1531947600,,,,Property Damage,Angle,Yes,No,No,No,45,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,37353,No,No,Daylight,Clear,853,42,3,0,2,7,1531944000,0.5,7.24,27,4,0,92.31,11.19,0.37,88.69,67.81,9.049,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.0835695,-85.05959,9200 Lee HWY,,LITTLE DEBBIE PRKWAY,7/18/2018 17:00,2018-07-18,17,1531947600,,,,Property Damage,Angle,Yes,No,No,No,45,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,37353,No,No,Daylight,Clear,853,42,3,0,2,7,1531944000,0.5,7.24,27,4,0,92.31,11.19,0.37,88.69,67.81,9.049,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.0835695,-85.05959,9200 Lee HWY,,LITTLE DEBBIE PRKWAY,7/18/2018 17:00,2018-07-18,17,1531947600,,,,Property Damage,Angle,Yes,No,No,No,45,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,37353,No,No,Daylight,Clear,853,42,3,0,2,7,1531944000,0.5,7.24,27,4,0,92.25,11.19,0.37,88.63,67.81,9.049,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.0835695,-85.05959,9200 Lee HWY,,LITTLE DEBBIE PRKWAY,7/18/2018 17:00,2018-07-18,17,1531947600,,,,Property Damage,Angle,Yes,No,No,No,45,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,37353,No,No,Daylight,Clear,853,42,3,0,2,7,1531944000,0.5,7.24,27,4,0,92.25,11.19,0.37,88.63,67.81,9.049,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.085502,-85.0648,9043 Lee Hwy,,Artesian Cir,7/31/2018 13:00,2018-07-31,13,1533056400,,,,Property Damage,Front to Rear,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37416,Shoulder and Lap Belt Used,37397,No,No,Daylight,Clear,853,42,3,0,2,7,1533052800,0.74,5.77,193,6,0,86,11.5,0.75,81.39,72.12,8.689,,partly-cloudy-day,humid and mostly cloudy,0,1,0,0,0,0
,35.085502,-85.0648,9043 Lee Hwy,,Artesian Cir,7/31/2018 13:00,2018-07-31,13,1533056400,,,,Property Damage,Front to Rear,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37416,Shoulder and Lap Belt Used,37397,No,No,Daylight,Clear,853,42,3,0,2,7,1533052800,0.74,5.77,193,6,0,86,11.5,0.75,81.39,72.12,8.689,,partly-cloudy-day,humid and mostly cloudy,0,1,0,0,0,0
,35.085502,-85.0648,9043 Lee Hwy,,Artesian Cir,7/31/2018 13:00,2018-07-31,13,1533056400,,,,Property Damage,Front to Rear,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37416,Shoulder and Lap Belt Used,37397,No,No,Daylight,Clear,853,42,3,0,2,7,1533052800,0.74,5.77,193,6,0,85.96,11.5,0.75,81.37,72.12,8.689,,partly-cloudy-day,humid and mostly cloudy,0,1,0,0,0,0
,35.085502,-85.0648,9043 Lee Hwy,,Artesian Cir,7/31/2018 13:00,2018-07-31,13,1533056400,,,,Property Damage,Front to Rear,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37416,Shoulder and Lap Belt Used,37397,No,No,Daylight,Clear,853,42,3,0,2,7,1533052800,0.74,5.77,193,6,0,85.96,11.5,0.75,81.37,72.12,8.689,,partly-cloudy-day,humid and mostly cloudy,0,1,0,0,0,0
,35.084844,-85.064345,3550 Cummings Hwy Walmart Parking Lot,,Myrtle Ave,8/16/2018 13:00,2018-08-16,13,1534438800,,,,Property Damage,Rear to Rear,No,No,No,No,,2,No,No,Shoulder and Lap Belt Used,35966,Shoulder and Lap Belt Used,30752,No,No,Daylight,Clear,853,42,3,0,2,7,1534435200,0.61,7.9,189,9,0,94.74,14.37,0.19,87.7,72.36,6.463,,partly-cloudy-day,humid and partly cloudy,0,1,0,0,0,0
,35.084844,-85.064345,3550 Cummings Hwy Walmart Parking Lot,,Myrtle Ave,8/16/2018 13:00,2018-08-16,13,1534438800,,,,Property Damage,Rear to Rear,No,No,No,No,,2,No,No,Shoulder and Lap Belt Used,35966,Shoulder and Lap Belt Used,30752,No,No,Daylight,Clear,853,42,3,0,2,7,1534435200,0.61,7.9,189,9,0,94.74,14.37,0.19,87.7,72.36,6.463,,partly-cloudy-day,humid and partly cloudy,0,1,0,0,0,0
,35.084844,-85.064345,3550 Cummings Hwy Walmart Parking Lot,,Myrtle Ave,8/16/2018 13:00,2018-08-16,13,1534438800,,,,Property Damage,Rear to Rear,No,No,No,No,,2,No,No,Shoulder and Lap Belt Used,35966,Shoulder and Lap Belt Used,30752,No,No,Daylight,Clear,853,42,3,0,2,7,1534435200,0.6,7.9,189,9,0,94.91,14.37,0.19,87.83,72.36,6.463,,partly-cloudy-day,humid and partly cloudy,0,1,0,0,0,0
,35.084844,-85.064345,3550 Cummings Hwy Walmart Parking Lot,,Myrtle Ave,8/16/2018 13:00,2018-08-16,13,1534438800,,,,Property Damage,Rear to Rear,No,No,No,No,,2,No,No,Shoulder and Lap Belt Used,35966,Shoulder and Lap Belt Used,30752,No,No,Daylight,Clear,853,42,3,0,2,7,1534435200,0.6,7.9,189,9,0,94.91,14.37,0.19,87.83,72.36,6.463,,partly-cloudy-day,humid and partly cloudy,0,1,0,0,0,0
,35.084597,-85.062032,6000 Relocation Way,,Lee Hwy,9/20/2018 12:00,2018-09-20,12,1537459200,,,,Property Damage,Angle,No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,29073,Shoulder and Lap Belt Used,37312,No,No,Daylight,Clear,853,42,3,0,2,7,1537455600,0.6,2.02,186,7,0,88.16,6.66,0,84.41,68.91,6.382,,clear-day,clear,0,0,0,0,1,0
,35.084597,-85.062032,6000 Relocation Way,,Lee Hwy,9/20/2018 12:00,2018-09-20,12,1537459200,,,,Property Damage,Angle,No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,29073,Shoulder and Lap Belt Used,37312,No,No,Daylight,Clear,853,42,3,0,2,7,1537455600,0.6,2.02,186,7,0,88.16,6.66,0,84.41,68.91,6.382,,clear-day,clear,0,0,0,0,1,0
,35.084597,-85.062032,6000 Relocation Way,,Lee Hwy,9/20/2018 12:00,2018-09-20,12,1537459200,,,,Property Damage,Angle,No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,29073,Shoulder and Lap Belt Used,37312,No,No,Daylight,Clear,853,42,3,0,2,7,1537455600,0.6,2.02,186,7,0,88.24,6.66,0,84.48,68.91,6.382,,clear-day,clear,0,0,0,0,1,0
,35.084597,-85.062032,6000 Relocation Way,,Lee Hwy,9/20/2018 12:00,2018-09-20,12,1537459200,,,,Property Damage,Angle,No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,29073,Shoulder and Lap Belt Used,37312,No,No,Daylight,Clear,853,42,3,0,2,7,1537455600,0.6,2.02,186,7,0,88.24,6.66,0,84.48,68.91,6.382,,clear-day,clear,0,0,0,0,1,0
,35.08279,-85.05876,9200 Lee Highway,,Ooltewah Georgetown Rd,9/21/2018 12:00,2018-09-21,12,1537545600,,,,Property Damage,Front to Rear,No,No,No,No,45,3,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37363,No,No,Daylight,Clear,853,42,3,0,2,7,1537542000,0.62,4.67,150,6,0,83.62,11.29,0.19,81.21,66.87,6.694,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.08279,-85.05876,9200 Lee Highway,,Ooltewah Georgetown Rd,9/21/2018 12:00,2018-09-21,12,1537545600,,,,Property Damage,Front to Rear,No,No,No,No,45,3,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37363,No,No,Daylight,Clear,853,42,3,0,2,7,1537542000,0.62,4.67,150,6,0,83.62,11.29,0.19,81.21,66.87,6.694,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.08279,-85.05876,9200 Lee Highway,,Ooltewah Georgetown Rd,9/21/2018 12:00,2018-09-21,12,1537545600,,,,Property Damage,Front to Rear,No,No,No,No,45,3,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37363,No,No,Daylight,Clear,853,42,3,0,2,7,1537542000,0.62,4.67,150,6,0,83.67,11.29,0.19,81.25,66.87,6.694,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.08279,-85.05876,9200 Lee Highway,,Ooltewah Georgetown Rd,9/21/2018 12:00,2018-09-21,12,1537545600,,,,Property Damage,Front to Rear,No,No,No,No,45,3,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37363,No,No,Daylight,Clear,853,42,3,0,2,7,1537542000,0.62,4.67,150,6,0,83.67,11.29,0.19,81.25,66.87,6.694,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.084989,-85.064748,9034 Lee Hwy,,Weir,10/6/2018 12:00,2018-10-06,12,1538841600,,,,Property Damage,Front to Rear,No,No,No,No,45,2,No,No,Unknown,30741,Unknown,53511,No,No,Daylight,Clear,853,42,3,0,2,7,1538838000,0.7,1.52,116,6,0,86.14,4.03,0,81.86,71.04,6.82,,clear-day,clear,0,0,0,0,1,0
,35.084989,-85.064748,9034 Lee Hwy,,Weir,10/6/2018 12:00,2018-10-06,12,1538841600,,,,Property Damage,Front to Rear,No,No,No,No,45,2,No,No,Unknown,30741,Unknown,53511,No,No,Daylight,Clear,853,42,3,0,2,7,1538838000,0.7,1.52,116,6,0,86.14,4.03,0,81.86,71.04,6.82,,clear-day,clear,0,0,0,0,1,0
,35.084989,-85.064748,9034 Lee Hwy,,Weir,10/6/2018 12:00,2018-10-06,12,1538841600,,,,Property Damage,Front to Rear,No,No,No,No,45,2,No,No,Unknown,30741,Unknown,53511,No,No,Daylight,Clear,853,42,3,0,2,7,1538838000,0.7,1.52,116,6,0,86.19,4.03,0,81.9,71.04,6.82,,clear-day,clear,0,0,0,0,1,0
,35.084989,-85.064748,9034 Lee Hwy,,Weir,10/6/2018 12:00,2018-10-06,12,1538841600,,,,Property Damage,Front to Rear,No,No,No,No,45,2,No,No,Unknown,30741,Unknown,53511,No,No,Daylight,Clear,853,42,3,0,2,7,1538838000,0.7,1.52,116,6,0,86.19,4.03,0,81.9,71.04,6.82,,clear-day,clear,0,0,0,0,1,0
,35.08327,-85.059993,9231 Lee Hwy,,Ooltewah Georgetown Rd,10/22/2018 18:00,2018-10-22,18,1540245600,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,50,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,37302,No,No,Daylight,Clear,853,42,3,0,2,7,1540242000,0.43,2.99,197,0,0,63.11,7.35,0,63.11,40.14,8.197,,clear-day,clear,0,0,0,0,1,0
,35.08327,-85.059993,9231 Lee Hwy,,Ooltewah Georgetown Rd,10/22/2018 18:00,2018-10-22,18,1540245600,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,50,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,37302,No,No,Daylight,Clear,853,42,3,0,2,7,1540242000,0.43,2.99,197,0,0,63.11,7.35,0,63.11,40.14,8.197,,clear-day,clear,0,0,0,0,1,0
,35.08327,-85.059993,9231 Lee Hwy,,Ooltewah Georgetown Rd,10/22/2018 18:00,2018-10-22,18,1540245600,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,50,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,37302,No,No,Daylight,Clear,853,42,3,0,2,7,1540242000,0.43,2.99,197,0,0,63.15,7.35,0,63.15,40.14,8.197,,clear-day,clear,0,0,0,0,1,0
,35.08327,-85.059993,9231 Lee Hwy,,Ooltewah Georgetown Rd,10/22/2018 18:00,2018-10-22,18,1540245600,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,50,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,37302,No,No,Daylight,Clear,853,42,3,0,2,7,1540242000,0.43,2.99,197,0,0,63.15,7.35,0,63.15,40.14,8.197,,clear-day,clear,0,0,0,0,1,0
,35.084885,-85.062889,9201 Lee Hwy,,Little Debbie Parkway,10/26/2018 14:00,2018-10-26,14,1540576800,,,,Property Damage,Angle,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37363,No,No,Daylight,Rain,853,42,3,0,2,7,1540573200,0.95,5.67,215,3,0.001,52.56,10.18,1,52.56,51.22,0.307,rain,rain,possible drizzle,1,0,0,0,0,1
,35.084885,-85.062889,9201 Lee Hwy,,Little Debbie Parkway,10/26/2018 14:00,2018-10-26,14,1540576800,,,,Property Damage,Angle,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37363,No,No,Daylight,Rain,853,42,3,0,2,7,1540573200,0.95,5.67,215,3,0.001,52.56,10.18,1,52.56,51.22,0.307,rain,rain,possible drizzle,1,0,0,0,0,1
