Accident,Center_Lat,Center_Long,Date,Time,Hour,DayFrame,WeekDay,WeekEnd,Precipitation_Intensity,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Weekday,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count
0,-85.28867103,-85.28867103,1/12/18,20:00:00,20,1,1,0,0,0,1,0,0,0,0,730,4,11,6,1,7,3
0,-85.28867103,-85.28867103,11/4/18,11:00:00,11,3,0,1,0,0,1,0,0,0,0,730,6,11,6,1,7,3
0,-85.28867103,-85.28867103,4/6/18,1:00:00,1,1,1,0,0,1,0,0,0,0,0,730,4,11,6,1,7,3
0,-85.25070064,-85.25070064,2/25/18,7:00:00,7,2,0,1,0.056,0,0,1,0,0,1,197,6,22,19,0,7,13
0,-85.25070064,-85.25070064,4/7/18,5:00:00,5,2,0,1,0.025,0,0,1,0,0,1,197,5,22,19,0,7,13
0,-85.27234902,-85.27234902,6/30/18,8:00:00,8,2,0,1,0,0,1,0,0,0,0,194,5,19,19,0,7,28
0,-85.14178767,-85.14178767,6/22/18,12:00:00,12,3,1,0,0.001,0,1,0,0,0,0,508,4,34,12,1,7,8
0,-85.14178767,-85.14178767,7/7/18,11:00:00,11,3,0,1,0,0,1,0,0,0,0,508,5,34,12,1,7,8
0,-85.14178767,-85.14178767,8/13/18,6:00:00,6,2,1,0,0,1,0,0,0,0,0,508,0,34,12,1,7,8
0,-85.14178767,-85.14178767,6/14/18,10:00:00,10,3,1,0,0,0,1,0,0,0,0,508,3,34,12,1,7,8
0,-85.29186065,-85.29186065,12/22/18,6:00:00,6,2,0,1,0,0,1,0,0,0,0,695,5,11,7,1,0,2
0,-85.29186065,-85.29186065,8/19/18,9:00:00,9,2,0,1,0,0,1,0,0,0,0,695,6,11,7,1,0,2
0,-85.10980079,-85.10980079,6/30/18,10:00:00,10,3,0,1,0,0,1,0,0,0,0,871,5,34,2,0,7,6
0,-85.10980079,-85.10980079,7/7/18,8:00:00,8,2,0,1,0,0,1,0,0,0,0,871,5,34,2,0,7,6
0,-85.10980079,-85.10980079,6/28/18,0:00:00,0,1,1,0,,,,,,,,871,3,34,2,0,7,6
0,-85.10980079,-85.10980079,10/14/18,23:00:00,23,1,0,1,0,0,1,0,0,0,0,871,6,34,2,0,7,6
0,-85.10980079,-85.10980079,4/19/18,3:00:00,3,1,1,0,0,0,1,0,0,0,0,871,3,34,2,0,7,6
0,-85.10980079,-85.10980079,9/23/18,9:00:00,9,2,0,1,0,0,1,0,0,0,0,871,6,34,2,0,7,6
0,-85.22017508,-85.22017508,9/29/18,6:00:00,6,2,0,1,0,0,1,0,0,0,0,85,5,28,23,0,7,12
0,-85.25875684,-85.25875684,2/4/18,20:00:00,20,1,0,1,0,0,1,0,0,0,0,269,6,20,17,0,7,22
0,-85.25875684,-85.25875684,8/11/18,4:00:00,4,1,0,1,0,1,0,0,0,0,0,269,5,20,17,0,7,22
0,-85.25875684,-85.25875684,9/9/18,23:00:00,23,1,0,1,0,0,1,0,0,0,1,269,6,20,17,0,7,22
0,-85.16425118,-85.16425118,12/15/18,1:00:00,1,1,0,1,0,0,0,0,1,0,0,594,5,30,10,0,7,5
0,-85.16425118,-85.16425118,9/30/18,18:00:00,18,1,0,1,0.002,0,1,0,0,0,0,594,6,30,10,0,7,5
0,-85.29081576,-85.29081576,4/22/18,10:00:00,10,3,0,1,0.005,0,1,0,0,0,0,226,6,16,18,0,7,3
0,-85.14653759,-85.14653759,4/15/18,21:00:00,21,1,0,1,0,0,1,0,0,0,0,246,6,36,18,0,7,3
0,-85.22267694,-85.22267694,1/20/18,14:00:00,14,4,0,1,0,0,1,0,0,0,0,274,5,25,17,0,7,13
0,-85.22267694,-85.22267694,2/3/18,15:00:00,15,4,0,1,0,1,0,0,0,0,0,274,5,25,17,0,7,13
0,-85.22267694,-85.22267694,4/28/18,11:00:00,11,3,0,1,0,1,0,0,0,0,0,274,5,25,17,0,7,13
0,-85.30122019,-85.30122019,2/18/18,5:00:00,5,2,0,1,0,0,1,0,0,0,0,190,6,15,19,0,2,7
0,-85.30122019,-85.30122019,5/19/18,14:00:00,14,4,0,1,0,0,1,0,0,0,0,190,5,15,19,0,2,7
0,-85.29016756,-85.29016756,1/26/18,20:00:00,20,1,1,0,0,0,1,0,0,0,0,532,4,13,11,0,7,15
0,-85.29016756,-85.29016756,12/28/18,19:00:00,19,1,1,0,0,0,1,0,0,0,0,532,4,13,11,0,7,15
0,-85.29016756,-85.29016756,7/12/18,3:00:00,3,1,1,0,0,1,0,0,0,0,0,532,3,13,11,0,7,15
0,-85.18672688,-85.18672688,10/13/18,7:00:00,7,2,0,1,0,0,1,0,0,0,0,672,5,26,8,0,7,13
0,-85.1073014,-85.1073014,10/27/18,23:00:00,23,1,0,1,0,0,1,0,0,0,0,290,5,41,17,0,7,8
0,-85.19784299,-85.19784299,3/24/18,6:00:00,6,2,0,1,0,0,1,0,0,0,0,322,5,28,16,0,2,6
0,-85.22822132,-85.22822132,4/1/18,6:00:00,6,2,0,1,0,0,1,0,0,0,0,137,6,26,21,0,7,21
0,-85.22822132,-85.22822132,9/1/18,8:00:00,8,2,0,1,0,0,1,0,0,0,0,137,5,26,21,0,7,21
0,-85.09933358,-85.09933358,12/1/18,10:00:00,10,3,0,1,0.072,0,0,1,0,0,1,603,5,39,10,0,0,3
0,-85.09933358,-85.09933358,6/30/18,23:00:00,23,1,0,1,0,0,1,0,0,0,0,603,5,39,10,0,0,3
0,-85.09933358,-85.09933358,4/7/18,7:00:00,7,2,0,1,0.01,0,0,1,0,0,1,603,5,39,10,0,0,3
0,-85.09933358,-85.09933358,4/29/18,22:00:00,22,1,0,1,0,1,0,0,0,0,0,603,6,39,10,0,0,3
0,-85.09933358,-85.09933358,4/8/18,19:00:00,19,1,0,1,0,0,1,0,0,0,0,603,6,39,10,0,0,3
0,-85.09933358,-85.09933358,12/8/18,8:00:00,8,2,0,1,0.035,0,0,1,0,0,1,603,5,39,10,0,0,3
0,-85.14588941,-85.14588941,9/2/18,11:00:00,11,3,0,1,0,0,1,0,0,0,0,866,6,29,2,0,7,7
0,-85.14588941,-85.14588941,9/17/18,20:00:00,20,1,1,0,0,0,1,0,0,0,0,866,0,29,2,0,7,7
0,-85.14588941,-85.14588941,9/8/18,9:00:00,9,2,0,1,0,0,1,0,0,0,0,866,5,29,2,0,7,7
0,-85.14588941,-85.14588941,8/31/18,23:00:00,23,1,1,0,0,0,1,0,0,0,0,866,4,29,2,0,7,7
0,-85.14588941,-85.14588941,3/29/18,10:00:00,10,3,1,0,0,0,1,0,0,0,0,866,3,29,2,0,7,7
0,-85.14588941,-85.14588941,6/22/18,19:00:00,19,1,1,0,0.072,0,0,1,0,0,1,866,4,29,2,0,7,7
0,-85.14588941,-85.14588941,11/27/18,22:00:00,22,1,1,0,0,0,1,0,0,0,0,866,1,29,2,0,7,7
0,-85.09451074,-85.09451074,3/31/18,20:00:00,20,1,0,1,0,1,0,0,0,0,0,470,5,41,13,0,7,7
0,-85.32947425,-85.32947425,9/8/18,10:00:00,10,3,0,1,0,0,1,0,0,0,0,482,5,8,12,0,0,2
0,-85.32947425,-85.32947425,12/2/18,7:00:00,7,2,0,1,0,0,1,0,0,0,0,482,6,8,12,0,0,2
0,-85.32947425,-85.32947425,4/1/18,1:00:00,1,1,0,1,0,1,0,0,0,0,0,482,6,8,12,0,0,2
0,-85.27253329,-85.27253329,9/21/18,16:00:00,16,4,1,0,0,0,1,0,0,0,0,579,4,15,10,0,7,12
0,-85.27253329,-85.27253329,8/1/18,13:00:00,13,4,1,0,0.067,0,0,1,0,0,1,579,2,15,10,0,7,12
0,-85.27253329,-85.27253329,3/4/18,6:00:00,6,2,0,1,0,0,0,0,1,0,0,579,6,15,10,0,7,12
0,-85.27253329,-85.27253329,11/6/18,14:00:00,14,4,1,0,0,0,1,0,0,0,0,579,1,15,10,0,7,12
0,-85.27253329,-85.27253329,1/21/18,8:00:00,8,2,0,1,0,0,1,0,0,0,0,579,6,15,10,0,7,12
0,-85.35408766,-85.35408766,12/23/18,17:00:00,17,4,0,1,0.009,0,0,1,0,0,1,92,6,9,22,0,7,7
0,-85.35408766,-85.35408766,9/23/18,13:00:00,13,4,0,1,0,0,1,0,0,0,0,92,6,9,22,0,7,7
0,-85.35408766,-85.35408766,3/21/18,16:00:00,16,4,1,0,0,0,1,0,0,0,0,92,2,9,22,0,7,7
0,-85.35408766,-85.35408766,2/17/18,20:00:00,20,1,0,1,0.055,0,0,1,0,0,1,92,5,9,22,0,7,7
0,-85.35408766,-85.35408766,2/20/18,15:00:00,15,4,1,0,0,0,1,0,0,0,0,92,1,9,22,0,7,7
0,-85.35408766,-85.35408766,6/9/18,23:00:00,23,1,0,1,0,0,1,0,0,0,0,92,5,9,22,0,7,7
0,-85.35408766,-85.35408766,9/5/18,12:00:00,12,3,1,0,0,0,1,0,0,0,0,92,2,9,22,0,7,7
0,-85.18353165,-85.18353165,2/11/18,9:00:00,9,2,0,1,0.005,0,0,1,0,0,1,710,6,26,7,0,7,12
0,-85.13137847,-85.13137847,2/11/18,3:00:00,3,1,0,1,0.021,0,0,1,0,0,1,554,6,35,11,0,7,3
0,-85.13137847,-85.13137847,9/16/18,4:00:00,4,1,0,1,0,1,0,0,0,0,0,554,6,35,11,0,7,3
0,-85.33118135,-85.33118135,5/5/18,22:00:00,22,1,0,1,0.002,0,0,1,0,0,0,652,5,6,8,0,7,13
0,-85.33118135,-85.33118135,8/25/18,12:00:00,12,3,0,1,0,0,1,0,0,0,0,652,5,6,8,0,7,13
0,-85.31268885,-85.31268885,2/17/18,2:00:00,2,1,0,1,0,0,1,0,0,0,0,615,5,9,9,0,7,1
0,-85.31268885,-85.31268885,12/2/18,23:00:00,23,1,0,1,0,1,0,0,0,0,0,615,6,9,9,0,7,1
0,-85.31268885,-85.31268885,1/14/18,4:00:00,4,1,0,1,0,1,0,0,0,0,0,615,6,9,9,0,7,1
0,-85.27975592,-85.27975592,9/10/18,7:00:00,7,2,1,0,0,0,1,0,0,0,0,578,0,14,10,0,7,16
0,-85.25254737,-85.25254737,7/7/18,9:00:00,9,2,0,1,0,0,1,0,0,0,0,735,5,16,6,0,7,12
0,-85.15383992,-85.15383992,11/17/18,10:00:00,10,3,0,1,0,0,0,0,1,0,0,637,5,31,9,0,2,5
0,-85.35641089,-85.35641089,5/26/18,12:00:00,12,3,0,1,0,0,1,0,0,0,0,22,5,10,25,0,0,1
0,-85.22351126,-85.22351126,6/16/18,11:00:00,11,3,0,1,0,1,0,0,0,0,0,363,5,24,15,0,7,5
0,-85.22351126,-85.22351126,6/4/18,7:00:00,7,2,1,0,0,1,0,0,0,0,0,363,0,24,15,0,7,5
0,-85.22351126,-85.22351126,4/19/18,20:00:00,20,1,1,0,0,1,0,0,0,0,0,363,3,24,15,0,7,5
0,-85.22351126,-85.22351126,12/13/18,5:00:00,5,2,1,0,0,0,1,0,0,0,0,363,3,24,15,0,7,5
0,-85.22351126,-85.22351126,3/20/18,6:00:00,6,2,1,0,0,0,0,0,1,0,0,363,1,24,15,0,7,5
0,-85.22351126,-85.22351126,6/8/18,10:00:00,10,3,1,0,0,1,0,0,0,0,0,363,4,24,15,0,7,5
0,-85.22351126,-85.22351126,9/16/18,15:00:00,15,4,0,1,0,0,1,0,0,0,0,363,6,24,15,0,7,5
0,-85.22351126,-85.22351126,7/14/18,13:00:00,13,4,0,1,0,0,1,0,0,0,0,363,5,24,15,0,7,5
0,-85.29654319,-85.29654319,1/13/18,11:00:00,11,3,0,1,0,0,1,0,0,0,0,442,5,13,13,0,7,2
0,-85.28613331,-85.28613331,9/8/18,12:00:00,12,3,0,1,0,0,1,0,0,0,0,488,5,14,12,0,7,11
0,-85.28932129,-85.28932129,5/27/18,15:00:00,15,4,0,1,0,0,1,0,0,0,0,443,6,14,13,0,7,10
0,-85.28932129,-85.28932129,10/6/18,7:00:00,7,2,0,1,0,0,1,0,0,0,0,443,5,14,13,0,7,10
0,-85.28613331,-85.28613331,6/3/18,12:00:00,12,3,0,1,0,0,1,0,0,0,0,488,6,14,12,0,7,11
0,-85.28359732,-85.28359732,5/6/18,8:00:00,8,2,0,1,0,0,1,0,0,0,0,227,6,17,18,0,4,1
0,-85.20103472,-85.20103472,3/10/18,15:00:00,15,4,0,1,0,0,1,0,0,0,0,277,5,28,17,0,7,2
0,-85.1810502,-85.1810502,1/7/18,8:00:00,8,2,0,1,0,1,0,0,0,0,0,458,6,29,13,0,7,8
0,-85.1810502,-85.1810502,3/25/18,7:00:00,7,2,0,1,0,0,1,0,0,0,0,458,6,29,13,0,7,8
0,-85.1810502,-85.1810502,8/22/18,8:00:00,8,2,1,0,0,0,1,0,0,0,0,458,2,29,13,0,7,8
0,-85.1810502,-85.1810502,12/12/18,6:00:00,6,2,1,0,0,1,0,0,0,0,0,458,2,29,13,0,7,8
0,-85.1810502,-85.1810502,9/9/18,9:00:00,9,2,0,1,0,0,1,0,0,0,0,458,6,29,13,0,7,8
0,-85.10415885,-85.10415885,6/16/18,8:00:00,8,2,0,1,0,1,0,0,0,0,0,721,5,37,7,0,0,7
0,-85.10415885,-85.10415885,8/19/18,10:00:00,10,3,0,1,0,0,1,0,0,0,0,721,6,37,7,0,0,7
0,-85.10415885,-85.10415885,1/21/18,5:00:00,5,2,0,1,0,1,0,0,0,0,0,721,6,37,7,0,0,7
0,-85.10415885,-85.10415885,3/25/18,17:00:00,17,4,0,1,0,0,1,0,0,0,0,721,6,37,7,0,0,7
0,-85.13859114,-85.13859114,8/12/18,10:00:00,10,3,0,1,0,0,1,0,0,0,0,553,6,34,11,1,7,11
0,-85.27150609,-85.27150609,6/16/18,7:00:00,7,2,0,1,0,0,1,0,0,0,0,131,5,20,21,0,7,22
0,-85.25254737,-85.25254737,10/27/18,6:00:00,6,2,0,1,0.002,0,1,0,0,0,0,735,5,16,6,0,7,12
0,-85.31013847,-85.31013847,10/21/18,11:00:00,11,3,0,1,0,0,1,0,0,0,0,351,6,12,15,0,7,11
0,-85.31013847,-85.31013847,5/5/18,12:00:00,12,3,0,1,0,0,1,0,0,0,0,351,5,12,15,0,7,11
0,-85.2931549,-85.2931549,9/9/18,14:00:00,14,4,0,1,0.001,0,1,0,0,0,0,128,6,17,21,0,7,14
0,-85.08012942,-85.08012942,7/14/18,6:00:00,6,2,0,1,0,0,1,0,0,0,0,822,5,39,4,1,0,11
0,-85.08012942,-85.08012942,7/20/18,9:00:00,9,2,1,0,0,0,1,0,0,0,0,822,4,39,4,1,0,11
0,-85.08012942,-85.08012942,3/20/18,7:00:00,7,2,1,0,0,0,0,0,1,0,0,822,1,39,4,1,0,11
0,-85.11695458,-85.11695458,11/3/18,12:00:00,12,3,0,1,,1,0,0,0,0,0,556,5,37,11,0,7,10
0,-85.11695458,-85.11695458,6/9/18,11:00:00,11,3,0,1,0,0,1,0,0,0,0,556,5,37,11,0,7,10
0,-85.35751933,-85.35751933,4/14/18,10:00:00,10,3,0,1,0,0,1,0,0,0,0,389,5,5,14,0,7,4
0,-85.35347781,-85.35347781,3/29/18,10:00:00,10,3,1,0,0,0,1,0,0,0,0,345,3,6,15,0,0,2
0,-85.35347781,-85.35347781,4/6/18,11:00:00,11,3,1,0,0.033,0,0,1,0,0,1,345,4,6,15,0,0,2
0,-85.27403545,-85.27403545,3/4/18,4:00:00,4,1,0,1,0,1,0,0,0,0,0,356,6,17,15,0,5,1
0,-85.27403545,-85.27403545,2/25/18,6:00:00,6,2,0,1,0.15,0,0,1,0,0,1,356,6,17,15,0,5,1
0,-85.27403545,-85.27403545,5/20/18,21:00:00,21,1,0,1,0,0,1,0,0,0,0,356,6,17,15,0,5,1
0,-85.26260804,-85.26260804,9/9/18,6:00:00,6,2,0,1,0,0,1,0,0,0,0,35,6,23,25,0,7,19
0,-85.21796202,-85.21796202,6/9/18,5:00:00,5,2,0,1,0,1,0,0,0,0,0,542,5,23,11,0,7,7
0,-85.21462954,-85.21462954,10/1/18,4:00:00,4,1,1,0,0,0,1,0,0,0,0,202,0,27,19,0,7,2
0,-85.21462954,-85.21462954,9/9/18,7:00:00,7,2,0,1,0,0,1,0,0,0,0,202,6,27,19,0,7,2
0,-85.21462954,-85.21462954,6/8/18,20:00:00,20,1,1,0,0,0,1,0,0,0,0,202,4,27,19,0,7,2
0,-85.21462954,-85.21462954,7/2/18,9:00:00,9,2,1,0,0,0,1,0,0,0,0,202,0,27,19,0,7,2
0,-85.21462954,-85.21462954,8/16/18,2:00:00,2,1,1,0,0,1,0,0,0,0,0,202,3,27,19,0,7,2
0,-85.21462954,-85.21462954,12/4/18,8:00:00,8,2,1,0,0,0,1,0,0,0,0,202,1,27,19,0,7,2
0,-85.18672688,-85.18672688,5/12/18,7:00:00,7,2,0,1,0,1,0,0,0,0,0,672,5,26,8,0,7,13
0,-85.20422597,-85.20422597,7/8/18,9:00:00,9,2,0,1,0,0,1,0,0,0,0,238,6,28,18,0,7,6
0,-85.23057426,-85.23057426,2/18/18,9:00:00,9,2,0,1,0,1,0,0,0,0,0,60,6,27,24,0,7,17
0,-85.1914581,-85.1914581,9/23/18,6:00:00,6,2,0,1,0,1,0,0,0,0,0,412,6,28,14,1,2,5
0,-85.33118135,-85.33118135,9/15/18,0:00:00,0,1,0,1,,,,,,,,652,5,6,8,0,7,13
0,-85.33118135,-85.33118135,8/19/18,19:00:00,19,1,0,1,0,0,0,0,1,0,0,652,6,6,8,0,7,13
0,-85.33118135,-85.33118135,5/20/18,18:00:00,18,1,0,1,0.026,0,0,1,0,0,0,652,6,6,8,0,7,13
0,-85.31969426,-85.31969426,8/26/18,5:00:00,5,2,0,1,0,1,0,0,0,0,0,222,6,12,18,1,7,16
0,-85.31969426,-85.31969426,2/11/18,9:00:00,9,2,0,1,0.003,0,1,0,0,0,1,222,6,12,18,1,7,16
0,-85.20422597,-85.20422597,10/13/18,5:00:00,5,2,0,1,0,0,1,0,0,0,0,238,5,28,18,0,7,6
0,-85.26916188,-85.26916188,9/16/18,7:00:00,7,2,0,1,0,0,1,0,0,0,0,229,6,19,18,0,7,18
0,-85.1721851,-85.1721851,4/7/18,10:00:00,10,3,0,1,0.002,0,1,0,0,0,0,281,5,32,17,1,7,18
0,-85.26043851,-85.26043851,10/28/18,3:00:00,3,1,0,1,0,0,1,0,0,0,0,447,6,18,13,0,5,4
0,-85.26043851,-85.26043851,3/23/18,20:00:00,20,1,1,0,0,0,1,0,0,0,0,447,4,18,13,0,5,4
0,-85.26043851,-85.26043851,3/17/18,18:00:00,18,1,0,1,0,0,1,0,0,0,0,447,5,18,13,0,5,4
0,-85.26043851,-85.26043851,2/6/18,19:00:00,19,1,1,0,0.003,0,1,0,0,0,0,447,1,18,13,0,5,4
0,-85.26043851,-85.26043851,7/21/18,1:00:00,1,1,0,1,0,0,1,0,0,0,0,447,5,18,13,0,5,4
0,-85.2795661,-85.2795661,5/5/18,12:00:00,12,3,0,1,0,0,1,0,0,0,0,193,5,18,19,0,7,7
0,-85.2795661,-85.2795661,7/8/18,10:00:00,10,3,0,1,0,0,1,0,0,0,0,193,6,18,19,0,7,7
0,-85.23710747,-85.23710747,6/3/18,11:00:00,11,3,0,1,0,1,0,0,0,0,0,272,6,23,17,0,7,18
0,-85.35751933,-85.35751933,5/12/18,10:00:00,10,3,0,1,0,1,0,0,0,0,0,389,5,5,14,0,7,4
0,-85.35751933,-85.35751933,11/24/18,12:00:00,12,3,0,1,0,0,1,0,0,0,0,389,5,5,14,0,7,4
0,-85.13145252,-85.13145252,12/21/18,2:00:00,2,1,1,0,0.009,0,0,1,0,0,1,868,4,31,2,0,7,15
0,-85.13145252,-85.13145252,10/8/18,18:00:00,18,1,1,0,0.003,0,1,0,0,0,0,868,0,31,2,0,7,15
0,-85.13145252,-85.13145252,10/1/18,19:00:00,19,1,1,0,0,1,0,0,0,0,0,868,0,31,2,0,7,15
0,-85.13145252,-85.13145252,5/23/18,9:00:00,9,2,1,0,0,0,1,0,0,0,0,868,2,31,2,0,7,15
0,-85.13145252,-85.13145252,9/8/18,13:00:00,13,4,0,1,0,0,1,0,0,0,0,868,5,31,2,0,7,15
0,-85.13145252,-85.13145252,1/20/18,23:00:00,23,1,0,1,0,1,0,0,0,0,0,868,5,31,2,0,7,15
0,-85.13145252,-85.13145252,4/1/18,16:00:00,16,4,0,1,0,0,1,0,0,0,0,868,6,31,2,0,7,15
0,-85.13145252,-85.13145252,8/10/18,14:00:00,14,4,1,0,0,0,1,0,0,0,0,868,4,31,2,0,7,15
0,-85.13145252,-85.13145252,7/12/18,16:00:00,16,4,1,0,0,0,1,0,0,0,0,868,3,31,2,0,7,15
0,-85.13145252,-85.13145252,3/1/18,1:00:00,1,1,1,0,0.038,0,0,1,0,0,1,868,3,31,2,0,7,15
0,-85.13145252,-85.13145252,8/20/18,17:00:00,17,4,1,0,0,0,1,0,0,0,0,868,0,31,2,0,7,15
0,-85.13145252,-85.13145252,1/18/18,0:00:00,0,1,1,0,,,,,,,,868,3,31,2,0,7,15
0,-85.13145252,-85.13145252,2/14/18,5:00:00,5,2,1,0,0,0,1,0,0,0,0,868,2,31,2,0,7,15
0,-85.13145252,-85.13145252,8/10/18,23:00:00,23,1,1,0,0,0,1,0,0,0,0,868,4,31,2,0,7,15
0,-85.1529251,-85.1529251,6/15/18,8:00:00,8,2,1,0,0,0,1,0,0,0,0,178,4,36,20,0,7,15
0,-85.1529251,-85.1529251,11/21/18,9:00:00,9,2,1,0,0,1,0,0,0,0,0,178,2,36,20,0,7,15
0,-85.1529251,-85.1529251,2/28/18,6:00:00,6,2,1,0,0.055,0,0,1,0,0,1,178,2,36,20,0,7,15
0,-85.21476944,-85.21476944,8/26/18,7:00:00,7,2,0,1,0,0,1,0,0,0,0,587,6,23,10,1,7,9
0,-85.21796202,-85.21796202,4/1/18,6:00:00,6,2,0,1,0,0,1,0,0,0,0,542,6,23,11,0,7,7
0,-85.21796202,-85.21796202,6/24/18,6:00:00,6,2,0,1,0,0,1,0,0,0,0,542,6,23,11,0,7,7
0,-85.21796202,-85.21796202,9/30/18,6:00:00,6,2,0,1,0,0,1,0,0,0,0,542,6,23,11,0,7,7
0,-85.1961837,-85.1961837,8/18/18,8:00:00,8,2,0,1,0,0,1,0,0,0,0,172,5,30,20,1,7,8
0,-85.18578124,-85.18578124,10/17/18,6:00:00,6,2,1,0,0.006,0,0,1,0,0,0,206,2,31,19,1,7,4
0,-85.18578124,-85.18578124,12/8/18,10:00:00,10,3,0,1,0.046,0,0,1,0,0,1,206,5,31,19,1,7,4
0,-85.18578124,-85.18578124,2/14/18,8:00:00,8,2,1,0,0.031,0,0,1,0,0,1,206,2,31,19,1,7,4
0,-85.18578124,-85.18578124,9/29/18,11:00:00,11,3,0,1,0,0,1,0,0,0,0,206,5,31,19,1,7,4
0,-85.08892302,-85.08892302,12/24/18,12:00:00,12,3,1,0,0,1,0,0,0,0,0,646,0,40,9,0,0,4
0,-85.08892302,-85.08892302,1/16/18,10:00:00,10,3,1,0,0,0,1,0,0,0,0,646,1,40,9,0,0,4
0,-85.08495085,-85.08495085,5/19/18,0:00:00,0,1,0,1,,,,,,,,897,5,37,1,0,0,4
0,-85.08495085,-85.08495085,12/22/18,23:00:00,23,1,0,1,0,1,0,0,0,0,0,897,5,37,1,0,0,4
0,-85.08495085,-85.08495085,7/16/18,5:00:00,5,2,1,0,0,0,1,0,0,0,0,897,0,37,1,0,0,4
0,-85.08495085,-85.08495085,5/20/18,3:00:00,3,1,0,1,0,1,0,0,0,0,0,897,6,37,1,0,0,4
0,-85.24516162,-85.24516162,8/30/18,10:00:00,10,3,1,0,0,0,1,0,0,0,0,360,3,21,15,0,7,15
0,-85.24516162,-85.24516162,12/19/18,11:00:00,11,3,1,0,0,0,1,0,0,0,0,360,2,21,15,0,7,15
0,-85.24516162,-85.24516162,3/26/18,16:00:00,16,4,1,0,0,0,1,0,0,0,0,360,0,21,15,0,7,15
0,-85.24516162,-85.24516162,3/23/18,12:00:00,12,3,1,0,0,0,1,0,0,0,0,360,4,21,15,0,7,15
0,-85.22586698,-85.22586698,7/22/18,6:00:00,6,2,0,1,0,0,1,0,0,0,0,235,6,25,18,0,7,18
0,-85.22267694,-85.22267694,3/3/18,10:00:00,10,3,0,1,0,1,0,0,0,0,0,274,5,25,17,0,7,13
0,-85.22267694,-85.22267694,12/9/18,13:00:00,13,4,0,1,0,0,0,0,1,0,0,274,6,25,17,0,7,13
0,-85.29081576,-85.29081576,5/12/18,11:00:00,11,3,0,1,0,1,0,0,0,0,0,226,5,16,18,0,7,3
0,-85.29335561,-85.29335561,10/21/18,13:00:00,13,4,0,1,0,1,0,0,0,0,0,487,6,13,12,0,7,14
0,-85.29335561,-85.29335561,6/23/18,3:00:00,3,1,0,1,0,0,1,0,0,0,0,487,5,13,12,0,7,14
0,-85.185899,-85.185899,12/9/18,9:00:00,9,2,0,1,0.022,0,0,1,0,0,1,591,6,27,10,0,7,18
0,-85.25405882,-85.25405882,12/1/18,7:00:00,7,2,0,1,0.224,0,0,1,0,0,1,537,5,18,11,0,5,4
0,-85.24986156,-85.24986156,11/24/18,6:00:00,6,2,0,1,0,0,1,0,0,0,0,134,5,23,21,0,7,23
0,-85.24986156,-85.24986156,3/11/18,8:00:00,8,2,0,1,0,0,0,0,1,0,0,134,6,23,21,0,7,23
0,-85.24986156,-85.24986156,5/13/18,7:00:00,7,2,0,1,0,0,1,0,0,0,0,134,6,23,21,0,7,23
0,-85.24986156,-85.24986156,4/22/18,9:00:00,9,2,0,1,0,0,1,0,0,0,0,134,6,23,21,0,7,23
0,-85.25254737,-85.25254737,6/17/18,7:00:00,7,2,0,1,0,0,1,0,0,0,0,735,6,16,6,0,7,12
0,-85.21629542,-85.21629542,2/18/18,10:00:00,10,3,0,1,0,1,0,0,0,0,0,364,6,25,15,0,7,3
0,-85.37515391,-85.37515391,3/23/18,9:00:00,9,2,1,0,0,0,1,0,0,0,0,342,4,3,15,0,0,1
0,-85.37515391,-85.37515391,6/15/18,10:00:00,10,3,1,0,0,0,1,0,0,0,0,342,4,3,15,0,0,1
0,-85.37515391,-85.37515391,6/3/18,12:00:00,12,3,0,1,0,0,1,0,0,0,0,342,6,3,15,0,0,1
0,-85.37515391,-85.37515391,1/24/18,5:00:00,5,2,1,0,0,0,1,0,0,0,0,342,2,3,15,0,0,1
0,-85.15228659,-85.15228659,7/10/18,6:00:00,6,2,1,0,0,0,1,0,0,0,0,812,1,29,4,0,7,7
0,-85.15228659,-85.15228659,8/14/18,9:00:00,9,2,1,0,0,0,1,0,0,0,0,812,1,29,4,0,7,7
0,-85.15228659,-85.15228659,11/21/18,7:00:00,7,2,1,0,0,1,0,0,0,0,0,812,2,29,4,0,7,7
0,-85.15228659,-85.15228659,4/28/18,5:00:00,5,2,0,1,0,1,0,0,0,0,0,812,5,29,4,0,7,7
0,-85.27150609,-85.27150609,8/5/18,5:00:00,5,2,0,1,0,0,0,0,1,0,0,131,6,20,21,0,7,22
0,-85.27150609,-85.27150609,10/28/18,7:00:00,7,2,0,1,0,0,1,0,0,0,0,131,6,20,21,0,7,22
0,-85.27741057,-85.27741057,3/18/18,8:00:00,8,2,0,1,0,0,1,0,0,0,0,697,6,13,7,0,7,15
0,-85.27741057,-85.27741057,6/19/18,12:00:00,12,3,1,0,0,0,1,0,0,0,0,697,1,13,7,0,7,15
0,-85.27741057,-85.27741057,2/2/18,17:00:00,17,4,1,0,0,1,0,0,0,0,0,697,4,13,7,0,7,15
0,-85.27741057,-85.27741057,5/8/18,7:00:00,7,2,1,0,0,0,1,0,0,0,0,697,1,13,7,0,7,15
0,-85.27741057,-85.27741057,12/29/18,11:00:00,11,3,0,1,0,0,1,0,0,0,0,697,5,13,7,0,7,15
