,Unnamed: 0,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
4242,1785,33I0024002,-85.383202,35.018934,48,2/25/19,7:00,7,35.41,55.46,34.7,18.37,0.49,2,0,5.46,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.5514585,2.945,1.0
4396,1700,33I0024002,-85.259012,35.019636,26,2/25/19,6:00,6,37.31,54.79,34.05,24.26,0.59,2,0,2.91,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.008826665,11.532,0.0
493,4548,33SR317001,-85.209734,35.081593,35,2/25/19,18:00,18,51.88,55.03,34.22,30.56,0.44,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,13,1,14,24,15,,0.29136357,0.001,0.0
2818,5102,33SR027001,-85.306833,35.037227,28,2/25/19,20:00,20,47.56,55.7,35.91,30.71,0.52,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,48,15,,0.31809023,4.6080000000000005,0.0
3004,2810,330F888001,-85.149653,35.034718,38,2/25/19,11:00,11,45.71,55.1,34.39,16.39,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,0.16426726,0.44299999999999995,0.0
2565,2771,33I0075001,-85.163223,35.035571999999995,47,2/25/19,11:00,11,45.74,55.21,34.36,16.32,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.30371866,5.016,0.0
5127,4170,33I0024002,-85.297892,35.021809000000005,145,2/25/19,17:00,17,55.43,55.72,34.39,29.04,0.36,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.49937874,8.966000000000001,0.0
1032,1033,3301145001,-85.05854000000001,35.082749,58,2/25/19,4:00,4,36.54,54.64,34.37,24.84,0.62,2,0,7.09,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,22,15,,0.14358866,6.876,0.0
1646,2914,3302207001,-85.064316,35.090553,27,2/25/19,11:00,11,45.56,54.7,34.36,15.98,0.3,2,0,10.0,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,2,17,24,15,,0.16087767,0.507,0.0
3096,3794,33SR002001,-85.205773,35.017752,38,2/25/19,15:00,15,54.72,55.38,34.23,24.36,0.31,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.30834484,15.309000000000001,0.0
4231,5046,33SR002001,-85.062889,35.084885,34,2/25/19,20:00,20,45.69,54.68,34.36,30.62,0.55,2,0,10.0,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.26605144,20.855,0.0
1725,1687,330E416001,-85.173294,35.017551,27,2/25/19,6:00,6,36.86,55.25,34.45,23.68,0.58,2,0,3.35,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,0.0093927905,0.316,0.0
1002,1846,33SR320001,-85.154777,35.008124,36,2/25/19,7:00,7,35.61,55.26,34.54,21.63,0.56,2,0,3.08,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.022491824,3.4210000000000003,0.0
4917,790,3303587001,-85.26244,35.115281,57,2/25/19,3:00,3,39.43,55.43,33.43,22.83,0.51,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.025525372,1.6269999999999998,0.0
4673,5401,33SR008001,-85.33131800000001,35.094367999999996,114,2/25/19,22:00,22,45.05,55.79,35.19,29.38,0.54,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.2999322,13.147,0.0
1089,5673,3305395001,-85.26321,35.081783,69,2/25/19,23:00,23,44.28,55.63,34.12,29.51,0.56,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,5,0,2,4,4,16,4,14,24,15,,0.22523507,6.3260000000000005,0.0
1941,2970,330C038001,-85.376588,35.015591,78,2/25/19,12:00,12,49.47,55.77,35.17,12.34,0.22,2,0,1.83,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,7,0,2,2,2,12,4,19,16,15,,0.18592519,0.753,0.0
1441,4787,3305787001,-85.155058,35.030307,36,2/25/19,19:00,19,48.72,55.17,34.4,31.17,0.51,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.28256267,0.021,0.0
3444,1355,3303580001,-85.156949,35.042868,36,2/25/19,5:00,5,37.85,55.21,34.32,23.73,0.56,2,0,4.11,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.009492065,2.117,0.0
5543,4175,330A390001,-85.29043100000001,35.048719,119,2/25/19,17:00,17,55.23,55.68,34.42,28.98,0.36,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,0.14856508,0.479,0.0
4891,2847,3303559001,-85.311782,35.05227,34,2/25/19,11:00,11,45.96,55.64,34.25,15.31,0.29,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,40,15,,0.2783336,1.003,0.0
1881,275,330C038001,-85.376588,35.015591,78,2/25/19,1:00,1,43.13,55.33,35.17,20.49,0.4,2,0,2.11,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,16,15,,0.0067589637,0.753,0.0
1870,850,330F888001,-85.149653,35.034718,38,2/25/19,3:00,3,39.08,55.1,34.39,23.02,0.52,2,0,6.22,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,0.032171436,0.44299999999999995,0.0
4989,1843,3301122001,-85.14970500000001,35.039818,36,2/25/19,7:00,7,35.73,55.1,34.36,20.97,0.55,2,0,3.81,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.013588688,0.397,0.0
3977,566,33I0075001,-85.163223,35.035571999999995,47,2/25/19,2:00,2,40.76,54.9,34.36,24.77,0.53,2,0,3.94,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.009402502,5.016,0.0
2464,2521,3303556001,-85.222382,35.042901,48,2/25/19,10:00,10,42.52,55.46,33.99,18.03,0.37,2,0,3.79,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,24,15,,0.037294406,3.323,0.0
1329,375,3303580001,-85.156949,35.042868,36,2/25/19,1:00,1,43.16,54.9,34.32,22.51,0.44,2,0,3.83,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.006960472,2.117,0.0
4504,238,33SR027001,-85.308826,35.031481,26,2/25/19,0:00,0,54.32,62.05,46.1,50.53,0.87,2,0,2.06,0.35,rain,0.0148,0.1534,1550995200,fog,rain,Foggy,Light Rain,0,0,1,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.10191717,5.013999999999999,0.0
1187,5255,33I0024002,-85.350032,35.028387,39,2/25/19,21:00,21,46.1,55.85,35.52,30.27,0.54,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.45885485,5.06,0.0
4888,110,33I0024002,-85.350032,35.028387,39,2/25/19,0:00,0,54.97,62.6,46.05,51.07,0.87,2,0,1.51,0.35,rain,0.0148,0.1593,1550995200,fog,rain,Foggy,Light Rain,0,0,1,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.17719845,5.06,0.0
905,5776,33I0075001,-85.21117,35.002679,34,2/25/19,23:00,23,44.07,55.41,34.31,30.17,0.58,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.011239378,1.2890000000000001,0.0
1522,5298,3303577001,-85.24641899999999,35.023643,33,2/25/19,21:00,21,45.44,55.09,34.08,30.5,0.56,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,0.1589654,1.62,0.0
2783,3877,33SR027001,-85.306833,35.037227,28,2/25/19,15:00,15,55.31,55.7,35.91,23.45,0.29,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,48,15,,0.32847497,4.6080000000000005,0.0
4344,3673,33I0024002,-85.25206899999999,35.014338,26,2/25/19,14:00,14,53.34,55.05,34.12,17.18,0.24,2,0,3.5,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.050846573,12.072000000000001,0.0
3438,3447,3304976001,-85.06329000000001,35.08082,109,2/25/19,14:00,14,52.97,54.68,34.36,18.62,0.26,2,0,5.67,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.16866244,1.598,0.0
4674,1739,33I0075001,-85.207205,35.005828,93,2/25/19,7:00,7,35.58,55.39,34.3,21.53,0.56,2,0,2.55,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,8,8,2,1,11,48,15,,0.0074904477,1.5959999999999999,0.0
2068,771,3304988001,-85.15562800000001,35.024501,70,2/25/19,3:00,3,39.18,55.17,34.44,23.08,0.52,2,0,5.94,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,0.024538012,2.853,0.0
5159,5122,33I0124001,-85.318867,35.035208000000004,27,2/25/19,20:00,20,47.71,55.73,35.94,30.7,0.51,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,5,2,2,6,8,2,1,11,36,15,,0.26668915,0.445,0.0
1737,1955,33I0024002,-85.307401,35.027762,26,2/25/19,7:00,7,36.0,55.72,35.92,19.07,0.5,2,0,2.05,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.015971992,8.283999999999999,0.0
5593,3053,33SR153001,-85.214113,35.087610999999995,38,2/25/19,12:00,12,48.79,55.18,34.26,13.24,0.24,2,0,3.19,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.07670585,5.272,0.0
1375,1133,3303577001,-85.24641899999999,35.023643,33,2/25/19,4:00,4,37.81,55.08,34.08,25.32,0.6,2,0,6.14,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,0.083212785,1.62,0.0
274,3530,33I0075001,-85.203262,35.007414000000004,43,2/25/19,14:00,14,53.56,55.35,34.31,17.62,0.24,2,0,3.84,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,0.06728002,1.847,0.0
5154,3321,33SR008001,-85.30963299999999,35.052314,35,2/25/19,13:00,13,52.01,55.64,34.24,14.13,0.22,2,0,1.47,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,0,2,4,4,21,1,16,23,15,,0.1379882,9.415,0.0
3617,127,330E636001,-85.158111,35.043326,36,2/25/19,0:00,0,54.02,60.56,45.57,50.37,0.87,2,0,6.82,0.35,rain,0.0126,0.1301,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,2,2,12,4,19,30,15,,0.1010518,0.28300000000000003,0.0
745,2881,33SR008001,-85.309399,35.045763,30,2/25/19,11:00,11,45.94,55.63,34.23,15.36,0.29,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,46,15,,0.3996039,8.968,0.0
1981,1487,3304976001,-85.06329000000001,35.08082,109,2/25/19,6:00,6,35.53,54.68,34.36,23.12,0.6,2,0,5.58,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.043287214,1.598,0.0
2799,4502,33I0124001,-85.314266,35.047051,44,2/25/19,18:00,18,52.81,55.61,36.03,30.51,0.42,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,5,5,2,1,11,24,15,,0.3443597,1.399,0.0
355,4227,330D228001,-85.197621,35.083886,52,2/25/19,17:00,17,54.67,55.07,34.2,29.13,0.37,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,0.14266746,0.059000000000000004,0.0
4031,259,33I0024002,-85.28129200000001,35.016830999999996,112,2/25/19,1:00,1,42.71,55.25,33.96,23.14,0.46,2,0,3.57,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.007713853,10.02,0.0
5199,4044,330C910001,-85.252215,35.146073,37,2/25/19,16:00,16,55.26,55.26,32.99,27.87,0.35,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,0.17163251,0.444,0.0
255,4117,330B854001,-85.207332,34.988878,28,2/25/19,16:00,16,55.56,55.56,34.62,28.67,0.35,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,0.14705887,0.051,0.0
1370,1088,330D462001,-85.21983,35.089088000000004,40,2/25/19,4:00,4,38.16,55.29,34.27,24.2,0.57,2,0,8.49,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,24,15,,0.013336581,0.008,0.0
432,4915,33I0075001,-85.078179,35.082723,112,2/25/19,20:00,20,45.69,54.66,34.34,30.62,0.55,2,0,10.0,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.018505407,10.954,0.0
5697,4903,33I0075001,-85.21086600000001,35.001294,162,2/25/19,20:00,20,47.13,55.41,34.32,31.02,0.53,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.09964047,1.202,0.0
5649,1154,3304418001,-85.25650999999999,35.051718,31,2/25/19,4:00,4,38.01,55.16,34.33,24.66,0.58,2,0,7.29,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,34,15,,0.18482396,1.5719999999999998,0.0
1839,4370,330B707001,-85.25128199999999,35.015328000000004,28,2/25/19,17:00,17,54.79,55.08,34.11,29.19,0.37,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,16,15,,0.16131279,0.001,0.0
2158,4176,33SR008001,-85.33131800000001,35.094367999999996,114,2/25/19,17:00,17,55.42,55.79,35.19,28.74,0.36,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.40667006,13.147,0.0
5330,3897,33I0124001,-85.318867,35.035208000000004,27,2/25/19,15:00,15,55.46,55.73,35.94,23.39,0.29,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,5,2,2,6,8,2,1,11,36,15,,0.42925808,0.445,0.0
4267,1291,33I0075001,-85.078216,35.082937,51,2/25/19,5:00,5,36.59,54.66,34.34,22.99,0.57,2,0,5.56,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.04939959,10.956,0.0
2381,1549,3301122001,-85.150002,35.040335999999996,46,2/25/19,6:00,6,36.64,55.1,34.35,23.43,0.58,2,0,4.02,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.010336242,0.36700000000000005,0.0
1537,1357,3305787001,-85.155058,35.030307,36,2/25/19,5:00,5,37.87,55.17,34.4,23.88,0.57,2,0,3.85,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.008208171,0.021,0.0
374,1971,33SR008001,-85.33131800000001,35.094367999999996,114,2/25/19,8:00,8,35.19,55.79,35.19,18.41,0.5,2,0,6.46,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.2798828,13.147,0.0
5443,5732,3303573001,-85.27968100000001,35.017934999999994,43,2/25/19,23:00,23,44.32,55.6,33.96,30.06,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,16,12,15,,0.2603409,0.09699999999999999,0.0
4983,2677,330E078001,-85.079303,35.086417,26,2/25/19,10:00,10,42.21,54.59,34.33,19.12,0.39,2,0,3.99,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.07044012,0.002,0.0
5513,564,33I0024002,-85.276945,35.015381,47,2/25/19,2:00,2,40.62,55.11,34.01,25.68,0.55,2,0,2.29,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.0069921943,10.284,0.0
3785,1020,33I0075001,-85.174239,35.02432,67,2/25/19,4:00,4,37.81,55.34,34.4,25.33,0.6,2,0,5.97,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,0.021930043,4.019,0.0
4787,747,330C353001,-85.20648299999999,35.006562,113,2/25/19,3:00,3,39.35,55.38,34.3,23.43,0.52,2,0,5.31,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.060026195,0.568,0.0
634,4569,33I0075001,-85.196993,35.009159000000004,33,2/25/19,18:00,18,52.35,55.28,34.22,30.93,0.44,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.2624543,2.228,0.0
3942,819,33I0075001,-85.112125,35.073843,45,2/25/19,3:00,3,38.44,54.2,34.58,22.93,0.53,2,0,7.48,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.13689159,8.945,0.0
3610,4885,33I0024002,-85.259012,35.019636,26,2/25/19,19:00,19,48.33,54.79,34.05,31.23,0.51,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.15091965,11.532,0.0
406,5432,33I0024002,-85.266949,35.019101,67,2/25/19,22:00,22,44.55,54.86,34.04,30.11,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.040282864,11.005999999999998,0.0
381,406,33I0075001,-85.177674,35.019094,32,2/25/19,1:00,1,43.21,54.96,34.43,22.86,0.44,2,0,3.46,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,7,8,2,1,11,48,18,,0.007955893,3.6039999999999996,0.0
314,5000,33I0075001,-85.203262,35.007414000000004,43,2/25/19,20:00,20,47.05,55.35,34.31,30.97,0.53,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,0.403992,1.847,0.0
3757,4937,3305788001,-85.138005,35.05514,69,2/25/19,20:00,20,46.43,55.01,34.29,30.7,0.54,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,17,18,15,,0.20361654,0.196,0.0
14,4955,3303587001,-85.26244,35.115281,57,2/25/19,20:00,20,47.14,55.43,33.43,30.32,0.52,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.3182945,1.6269999999999998,0.0
3912,4317,3303559001,-85.311782,35.05227,34,2/25/19,17:00,17,55.22,55.64,34.25,28.91,0.36,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,17,40,15,,0.26852092,1.003,0.0
2477,2550,33I0075001,-85.203262,35.007414000000004,43,2/25/19,10:00,10,42.53,55.35,34.31,18.69,0.38,2,0,3.76,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,0.03556988,1.847,0.0
1552,5392,33I0075001,-85.200274,35.008246,171,2/25/19,22:00,22,44.47,55.32,34.31,30.14,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.1335387,2.029,0.0
1373,2101,33I0075001,-85.21117,35.002679,34,2/25/19,8:00,8,34.31,55.41,34.31,22.15,0.61,2,0,2.69,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.008298051,1.2890000000000001,0.0
3117,4061,33I0075001,-85.21117,35.002679,34,2/25/19,16:00,16,55.41,55.41,34.31,28.59,0.36,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.21431382,1.2890000000000001,0.0
