,ORIG_FID,X,Y,Grid_Col,Grid_Row,Highway,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
346,70,-85.31863143,35.02074222,21,35,0,,,35.01923436,-85.31790476
347,70,-85.32375073,35.0225623,21,35,0,,,35.02196449,-85.32558371
348,70,-85.32153821,35.02677365,21,35,0,,,35.02828152,-85.32226494
349,70,-85.31641871,35.02495347,21,35,0,,,35.02555124,-85.31458568
350,71,-85.31129943,35.02313307,22,35,0,35.02193768,-85.31496548,35.02373076,-85.30946641
351,71,-85.31351236,35.01892192,22,35,0,,,35.01741404,-85.31278581
352,71,-85.31863143,35.02074222,22,35,0,,,35.02014448,-85.32046441
353,71,-85.31641871,35.02495347,22,35,0,,,35.02646136,-85.31714532
354,71,-85.31129943,35.02313307,22,35,0,,,35.02373076,-85.30946641
355,72,-85.3061804,35.02131246,23,35,0,35.02011723,-85.30984643,35.02191008,-85.30434738
356,72,-85.30839353,35.01710141,23,35,0,,,35.0155935,-85.30766708
357,72,-85.31351236,35.01892192,23,35,0,,,35.01832426,-85.31534533
358,72,-85.31129943,35.02313307,23,35,0,,,35.02464099,-85.31202594
359,72,-85.3061804,35.02131246,23,35,0,,,35.02191008,-85.30434738
360,73,-85.30106159,35.01949165,24,35,0,35.01829657,-85.30472761,35.02008918,-85.29922858
361,73,-85.30327493,35.01528069,24,35,0,,,35.01377275,-85.3025486
362,73,-85.30839353,35.01710141,24,35,0,,,35.01650383,-85.31022649
363,73,-85.3061804,35.02131246,24,35,0,,,35.02282041,-85.30690679
364,73,-85.30106159,35.01949165,24,35,0,,,35.02008918,-85.29922858
365,74,-85.29594302,35.01767062,25,35,0,35.0164757,-85.29960902,35.01826808,-85.29411002
366,74,-85.29815657,35.01345976,25,35,0,,,35.0119518,-85.29743035
367,74,-85.30327493,35.01528069,25,35,0,,,35.01468319,-85.30510789
368,74,-85.30106159,35.01949165,25,35,0,,,35.02099962,-85.30178788
369,74,-85.29594302,35.01767062,25,35,0,,,35.01826808,-85.29411002
370,75,-85.29082469,35.01584938,26,35,0,35.01465461,-85.29449068,35.01644677,-85.2889917
371,75,-85.29303844,35.01163862,26,35,0,,,35.01013063,-85.29231233
372,75,-85.29815657,35.01345976,26,35,0,,,35.01286234,-85.29998952
373,75,-85.29594302,35.01767062,26,35,0,,,35.01917862,-85.2966692
374,75,-85.29082469,35.01584938,26,35,0,,,35.01644677,-85.2889917
375,76,-85.28570659,35.01402794,27,35,0,35.01283332,-85.28937256,35.01462524,-85.2838736
376,76,-85.28792055,35.00981728,27,35,0,,,35.00830925,-85.28719454
377,76,-85.29303844,35.01163862,27,35,0,,,35.01104128,-85.29487138
378,76,-85.29082469,35.01584938,27,35,0,,,35.01735741,-85.29155075
379,76,-85.28570659,35.01402794,27,35,0,,,35.01462524,-85.2838736
380,77,-85.28058873,35.01220628,28,35,0,35.01101182,-85.28425468,35.01280351,-85.27875575
381,77,-85.28280289,35.00799572,28,35,0,,,35.00648767,-85.28207699
382,77,-85.28792055,35.00981728,28,35,0,,,35.00922,-85.28975348
383,77,-85.28570659,35.01402794,28,35,0,,,35.015536,-85.28643254
384,77,-85.28058873,35.01220628,28,35,0,,,35.01280351,-85.27875575
385,78,-85.2754711,35.01038441,29,35,0,35.00919011,-85.27913704,35.01098157,-85.27363812
386,78,-85.27768547,35.00617395,29,35,0,,,35.00466587,-85.27695968
387,78,-85.28280289,35.00799572,29,35,0,,,35.00739852,-85.28463581
388,78,-85.28058873,35.01220628,29,35,0,,,35.01371437,-85.28131457
389,78,-85.2754711,35.01038441,29,35,0,,,35.01098157,-85.27363812
390,79,-85.2703537,35.00856234,30,35,0,35.00736818,-85.27401963,35.00915941,-85.26852074
391,79,-85.27256827,35.00435197,30,35,0,,,35.00284387,-85.2718426
392,79,-85.27768547,35.00617395,30,35,0,,,35.00557683,-85.27951838
393,79,-85.2754711,35.01038441,30,35,0,,,35.01189253,-85.27619683
394,79,-85.2703537,35.00856234,30,35,0,,,35.00915941,-85.26852074
395,80,-85.26523654,35.00674005,31,35,0,35.00554605,-85.26890245,35.00733705,-85.26340358
396,80,-85.26745132,35.00252978,31,35,0,,,35.00102165,-85.26672575
397,80,-85.27256827,35.00435197,31,35,0,,,35.00375493,-85.27440119
398,80,-85.2703537,35.00856234,31,35,0,,,35.01007048,-85.27107932
399,80,-85.26523654,35.00674005,31,35,0,,,35.00733705,-85.26340358
400,81,-85.26011961,35.00491756,32,35,0,35.00372371,-85.26378551,35.00551448,-85.25828666
401,81,-85.2623346,35.00070739,32,35,0,,,34.99919922,-85.26160914
402,81,-85.26745132,35.00252978,32,35,0,,,35.00193282,-85.26928422
403,81,-85.26523654,35.00674005,32,35,0,,,35.00824822,-85.26596205
404,81,-85.26011961,35.00491756,32,35,0,,,35.00551448,-85.25828666
405,82,-85.25500292,35.00309485,33,35,0,35.00190116,-85.25866881,35.00369169,-85.25316998
406,82,-85.25721811,34.99888478,33,35,0,,,34.99737659,-85.25649276
407,82,-85.2623346,35.00070739,33,35,0,,,35.0001105,-85.26416749
408,82,-85.26011961,35.00491756,33,35,0,,,35.00642575,-85.26084502
409,82,-85.25500292,35.00309485,33,35,0,,,35.00369169,-85.25316998
410,83,-85.24988647,35.00127193,34,35,0,35.0000784,-85.25355233,35.0018687,-85.24805353
411,83,-85.25210186,34.99706196,34,35,0,,,34.99555375,-85.25137662
412,83,-85.25721811,34.99888478,34,35,0,,,34.99828797,-85.259051
413,83,-85.25500292,35.00309485,34,35,0,,,35.00460308,-85.25572821
414,83,-85.24988647,35.00127193,34,35,0,,,35.0018687,-85.24805353
415,84,-85.24477024,34.99944881,35,35,0,34.99825543,-85.2484361,35.0000455,-85.24293732
416,84,-85.24698584,34.99523894,35,35,0,,,34.99373069,-85.24626071
417,84,-85.25210186,34.99706196,35,35,0,,,34.99646523,-85.25393474
418,84,-85.24988647,35.00127193,35,35,0,,,35.00278019,-85.25061165
419,84,-85.24477024,34.99944881,35,35,0,,,35.0000455,-85.24293732
420,85,-85.23965426,34.99762548,36,35,0,34.99643225,-85.24332009,34.99822209,-85.23782134
421,85,-85.24187006,34.9934157,36,35,0,,,34.99190743,-85.24114504
422,85,-85.24698584,34.99523894,36,35,0,,,34.99464228,-85.24881872
423,85,-85.24477024,34.99944881,36,35,0,,,35.00095709,-85.24549532
424,85,-85.23965426,34.99762548,36,35,0,,,34.99822209,-85.23782134
425,86,-85.2345385,34.99580193,37,35,0,34.99460886,-85.23820433,34.99639847,-85.23270559
426,86,-85.23675451,34.99159226,37,35,0,,,34.99008396,-85.23602961
427,86,-85.24187006,34.9934157,37,35,0,,,34.99281912,-85.24370293
428,86,-85.23965426,34.99762548,37,35,0,,,34.99913378,-85.24037922
429,86,-85.2345385,34.99580193,37,35,0,,,34.99639847,-85.23270559
430,87,-85.22942298,34.99397818,38,35,0,34.99278526,-85.23308879,34.99457464,-85.22759008
431,87,-85.2316392,34.9897686,38,35,0,,,34.98826027,-85.2309144
432,87,-85.23675451,34.99159226,38,35,0,,,34.99099576,-85.23858737
433,87,-85.2345385,34.99580193,38,35,0,,,34.99731027,-85.23526336
434,87,-85.22942298,34.99397818,38,35,0,,,34.99457464,-85.22759008
435,88,-85.2243077,34.99215422,39,35,0,34.99096145,-85.2279735,34.9927506,-85.22247481
436,88,-85.22652412,34.98794474,39,35,0,,,34.98643638,-85.22579943
437,88,-85.2316392,34.9897686,39,35,0,,,34.98917218,-85.23347205
438,88,-85.22942298,34.99397818,39,35,0,,,34.99548654,-85.23014773
439,88,-85.2243077,34.99215422,39,35,0,,,34.9927506,-85.22247481
440,89,-85.21919265,34.99033004,40,35,0,34.98913743,-85.22285843,34.99092635,-85.21735977
441,89,-85.22140928,34.98612066,40,35,0,,,34.98461228,-85.2206847
442,89,-85.22652412,34.98794474,40,35,0,,,34.98734839,-85.22835696
443,89,-85.2243077,34.99215422,40,35,0,,,34.99366261,-85.22503234
444,89,-85.21919265,34.99033004,40,35,0,,,34.99092635,-85.21735977
445,90,-85.37565776,35.0509942,9,34,0,35.04979688,-85.37932421,35.05159286,-85.37382454
446,90,-85.37786825,35.04678182,9,34,0,,,35.04527429,-85.37714027
447,90,-85.38299057,35.04859948,9,34,0,,,35.04800078,-85.38482374
448,90,-85.38078029,35.05281196,9,34,0,,,35.0543195,-85.38150833
449,90,-85.37565776,35.0509942,9,34,0,,,35.05159286,-85.37382454
450,91,-85.37053547,35.04917623,10,34,0,35.04797906,-85.37420191,35.04977481,-85.36870226
451,91,-85.37274617,35.04496395,10,34,0,,,35.04345639,-85.3720183
452,91,-85.37786825,35.04678182,10,34,0,,,35.0461832,-85.37970142
453,91,-85.37565776,35.0509942,10,34,0,,,35.05250177,-85.37638569
454,91,-85.37053547,35.04917623,10,34,0,,,35.04977481,-85.36870226
455,92,-85.36541342,35.04735805,11,34,0,35.04616104,-85.36907984,35.04795655,-85.36358021
456,92,-85.36762432,35.04314587,11,34,0,,,35.04163828,-85.36689656
457,92,-85.37274617,35.04496395,11,34,0,,,35.0443654,-85.37457933
458,92,-85.37053547,35.04917623,11,34,0,,,35.05068382,-85.37126329
459,92,-85.36541342,35.04735805,11,34,0,,,35.04795655,-85.36358021
460,93,-85.36029159,35.04553966,12,34,0,35.0443428,-85.363958,35.04613809,-85.35845839
461,93,-85.3625027,35.04132757,12,34,0,,,35.03981996,-85.36177505
462,93,-85.36762432,35.04314587,12,34,0,,,35.0425474,-85.36945747
463,93,-85.36541342,35.04735805,12,34,0,,,35.04886567,-85.36614112
464,93,-85.36029159,35.04553966,12,34,0,,,35.04613809,-85.35845839
465,94,-85.35517001,35.04372106,13,34,0,35.04252435,-85.3588364,35.04431941,-85.35333681
466,94,-85.35738132,35.03950907,13,34,0,,,35.03800143,-85.35665378
467,94,-85.3625027,35.04132757,13,34,0,,,35.04072918,-85.36433585
468,94,-85.36029159,35.04553966,13,34,0,,,35.04704731,-85.36101919
469,94,-85.35517001,35.04372106,13,34,0,,,35.04431941,-85.35333681
470,95,-85.35004865,35.04190224,14,34,0,35.0407057,-85.35371503,35.04250052,-85.34821546
471,95,-85.35226017,35.03769035,14,34,0,,,35.03618268,-85.35153274
472,95,-85.35738132,35.03950907,14,34,0,,,35.03891075,-85.35921446
473,95,-85.35517001,35.04372106,14,34,0,,,35.04522874,-85.3558975
474,95,-85.35004865,35.04190224,14,34,0,,,35.04250052,-85.34821546
475,96,-85.34492754,35.04008322,15,34,0,35.03888683,-85.3485939,35.04068142,-85.34309435
476,96,-85.34713926,35.03587143,15,34,0,,,35.03436373,-85.34641194
477,96,-85.35226017,35.03769035,15,34,0,,,35.03709212,-85.35409331
478,96,-85.35004865,35.04190224,15,34,0,,,35.04340995,-85.35077603
479,96,-85.34492754,35.04008322,15,34,0,,,35.04068142,-85.34309435
480,97,-85.33980665,35.03826399,16,34,0,35.03706775,-85.343473,35.03886211,-85.33797348
481,97,-85.34201858,35.0340523,16,34,0,,,35.03254457,-85.34129137
482,97,-85.34713926,35.03587143,16,34,0,,,35.03527327,-85.34897239
483,97,-85.34492754,35.04008322,16,34,0,,,35.04159096,-85.3456548
484,97,-85.33980665,35.03826399,16,34,0,,,35.03886211,-85.33797348
485,98,-85.334686,35.03644454,17,34,0,35.03524846,-85.33835234,35.03704259,-85.33285283
486,98,-85.33689814,35.03223295,17,34,0,,,35.0307252,-85.33617104
487,98,-85.34201858,35.0340523,17,34,0,,,35.03345421,-85.3438517
488,98,-85.33980665,35.03826399,17,34,0,,,35.03977175,-85.34053381
489,98,-85.334686,35.03644454,17,34,0,,,35.03704259,-85.33285283
490,99,-85.32956559,35.03462489,18,34,0,35.03342896,-85.33323191,35.03522286,-85.32773242
491,99,-85.33177793,35.0304134,18,34,0,,,35.02890561,-85.33105094
492,99,-85.33689814,35.03223295,18,34,0,,,35.03163495,-85.33873125
493,99,-85.334686,35.03644454,18,34,0,,,35.03795234,-85.33541305
494,99,-85.32956559,35.03462489,18,34,0,,,35.03522286,-85.32773242
495,100,-85.3244454,35.03280503,19,34,0,35.03160925,-85.32811171,35.03340291,-85.32261225
496,100,-85.32665795,35.02859363,19,34,0,,,35.02708582,-85.32593107
497,100,-85.33177793,35.0304134,19,34,0,,,35.02981547,-85.33361104
498,100,-85.32956559,35.03462489,19,34,0,,,35.03613271,-85.33029252
499,100,-85.3244454,35.03280503,19,34,0,,,35.03340291,-85.32261225
500,101,-85.31932546,35.03098495,20,34,1,35.02978933,-85.32299175,35.03158276,-85.31749231
501,101,-85.32153821,35.02677365,20,34,1,,,35.02526581,-85.32081144
502,101,-85.32665795,35.02859363,20,34,1,,,35.02799578,-85.32849105
503,101,-85.3244454,35.03280503,20,34,1,,,35.03431287,-85.32517223
504,101,-85.31932546,35.03098495,20,34,1,,,35.03158276,-85.31749231
505,102,-85.31420574,35.02916467,21,34,0,35.0279692,-85.31787202,35.0297624,-85.3123726
506,102,-85.31641871,35.02495347,21,34,0,,,35.0234456,-85.31569205
507,102,-85.32153821,35.02677365,21,34,0,,,35.02617588,-85.32337131
508,102,-85.31932546,35.03098495,21,34,0,,,35.03249283,-85.32005217
509,102,-85.31420574,35.02916467,21,34,0,,,35.0297624,-85.3123726
510,103,-85.30908627,35.02734417,22,34,0,35.02614886,-85.31275253,35.02794183,-85.30725314
511,103,-85.31129943,35.02313307,22,34,0,,,35.02162517,-85.31057288
512,103,-85.31641871,35.02495347,22,34,0,,,35.02435577,-85.31825179
513,103,-85.31420574,35.02916467,22,34,0,,,35.03067257,-85.31493235
514,103,-85.30908627,35.02734417,22,34,0,,,35.02794183,-85.30725314
515,104,-85.30396702,35.02552347,23,34,0,35.02432831,-85.30763327,35.02612105,-85.3021339
516,104,-85.3061804,35.02131246,23,34,0,,,35.01980454,-85.30545396
517,104,-85.31129943,35.02313307,23,34,0,,,35.02253545,-85.31313251
518,104,-85.30908627,35.02734417,23,34,0,,,35.02885211,-85.30981276
519,104,-85.30396702,35.02552347,23,34,0,,,35.02612105,-85.3021339
520,105,-85.29884802,35.02370255,24,34,1,35.02250755,-85.30251425,35.02430005,-85.2970149
521,105,-85.30106159,35.01949165,24,34,1,,,35.01798369,-85.30033526
522,105,-85.3061804,35.02131246,24,34,1,,,35.02071492,-85.30801347
523,105,-85.30396702,35.02552347,24,34,1,,,35.02703143,-85.30469341
524,105,-85.29884802,35.02370255,24,34,1,,,35.02430005,-85.2970149
525,106,-85.29372924,35.02188143,25,34,1,35.02068658,-85.29739546,35.02247885,-85.29189613
526,106,-85.29594302,35.01767062,25,34,1,,,35.01616264,-85.29521681
527,106,-85.30106159,35.01949165,25,34,1,,,35.01889418,-85.30289466
528,106,-85.29884802,35.02370255,25,34,1,,,35.02521054,-85.29957429
529,106,-85.29372924,35.02188143,25,34,1,,,35.02247885,-85.29189613
530,107,-85.2886107,35.02006009,26,34,1,35.0188654,-85.29227691,35.02065744,-85.2867776
531,107,-85.29082469,35.01584938,26,34,1,,,35.01434138,-85.29009858
532,107,-85.29594302,35.01767062,26,34,1,,,35.01707323,-85.29777608
533,107,-85.29372924,35.02188143,26,34,1,,,35.02338944,-85.29445541
534,107,-85.2886107,35.02006009,26,34,1,,,35.02065744,-85.2867776
535,108,-85.2834924,35.01823855,27,34,1,35.01704401,-85.28715859,35.01883582,-85.2816593
536,108,-85.28570659,35.01402794,27,34,1,,,35.0125199,-85.28498059
537,108,-85.29082469,35.01584938,27,34,1,,,35.01525207,-85.29265774
538,108,-85.2886107,35.02006009,27,34,1,,,35.02156814,-85.28933676
539,108,-85.2834924,35.01823855,27,34,1,,,35.01883582,-85.2816593
540,109,-85.27837433,35.01641679,28,34,1,35.0152224,-85.2820405,35.01701399,-85.27654124
541,109,-85.28058873,35.01220628,28,34,1,,,35.01069822,-85.27986284
542,109,-85.28570659,35.01402794,28,34,1,,,35.0134307,-85.28753963
543,109,-85.2834924,35.01823855,28,34,1,,,35.01974662,-85.28421834
544,109,-85.27837433,35.01641679,28,34,1,,,35.01701399,-85.27654124
545,110,-85.27325649,35.01459483,29,34,1,35.01340059,-85.27692265,35.01519194,-85.27142341
546,110,-85.2754711,35.01038441,29,34,1,,,35.00887632,-85.27474532
547,110,-85.28058873,35.01220628,29,34,1,,,35.01160912,-85.28242176
548,110,-85.27837433,35.01641679,29,34,1,,,35.01792489,-85.27910016
549,110,-85.27325649,35.01459483,29,34,1,,,35.01519194,-85.27142341
550,111,-85.26813889,35.01277265,30,34,1,35.01157857,-85.27180504,35.01336969,-85.26630582
551,111,-85.2703537,35.00856234,30,34,1,,,35.00705422,-85.26962803
552,111,-85.2754711,35.01038441,30,34,1,,,35.00978733,-85.27730412
553,111,-85.27325649,35.01459483,30,34,1,,,35.01610296,-85.27398222
554,111,-85.26813889,35.01277265,30,34,1,,,35.01336969,-85.26630582
555,112,-85.26302152,35.01095027,31,34,0,35.00975634,-85.26668766,35.01154723,-85.26118846
556,112,-85.26523654,35.00674005,31,34,0,,,35.0052319,-85.26451098
557,112,-85.2703537,35.00856234,31,34,0,,,35.00796533,-85.27218672
558,112,-85.26813889,35.01277265,31,34,0,,,35.01428081,-85.26886451
559,112,-85.26302152,35.01095027,31,34,0,,,35.01154723,-85.26118846
560,113,-85.25790439,35.00912767,32,34,0,35.0079339,-85.26157051,35.00972456,-85.25607133
561,113,-85.26011961,35.00491756,32,34,0,,,35.00340938,-85.25939416
562,113,-85.26523654,35.00674005,32,34,0,,,35.00614312,-85.26706955
563,113,-85.26302152,35.01095027,32,34,0,,,35.01245845,-85.26374703
564,113,-85.25790439,35.00912767,32,34,0,,,35.00972456,-85.25607133
565,114,-85.2527875,35.00730487,33,34,0,35.00611125,-85.2564536,35.00790168,-85.25095445
566,114,-85.25500292,35.00309485,33,34,0,,,35.00158665,-85.25427758
567,114,-85.26011961,35.00491756,33,34,0,,,35.00432071,-85.26195262
568,114,-85.25790439,35.00912767,33,34,0,,,35.01063589,-85.25862979
569,114,-85.2527875,35.00730487,33,34,0,,,35.00790168,-85.25095445
570,115,-85.24767084,35.00548186,34,34,0,35.00428839,-85.25133692,35.00607859,-85.24583779
571,115,-85.24988647,35.00127193,34,34,0,,,34.99976371,-85.24916124
572,115,-85.25500292,35.00309485,34,34,0,,,35.00249808,-85.25683592
573,115,-85.2527875,35.00730487,34,34,0,,,35.00881311,-85.25351278
574,115,-85.24767084,35.00548186,34,34,0,,,35.00607859,-85.24583779
575,116,-85.24255441,35.00365863,35,34,0,35.00246532,-85.24622048,35.00425529,-85.24072137
576,116,-85.24477024,34.99944881,35,34,0,,,34.99794055,-85.24404512
577,116,-85.24988647,35.00127193,35,34,0,,,35.00067524,-85.25171946
578,116,-85.24767084,35.00548186,35,34,0,,,35.00699012,-85.24839601
579,116,-85.24255441,35.00365863,35,34,0,,,35.00425529,-85.24072137
580,117,-85.23743822,35.0018352,36,34,0,35.00064205,-85.24110427,35.00243178,-85.23560519
581,117,-85.23965426,34.99762548,36,34,0,,,34.99611719,-85.23892925
582,117,-85.24477024,34.99944881,36,34,0,,,34.99885219,-85.24660323
583,117,-85.24255441,35.00365863,36,34,0,,,35.00516693,-85.24327947
584,117,-85.23743822,35.0018352,36,34,0,,,35.00243178,-85.23560519
585,118,-85.23232226,35.00001156,37,34,0,34.99881856,-85.2359883,35.00060806,-85.23048924
586,118,-85.2345385,34.99580193,37,34,0,,,34.99429362,-85.2338136
587,118,-85.23965426,34.99762548,37,34,0,,,34.99702893,-85.24148723
588,118,-85.23743822,35.0018352,37,34,0,,,35.00334352,-85.23816317
589,118,-85.23232226,35.00001156,37,34,0,,,35.00060806,-85.23048924
590,119,-85.22720654,34.99818771,38,34,0,34.99699486,-85.23087257,34.99878413,-85.22537352
591,119,-85.22942298,34.99397818,38,34,0,,,34.99246984,-85.22869819
592,119,-85.2345385,34.99580193,38,34,0,,,34.99520547,-85.23637147
593,119,-85.23232226,35.00001156,38,34,0,,,35.00151991,-85.23304711
594,119,-85.22720654,34.99818771,38,34,0,,,34.99878413,-85.22537352
595,120,-85.22209105,34.99636365,39,34,0,34.99517095,-85.22575706,34.99695999,-85.22025804
596,120,-85.2243077,34.99215422,39,34,0,,,34.99064585,-85.22358302
597,120,-85.22942298,34.99397818,39,34,0,,,34.99338179,-85.23125595
598,120,-85.22720654,34.99818771,39,34,0,,,34.99969608,-85.22793127
599,120,-85.22209105,34.99636365,39,34,0,,,34.99695999,-85.22025804
600,121,-85.2169758,34.99453937,40,34,0,34.99334684,-85.22064179,34.99513564,-85.2151428
601,121,-85.21919265,34.99033004,40,34,0,,,34.98882165,-85.21846808
602,121,-85.2243077,34.99215422,40,34,0,,,34.99155791,-85.22614066
603,121,-85.22209105,34.99636365,40,34,0,,,34.99787205,-85.22281568
604,121,-85.2169758,34.99453937,40,34,0,,,34.99513564,-85.2151428
605,122,-85.21186078,34.9927149,41,34,0,34.99152251,-85.21552676,34.99331109,-85.21002779
606,122,-85.21407784,34.98850566,41,34,0,,,34.98699724,-85.21335338
607,122,-85.21919265,34.99033004,41,34,0,,,34.98973381,-85.2210256
608,122,-85.2169758,34.99453937,41,34,0,,,34.99604781,-85.21770031
609,122,-85.21186078,34.9927149,41,34,0,,,34.99331109,-85.21002779
610,123,-85.206746,34.99089021,42,34,0,34.98969797,-85.21041196,34.99148632,-85.20491301
611,123,-85.20896326,34.98668107,42,34,0,,,34.98517262,-85.20823891
612,123,-85.21407784,34.98850566,42,34,0,,,34.98790951,-85.21591078
613,123,-85.21186078,34.9927149,42,34,0,,,34.99422336,-85.21258519
614,123,-85.206746,34.99089021,42,34,0,,,34.99148632,-85.20491301
615,124,-85.37344704,35.05520653,9,33,0,35.05400928,-85.37711371,35.05580515,-85.37161371
616,124,-85.37565776,35.0509942,9,33,0,,,35.04948666,-85.37492979
617,124,-85.38078029,35.05281196,9,33,0,,,35.05221329,-85.38261358
618,124,-85.37856977,35.05702438,9,33,0,,,35.05853194,-85.37929781
619,124,-85.37344704,35.05520653,9,33,0,,,35.05580515,-85.37161371
620,125,-85.36832455,35.05338846,10,33,0,35.05219137,-85.3719912,35.053987,-85.36649122
621,125,-85.37053547,35.04917623,10,33,0,,,35.04766866,-85.36980761
622,125,-85.37565776,35.0509942,10,33,0,,,35.05039561,-85.37749104
623,125,-85.37344704,35.05520653,10,33,0,,,35.05671411,-85.37417496
624,125,-85.36832455,35.05338846,10,33,0,,,35.053987,-85.36649122
625,126,-85.36320228,35.05157018,11,33,0,35.05037325,-85.36686892,35.05216865,-85.36136896
626,126,-85.36541342,35.04735805,11,33,0,,,35.04585045,-85.36468566
627,126,-85.37053547,35.04917623,11,33,0,,,35.04857772,-85.37236875
628,126,-85.36832455,35.05338846,11,33,0,,,35.05489607,-85.36905236
629,126,-85.36320228,35.05157018,11,33,0,,,35.05216865,-85.36136896
630,127,-85.35808026,35.04975169,12,33,0,35.04855491,-85.36174688,35.05035008,-85.35624694
631,127,-85.36029159,35.04553966,12,33,0,,,35.04403203,-85.35956395
632,127,-85.36541342,35.04735805,12,33,0,,,35.04675962,-85.36724668
