BLM,ELM,ID_NUMBER,Feat_Seq_Nbr,Feature_Type,Feat_Width,Feature_Composition
1.7,1.78,3304138001,13,19,24,15
1.7,1.78,3304138001,14,2,10,15
1.7,1.78,3304138001,15,20,2,15
1.7,1.78,3304138001,16,29,,40
0,0.41,3304139001,8,29,,40
0,0.41,3304139001,9,20,2,15
0,0.41,3304139001,10,19,22,15
0,0.41,3304139001,12,20,2,15
0,0.41,3304139001,13,29,,40
0.41,1.05,3304139001,1,29,,40
0.41,1.05,3304139001,2,20,1,15
0.41,1.05,3304139001,3,19,22,15
0.41,1.05,3304139001,4,20,1,15
0.41,1.05,3304139001,5,29,,40
1.05,1.22,3304139001,1,29,,42
1.05,1.22,3304139001,2,19,22,15
1.05,1.22,3304139001,3,20,1,15
1.05,1.22,3304139001,4,29,,40
1.22,1.65,3304139001,1,29,,40
1.22,1.65,3304139001,2,20,1,15
1.22,1.65,3304139001,3,19,22,15
1.22,1.65,3304139001,4,20,1,15
1.22,1.65,3304139001,5,29,,40
0,0.692,3304140001,8,29,,40
0,0.692,3304140001,9,20,1,4
0,0.692,3304140001,10,19,20,15
0,0.692,3304140001,12,20,1,4
0,0.692,3304140001,13,29,,40
0.692,1.321,3304140001,8,29,,40
0.692,1.321,3304140001,9,20,2,15
0.692,1.321,3304140001,10,19,20,15
0.692,1.321,3304140001,12,20,2,15
0.692,1.321,3304140001,13,29,,40
1.321,1.799,3304140001,8,29,,40
1.321,1.799,3304140001,9,19,20,15
1.321,1.799,3304140001,11,29,,40
1.799,2.27,3304140001,8,29,,40
1.799,2.27,3304140001,9,20,1,4
1.799,2.27,3304140001,10,19,18,15
1.799,2.27,3304140001,12,20,1,4
1.799,2.27,3304140001,13,29,,40
0,0.7,3304141001,8,29,,40
0,0.7,3304141001,9,20,1,4
0,0.7,3304141001,10,19,20,15
0,0.7,3304141001,12,20,1,4
0,0.7,3304141001,13,29,,40
0,0.04,3304144001,8,29,,42
0,0.04,3304144001,9,20,2,18
0,0.04,3304144001,10,19,12,15
0,0.04,3304144001,12,3,12,15
0,0.04,3304144001,13,19,12,15
0,0.04,3304144001,14,20,2,18
0,0.04,3304144001,15,29,,42
0.04,0.83,3304144001,8,29,,40
0.04,0.83,3304144001,9,20,2,15
0.04,0.83,3304144001,10,19,20,15
0.04,0.83,3304144001,12,20,2,15
0.04,0.83,3304144001,13,29,,40
0.83,2.27,3304144001,8,29,,40
0.83,2.27,3304144001,9,20,2,5
0.83,2.27,3304144001,10,19,20,15
0.83,2.27,3304144001,12,20,2,5
0.83,2.27,3304144001,13,29,,40
0,0.06,3304145001,1,29,,42
0,0.06,3304145001,2,20,2,18
0,0.06,3304145001,3,19,24,15
0,0.06,3304145001,4,3,24,15
0,0.06,3304145001,5,40,6,23
0,0.06,3304145001,6,19,24,15
0,0.06,3304145001,7,2,12,15
0,0.06,3304145001,8,20,2,18
0,0.06,3304145001,9,29,,42
0.06,0.1,3304145001,1,29,,42
0.06,0.1,3304145001,2,20,2,18
0.06,0.1,3304145001,3,10,12,15
0.06,0.1,3304145001,4,19,24,15
0.06,0.1,3304145001,5,21,2,15
0.06,0.1,3304145001,6,29,,42
0.06,0.1,3304145001,7,40,12,22
0.06,0.1,3304145001,8,29,,42
0.06,0.1,3304145001,9,21,2,15
0.06,0.1,3304145001,10,19,24,15
0.06,0.1,3304145001,11,20,2,18
0.06,0.1,3304145001,12,29,,42
0.1,0.19,3304145001,1,29,,42
0.1,0.19,3304145001,2,20,2,18
0.1,0.19,3304145001,3,19,24,15
0.1,0.19,3304145001,4,21,2,15
0.1,0.19,3304145001,5,29,,42
0.1,0.19,3304145001,6,40,12,22
0.1,0.19,3304145001,7,29,,42
0.1,0.19,3304145001,8,21,2,15
0.1,0.19,3304145001,9,19,24,15
0.1,0.19,3304145001,10,10,12,15
0.1,0.19,3304145001,11,20,2,18
0.1,0.19,3304145001,12,29,,42
0.19,0.21,3304145001,1,29,,42
0.19,0.21,3304145001,2,20,2,18
0.19,0.21,3304145001,3,19,24,15
0.19,0.21,3304145001,4,40,12,23
0.19,0.21,3304145001,5,19,24,15
0.19,0.21,3304145001,6,10,12,15
0.19,0.21,3304145001,7,20,6,15
0.19,0.21,3304145001,8,29,,41
0.21,0.27,3304145001,1,29,,42
0.21,0.27,3304145001,2,20,2,18
0.21,0.27,3304145001,3,2,12,15
0.21,0.27,3304145001,4,19,24,15
0.21,0.27,3304145001,5,3,12,15
0.21,0.27,3304145001,6,19,24,15
0.21,0.27,3304145001,7,10,12,15
0.21,0.27,3304145001,8,20,2,18
0.21,0.27,3304145001,9,29,,42
0.27,0.45,3304145001,1,29,,42
0.27,0.45,3304145001,2,20,2,18
0.27,0.45,3304145001,3,19,24,15
0.27,0.45,3304145001,4,5,12,15
0.27,0.45,3304145001,5,19,24,15
0.27,0.45,3304145001,6,20,2,18
0.27,0.45,3304145001,7,29,,42
0.45,0.6,3304145001,1,29,,42
0.45,0.6,3304145001,2,20,2,18
0.45,0.6,3304145001,3,19,12,15
0.45,0.6,3304145001,4,5,12,15
0.45,0.6,3304145001,5,19,12,15
0.45,0.6,3304145001,6,20,2,18
0.45,0.6,3304145001,7,29,,42
0.6,1.15,3304145001,9,29,,40
0.6,1.15,3304145001,11,20,6,15
0.6,1.15,3304145001,13,19,24,15
0.6,1.15,3304145001,15,20,6,15
0.6,1.15,3304145001,17,29,,40
1.15,1.22,3304145001,9,29,,40
1.15,1.22,3304145001,11,20,2,15
1.15,1.22,3304145001,13,19,24,15
1.15,1.22,3304145001,15,20,2,15
1.15,1.22,3304145001,17,29,,40
1.22,1.29,3304145001,1,29,,40
1.22,1.29,3304145001,3,20,3,15
1.22,1.29,3304145001,5,19,12,15
1.22,1.29,3304145001,13,40,12,23
1.22,1.29,3304145001,14,19,12,15
1.22,1.29,3304145001,15,20,3,15
1.22,1.29,3304145001,16,29,,40
1.29,1.72,3304145001,9,29,,40
1.29,1.72,3304145001,11,20,5,15
1.29,1.72,3304145001,13,19,24,15
1.29,1.72,3304145001,15,20,5,15
1.29,1.72,3304145001,17,29,,40
1.72,1.87,3304145001,8,29,,40
1.72,1.87,3304145001,9,20,5,15
1.72,1.87,3304145001,10,19,24,15
1.72,1.87,3304145001,12,20,5,15
1.72,1.87,3304145001,13,29,,40
1.87,2.12,3304145001,8,29,,40
1.87,2.12,3304145001,9,20,3,15
1.87,2.12,3304145001,10,19,24,15
1.87,2.12,3304145001,12,20,3,15
1.87,2.12,3304145001,13,29,,40
2.12,2.16,3304145001,1,29,,43
2.12,2.16,3304145001,2,30,6,15
2.12,2.16,3304145001,3,19,12,15
2.12,2.16,3304145001,4,40,12,23
2.12,2.16,3304145001,5,19,12,15
2.12,2.16,3304145001,6,30,6,15
2.12,2.16,3304145001,7,29,,43
2.16,2.24,3304145001,1,29,,43
2.16,2.24,3304145001,3,30,6,15
2.16,2.24,3304145001,5,19,12,15
2.16,2.24,3304145001,9,3,12,15
2.16,2.24,3304145001,13,19,12,15
2.16,2.24,3304145001,15,30,6,15
2.16,2.24,3304145001,17,29,,43
2.24,2.31,3304145001,1,29,,43
2.24,2.31,3304145001,2,30,6,15
2.24,2.31,3304145001,3,19,12,15
2.24,2.31,3304145001,4,40,12,23
2.24,2.31,3304145001,5,19,12,15
2.24,2.31,3304145001,6,30,6,15
2.24,2.31,3304145001,7,29,,43
2.31,3.77,3304145001,9,29,,40
2.31,3.77,3304145001,11,20,3,5
2.31,3.77,3304145001,13,19,22,15
2.31,3.77,3304145001,15,20,3,5
2.31,3.77,3304145001,17,29,,40
3.77,3.95,3304145001,9,29,,40
3.77,3.95,3304145001,11,20,4,15
3.77,3.95,3304145001,13,19,22,15
3.77,3.95,3304145001,15,20,7,15
3.77,3.95,3304145001,17,29,,40
3.95,4.24,3304145001,9,29,,42
3.95,4.24,3304145001,11,20,4,15
3.95,4.24,3304145001,13,19,22,15
3.95,4.24,3304145001,15,20,4,15
3.95,4.24,3304145001,17,29,,40
4.24,4.57,3304145001,9,29,,40
4.24,4.57,3304145001,11,20,3,5
4.24,4.57,3304145001,13,19,11,15
4.24,4.57,3304145001,15,5,11,15
4.24,4.57,3304145001,16,6,11,15
4.24,4.57,3304145001,17,20,3,5
4.24,4.57,3304145001,18,29,,40
4.57,4.64,3304145001,1,29,,40
4.57,4.64,3304145001,3,20,6,15
4.57,4.64,3304145001,5,19,12,15
4.57,4.64,3304145001,9,3,12,15
4.57,4.64,3304145001,13,19,12,15
4.57,4.64,3304145001,15,20,6,15
4.57,4.64,3304145001,17,29,,40
0,0.02,3304146001,9,29,,43
0,0.02,3304146001,11,20,3,15
0,0.02,3304146001,13,19,11,15
0,0.02,3304146001,14,3,11,15
0,0.02,3304146001,15,19,11,15
0,0.02,3304146001,16,20,3,15
0,0.02,3304146001,17,29,,43
0.02,0.11,3304146001,1,29,,43
0.02,0.11,3304146001,2,20,3,15
0.02,0.11,3304146001,3,2,10,15
0.02,0.11,3304146001,4,19,11,15
0.02,0.11,3304146001,5,5,10,15
0.02,0.11,3304146001,6,19,10,15
0.02,0.11,3304146001,7,20,3,15
0.02,0.11,3304146001,8,29,,42
0.11,0.4,3304146001,1,29,,43
0.11,0.4,3304146001,4,20,3,15
0.11,0.4,3304146001,5,19,11,15
0.11,0.4,3304146001,6,5,10,15
0.11,0.4,3304146001,7,19,11,15
0.11,0.4,3304146001,8,20,3,15
0.11,0.4,3304146001,9,29,,42
0.4,0.65,3304146001,8,29,,40
0.4,0.65,3304146001,9,20,2,15
0.4,0.65,3304146001,10,19,22,15
0.4,0.65,3304146001,13,20,2,15
0.4,0.65,3304146001,14,29,,40
0.65,1.02,3304146001,9,29,,40
0.65,1.02,3304146001,11,20,2,5
0.65,1.02,3304146001,13,19,22,15
0.65,1.02,3304146001,15,20,2,5
0.65,1.02,3304146001,17,29,,40
0,0.27,3304147001,8,29,,40
0,0.27,3304147001,9,20,1,4
0,0.27,3304147001,10,19,24,15
0,0.27,3304147001,12,20,1,4
0,0.27,3304147001,13,29,,40
0,0.16,3304148001,8,29,,43
0,0.16,3304148001,9,19,26,15
0,0.16,3304148001,11,29,,43
0.16,0.3,3304148001,8,29,,43
0.16,0.3,3304148001,9,20,34,15
0.16,0.3,3304148001,10,19,26,15
0.16,0.3,3304148001,11,20,1,15
0.16,0.3,3304148001,12,29,,43
0.3,0.325,3304148001,8,29,,43
0.3,0.325,3304148001,9,19,26,15
0.3,0.325,3304148001,11,29,,43
0.325,0.71,3304148001,8,29,,43
0.325,0.71,3304148001,9,19,26,15
0.325,0.71,3304148001,11,29,,42
0.71,2.28,3304148001,8,29,,41
0.71,2.28,3304148001,10,19,24,15
0.71,2.28,3304148001,13,29,,41
2.28,2.38,3304148001,9,29,,42
2.28,2.38,3304148001,11,20,1,15
2.28,2.38,3304148001,13,19,11,15
2.28,2.38,3304148001,15,3,11,15
2.28,2.38,3304148001,16,19,11,15
2.28,2.38,3304148001,17,20,1,15
2.28,2.38,3304148001,18,29,,42
2.38,2.435,3304148001,8,29,,42
2.38,2.435,3304148001,10,19,26,15
2.38,2.435,3304148001,13,29,,42
2.435,3.258,3304148001,1,29,,41
2.435,3.258,3304148001,2,19,24,15
2.435,3.258,3304148001,3,29,,41
3.258,3.472,3304148001,8,29,,41
3.258,3.472,3304148001,10,19,28,15
3.258,3.472,3304148001,13,29,,41
3.472,3.67,3304148001,8,29,,40
3.472,3.67,3304148001,9,20,1,5
3.472,3.67,3304148001,10,19,18,15
3.472,3.67,3304148001,12,20,1,5
3.472,3.67,3304148001,13,29,,40
3.67,4.1,3304148001,8,29,,40
3.67,4.1,3304148001,9,20,1,5
3.67,4.1,3304148001,10,19,18,15
3.67,4.1,3304148001,12,20,2,5
3.67,4.1,3304148001,13,29,,40
4.1,4.13,3304148001,8,29,,40
4.1,4.13,3304148001,9,20,1,5
4.1,4.13,3304148001,10,19,21,15
4.1,4.13,3304148001,12,20,1,5
4.1,4.13,3304148001,13,29,,40
0,0.06,3304149001,8,29,,45
0,0.06,3304149001,10,19,18,15
0,0.06,3304149001,11,29,,45
0,0.19,3304150001,8,29,,40
0,0.19,3304150001,9,20,1,4
0,0.19,3304150001,10,19,20,15
0,0.19,3304150001,12,20,1,4
0,0.19,3304150001,13,29,,40
0.19,0.302,3304150001,8,29,,40
0.19,0.302,3304150001,9,20,1,4
0.19,0.302,3304150001,10,19,22,15
0.19,0.302,3304150001,12,20,1,4
0.19,0.302,3304150001,13,29,,40
0.302,0.52,3304150001,8,29,,43
0.302,0.52,3304150001,10,19,24,15
0.302,0.52,3304150001,13,29,,43
0.52,1.513,3304150001,8,29,,45
0.52,1.513,3304150001,10,19,24,15
0.52,1.513,3304150001,13,29,,45
1.513,1.639,3304150001,8,29,,45
1.513,1.639,3304150001,10,19,24,15
1.513,1.639,3304150001,13,29,,41
1.639,1.73,3304150001,8,29,,45
1.639,1.73,3304150001,10,19,24,15
1.639,1.73,3304150001,13,29,,45
0,0.182,3304152001,8,29,,42
0,0.182,3304152001,10,19,40,15
0,0.182,3304152001,13,29,,42
0.182,0.37,3304152001,8,29,,42
0.182,0.37,3304152001,10,19,36,15
0.182,0.37,3304152001,12,20,3,5
0.182,0.37,3304152001,13,29,,40
0.37,0.73,3304152001,8,29,,40
0.37,0.73,3304152001,9,20,3,5
0.37,0.73,3304152001,10,19,34,15
0.37,0.73,3304152001,13,20,3,5
0.37,0.73,3304152001,14,29,,40
0,0.44,3304157001,8,29,,40
0,0.44,3304157001,9,20,2,15
0,0.44,3304157001,10,19,20,15
0,0.44,3304157001,12,20,2,15
0,0.44,3304157001,13,29,,40
0,0.405,3304416001,8,29,,40
0,0.405,3304416001,9,20,1,4
0,0.405,3304416001,10,19,18,15
0,0.405,3304416001,11,20,1,4
0,0.405,3304416001,12,29,,40
0.405,0.758,3304416001,8,29,,40
0.405,0.758,3304416001,9,20,2,4
0.405,0.758,3304416001,10,19,22,15
0.405,0.758,3304416001,12,20,2,4
0.405,0.758,3304416001,13,29,,40
0.758,0.93,3304416001,8,29,,40
0.758,0.93,3304416001,9,19,22,15
0.758,0.93,3304416001,11,29,,40
0.93,1.483,3304416001,9,29,,40
0.93,1.483,3304416001,11,20,1,4
0.93,1.483,3304416001,13,19,20,15
0.93,1.483,3304416001,15,20,1,4
0.93,1.483,3304416001,17,29,,40
1.483,1.83,3304416001,1,29,,40
1.483,1.83,3304416001,2,20,1,4
1.483,1.83,3304416001,3,19,18,15
1.483,1.83,3304416001,4,20,1,4
1.483,1.83,3304416001,5,29,,40
0,0.097,3304417001,1,29,,42
0,0.097,3304417001,4,19,34,18
0,0.097,3304417001,6,29,,41
0,0.097,3304417001,7,40,2,21
0,0.097,3304417001,8,29,,41
0,0.097,3304417001,10,19,34,18
0,0.097,3304417001,13,29,,43
0.097,0.27,3304417001,8,29,,43
0.097,0.27,3304417001,10,19,40,15
0.097,0.27,3304417001,13,29,,41
0.27,0.4,3304417001,8,29,,43
0.27,0.4,3304417001,10,19,40,15
0.27,0.4,3304417001,13,29,,43
0.4,0.53,3304417001,8,29,,42
0.4,0.53,3304417001,10,19,40,15
0.4,0.53,3304417001,13,29,,42
0.53,0.97,3304417001,1,29,,43
0.53,0.97,3304417001,4,19,24,15
0.53,0.97,3304417001,7,5,12,15
0.53,0.97,3304417001,10,19,24,15
0.53,0.97,3304417001,13,29,,43
0.97,1.28,3304417001,8,29,,43
0.97,1.28,3304417001,10,19,36,15
0.97,1.28,3304417001,13,29,,43
1.28,1.53,3304417001,8,29,,45
1.28,1.53,3304417001,10,19,30,15
1.28,1.53,3304417001,13,29,,45
1.53,1.66,3304417001,9,29,,43
1.53,1.66,3304417001,12,19,60,15
1.53,1.66,3304417001,15,29,,43
0,0.02,3304418001,8,29,,43
0,0.02,3304418001,9,19,30,15
0,0.02,3304418001,10,3,10,15
0,0.02,3304418001,12,19,20,15
0,0.02,3304418001,13,29,,43
0.02,0.085,3304418001,9,29,,43
0.02,0.085,3304418001,11,2,10,15
0.02,0.085,3304418001,13,19,44,15
0.02,0.085,3304418001,15,2,10,15
0.02,0.085,3304418001,17,29,,43
0.085,0.39,3304418001,8,29,,43
0.085,0.39,3304418001,9,19,48,15
0.085,0.39,3304418001,11,29,,43
0.39,0.44,3304418001,1,29,,43
0.39,0.44,3304418001,2,2,11,15
0.39,0.44,3304418001,3,19,12,15
0.39,0.44,3304418001,4,40,12,23
0.39,0.44,3304418001,5,19,12,15
0.39,0.44,3304418001,6,29,,43
0.44,0.641,3304418001,8,29,,43
0.44,0.641,3304418001,9,19,36,15
0.44,0.641,3304418001,11,29,,43
0.641,0.74,3304418001,8,29,,43
0.641,0.74,3304418001,9,19,36,15
0.641,0.74,3304418001,11,29,,42
0.74,0.82,3304418001,8,29,,43
0.74,0.82,3304418001,9,19,36,15
0.74,0.82,3304418001,11,29,,43
0.82,1.4,3304418001,1,29,,42
0.82,1.4,3304418001,2,19,36,15
0.82,1.4,3304418001,3,29,,42
1.4,1.57,3304418001,1,29,,40
1.4,1.57,3304418001,2,20,2,15
1.4,1.57,3304418001,3,19,32,15
1.4,1.57,3304418001,4,29,,43
1.57,1.655,3304418001,1,29,,43
1.57,1.655,3304418001,2,19,34,15
1.57,1.655,3304418001,3,20,3,5
1.57,1.655,3304418001,4,29,,40
1.655,2.405,3304418001,1,29,,42
1.655,2.405,3304418001,2,19,34,15
1.655,2.405,3304418001,3,29,,42
2.405,2.61,3304418001,1,29,,43
2.405,2.61,3304418001,2,19,34,15
2.405,2.61,3304418001,3,29,,43
0,0.086,3304420001,8,29,,45
0,0.086,3304420001,9,19,36,15
0,0.086,3304420001,11,29,,45
0.086,0.8,3304420001,8,29,,42
0.086,0.8,3304420001,9,19,36,15
0.086,0.8,3304420001,11,29,,42
0.8,1.455,3304420001,8,29,,40
0.8,1.455,3304420001,9,20,1,5
0.8,1.455,3304420001,10,19,24,15
0.8,1.455,3304420001,12,20,1,5
0.8,1.455,3304420001,13,29,,40
1.455,1.73,3304420001,1,29,,40
1.455,1.73,3304420001,2,20,2,5
1.455,1.73,3304420001,3,19,24,15
1.455,1.73,3304420001,4,20,2,5
1.455,1.73,3304420001,5,29,,40
0,0.71,3304421001,8,29,,40
0,0.71,3304421001,9,20,1,4
0,0.71,3304421001,10,19,18,15
0,0.71,3304421001,12,20,1,4
0,0.71,3304421001,13,29,,40
0.71,1.07,3304421001,8,29,,41
0.71,1.07,3304421001,10,19,22,15
0.71,1.07,3304421001,13,29,,41
0,0.17,3304422001,1,29,,42
0,0.17,3304422001,2,20,1,18
0,0.17,3304422001,3,19,22,15
0,0.17,3304422001,4,20,1,18
0,0.17,3304422001,5,29,,42
0.17,0.21,3304422001,1,29,,40
0.17,0.21,3304422001,2,20,1,5
0.17,0.21,3304422001,3,19,22,15
0.17,0.21,3304422001,4,20,1,18
0.17,0.21,3304422001,5,29,,42
0.21,1.043,3304422001,8,29,,40
0.21,1.043,3304422001,9,19,20,15
0.21,1.043,3304422001,11,29,,40
1.043,1.58,3304422001,8,29,,40
1.043,1.58,3304422001,9,19,21,15
1.043,1.58,3304422001,11,29,,40
1.58,2.149,3304422001,1,29,,40
1.58,2.149,3304422001,2,20,1,4
1.58,2.149,3304422001,3,19,21,15
1.58,2.149,3304422001,4,29,,40
2.149,2.4,3304422001,8,29,,40
2.149,2.4,3304422001,9,19,18,15
2.149,2.4,3304422001,11,29,,40
2.4,2.9,3304422001,8,29,,40
2.4,2.9,3304422001,9,20,1,4
2.4,2.9,3304422001,10,19,18,15
2.4,2.9,3304422001,12,20,1,4
2.4,2.9,3304422001,13,29,,40
2.9,3.664,3304422001,8,29,,40
2.9,3.664,3304422001,9,20,1,4
2.9,3.664,3304422001,10,19,20,15
2.9,3.664,3304422001,12,20,1,4
2.9,3.664,3304422001,13,29,,40
3.664,3.86,3304422001,8,29,,40
3.664,3.86,3304422001,9,20,2,4
3.664,3.86,3304422001,10,19,20,15
3.664,3.86,3304422001,12,20,2,4
3.664,3.86,3304422001,13,29,,40
3.86,4.3,3304422001,1,29,,40
3.86,4.3,3304422001,2,20,2,15
3.86,4.3,3304422001,3,19,18,15
3.86,4.3,3304422001,4,20,2,15
3.86,4.3,3304422001,5,29,,40
4.3,4.35,3304422001,9,29,,42
4.3,4.35,3304422001,11,20,2,18
4.3,4.35,3304422001,13,19,12,15
4.3,4.35,3304422001,15,3,12,15
4.3,4.35,3304422001,17,20,12,15
4.3,4.35,3304422001,18,29,,42
4.35,4.4,3304422001,9,29,,42
4.35,4.4,3304422001,11,20,2,18
4.35,4.4,3304422001,13,19,12,15
4.35,4.4,3304422001,15,3,12,15
4.35,4.4,3304422001,17,20,12,15
4.35,4.4,3304422001,18,29,,42
4.4,4.89,3304422001,8,29,,40
4.4,4.89,3304422001,9,20,3,4
4.4,4.89,3304422001,10,19,22,15
4.4,4.89,3304422001,12,20,3,4
4.4,4.89,3304422001,13,29,,40
0,0.135,3304425001,8,29,,43
0,0.135,3304425001,9,20,6,18
0,0.135,3304425001,10,19,24,18
0,0.135,3304425001,12,20,6,18
0,0.135,3304425001,13,29,,43
0.135,0.28,3304425001,8,29,,45
0.135,0.28,3304425001,9,19,16,18
0.135,0.28,3304425001,11,29,,45
0.28,0.36,3304425001,8,29,,40
0.28,0.36,3304425001,9,20,2,15
0.28,0.36,3304425001,10,19,24,18
0.28,0.36,3304425001,12,20,1,18
0.28,0.36,3304425001,13,29,,45
0,1.53,3304427001,8,29,,40
0,1.53,3304427001,9,20,1,4
0,1.53,3304427001,10,19,20,15
0,1.53,3304427001,12,20,1,4
0,1.53,3304427001,13,29,,40
0,0.07,3304428001,9,29,,43
0,0.07,3304428001,11,20,1,18
0,0.07,3304428001,13,19,22,15
0,0.07,3304428001,15,20,2,4
0,0.07,3304428001,17,29,,40
0.07,0.11,3304428001,9,29,,43
0.07,0.11,3304428001,11,20,1,15
0.07,0.11,3304428001,13,19,22,15
0.07,0.11,3304428001,15,20,1,18
0.07,0.11,3304428001,17,29,,43
0.11,0.2,3304428001,9,29,,43
0.11,0.2,3304428001,11,20,8,15
0.11,0.2,3304428001,13,19,24,15
0.11,0.2,3304428001,15,20,2,18
0.11,0.2,3304428001,17,29,,43
0.2,0.31,3304428001,9,29,,41
0.2,0.31,3304428001,12,19,22,15
0.2,0.31,3304428001,15,29,,41
0.31,0.365,3304428001,9,29,,41
0.31,0.365,3304428001,12,19,20,15
0.31,0.365,3304428001,15,29,,41
0.365,0.735,3304428001,8,29,,40
0.365,0.735,3304428001,9,20,2,4
0.365,0.735,3304428001,10,19,24,15
0.365,0.735,3304428001,11,20,2,4
0.365,0.735,3304428001,12,29,,40
0.735,0.82,3304428001,9,29,,40
0.735,0.82,3304428001,11,20,2,4
0.735,0.82,3304428001,13,19,24,15
0.735,0.82,3304428001,15,20,12,15
0.735,0.82,3304428001,17,29,,41
0.82,1.27,3304428001,8,29,,40
0.82,1.27,3304428001,9,20,1,4
0.82,1.27,3304428001,10,19,24,15
0.82,1.27,3304428001,12,20,1,4
0.82,1.27,3304428001,13,29,,40
1.27,1.31,3304428001,9,29,,42
1.27,1.31,3304428001,11,20,1,18
1.27,1.31,3304428001,13,19,12,15
1.27,1.31,3304428001,15,3,12,15
1.27,1.31,3304428001,16,19,12,15
1.27,1.31,3304428001,17,20,1,18
1.27,1.31,3304428001,18,29,,42
0,0.17,3304459001,1,29,,43
0,0.17,3304459001,3,6,7,15
0,0.17,3304459001,4,20,6,15
0,0.17,3304459001,5,19,10,15
0,0.17,3304459001,6,5,12,15
0,0.17,3304459001,7,21,10,15
0,0.17,3304459001,8,20,6,15
0,0.17,3304459001,9,6,7,15
0,0.17,3304459001,10,29,,43
0.17,0.34,3304459001,8,29,,43
0.17,0.34,3304459001,9,20,6,15
0.17,0.34,3304459001,10,19,10,15
0.17,0.34,3304459001,11,29,,41
0.17,0.34,3304459001,12,40,6,21
0.17,0.34,3304459001,13,29,,41
0.17,0.34,3304459001,14,19,10,15
0.17,0.34,3304459001,15,20,6,15
0.17,0.34,3304459001,16,29,,43
0.34,0.51,3304459001,9,29,,43
0.34,0.51,3304459001,11,20,6,15
0.34,0.51,3304459001,13,19,24,15
0.34,0.51,3304459001,15,20,6,15
0.34,0.51,3304459001,17,29,,43
0,0.07,3304463001,1,29,,40
0,0.07,3304463001,2,20,3,15
0,0.07,3304463001,3,19,22,15
0,0.07,3304463001,4,20,3,15
0,0.07,3304463001,5,29,,40
0.07,0.36,3304463001,8,29,,40
0.07,0.36,3304463001,9,20,2,4
0.07,0.36,3304463001,10,19,22,15
0.07,0.36,3304463001,12,20,2,4
0.07,0.36,3304463001,13,29,,40
0.36,1.08,3304463001,1,29,,40
0.36,1.08,3304463001,2,20,2,4
0.36,1.08,3304463001,3,19,20,15
0.36,1.08,3304463001,4,20,2,4
0.36,1.08,3304463001,5,29,,40
0,0.72,3304470001,8,29,,40
0,0.72,3304470001,9,20,1,4
0,0.72,3304470001,10,19,20,15
0,0.72,3304470001,12,20,1,4
0,0.72,3304470001,13,29,,40
0.72,1.38,3304470001,1,29,,40
0.72,1.38,3304470001,2,20,2,4
0.72,1.38,3304470001,3,19,22,15
0.72,1.38,3304470001,4,20,2,4
0.72,1.38,3304470001,5,29,,40
0,0.059,3304476001,1,29,,43
0,0.059,3304476001,4,19,14,15
0,0.059,3304476001,8,3,10,15
0,0.059,3304476001,12,19,18,15
0,0.059,3304476001,15,29,,43
0.059,0.126,3304476001,8,29,,42
0.059,0.126,3304476001,9,19,29,15
0.059,0.126,3304476001,11,29,,42
0.126,0.47,3304476001,1,29,,40
0.126,0.47,3304476001,3,20,2,5
0.126,0.47,3304476001,5,19,22,15
0.126,0.47,3304476001,7,21,2,5
0.47,2.14,3304476001,8,29,,40
0.47,2.14,3304476001,9,20,2,15
0.47,2.14,3304476001,10,19,20,15
0.47,2.14,3304476001,12,20,2,15
0.47,2.14,3304476001,13,29,,40
0,0.662,3304969001,8,29,,40
0,0.662,3304969001,9,20,2,4
0,0.662,3304969001,10,19,20,15
0,0.662,3304969001,12,20,2,4
0,0.662,3304969001,13,29,,40
0.662,0.829,3304969001,8,29,,40
0.662,0.829,3304969001,9,20,2,5
0.662,0.829,3304969001,10,19,20,15
0.662,0.829,3304969001,12,20,2,5
0.662,0.829,3304969001,13,29,,40
0.829,3.08,3304969001,8,29,,40
0.829,3.08,3304969001,9,20,1,6
0.829,3.08,3304969001,10,19,20,15
0.829,3.08,3304969001,12,20,1,6
0.829,3.08,3304969001,13,29,,40
0,0.17,3304972001,8,29,,40
0,0.17,3304972001,9,20,1,4
0,0.17,3304972001,10,19,20,15
0,0.17,3304972001,12,20,1,4
0,0.17,3304972001,13,29,,40
0.17,0.37,3304972001,1,29,,40
0.17,0.37,3304972001,2,20,3,15
0.17,0.37,3304972001,3,19,20,15
0.17,0.37,3304972001,4,20,3,15
0.17,0.37,3304972001,5,29,,40
0.37,0.95,3304972001,1,29,,40
0.37,0.95,3304972001,2,20,1,15
0.37,0.95,3304972001,3,19,22,15
0.37,0.95,3304972001,4,20,1,15
0.37,0.95,3304972001,5,29,,40
0.95,1.07,3304972001,8,29,,40
0.95,1.07,3304972001,9,20,1,4
0.95,1.07,3304972001,10,19,18,15
0.95,1.07,3304972001,12,20,1,15
0.95,1.07,3304972001,13,29,,40
1.07,1.36,3304972001,8,29,,40
1.07,1.36,3304972001,9,20,1,4
1.07,1.36,3304972001,10,19,18,15
1.07,1.36,3304972001,12,20,1,4
1.07,1.36,3304972001,13,29,,40
1.36,3.272,3304972001,9,29,,40
1.36,3.272,3304972001,11,20,1,15
1.36,3.272,3304972001,13,19,20,15
1.36,3.272,3304972001,15,20,1,15
1.36,3.272,3304972001,17,29,,40
3.272,5.75,3304972001,8,29,,40
3.272,5.75,3304972001,9,20,1,4
