BLM,ELM,Co. Seq.,ID_NUMBER,Thru_Lanes,ROW ,Num_Lns,Spd_Limit,Terrain,Land_Use,Illum,Operation,Acc_Ctrl,Sch Spd Limit,Truck Spd Limit,BLM_Lat,BLM_Long,ELM_Lat,ELM_Long
0.13,0.29,1,3303553001,4,84,4,30,2,2,1,2,0,,,35.04008197,-85.3177506,35.03914733,-85.31527247
0.29,0.54,1,3303553001,2,54,2,30,2,2,1,2,0,,,35.03914733,-85.31527247,35.03762433,-85.31119946
0,1.509,1,3303554001,4,52,4,40,2,2,1,2,0,,,35.02899731,-85.28813142,35.04879135,-85.27716839
1.509,2.13,1,3303554001,4,52,4,45,2,2,1,2,0,,,35.04879135,-85.27716839,35.05488244,-85.26963888
2.13,2.2,1,3303554001,4,70,4,45,2,4,1,2,0,,,35.05488244,-85.26963888,35.05557236,-85.26897337
0,0.15,1,3303556001,4,96,4,35,2,2,1,2,0,,,35.05852437,-85.27571738,35.05732795,-85.27352052
0.15,0.31,1,3303556001,4,58,4,35,2,2,1,2,0,,,35.05732795,-85.27352052,35.05610645,-85.27113202
0.31,1.21,1,3303556001,4,70,4,35,2,2,1,2,0,,,35.05610645,-85.27113202,35.05169835,-85.25653535
1.21,1.66,1,3303556001,2,60,2,35,2,2,1,2,0,,,35.05169835,-85.25653535,35.04944965,-85.24956727
1.66,1.746,1,3303556001,2,60,2,35,2,7,1,2,0,,,35.04944965,-85.24956727,35.04874934,-85.24833733
1.746,2.07,1,3303556001,3,60,3,35,2,7,1,2,0,,,35.04874934,-85.24833733,35.04795634,-85.24309532
2.07,2.29,1,3303556001,2,70,2,40,2,4,1,2,0,,,35.04795634,-85.24309532,35.04782422,-85.2393337
2.29,3.08,1,3303556001,2,50,2,40,2,4,1,2,0,,,35.04782422,-85.2393337,35.04346033,-85.22665455
3.08,3.18,1,3303556001,2,80,2,40,2,4,1,2,0,,,35.04346033,-85.22665455,35.04315602,-85.22489003
3.18,3.66,1,3303556001,4,80,4,40,2,7,1,2,0,,,35.04315602,-85.22489003,35.04471006,-85.21704271
3.66,4.16,1,3303556001,4,100,4,40,2,2,1,2,0,,,35.04471006,-85.21704271,35.05109934,-85.21274126
4.16,4.27,1,3303556001,3,60,3,45,2,2,1,2,0,,,35.05109934,-85.21274126,35.05237498,-85.21155383
4.27,5.05,1,3303556001,3,60,2,45,,,1,2,0,,,35.05237498,-85.21155383,35.05532135,-85.20015423
5.05,5.33,1,3303556001,3,80,3,45,2,2,1,2,0,,,35.05532135,-85.20015423,35.05474502,-85.19529962
5.33,5.392,1,3303556001,4,90,4,45,2,2,1,2,0,,,35.05474502,-85.19529962,35.05462835,-85.19422722
5.392,5.52,1,3303556001,4,120,4,45,2,2,1,2,0,,,35.05462835,-85.19422722,35.05436592,-85.192021
5.52,5.59,1,3303556001,4,250,4,45,2,2,1,2,0,,,35.05436592,-85.192021,35.05421835,-85.19081521
0,0.81,1,3303557001,2,46,2,30,2,2,1,2,0,,,34.98757323,-85.28850842,34.99821125,-85.28274441
0.81,0.867,1,3303557001,2,48,2,30,2,2,1,2,0,,,34.99821125,-85.28274441,34.99900225,-85.28247341
0.867,0.93,1,3303557001,4,48,4,30,2,2,1,2,0,,,34.99900225,-85.28247341,34.99986016,-85.28218374
0.93,1.118,1,3303557001,4,50,4,30,2,2,1,2,0,15,,34.99986016,-85.28218374,35.00232725,-85.28082241
1.118,1.15,1,3303557001,4,50,4,35,2,2,1,2,0,15,,35.00232725,-85.28082241,35.00275556,-85.28059035
1.15,1.202,1,3303557001,4,50,4,35,2,2,1,2,0,,,35.00275556,-85.28059035,35.00345126,-85.2802124
1.202,2,1,3303557001,4,50,4,35,2,2,1,2,0,,,35.00345126,-85.2802124,35.0138659,-85.27466198
2,2.14,1,3303557001,4,90,4,35,2,2,1,2,0,,,35.0138659,-85.27466198,35.01565328,-85.27354339
0,0.402,1,3303559001,2,56,2,35,2,2,1,2,0,,,35.03842433,-85.31336846,35.04387534,-85.31152146
0.402,0.55,1,3303559001,2,,2,,2,P,,2,0,,,35.04387534,-85.31152146,35.04572334,-85.31152746
0.55,0.68,1,3303559001,2,62,2,35,2,2,1,2,0,,,35.04572334,-85.31152746,35.04761051,-85.31162107
0.68,0.72,1,3303559001,2,52,2,35,2,2,1,2,0,,,35.04761051,-85.31162107,35.04819371,-85.31161946
0.72,0.905,1,3303559001,3,56,3,35,2,2,1,2,0,,,35.04819371,-85.31161946,35.05088436,-85.31170246
0.905,1.27,1,3303559001,4,62,4,35,2,2,1,2,0,,,35.05088436,-85.31170246,35.05615137,-85.31189946
0,0.06,1,3303560001,4,70,4,,1,2,1,2,0,,,35.05472336,-85.31185846,35.05475036,-85.31068746
0.06,0.12,1,3303560001,2,60,2,,1,2,1,2,0,,,35.05475036,-85.31068746,35.05479636,-85.30966545
0,0.62,1,3303561001,6,122,6,30,2,2,1,2,0,,,35.04577034,-85.31040246,35.05475036,-85.31068746
0,0.088,1,3303565001,2,56,2,30,2,7,1,2,0,,,35.03866333,-85.29270842,35.03920133,-85.29411143
0.088,0.266,1,3303565001,2,76,2,30,2,7,1,2,0,,,35.03920133,-85.29411143,35.04031533,-85.29695743
0.266,0.31,1,3303565001,2,50,2,30,2,7,1,2,0,,,35.04031533,-85.29695743,35.04057253,-85.29766736
0.31,0.419,1,3303565001,2,50,2,30,2,2,1,2,0,,,35.04057253,-85.29766736,35.04118433,-85.29942244
0.419,0.88,1,3303565001,2,50,2,30,1,2,1,2,0,,,35.04118433,-85.29942244,35.04395034,-85.30684845
0.88,1.03,1,3303565001,2,50,2,30,2,2,1,2,0,,,35.04395034,-85.30684845,35.04482534,-85.30937046
1.03,1.09,1,3303565001,2,50,2,30,2,2,1,2,0,,,35.04482534,-85.30937046,35.04488034,-85.31032246
0,0.375,1,3303566001,2,58,2,35,2,2,1,2,0,,,35.04397434,-85.31029246,35.04197324,-85.30412936
0.375,0.49,1,3303566001,2,60,2,35,2,2,1,2,0,,,35.04197324,-85.30412936,35.04125833,-85.30230144
0.49,0.98,1,3303566001,2,60,3,35,2,4,1,2,0,,,35.04125833,-85.30230144,35.03818357,-85.2945108
0.98,1.065,1,3303566001,2,60,2,35,2,4,1,2,0,,,35.03818357,-85.2945108,,
0,0.108,1,3303570001,2,40,2,30,2,2,1,2,0,,,35.02020829,-85.29399843,35.02123729,-85.29228942
0.108,0.18,1,3303570001,2,50,2,30,2,2,1,2,0,,,35.02123729,-85.29228942,35.0222653,-85.29171742
0.18,0.69,1,3303570001,2,40,2,40,2,5,1,2,0,,,35.0222653,-85.29171742,35.02899731,-85.28813142
0,0.303,1,3303572001,2,46,2,30,2,7,1,2,0,,,35.00073125,-85.28873442,35.00470829,-85.28671012
0.303,0.31,1,3303572001,2,50,2,30,2,7,1,2,0,,,35.00470829,-85.28671012,35.00479608,-85.28665442
0.31,1.112,1,3303572001,2,46,2,30,2,7,1,2,0,,,35.00479608,-85.28665442,35.01535228,-85.2810794
1.112,1.2,1,3303572001,4,88,4,35,2,2,1,2,0,,,35.01535228,-85.2810794,35.01650728,-85.2804714
0,0.05,1,3303573001,4,84,4,30,2,2,1,2,0,,,35.01650728,-85.2804714,35.01724366,-85.28007568
0.05,0.1,1,3303573001,3,84,3,30,2,2,1,2,0,,,35.01724366,-85.28007568,35.01798129,-85.2796834
0.1,0.221,1,3303573001,2,48,2,30,2,2,1,2,0,,,35.01798129,-85.2796834,35.01958729,-85.2788324
0.221,0.467,1,3303573001,2,48,2,30,2,7,1,2,0,,,35.01958729,-85.2788324,35.02281729,-85.27705339
0.467,0.547,1,3303573001,2,50,2,30,2,7,1,2,0,,,35.02281729,-85.27705339,35.0232163,-85.2781454
0.547,0.67,1,3303573001,2,58,2,30,2,7,1,2,0,,,35.0232163,-85.2781454,35.0250653,-85.27717339
0,0.18,1,3303574001,2,40,2,35,2,4,1,2,0,,,34.99821125,-85.28274441,34.99926725,-85.28552942
0.18,0.62,1,3303574001,2,54,2,35,2,2,1,2,0,,,34.99926725,-85.28552942,35.00137643,-85.2923421
0.62,1.73,1,3303574001,3,60,3,35,2,2,1,2,0,,,35.00137643,-85.2923421,35.00549626,-85.31062346
1.73,1.865,1,3303574001,2,66,2,35,2,4,1,2,0,,,35.00549626,-85.31062346,35.00631527,-85.31278347
1.865,2.19,1,3303574001,2,50,2,35,2,4,1,2,0,,,35.00631527,-85.31278347,35.00823727,-85.31791748
0,0.121,1,3303576001,2,40,2,30,2,7,1,2,0,15,,34.99761824,-85.24992834,34.99653124,-85.25151235
0.121,1.61,1,3303576001,2,40,2,30,2,7,1,2,0,,,34.99653124,-85.25151235,34.98634522,-85.27286439
1.61,1.72,1,3303576001,2,30,2,30,2,7,1,2,0,,,34.98634522,-85.27286439,34.98494322,-85.27367639
0,0.866,1,3303577001,4,70,4,40,2,7,1,2,0,,,35.00345025,-85.25982736,35.01384127,-85.25203835
0.866,0.931,1,3303577001,4,100,4,30,2,7,1,2,2,,,35.01384127,-85.25203835,35.01468728,-85.25160334
0.931,1,1,3303577001,2,40,2,30,2,7,1,2,0,,,35.01468728,-85.25160334,35.01559858,-85.25110901
1,1.77,1,3303577001,2,40,2,30,2,4,1,2,0,,,35.01559858,-85.25110901,35.02571569,-85.2455611
1.77,1.88,1,3303577001,2,42,2,30,2,7,1,2,0,15,,35.02571569,-85.2455611,35.02717617,-85.24477593
1.88,2.122,1,3303577001,2,46,2,30,2,7,1,2,0,,,35.02717617,-85.24477593,35.03037131,-85.24303132
2.122,2.226,1,3303577001,2,44,2,30,2,7,1,2,0,,,35.03037131,-85.24303132,35.03172131,-85.24225632
2.226,2.596,1,3303577001,2,50,2,30,2,7,1,2,0,,,35.03172131,-85.24225632,35.03663732,-85.24091932
2.596,2.7,1,3303577001,2,40,2,30,2,2,1,2,0,,,35.03663732,-85.24091932,35.03799632,-85.24013832
2.7,3.35,1,3303577001,2,40,2,30,2,4,1,2,0,,,35.03799632,-85.24013832,35.04707234,-85.23726531
3.35,5.64,1,3303577001,2,40,2,35,2,7,1,2,0,,,35.04707234,-85.23726531,35.07342739,-85.23781631
0,0.598,1,3303578001,2,40,2,30,2,7,1,2,0,,,34.99583924,-85.23749832,35.00369025,-85.23324531
0.598,0.77,1,3303578001,2,40,2,30,2,7,1,2,0,15,,35.00369025,-85.23324531,35.00597732,-85.23202405
0.77,0.8,1,3303578001,2,40,2,30,2,7,1,2,0,15,,35.00597732,-85.23202405,35.00637242,-85.23182318
0.8,0.863,1,3303578001,3,80,3,30,2,7,1,2,0,,,35.00637242,-85.23182318,35.00720326,-85.2313753
0.863,1.17,1,3303578001,4,66,4,30,2,7,1,2,0,,,35.00720326,-85.2313753,35.01124341,-85.22919592
1.17,1.35,1,3303578001,4,80,4,30,2,7,1,2,0,15,,35.01124341,-85.22919592,35.01361853,-85.2279388
1.35,1.38,1,3303578001,4,71,4,35,2,7,1,2,0,,,35.01361853,-85.2279388,35.0140135,-85.227713
1.38,1.425,1,3303578001,4,60,4,35,2,7,1,2,0,,,35.0140135,-85.227713,35.01460627,-85.2273753
1.425,2.308,1,3303578001,4,50,4,35,2,7,1,2,0,,,35.01460627,-85.2273753,35.02621629,-85.22100628
2.308,2.58,1,3303578001,4,50,4,35,2,7,1,2,0,15,,35.02621629,-85.22100628,35.02974355,-85.21894772
2.58,3.67,1,3303578001,4,50,4,35,2,7,1,2,0,,,35.02974355,-85.21894772,35.04329533,-85.21973127
0,0.5,1,3303580001,4,100,4,40,2,2,1,2,0,,,35.05421835,-85.19081521,35.05312658,-85.18217036
0.5,0.77,1,3303580001,4,120,4,40,2,4,1,2,0,,,35.05312658,-85.18217036,35.05200603,-85.17775894
0.77,0.88,1,3303580001,4,100,4,40,2,7,1,2,0,,,35.05200603,-85.17775894,35.05087043,-85.17637266
0.88,1.54,1,3303580001,4,100,4,45,2,7,1,2,0,,,35.05087043,-85.17637266,35.04624733,-85.16625117
1.54,1.69,1,3303580001,4,90,4,45,2,2,1,2,0,,,35.04624733,-85.16625117,35.04539807,-85.16386248
1.69,1.86,1,3303580001,4,110,4,45,2,2,1,2,0,,,35.04539807,-85.16386248,35.04439768,-85.16111577
1.86,2.045,1,3303580001,4,74,4,45,2,2,1,2,2,,,35.04439768,-85.16111577,35.04330132,-85.15812815
2.045,2.12,1,3303580001,4,100,4,45,2,2,1,2,0,,,35.04330132,-85.15812815,35.04285455,-85.15690124
2.12,2.18,1,3303580001,4,100,4,45,2,2,1,2,0,,,35.04285455,-85.15690124,35.04250232,-85.15594515
0,0.03,1,3303582001,2,60,2,40,2,2,1,2,0,,,35.03420058,-85.13330354,35.03403167,-85.13281889
0.03,0.43,1,3303582001,2,44,2,40,2,4,1,2,0,,,35.03403167,-85.13281889,35.03151329,-85.12651909
0.43,2.71,1,3303582001,2,40,2,40,2,7,1,2,0,,,35.03151329,-85.12651909,35.00172457,-85.13214322
2.71,2.775,1,3303582001,2,50,2,40,2,4,1,2,0,,,35.00172457,-85.13214322,35.00085323,-85.13255711
0,0.11,1,3303584001,2,36,2,,3,7,1,2,0,,25,34.98528223,-85.35382656,34.98367523,-85.35411956
0,0.095,1,3303587001,2,70,2,35,2,4,1,2,0,,,35.12159849,-85.2878874,35.12075149,-85.2864224
0.095,0.414,1,3303587001,4,60,4,35,2,7,1,2,0,,,35.12075149,-85.2864224,35.11927649,-85.28161139
0.414,0.455,1,3303587001,4,70,4,35,2,4,1,2,0,,,35.11927649,-85.28161139,35.11897949,-85.28102938
0.455,1.06,1,3303587001,4,70,4,40,2,4,1,2,0,,,35.11897949,-85.28102938,35.11652807,-85.27143203
1.06,1.22,1,3303587001,4,70,4,40,2,7,1,2,0,15,,35.11652807,-85.27143203,35.1172166,-85.26872555
1.22,1.41,1,3303587001,4,70,4,40,2,7,1,2,0,,,35.1172166,-85.26872555,35.11696738,-85.26539862
1.41,1.61,1,3303587001,4,70,4,40,2,7,1,2,0,15,,35.11696738,-85.26539862,35.11574569,-85.26227381
1.61,1.79,1,3303587001,4,80,4,40,2,2,1,2,0,,,35.11574569,-85.26227381,35.11385647,-85.26007334
0,0.23,1,3303588001,4,80,4,40,2,7,1,2,0,,,35.08809043,-85.28883641,35.09072376,-85.28674917
0.23,1.242,1,3303588001,4,60,4,40,2,7,1,2,0,,,35.09072376,-85.28674917,35.10099945,-85.27652038
1.242,1.42,1,3303588001,4,60,4,40,2,7,1,2,0,15,,35.10099945,-85.27652038,35.102845,-85.27441486
1.42,1.49,1,3303588001,4,60,4,40,2,7,1,2,0,,,35.102845,-85.27441486,35.10375189,-85.27388853
1.49,2.66,1,3303588001,4,74,4,40,2,2,1,2,0,,,35.10375189,-85.27388853,35.11385647,-85.26007334
2.66,2.77,1,3303588001,4,96,4,40,2,2,1,2,0,,,35.11385647,-85.26007334,35.11417373,-85.25878299
2.77,2.95,1,3303588001,4,74,4,40,2,2,1,2,0,,,35.11417373,-85.25878299,35.11483199,-85.25479514
2.95,3.14,1,3303588001,4,74,4,40,2,2,1,2,0,15,,35.11483199,-85.25479514,35.11543013,-85.25164488
3.14,3.3,1,3303588001,4,74,4,40,2,2,1,2,0,,,35.11543013,-85.25164488,35.11736365,-85.25031756
3.3,4.11,1,3303588001,4,60,4,40,2,2,1,2,0,,,35.11736365,-85.25031756,35.1286275,-85.24647831
4.11,4.19,1,3303588001,4,72,4,40,2,2,1,2,0,,,35.1286275,-85.24647831,35.12970132,-85.24582277
4.19,4.31,1,3303588001,4,200,4,40,2,2,1,2,0,,,35.12970132,-85.24582277,35.13109124,-85.24441738
0,0.035,1,3303589001,4,80,4,35,2,7,1,2,0,,,35.06095937,-85.30147944,35.06133687,-85.30111038
0.035,0.15,1,3303589001,3,80,3,35,2,7,1,2,0,,,35.06133687,-85.30111038,35.06244667,-85.29968698
0.15,0.35,1,3303589001,3,50,3,35,2,7,1,2,0,,,35.06244667,-85.29968698,35.06425286,-85.2968135
0.35,0.905,1,3303589001,2,50,2,35,2,7,1,2,0,,,35.06425286,-85.2968135,35.06852039,-85.28942041
0.905,1.003,1,3303589001,4,78,4,35,2,2,1,2,0,,,35.06852039,-85.28942041,35.06995039,-85.28926541
1.003,1.309,1,3303589001,4,70,4,40,2,2,1,2,0,,,35.06995039,-85.28926541,35.0743214,-85.28841141
1.309,1.85,1,3303589001,4,70,4,40,2,7,1,2,0,,,35.0743214,-85.28841141,35.08183741,-85.28990941
1.85,1.97,1,3303589001,4,70,4,40,2,7,1,2,0,15,,35.08183741,-85.28990941,35.08284912,-85.29021045
1.97,2.38,1,3303589001,2,60,2,40,2,7,1,2,0,,,35.08284912,-85.29021045,35.08809043,-85.28883641
0,0.2,1,3303590001,4,54,4,35,2,2,1,2,0,,,35.06267038,-85.30848845,35.06554196,-85.30904442
0.2,0.581,1,3303590001,4,60,4,35,2,2,1,2,0,,,35.06554196,-85.30904442,35.0710304,-85.30860645
0.581,1.06,1,3303590001,4,100,4,35,2,2,1,2,0,,,35.0710304,-85.30860645,35.07619435,-85.30357047
1.06,1.208,1,3303590001,4,100,4,35,2,2,1,2,0,15,,35.07619435,-85.30357047,35.07764841,-85.30194743
1.208,1.35,1,3303590001,4,70,4,35,2,2,1,2,0,15,,35.07764841,-85.30194743,35.07968256,-85.30153185
1.35,1.405,1,3303590001,2,36,2,35,2,7,1,2,0,15,,35.07968256,-85.30153185,35.08021178,-85.30080153
1.405,1.697,1,3303590001,2,36,2,35,2,7,1,2,0,,,35.08021178,-85.30080153,35.08247142,-85.29667442
1.697,2.05,1,3303590001,2,44,2,35,2,7,1,2,0,,,35.08247142,-85.29667442,35.08484742,-85.29183041
0,0.16,1,3303591001,4,120,4,40,2,9,1,2,0,,,35.15145857,-85.21841443,35.1537546,-85.21861918
0.16,0.28,1,3303591001,2,100,2,40,2,9,1,2,0,,,35.1537546,-85.21861918,35.15528001,-85.21784881
0.28,0.81,1,3303591001,2,40,2,40,2,7,1,2,0,,,35.15528001,-85.21784881,35.16139664,-85.21225575
0.81,0.86,1,3303591001,2,40,2,40,2,7,1,2,0,,,35.16139664,-85.21225575,35.16201588,-85.21174575
0.86,2.903,1,3303591001,2,50,2,40,2,0,,2,0,,,35.16201588,-85.21174575,35.18642761,-85.19306919
2.903,3.055,1,3303591001,2,70,2,40,2,2,,2,0,,,35.18642761,-85.19306919,35.18777261,-85.19091819
3.055,3.15,1,3303591001,3,70,3,40,2,2,,2,0,15,,35.18777261,-85.19091819,35.18885695,-85.1899886
3.15,3.296,1,3303591001,2,44,2,40,2,0,,2,0,15,,35.18885695,-85.1899886,35.19092062,-85.18923919
3.296,3.643,1,3303591001,2,44,2,40,2,0,,2,0,,,35.19092062,-85.18923919,35.19482163,-85.18556618
3.643,4.14,1,3303591001,2,50,2,40,2,0,,2,0,,,35.19482163,-85.18556618,35.20051093,-85.18041964
4.14,4.46,1,3303591001,2,50,2,30,2,0,,2,0,,,35.20051093,-85.18041964,35.20416747,-85.17735793
4.46,4.55,1,3303591001,2,30,2,30,2,0,,2,0,,,35.20416747,-85.17735793,35.20525224,-85.17650565
4.55,4.95,1,3303591001,2,50,2,30,2,0,,2,0,,,35.20525224,-85.17650565,35.20807665,-85.17045414
0,0.064,1,3303592001,2,50,2,30,2,2,1,2,0,,,35.13729152,-85.23685429,35.13800052,-85.23766929
0.064,0.11,1,3303592001,2,50,2,30,2,7,1,2,0,,,35.13800052,-85.23766929,35.13848025,-85.23705055
0.11,0.369,1,3303592001,2,40,2,30,2,4,1,2,0,,,35.13848025,-85.23705055,35.14156853,-85.23544829
0.369,1.059,1,3303592001,2,40,2,35,2,7,1,2,0,,,35.14156853,-85.23544829,35.14230253,-85.24706731
1.059,1.167,1,3303592001,2,70,2,35,2,2,1,2,0,,,35.14230253,-85.24706731,35.14185953,-85.24861531
0,0.187,1,3303593001,2,50,2,40,2,2,1,2,0,,,35.11339347,-85.26159135,35.11589148,-85.26049234
0.187,2.02,1,3303593001,2,50,2,40,2,4,1,2,0,,,35.11589148,-85.26049234,35.14075653,-85.25214232
2.02,2.12,1,3303593001,2,60,2,40,2,7,1,2,0,,,35.14075653,-85.25214232,35.14127036,-85.25043116
2.12,2.227,1,3303593001,2,80,2,40,2,2,1,2,0,,,35.14127036,-85.25043116,35.14185953,-85.24861531
0,0.15,1,3303594001,2,50,2,40,2,7,1,2,0,,,35.10742447,-85.32610648,35.10922305,-85.32461492
0.15,0.27,1,3303594001,2,50,2,40,2,7,1,2,0,15,,35.10922305,-85.32461492,35.11075513,-85.32358993
0.27,0.39,1,3303594001,2,50,3,40,2,7,1,2,0,15,,35.11075513,-85.32358993,35.11222077,-85.32245902
0.39,0.4,1,3303594001,2,50,2,40,2,7,1,2,0,15,,35.11222077,-85.32245902,35.11233939,-85.3223582
0.4,1.52,1,3303594001,2,50,2,40,2,7,1,2,0,,,35.11233939,-85.3223582,35.12533867,-85.31101819
1.52,1.62,1,3303594001,2,60,2,40,2,4,1,2,0,,,35.12533867,-85.31101819,35.12662551,-85.31029244
1.62,2.27,1,3303594001,2,50,2,40,2,7,1,2,0,,,35.12662551,-85.31029244,35.13442445,-85.30501601
2.27,3.32,1,3303594001,2,40,2,30,2,7,1,2,0,,,35.13442445,-85.30501601,35.14764206,-85.29833942
3.32,3.56,1,3303594001,2,36,2,30,2,7,1,2,0,,,35.14764206,-85.29833942,35.15051873,-85.29593601
3.56,3.85,1,3303594001,2,30,2,30,2,0,1,2,0,,,35.15051873,-85.29593601,35.15426321,-85.29362965
3.85,4.28,1,3303594001,2,36,2,30,2,0,1,2,0,,,35.15426321,-85.29362965,35.15776807,-85.28809284
4.28,4.41,1,3303594001,2,60,2,30,2,0,1,2,0,,,35.15776807,-85.28809284,35.15788955,-85.28584399
4.41,4.44,1,3303594001,2,150,2,30,2,0,1,2,0,,,35.15788955,-85.28584399,35.15772857,-85.28533739
0,0.18,1,3303595001,4,85,4,35,2,7,1,2,0,,,35.12662551,-85.31029244,35.12558836,-85.30745322
0.18,0.45,1,3303595001,4,85,4,35,2,7,1,2,0,25,,35.12558836,-85.30745322,35.12478864,-85.30306201
0.45,0.64,1,3303595001,4,85,4,35,2,7,1,2,0,,,35.12478864,-85.30306201,35.12404317,-85.29991376
0.64,1,1,3303595001,4,150,4,35,2,7,1,2,0,,,35.12404317,-85.29991376,35.12156884,-85.29472239
1,1.32,1,3303595001,4,85,4,35,2,7,1,2,0,,,35.12156884,-85.29472239,35.11973449,-85.2895034
0,0.709,1,3303596001,2,44,2,30,2,7,1,2,0,,,35.09468144,-85.30723144,35.08901443,-85.29826442
0.709,0.862,1,3303596001,2,44,2,30,2,7,1,2,0,15,,35.08901443,-85.29826442,35.08773943,-85.29604642
0.862,1.28,1,3303596001,2,44,2,25,2,7,1,2,0,,,35.08773943,-85.29604642,35.08809043,-85.28883641
0,0.21,1,3303597001,2,36,2,30,2,4,1,2,0,,,35.08626841,-85.19177121,35.08899723,-85.19075953
0.21,0.51,1,3303597001,2,44,2,30,2,7,1,2,0,,,35.08899723,-85.19075953,35.09332053,-85.19039618
0.51,0.59,1,3303597001,2,40,2,30,2,7,1,2,0,,,35.09332053,-85.19039618,35.09446843,-85.19030121
0.59,1.26,1,3303597001,2,36,2,30,2,7,1,2,0,,,35.09446843,-85.19030121,35.09854295,-85.18108341
1.26,1.9,1,3303597001,2,50,2,30,2,7,1,2,0,,,35.09854295,-85.18108341,35.10459645,-85.17934618
1.9,2.67,1,3303597001,2,44,2,30,2,0,1,2,0,,,35.10459645,-85.17934618,35.09982325,-85.16958243
0,0.08,1,3303598001,4,100,4,30,2,7,,2,0,,,35.09009534,-85.21851654,35.09114608,-85.21785279
0.08,0.206,1,3303598001,2,100,2,30,2,7,,2,0,,,35.09114608,-85.21785279,35.09294943,-85.21725426
0.206,0.298,1,3303598001,2,50,2,30,2,7,,2,0,,,35.09294943,-85.21725426,35.09322443,-85.21564826
0.298,0.533,1,3303598001,2,50,2,30,2,7,1,2,0,,,35.09322443,-85.21564826,35.09206943,-85.21211325
0.533,2.49,1,3303598001,2,40,2,30,2,7,1,2,0,,,35.09206943,-85.21211325,35.09446843,-85.19030121
0,0.32,1,3303599001,2,36,2,30,2,7,1,2,0,,,35.07056039,-85.24321732,35.07245839,-85.24835133
0.32,0.41,1,3303599001,2,50,2,30,2,7,1,2,0,,,35.07245839,-85.24835133,35.07299139,-85.24971033
0.41,0.68,1,3303599001,2,40,2,30,2,7,1,2,0,,,35.07299139,-85.24971033,35.07457255,-85.25405841
0.68,0.91,1,3303599001,2,50,2,30,2,2,1,2,0,,,35.07457255,-85.25405841,35.0760334,-85.25789635
0,0.45,1,3303600001,2,38,2,,2,7,,2,0,,,35.06775738,-85.22824829,35.06867644,-85.22051137
0.45,1.72,1,3303600001,2,40,2,25,2,7,,2,0,,,35.06867644,-85.22051137,35.07611939,-85.20399824
0,0.9,1,3303601001,2,60,2,40,2,2,1,2,0,,,35.05532135,-85.20015423,35.06692464,-85.19368322
0.9,1.23,1,3303601001,2,50,2,40,2,5,1,2,0,,,35.06692464,-85.19368322,35.07138332,-85.19148949
1.23,1.28,1,3303601001,2,60,2,40,2,5,1,2,0,,,35.07138332,-85.19148949,35.07205182,-85.19113273
1.28,1.4,1,3303601001,2,80,2,40,2,2,1,2,0,,,35.07205182,-85.19113273,35.07363339,-85.19031221
1.4,1.63,1,3303601001,2,62,2,40,2,4,1,2,0,,,35.07363339,-85.19031221,35.07668656,-85.18865114
1.63,1.681,1,3303601001,2,50,2,40,2,4,1,2,0,,,35.07668656,-85.18865114,35.07733839,-85.1882722
1.681,1.99,1,3303601001,2,40,2,40,2,4,1,2,0,,,35.07733839,-85.1882722,35.0814104,-85.1860632
1.99,2.68,1,3303601001,2,40,2,30,2,7,1,2,0,,,35.0814104,-85.1860632,35.09040135,-85.18108476
2.68,2.72,1,3303601001,2,50,2,30,2,4,1,2,0,15,,35.09040135,-85.18108476,35.09091748,-85.18075866
2.72,2.76,1,3303601001,2,50,2,30,2,2,1,2,0,15,,35.09091748,-85.18075866,35.09144073,-85.18044988
2.76,2.9,1,3303601001,2,50,2,30,2,2,1,2,0,,,35.09144073,-85.18044988,35.09333142,-85.17991619
0,0.63,1,3303602001,2,50,2,35,2,4,1,2,0,,,35.05291934,-85.18026119,35.0445261,-85.1841506
0.63,0.736,1,3303602001,2,60,2,30,2,4,1,2,0,,,35.0445261,-85.1841506,35.04307118,-85.18448549
0.736,0.82,1,3303602001,2,50,2,30,2,0,1,2,0,,,35.04307118,-85.18448549,35.04259721,-85.18577105
0.82,0.9,1,3303602001,2,200,2,30,2,0,1,2,0,,,35.04259721,-85.18577105,35.04224255,-85.18709712
0.9,1,1,3303602001,4,100,4,30,2,4,1,2,0,,,35.04224255,-85.18709712,35.04128822,-85.18835345
1,1.62,1,3303602001,4,100,4,45,2,4,1,2,0,,,35.04128822,-85.18835345,35.03418411,-85.19429105
0,0.06,1,3303603001,2,160,2,35,2,2,1,2,0,,,35.01685527,-85.1819242,35.01764767,-85.18150325
0.06,0.244,1,3303603001,3,100,3,35,2,2,1,2,0,,,35.01764767,-85.18150325,35.02010528,-85.1802942
0.244,0.28,1,3303603001,2,100,2,35,2,2,1,2,0,,,35.02010528,-85.1802942,35.02058816,-85.18006778
0.28,0.75,1,3303603001,2,34,2,35,2,7,1,2,0,,,35.02058816,-85.18006778,35.02677508,-85.17675735
0.75,0.93,1,3303603001,2,100,2,35,2,7,1,2,0,,,35.02677508,-85.17675735,35.02914657,-85.17547423
0.93,1.58,1,3303603001,2,40,2,35,2,7,1,2,0,,,35.02914657,-85.17547423,35.0376917,-85.17087298
1.58,2.18,1,3303603001,2,50,2,35,2,4,1,2,0,,,35.0376917,-85.17087298,35.04558953,-85.1666032
