"BLM","County","Route","Sp Case","Co. Seq.","I. C. Order","Item Code","Route Feature Desc","Description Code Flag","GPS Elevation","Description Code","Updated By","Updated On","GPS Latitude","GPS Longitude","GPS Code","ID NUMBER","Sub Route","Mile Post","Mile Post Suffix"
0,HAMILTON,0E016,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,857.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.060089,-85.019783,STOP SIGN,330E016001,00,,--
0,HAMILTON,0E017,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,880.2,901   1-WAY STOP ,WICHMAN,1/27/2015 2:36:19 PM,35.04605,-85.087733,--,330E017001,00,,--
0,HAMILTON,0E018,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,855,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.056605,-85.040091,STOP SIGN,330E018001,00,,--
0,HAMILTON,0E020,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,838.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.037357,-85.025925,STOP SIGN,330E020001,00,,--
0.026,HAMILTON,0E022,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,769.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.045027,-85.053233,STOP SIGN,330E022001,00,,--
0,HAMILTON,0E024,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,839.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.065801,-85.115223,STOP SIGN,330E024001,00,,--
0,HAMILTON,0E025,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,831.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.043894,-85.050671,STOP SIGN,330E025001,00,,--
0.692,HAMILTON,0E025,0-NONE ,1,0,9-OTHER-MINOR,1-WAY YIELD,0,889.1,908   1-WAY YIELD SIGN,AUTO_INV,3/20/2009 7:47:24 AM,35.037375,-85.051598,YIELD SIGN,330E025001,00,,--
0,HAMILTON,0E026,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,821.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.043437,-85.045558,STOP SIGN,330E026001,00,,--
0,HAMILTON,0E027,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,847.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.046533,-85.041728,STOP SIGN,330E027001,00,,--
0,HAMILTON,0E028,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,838.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.046803,-85.041234,STOP SIGN,330E028001,00,,--
0,HAMILTON,0E029,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,829.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.047032,-85.040808,STOP SIGN,330E029001,00,,--
0,HAMILTON,0E030,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,829.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.047032,-85.040808,STOP SIGN,330E030001,00,,--
0,HAMILTON,0E031,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,805.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.045584,-85.03514,STOP SIGN,330E031001,00,,--
0,HAMILTON,0E032,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,849.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.036233,-85.025469,STOP SIGN,330E032001,00,,--
0,HAMILTON,0E033,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,888.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.033711,-85.022771,STOP SIGN,330E033001,00,,--
0.14,HAMILTON,0E033,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,861.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.034066,-85.025228,STOP SIGN,330E033001,00,,--
0,HAMILTON,0E034,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,841.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.038914,-85.027928,STOP SIGN,330E034001,00,,--
0,HAMILTON,0E036,0-NONE ,1,2,9-OTHER-MINOR,1-WAY YIELD,0,919.3,908   1-WAY YIELD SIGN,AUTO_INV,3/20/2009 7:47:24 AM,35.03924,-85.053703,YIELD SIGN,330E036001,00,,--
0,HAMILTON,0E037,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,869.4,901   1-WAY STOP ,HICKS,8/18/2017 7:43:05 AM,35.086928,-85.083729,--,330E037001,00,,--
0,HAMILTON,0E038,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,825.5,901   1-WAY STOP ,HICKS,8/18/2017 7:46:14 AM,35.085182,-85.084453,--,330E038001,00,,--
0,HAMILTON,0E039,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,930.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.038707,-85.056764,STOP SIGN,330E039001,00,,--
0,HAMILTON,0E040,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,917.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.036309,-85.056941,STOP SIGN,330E040001,00,,--
0,HAMILTON,0E041,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,906.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.03393,-85.057115,STOP SIGN,330E041001,00,,--
0,HAMILTON,0E043,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,862.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.028059,-85.049493,STOP SIGN,330E043001,00,,--
0,HAMILTON,0E044,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,953.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.024308,-85.045558,STOP SIGN,330E044001,00,,--
0,HAMILTON,0E045,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,962.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.025794,-85.044271,STOP SIGN,330E045001,00,,--
0,HAMILTON,0E046,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,939.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.026822,-85.043391,STOP SIGN,330E046001,00,,--
0,HAMILTON,0E047,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,901.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.0331,-85.057251,STOP SIGN,330E047001,00,,--
0,HAMILTON,0E048,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,875.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.03153,-85.055942,STOP SIGN,330E048001,00,,--
0.085,HAMILTON,0E048,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,912.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.032527,-85.055134,STOP SIGN,330E048001,00,,--
0,HAMILTON,0E049,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,891.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.03211,-85.05769,STOP SIGN,330E049001,00,,--
0,HAMILTON,0E050,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,891.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.03211,-85.05769,STOP SIGN,330E050001,00,,--
0.918,HAMILTON,0E051,0-NONE ,1,0,9-OTHER-MINOR,1-WAY YIELD,0,1182.7,908   1-WAY YIELD SIGN,AUTO_INV,3/20/2009 7:47:24 AM,35.031753,-85.071001,YIELD SIGN,330E051001,00,,--
0,HAMILTON,0E053,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,984.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.026914,-85.059985,STOP SIGN,330E053001,00,,--
0.574,HAMILTON,0E053,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,876,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.026565,-85.052075,STOP SIGN,330E053001,00,,--
0,HAMILTON,0E054,0-NONE ,1,2,9-OTHER-MINOR,1-WAY YIELD,0,934.7,908   1-WAY YIELD SIGN,AUTO_INV,3/20/2009 7:47:24 AM,35.027499,-85.054941,YIELD SIGN,330E054001,00,,--
0,HAMILTON,0E055,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,997.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.026397,-85.060109,STOP SIGN,330E055001,00,,--
0,HAMILTON,0E056,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,1005.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.025743,-85.06036,STOP SIGN,330E056001,00,,--
0,HAMILTON,0E057,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,912.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.030847,-85.058286,STOP SIGN,330E057001,00,,--
0,HAMILTON,0E058,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,701.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.242241,-85.109562,STOP SIGN,330E058001,00,,--
0,HAMILTON,0E059,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,937.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.044761,-85.100139,STOP SIGN,330E059001,00,,--
0,HAMILTON,0E060,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,815,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.069978,-85.116963,STOP SIGN,330E060001,00,,--
1.978,HAMILTON,0E060,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,842.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.045642,-85.110545,STOP SIGN,330E060001,00,,--
0,HAMILTON,0E061,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,927.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.063914,-85.097699,STOP SIGN,330E061001,00,,--
0,HAMILTON,0E062,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,652.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.01512,-85.293513,STOP SIGN,330E062001,00,,--
0,HAMILTON,0E063,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,766.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.098595,-85.051467,STOP SIGN,330E063001,00,,--
0,HAMILTON,0E064,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,864.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.062718,-85.112481,STOP SIGN,330E064001,00,,--
0.952,HAMILTON,0E064,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,998.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.061793,-85.10292,STOP SIGN,330E064001,00,,--
0,HAMILTON,0E065,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,886.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.064416,-85.116551,STOP SIGN,330E065001,00,,--
0,HAMILTON,0E066,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,879.9,901   1-WAY STOP ,ALLEN,10/20/2011 10:03:47 AM,35.069736,-85.106021,321,330E066001,00,,--
0,HAMILTON,0E067,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,859.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.070464,-85.110035,STOP SIGN,330E067001,00,,--
0.851,HAMILTON,0E067,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,985.9,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.062811,-85.102353,087,330E067001,00,,--
0,HAMILTON,0E068,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,750,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.302173,-85.16555,STOP SIGN,330E068001,00,,--
0,HAMILTON,0E069,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,790,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.081172,-85.078236,STOP SIGN,330E069001,00,,--
0,HAMILTON,0E070,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,928.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.071901,-85.101858,STOP SIGN,330E070001,00,,--
0.17,HAMILTON,0E070,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,904.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.070323,-85.099611,STOP SIGN,330E070001,00,,--
0,HAMILTON,0E071,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,831.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.079288,-85.080266,STOP SIGN,330E071001,00,,--
0,HAMILTON,0E073,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,770,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.081128,-85.069234,STOP SIGN,330E073001,00,,--
0.639,HAMILTON,0E073,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,754.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.076889,-85.06065,STOP SIGN,330E073001,00,,--
0,HAMILTON,0E074,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,818.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.071573,-85.058101,STOP SIGN,330E074001,00,,--
0,HAMILTON,0E075,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,780.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.097002,-85.047247,STOP SIGN,330E075001,00,,--
0,HAMILTON,0E076,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,758.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.084,-85.07592,STOP SIGN,330E076001,00,,--
0,HAMILTON,0E077,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,833,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.088264,-85.079716,STOP SIGN,330E077001,00,,--
0.157,HAMILTON,0E077,0-NONE ,1,0,9-OTHER-MINOR,1-WAY YIELD,0,868.4,908   1-WAY YIELD SIGN,AUTO_INV,3/20/2009 7:47:24 AM,35.088135,-85.082507,YIELD SIGN,330E077001,00,,--
0,HAMILTON,0E078,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,799.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.086414,-85.079281,STOP SIGN,330E078001,00,,--
0.64,HAMILTON,0E078,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,822.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.089733,-85.08876,STOP SIGN,330E078001,00,,--
0,HAMILTON,0E079,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,831.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.095716,-85.078692,STOP SIGN,330E079001,00,,--
0,HAMILTON,0E080,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,800.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.106548,-85.066182,STOP SIGN,330E080001,00,,--
0,HAMILTON,0E081,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,,901   1-WAY STOP ,ALLEN,11/26/2019 2:55:58 PM,35.220488,-85.059219,STOP SIGN,330E081001,00,,--
0,HAMILTON,0E082,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,787.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.118482,-85.067922,STOP SIGN,330E082001,00,,--
0,HAMILTON,0E083,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,754.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.114134,-85.048273,STOP SIGN,330E083001,00,,--
0,HAMILTON,0E084,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,864.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.046641,-85.08108,STOP SIGN,330E084001,00,,--
0,HAMILTON,0E085,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,732.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.108799,-85.083427,STOP SIGN,330E085001,00,,--
1.27,HAMILTON,0E085,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,825.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.094839,-85.078715,STOP SIGN,330E085001,00,,--
0,HAMILTON,0E086,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,723.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.113033,-85.082144,STOP SIGN,330E086001,00,,--
0,HAMILTON,0E087,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,784.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.095932,-85.045909,STOP SIGN,330E087001,00,,--
0,HAMILTON,0E088,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,766.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.075745,-85.06137,STOP SIGN,330E088001,00,,--
0.104,HAMILTON,0E088,0-NONE ,1,0,9-OTHER-MINOR,1-WAY YIELD,0,762.5,908   1-WAY YIELD SIGN,AUTO_INV,3/20/2009 7:47:24 AM,35.075937,-85.063168,YIELD SIGN,330E088001,00,,--
0,HAMILTON,0E089,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,761.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.075757,-85.062455,STOP SIGN,330E089001,00,,--
0.261,HAMILTON,0E089,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,675.2,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.072311,-85.064374,087,330E089001,00,,--
0,HAMILTON,0E090,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,762.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.07537,-85.062633,STOP SIGN,330E090001,00,,--
0.056,HAMILTON,0E090,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,770.3,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.075028,-85.061746,087,330E090001,00,,--
0,HAMILTON,0E091,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,768,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.074263,-85.062157,STOP SIGN,330E091001,00,,--
0.054,HAMILTON,0E091,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,763.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.074589,-85.06305,STOP SIGN,330E091001,00,,--
0,HAMILTON,0E092,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,811,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.071924,-85.057915,STOP SIGN,330E092001,00,,--
0.285,HAMILTON,0E092,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,767.4,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.073557,-85.06254,087,330E092001,00,,--
0.34,HAMILTON,0E092,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,765.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.07391,-85.063449,STOP SIGN,330E092001,00,,--
0,HAMILTON,0E093,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,768.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.073226,-85.063822,STOP SIGN,330E093001,00,,--
0.058,HAMILTON,0E093,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,771.3,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.07289,-85.062903,087,330E093001,00,,--
1.328,HAMILTON,0E093,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,804.8,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.073304,-85.057132,087,330E093001,00,,--
1.736,HAMILTON,0E093,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,825.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.075381,-85.052498,STOP SIGN,330E093001,00,,--
0,HAMILTON,0E094,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,772.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.072566,-85.064208,STOP SIGN,330E094001,00,,--
0.059,HAMILTON,0E094,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,772,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.072221,-85.063259,STOP SIGN,330E094001,00,,--
0,HAMILTON,0E095,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,778.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.069975,-85.062835,STOP SIGN,330E095001,00,,--
0.183,HAMILTON,0E095,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,781.2,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.072385,-85.061493,087,330E095001,00,,--
0.235,HAMILTON,0E095,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,778.9,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.073056,-85.06112,087,330E095001,00,,--
0.344,HAMILTON,0E095,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,768,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.074499,-85.060335,087,330E095001,00,,--
0.166,HAMILTON,0E096,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,774.9,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.07409,-85.059263,087,330E096001,00,,--
0.273,HAMILTON,0E096,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,791,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.072662,-85.060043,087,330E096001,00,,--
0.326,HAMILTON,0E096,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,795.3,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.071965,-85.060429,087,330E096001,00,,--
0,HAMILTON,0E097,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,780.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.071608,-85.061927,STOP SIGN,330E097001,00,,--
0.196,HAMILTON,0E097,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,821.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.070409,-85.058752,STOP SIGN,330E097001,00,,--
0,HAMILTON,0E098,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,816.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.069568,-85.059201,STOP SIGN,330E098001,00,,--
0.068,HAMILTON,0E098,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,805.1,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.06997,-85.060291,087,330E098001,00,,--
0.132,HAMILTON,0E098,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,792,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:24 AM,35.070366,-85.061323,087,330E098001,00,,--
0.199,HAMILTON,0E098,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,777.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.07081,-85.062372,STOP SIGN,330E098001,00,,--
0,HAMILTON,0E099,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,833,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.071279,-85.057214,STOP SIGN,330E099001,00,,--
0.195,HAMILTON,0E099,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,842.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.06869,-85.058598,STOP SIGN,330E099001,00,,--
0,HAMILTON,0E100,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,822.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.07026,-85.058833,STOP SIGN,330E100001,00,,--
0,HAMILTON,0E101,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,704.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.166128,-85.079918,STOP SIGN,330E101001,00,,--
0,HAMILTON,0E103,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,696.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.157002,-85.10219,STOP SIGN,330E103001,00,,--
0,HAMILTON,0E104,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,716.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.16584,-85.11019,STOP SIGN,330E104001,00,,--
0,HAMILTON,0E105,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,701.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.1729,-85.115938,STOP SIGN,330E105001,00,,--
1.812,HAMILTON,0E105,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,700.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.158065,-85.099408,STOP SIGN,330E105001,00,,--
0,HAMILTON,0E106,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,707.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.173805,-85.116394,STOP SIGN,330E106001,00,,--
0,HAMILTON,0E107,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,694.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.181105,-85.112404,STOP SIGN,330E107001,00,,--
0,HAMILTON,0E108,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,730.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.16687,-85.110743,STOP SIGN,330E108001,00,,--
0,HAMILTON,0E109,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,697.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.182968,-85.112047,STOP SIGN,330E109001,00,,--
0,HAMILTON,0E110,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,709,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:24 AM,35.164303,-85.083457,STOP SIGN,330E110001,00,,--
