GRID_ID,ORIG_FID,X,Y,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
H-24,41,-85.36246923,35.046467,,,35.0472975770992,-85.3598691554561
I-24,42,-85.35524946,35.04385119,35.042190337686,-85.3604495733982,35.044681616157,-85.3526494033009
I-24,42,-85.35843014,35.03791371,,,35.035775396157,-85.3574204233009
I-24,42,-85.36564951,35.04052933,,,35.039698826157,-85.3682494783009
I-24,42,-85.36246923,35.046467,,,35.048605331157,-85.3634790583009
I-24,42,-85.35524946,35.04385119,,,35.044681616157,-85.3526494033009
J-24,43,-85.34803016,35.04123495,35.0395744112627,-85.3532302409613,35.0420652193687,-85.3454301195193
J-24,43,-85.35121125,35.03529767,,,35.0331592993686,-85.3502017545194
J-24,43,-85.35843014,35.03791371,,,35.0370833593686,-85.3610300895194
J-24,43,-85.35524946,35.04385119,,,35.0459895793686,-85.3562590695193
J-24,43,-85.34803016,35.04123495,,,35.0420652193687,-85.3454301195193
K-24,44,-85.34081133,35.0386183,35.036958066262,-85.3460113809555,35.039448416869,-85.3382113045223
K-24,44,-85.34399283,35.03268122,,,35.030542796869,-85.3429835545223
K-24,44,-85.35121125,35.03529767,,,35.034467471869,-85.3538111845223
K-24,44,-85.34803016,35.04123495,,,35.043373391869,-85.3490395495222
K-24,44,-85.34081133,35.0386183,,,35.039448416869,-85.3382113045223
L-24,45,-85.33359299,35.03600123,35.0343413057988,-85.3387929990647,35.0368311921006,-85.3309929854676
L-24,45,-85.33677489,35.03006435,,,35.0279258721006,-85.3357658354677
L-24,45,-85.34399283,35.03268122,,,35.0318511771006,-85.3465927454677
L-24,45,-85.34081133,35.0386183,,,35.0407567971006,-85.3418204954676
L-24,45,-85.33359299,35.03600123,,,35.0368311921006,-85.3309929854676
M-24,46,-85.32637511,35.03338374,35.0317241262605,-85.3315750909438,35.0342135468698,-85.3237751195281
M-24,46,-85.32955742,35.02744706,,,35.0253085268698,-85.3285485845281
M-24,46,-85.33677489,35.03006435,,,35.0292344618698,-85.3393747895281
M-24,46,-85.33359299,35.03600123,,,35.0381397818698,-85.3346019395281
M-24,46,-85.32637511,35.03338374,,,35.0342135468698,-85.3237751195281
N-24,47,-85.31915771,35.03076583,35.0291065257974,-85.3243576540532,35.0315954821013,-85.3165577379734
N-24,47,-85.32234042,35.02482935,,,35.0226907621013,-85.3213318029734
N-24,47,-85.32955742,35.02744706,,,35.0266173271013,-85.3321573029734
N-24,47,-85.32637511,35.03338374,,,35.0355223471013,-85.3273838379734
N-24,47,-85.31915771,35.03076583,,,35.0315954821013,-85.3165577379734
O-24,48,-85.31194079,35.02814751,35.0264885076814,-85.3171406933643,35.0289770111593,-85.3093408383178
O-24,48,-85.3151239,35.02221122,,,35.0200725761593,-85.3141155033179
O-24,48,-85.32234042,35.02482935,,,35.0239997711593,-85.3249402833179
O-24,48,-85.31915771,35.03076583,,,35.0329044911593,-85.3201662183179
O-24,48,-85.31194079,35.02814751,,,35.0289770111593,-85.3093408383178
P-24,49,-85.30472434,35.02552877,35.0238700762583,-85.3099242109262,35.0263581168709,-85.3021244045369
P-24,49,-85.30790786,35.01959268,,,35.0174539818709,-85.3068996845369
P-24,49,-85.3151239,35.02221122,,,35.0213817918709,-85.3177237445369
P-24,49,-85.31194079,35.02814751,,,35.0302862268709,-85.3129490795369
P-24,49,-85.30472434,35.02552877,,,35.0263581168709,-85.3021244045369
Q-24,50,-85.29750837,35.02290961,35.0212512257954,-85.3027082040359,35.0237388021023,-85.2949084529821
Q-24,50,-85.30069229,35.01697372,,,35.0148349671023,-85.2996843329821
Q-24,50,-85.30790786,35.01959268,,,35.0187634071023,-85.3105076879821
Q-24,50,-85.30472434,35.02552877,,,35.0276675421023,-85.3057324079821
Q-24,50,-85.29750837,35.02290961,,,35.0237388021023,-85.2949084529821
R-24,51,-85.29029287,35.02029003,35.0186319593724,-85.2954926715972,35.0211190653138,-85.2876929692014
R-24,51,-85.2934772,35.01435435,,,35.0122155453138,-85.2924694642014
R-24,51,-85.30069229,35.01697372,,,35.0161446003138,-85.3032920992014
R-24,51,-85.29750837,35.02290961,,,35.0250484353138,-85.2985162192014
R-24,51,-85.29029287,35.02029003,,,35.0211190653138,-85.2876929692014
S-24,52,-85.28307785,35.01767004,35.0160122726783,-85.2882776133417,35.0184989236608,-85.2804779683292
S-24,52,-85.28626258,35.01173455,,,35.0095956886609,-85.2852550633292
S-24,52,-85.2934772,35.01435435,,,35.0135253886608,-85.2960769933292
S-24,52,-85.29029287,35.02029003,,,35.0224289086608,-85.2913004983292
S-24,52,-85.28307785,35.01767004,,,35.0184989236608,-85.2804779683292
T-24,53,-85.2758633,35.01504963,35.0133921712553,-85.2810630309027,35.0158783593724,-85.2732634345486
T-24,53,-85.27904844,35.00911434,,,35.0069754243724,-85.2780411445486
T-24,53,-85.28626258,35.01173455,,,35.0109057393724,-85.2888623545486
T-24,53,-85.28307785,35.01767004,,,35.0198089743724,-85.2840852595486
T-24,53,-85.2758633,35.01504963,,,35.0158783593724,-85.2732634345486
U-24,54,-85.26864923,35.01242881,35.0107716526768,-85.2738489233304,35.0132573886616,-85.2660493833348
U-24,54,-85.27183477,35.00649371,,,35.0043547386616,-85.2708276933348
U-24,54,-85.27904844,35.00911434,,,35.0082856836616,-85.2816481983348
U-24,54,-85.2758633,35.01504963,,,35.0171886186616,-85.2768704883348
U-24,54,-85.26864923,35.01242881,,,35.0132573886616,-85.2660493833348
V-24,55,-85.26143563,35.00980756,35.0081507193697,-85.2666352915733,35.0106359803151,-85.2588357992134
V-24,55,-85.26462158,35.00387267,,,35.0017336453151,-85.2636147242134
V-24,55,-85.27183477,35.00649371,,,35.0056652053151,-85.2744345092134
V-24,55,-85.26864923,35.01242881,,,35.0145678553151,-85.2696561992134
V-24,55,-85.26143563,35.00980756,,,35.0106359803151,-85.2588357992134
W-24,56,-85.25422251,35.0071859,35.0055293657913,-85.2594221340012,35.0080141671044,-85.2516226979994
W-24,56,-85.25740886,35.00125121,,,34.9991121321044,-85.2564022229994
W-24,56,-85.26462158,35.00387267,,,35.0030443221044,-85.2672213029994
W-24,56,-85.26143563,35.00980756,,,35.0119466571044,-85.2624423779994
W-24,56,-85.25422251,35.0071859,,,35.0080141671044,-85.2516226979994
X-24,57,-85.24700987,35.00456383,35.0029075976745,-85.2522094533135,35.0053919461628,-85.2444100783433
X-24,57,-85.25019662,34.99862933,,,34.9964901961628,-85.2491902033433
X-24,57,-85.25740886,35.00125121,,,35.0004230161627,-85.2600085633433
X-24,57,-85.25422251,35.0071859,,,35.0093250511628,-85.2552290383433
X-24,57,-85.24700987,35.00456383,,,35.0053919461628,-85.2444100783433
Y-24,58,-85.2397977,35.00194133,35.000285413906,-85.2449972496715,35.002769288047,-85.2371979251643
Y-24,58,-85.24298485,34.99600704,,,34.993867853047,-85.2419786501642
Y-24,58,-85.25019662,34.99862933,,,34.997801288047,-85.2527963051642
Y-24,58,-85.24700987,35.00456383,,,35.006703038047,-85.2480161801642
Y-24,58,-85.2397977,35.00194133,,,35.002769288047,-85.2371979251643
Z-24,59,-85.232586,34.99931843,34.9976628131345,-85.237785515186,35.0001462384327,-85.229986242407
Z-24,59,-85.23577356,34.99338433,,,34.9912450884327,-85.234767582407
Z-24,59,-85.24298485,34.99600704,,,34.9951791534327,-85.245584517407
Z-24,59,-85.2397977,35.00194133,,,35.0040805884327,-85.240803792407
Z-24,59,-85.232586,34.99931843,,,35.0001462384327,-85.229986242407
AA-24,60,-85.22537478,34.9966951,34.9950397989048,-85.2305742596597,34.9975227505476,-85.2227750401701
AA-24,60,-85.22856274,34.99076121,,,34.9886219155476,-85.2275569801701
AA-24,60,-85.23577356,34.99338433,,,34.9925565955476,-85.2383732101701
AA-24,60,-85.232586,34.99931843,,,35.0014577455476,-85.2335918701701
AA-24,60,-85.22537478,34.9966951,,,34.9975227505476,-85.2227750401701
AB-24,61,-85.21816404,34.99407136,34.9924163657878,-85.2233634789724,34.9948988571061,-85.2155643205138
AB-24,61,-85.2213524,34.98813767,,,34.9859983221061,-85.2203468605138
AB-24,61,-85.22856274,34.99076121,,,34.9899336321061,-85.2311623705138
AB-24,61,-85.22537478,34.9966951,,,34.9988344671061,-85.2263804305138
AB-24,61,-85.21816404,34.99407136,,,34.9948988571061,-85.2155643205138
AC-24,62,-85.21095378,34.99144721,34.9897925172092,-85.2161531764019,34.9922745563954,-85.2083540817991
AC-24,62,-85.21414253,34.98551371,,,34.9833743063954,-85.2131372067991
AC-24,62,-85.2213524,34.98813767,,,34.9873102463954,-85.2239520117991
AC-24,62,-85.21816404,34.99407136,,,34.9962107813954,-85.2191694717991
AC-24,62,-85.21095378,34.99144721,,,34.9922745563954,-85.2083540817991
AD-24,63,-85.20374399,34.98882263,34.9871682543644,-85.2089433515256,34.9896498178178,-85.2011443092372
AD-24,63,-85.20693315,34.98288934,,,34.9807498828178,-85.2059280492372
AD-24,63,-85.21414253,34.98551371,,,34.9846864378178,-85.2167421192372
AD-24,63,-85.21095378,34.99144721,,,34.9935866878178,-85.2119589942372
AD-24,63,-85.20374399,34.98882263,,,34.9896498178178,-85.2011443092372
G-23,64,-85.36650913,35.05502018,35.0533588576855,-85.371709753408,35.0558508411572,-85.363908818296
G-23,64,-85.36968947,35.0490824,,,35.0469441711572,-85.368679328296
G-23,64,-85.3769102,35.05169738,,,35.0508666411572,-85.379510423296
G-23,64,-85.37373026,35.05763535,,,35.0597735961572,-85.374740513296
G-23,64,-85.36650913,35.05502018,,,35.0558508411572,-85.363908818296
H-23,65,-85.35928847,35.05240458,35.0507435717247,-85.3644890628566,35.0532350841376,-85.3566881735717
H-23,65,-85.36246923,35.046467,,,35.0443287141376,-85.3614593135717
H-23,65,-85.36968947,35.0490824,,,35.0482518141376,-85.3722896735717
H-23,65,-85.36650913,35.05502018,,,35.0571584841376,-85.3675191635717
H-23,65,-85.35928847,35.05240458,,,35.0532350841376,-85.3566881735717
I-23,66,-85.3520683,35.04978856,35.0481278639139,-85.3572688547644,35.0506189080431,-85.3494680226178
I-23,66,-85.35524946,35.04385119,,,35.0417128530431,-85.3542397626178
I-23,66,-85.36246923,35.046467,,,35.0456365680431,-85.3650694176178
I-23,66,-85.35928847,35.05240458,,,35.0545429380431,-85.3602982776178
I-23,66,-85.3520683,35.04978856,,,35.0506189080431,-85.3494680226178
J-23,67,-85.34484859,35.04717213,35.0455117381456,-85.350049115276,35.0480023259272,-85.342248327362
J-23,67,-85.34803016,35.04123495,,,35.0390965559272,-85.347020682362
J-23,67,-85.35524946,35.04385119,,,35.0430209159272,-85.357849632362
J-23,67,-85.3520683,35.04978856,,,35.0519269709272,-85.353077892362
J-23,67,-85.34484859,35.04717213,,,35.0480023259272,-85.342248327362
K-23,68,-85.33762936,35.04455528,35.0428951957975,-85.3428298490689,35.0453853221012,-85.3350291154655
K-23,68,-85.34081133,35.0386183,,,35.0364798521012,-85.3398020704655
K-23,68,-85.34803016,35.04123495,,,35.0404048271012,-85.3506303154655
K-23,68,-85.34484859,35.04717213,,,35.0493105971012,-85.3458579604655
K-23,68,-85.33762936,35.04455528,,,35.0453853221012,-85.3350291154655
L-23,69,-85.33041061,35.04193801,35.0402782362592,-85.3356110609479,35.0427678968704,-85.327810384526
L-23,69,-85.33359299,35.03600123,,,35.0338627268704,-85.332583954526
L-23,69,-85.34081133,35.0386183,,,35.0377883318704,-85.343411464526
L-23,69,-85.33762936,35.04455528,,,35.0466938018704,-85.338638509526
L-23,69,-85.33041061,35.04193801,,,35.0427678968704,-85.327810384526
M-23,70,-85.32319233,35.03932032,35.0376608557961,-85.3283927490574,35.0401500521019,-85.3205921204713
M-23,70,-85.32637511,35.03338374,,,35.0312451821019,-85.3253662904713
M-23,70,-85.33359299,35.03600123,,,35.0351714171019,-85.3361931104713
M-23,70,-85.33041061,35.04193801,,,35.0440765871019,-85.3314195404713
M-23,70,-85.32319233,35.03932032,,,35.0401500521019,-85.3205921204713
N-23,71,-85.31597453,35.03670222,35.0350430576802,-85.3211749083684,35.0375318011599,-85.3133743408158
N-23,71,-85.31915771,35.03076583,,,35.0286272161599,-85.3181491108158
N-23,71,-85.32637511,35.03338374,,,35.0325540811599,-85.3289752108158
N-23,71,-85.32319233,35.03932032,,,35.0414589511599,-85.3242010408158
N-23,71,-85.31597453,35.03670222,,,35.0375318011599,-85.3133743408158
O-23,72,-85.3087572,35.03408369,35.0324248443724,-85.3139575466135,35.0349131128138,-85.3061570266932
O-23,72,-85.31194079,35.02814751,,,35.0260088428138,-85.3109324116932
O-23,72,-85.31915771,35.03076583,,,35.0299363228138,-85.3217577916932
O-23,72,-85.31597453,35.03670222,,,35.0388409078138,-85.3169830216932
O-23,72,-85.3087572,35.03408369,,,35.0349131128138,-85.3061570266932
P-23,73,-85.30154035,35.03146475,35.0298062107941,-85.3067406590401,35.0322940196029,-85.29894019548
P-23,73,-85.30472434,35.02552877,,,35.023390049603,-85.30371618048
P-23,73,-85.31194079,35.02814751,,,35.0273181596029,-85.31454085548
P-23,73,-85.3087572,35.03408369,,,35.036222429603,-85.30976547048
P-23,73,-85.30154035,35.03146475,,,35.0322940196029,-85.29894019548
Q-23,74,-85.29432397,35.0288454,35.0271871631399,-85.2995242452359,35.02967451843,-85.2917238323821
Q-23,74,-85.29750837,35.02290961,,,35.02077083343,-85.2965004323821
Q-23,74,-85.30472434,35.02552877,,,35.0246995734301,-85.3073243873821
Q-23,74,-85.30154035,35.03146475,,,35.03360354343,-85.3025484023821
Q-23,74,-85.29432397,35.0288454,,,35.02967451843,-85.2917238323821
R-23,75,-85.28710807,35.02622562,35.0245676957927,-85.2923083090285,35.0270545821036,-85.2845079504858
R-23,75,-85.29029287,35.02029003,,,35.0181511971036,-85.2892851504858
R-23,75,-85.29750837,35.02290961,,,35.0220805671036,-85.3001084004858
R-23,75,-85.29432397,35.0288454,,,35.0309842521036,-85.2953318004857
R-23,75,-85.28710807,35.02622562,,,35.0270545821036,-85.2845079504858
S-23,76,-85.27989264,35.02360543,35.021947811254,-85.285092845907,35.024434239373,-85.2772925370465
S-23,76,-85.28307785,35.01767004,,,35.015531154373,-85.2820703520465
S-23,76,-85.29029287,35.02029003,,,35.019461139373,-85.2928928820465
S-23,76,-85.28710807,35.02622562,,,35.028364524373,-85.2881156820465
S-23,76,-85.27989264,35.02360543,,,35.024434239373,-85.2772925370465
T-23,77,-85.27267769,35.02098482,35.0193275107914,-85.277877859017,35.0218134746043,-85.2700776054915
T-23,77,-85.2758633,35.01504963,,,35.0129106896043,-85.2748560204915
T-23,77,-85.28307785,35.01767004,,,35.0168413046043,-85.2856778454915
T-23,77,-85.27989264,35.02360543,,,35.0257443896043,-85.2809000304915
T-23,77,-85.27267769,35.02098482,,,35.0218134746043,-85.2700776054915
U-23,78,-85.26546322,35.01836379,35.0167067939066,-85.2706633496935,35.0191922880467,-85.2628631551533
U-23,78,-85.26864923,35.01242881,,,35.0102898180467,-85.2676421701532
U-23,78,-85.2758633,35.01504963,,,35.0142210480467,-85.2784632751532
U-23,78,-85.27267769,35.02098482,,,35.0231238330467,-85.2736848601532
U-23,78,-85.26546322,35.01836379,,,35.0191922880467,-85.2628631551533
V-23,79,-85.25824922,35.01574235,35.014085657674,-85.2634493133232,35.016570696163,-85.2556491733384
V-23,79,-85.26143563,35.00980756,,,35.007668511163,-85.2604287883384
V-23,79,-85.26864923,35.01242881,,,35.011600386163,-85.2712491883384
V-23,79,-85.26546322,35.01836379,,,35.020502856163,-85.2664701733384
V-23,79,-85.25824922,35.01574235,,,35.016570696163,-85.2556491733384
W-23,80,-85.25103569,35.01312049,35.011464106251,-85.2562357508836,35.0139486818745,-85.2484356595582
W-23,80,-85.25422251,35.0071859,,,35.0050467968745,-85.2532158895582
W-23,80,-85.26143563,35.00980756,,,35.0089792868745,-85.2640355695582
W-23,80,-85.25824922,35.01574235,,,35.0178814718745,-85.2592559545582
W-23,80,-85.25103569,35.01312049,,,35.0139486818745,-85.2484356595582
X-23,81,-85.24382264,35.01049822,35.0088421412503,-85.2490226658778,35.0113262593749,-85.2412226270611
X-23,81,-85.24700987,35.00456383,,,35.0024246743749,-85.2460034720611
X-23,81,-85.25422251,35.0071859,,,35.0063577793749,-85.2568224320611
X-23,81,-85.25103569,35.01312049,,,35.0152596643749,-85.2520422020611
X-23,81,-85.24382264,35.01049822,,,35.0113262593749,-85.2412226270611
Y-23,82,-85.23661007,35.00787553,35.0062197576717,-85.2418100583063,35.0087034161641,-85.2340100758469
Y-23,82,-85.2397977,35.00194133,,,34.9998021161641,-85.2387915208469
Y-23,82,-85.24700987,35.00456383,,,35.0037358661641,-85.2496097758469
Y-23,82,-85.24382264,35.01049822,,,35.0126374511642,-85.2448289308469
Y-23,82,-85.23661007,35.00787553,,,35.0087034161641,-85.2340100758469
Z-23,83,-85.22939797,35.00525242,35.0035969589035,-85.2345979246641,35.0060801505482,-85.2267979926679
Z-23,83,-85.232586,34.99931843,,,34.9971791655482,-85.231580037668
Z-23,83,-85.2397977,35.00194133,,,35.0011135155482,-85.242397587668
Z-23,83,-85.23661007,35.00787553,,,35.0100148155482,-85.2376161426679
Z-23,83,-85.22939797,35.00525242,,,35.0060801505482,-85.2267979926679
AA-23,84,-85.22218635,35.00262889,35.0009737407865,-85.2273862639766,35.0034564646068,-85.2195863930117
AA-23,84,-85.22537478,34.9966951,,,34.9945557796068,-85.2243690380117
AA-23,84,-85.232586,34.99931843,,,34.9984907746068,-85.2351858680117
AA-23,84,-85.22939797,35.00525242,,,35.0073917596068,-85.2304038230117
AA-23,84,-85.22218635,35.00262889,,,35.0034564646068,-85.2195863930117
AB-23,85,-85.21497521,35.00000495,34.9983501057858,-85.2201750839708,35.0008323721071,-85.2123752730146
AB-23,85,-85.21816404,34.99407136,,,34.9919319871071,-85.2171585180146
AB-23,85,-85.22537478,34.9966951,,,34.9958675971071,-85.2279746280146
AB-23,85,-85.22218635,35.00262889,,,35.0047682821071,-85.2231919830146
AB-23,85,-85.21497521,35.00000495,,,35.0008323721071,-85.2123752730146
AC-23,86,-85.20776454,34.9973806,34.9957260612465,-85.2129643808486,34.9982078693768,-85.2051646195757
AC-23,86,-85.21095378,34.99144721,,,34.9893077843767,-85.2099484795757
AC-23,86,-85.21816404,34.99407136,,,34.9932440093767,-85.2207638695757
AC-23,86,-85.21497521,35.00000495,,,35.0021443943767,-85.2159806245757
AC-23,86,-85.20776454,34.9973806,,,34.9982078693768,-85.2051646195757
AD-23,87,-85.20055435,34.99475583,34.9931015976678,-85.2057541532781,34.9955829461661,-85.197954448361
AD-23,87,-85.20374399,34.98882263,,,34.9866831461661,-85.202738908361
AD-23,87,-85.21095378,34.99144721,,,34.9906200161661,-85.213553593361
AD-23,87,-85.20776454,34.9973806,,,34.9995201011661,-85.208769733361
AD-23,87,-85.20055435,34.99475583,,,34.9955829461661,-85.197954448361
AE-23,88,-85.19334463,34.99213064,34.9904767189004,-85.1985443996347,34.9929576005498,-85.1907447451827
AE-23,88,-85.19653467,34.98619765,,,34.9840581155498,-85.1955298051827
AE-23,88,-85.20374399,34.98882263,,,34.9879955855498,-85.2063437851827
AE-23,88,-85.20055435,34.99475583,,,34.9968953855498,-85.2015593251827
AE-23,88,-85.19334463,34.99213064,,,34.9929576005498,-85.1907447451827
AF-23,89,-85.18613539,34.98950504,34.9878514226663,-85.1913351182669,34.9903318486669,-85.1835355258666
AF-23,89,-85.18932583,34.98357224,,,34.9814326486669,-85.1883211858666
AF-23,89,-85.19653467,34.98619765,,,34.9853707636669,-85.1991344458666
AF-23,89,-85.19334463,34.99213064,,,34.9942702486669,-85.1943493858666
AF-23,89,-85.18613539,34.98950504,,,34.9903318486669,-85.1835355258666
G-22,90,-85.36332831,35.06095785,35.0592966839131,-85.3685293747747,35.0617884330434,-85.3607277776127
G-22,90,-85.36650913,35.05502018,,,35.0528819280434,-85.3654990076127
G-22,90,-85.37373026,35.05763535,,,35.0568046830434,-85.3763307026127
G-22,90,-85.37054984,35.06357323,,,35.0657115030434,-85.3715600726127
G-22,90,-85.36332831,35.06095785,,,35.0617884330434,-85.3607277776127
H-22,91,-85.35610725,35.05834205,35.0566811957976,-85.3613082790847,35.0591724771012,-85.3535067354576
H-22,91,-85.35928847,35.05240458,,,35.0502662721012,-85.3582785654576
H-22,91,-85.36650913,35.05502018,,,35.0541896721012,-85.3691095554576
H-22,91,-85.36332831,35.06095785,,,35.0630961771012,-85.3643383254576
H-22,91,-85.35610725,35.05834205,,,35.0591724771012,-85.3535067354576
I-22,92,-85.34888666,35.05572584,35.0540652886068,-85.3540876571651,35.0565561156966,-85.3462861614175
I-22,92,-85.3520683,35.04978856,,,35.0476501956966,-85.3510586214174
I-22,92,-85.35928847,35.05240458,,,35.0515742256966,-85.3618888764174
I-22,92,-85.35610725,35.05834205,,,35.0604804306966,-85.3571170464175
I-22,92,-85.34888666,35.05572584,,,35.0565561156966,-85.3462861614175
J-22,93,-85.34166655,35.05310921,35.0514489657963,-85.3468675140732,35.0539393321019,-85.3390660679634
J-22,93,-85.34484859,35.04717213,,,35.0450337121019,-85.3438391279634
J-22,93,-85.3520683,35.04978856,,,35.0489583571019,-85.3546686929634
J-22,93,-85.34888666,35.05572584,,,35.0578642771019,-85.3498962329634
J-22,93,-85.34166655,35.05310921,,,35.0539393321019,-85.3390660679634
K-22,94,-85.33444692,35.05049216,35.0488322257956,-85.3396478440674,35.0513221271022,-85.3318464579663
K-22,94,-85.33762936,35.04455528,,,35.0424168071022,-85.3366201179663
K-22,94,-85.34484859,35.04717213,,,35.0463420821022,-85.3474489629663
K-22,94,-85.34166655,35.05310921,,,35.0552477021022,-85.3426759029663
K-22,94,-85.33444692,35.05049216,,,35.0513221271022,-85.3318464579663
L-22,95,-85.32722776,35.04787469,35.0462150662571,-85.3324286509464,35.0487045018714,-85.3246273145268
L-22,95,-85.33041061,35.04193801,,,35.0397994818714,-85.3294015895268
L-22,95,-85.33762936,35.04455528,,,35.0437253868714,-85.3402297145268
L-22,95,-85.33444692,35.05049216,,,35.0526307068714,-85.3354560545268
L-22,95,-85.32722776,35.04787469,,,35.0487045018714,-85.3246273145268
M-22,96,-85.32000908,35.0452568,35.0435974857942,-85.3252099340558,35.0460864571029,-85.3174086529721
M-22,96,-85.32319233,35.03932032,,,35.0371817371029,-85.3221835279721
M-22,96,-85.33041061,35.04193801,,,35.0411082721029,-85.3330109479721
M-22,96,-85.32722776,35.04787469,,,35.0500132921029,-85.3282366729721
M-22,96,-85.32000908,35.0452568,,,35.0460864571029,-85.3174086529721
N-22,97,-85.31279087,35.0426385,35.0409794912557,-85.3179916909347,35.0434680043722,-85.3101904595327
N-22,97,-85.31597453,35.03670222,,,35.0345635843722,-85.3149659495327
N-22,97,-85.32319233,35.03932032,,,35.0384907343722,-85.3257926495327
N-22,97,-85.32000908,35.0452568,,,35.0473954543722,-85.3210177745327
N-22,97,-85.31279087,35.0426385,,,35.0434680043722,-85.3101904595327
O-22,98,-85.30557314,35.04001978,35.0383610776774,-85.3107739233611,35.0408491311613,-85.3029727483195
O-22,98,-85.3087572,35.03408369,,,35.0319449961613,-85.3077488383194
O-22,98,-85.31597453,35.03670222,,,35.0358727911613,-85.3185748333194
O-22,98,-85.31279087,35.0426385,,,35.0447772111613,-85.3137993433194
O-22,98,-85.30557314,35.04001978,,,35.0408491311613,-85.3029727483195
P-22,99,-85.29835588,35.03740064,35.0357422462542,-85.3035566309229,35.0382298368729,-85.2957555045385
P-22,99,-85.30154035,35.03146475,,,35.0293260018729,-85.3005322095385
P-22,99,-85.3087572,35.03408369,,,35.0332544118729,-85.3113574845385
P-22,99,-85.30557314,35.04001978,,,35.0421585468729,-85.3065813945385
P-22,99,-85.29835588,35.03740064,,,35.0382298368729,-85.2957555045385
Q-22,100,-85.2911391,35.03478108,35.0331229989071,-85.2963398147156,35.0356101205465,-85.2885387426422
Q-22,100,-85.29432397,35.0288454,,,35.0267066005465,-85.2933160476422
Q-22,100,-85.30154035,35.03146475,,,35.0306356255465,-85.3041406176422
Q-22,100,-85.29835588,35.03740064,,,35.0395394605465,-85.2993639126422
Q-22,100,-85.2911391,35.03478108,,,35.0356101205465,-85.2885387426422
R-22,101,-85.28392279,35.03216111,35.030503333137,-85.2891234702285,35.0329899984315,-85.2813224498857
R-22,101,-85.28710807,35.02622562,,,35.0240867634315,-85.2861003698857
R-22,101,-85.29432397,35.0288454,,,35.0280164334315,-85.2969242198857
R-22,101,-85.2911391,35.03478108,,,35.0369199534315,-85.2921469148857
R-22,101,-85.28392279,35.03216111,,,35.0329899984315,-85.2813224498857
S-22,102,-85.27670696,35.02954071,35.0278832489058,-85.2819076047037,35.0303694405471,-85.2741066376481
S-22,102,-85.27989264,35.02360543,,,35.0214665205471,-85.2788851576481
S-22,102,-85.28710807,35.02622562,,,35.0253968055471,-85.2897083026481
S-22,102,-85.28392279,35.03216111,,,35.0343000405471,-85.2849303826481
S-22,102,-85.27670696,35.02954071,,,35.0303694405471,-85.2741066376481
T-22,103,-85.2694916,35.02691991,35.0252627481353,-85.2746922102171,35.0277484909323,-85.2668912948915
T-22,103,-85.27267769,35.02098482,,,35.0188458559323,-85.2716704298915
T-22,103,-85.27989264,35.02360543,,,35.0227767709323,-85.2824928548915
T-22,103,-85.27670696,35.02954071,,,35.0316796909323,-85.2777143348915
T-22,103,-85.2694916,35.02691991,,,35.0277484909323,-85.2668912948915
U-22,104,-85.26227673,35.02429868,35.0226418307887,-85.2674772990095,35.0251271046056,-85.2596764454952
U-22,104,-85.26546322,35.01836379,,,35.0162247696056,-85.2644561804952
U-22,104,-85.27267769,35.02098482,,,35.0201563146056,-85.2752778854952
U-22,104,-85.2694916,35.02691991,,,35.0290589496056,-85.2704987504952
U-22,104,-85.26227673,35.02429868,,,35.0251271046056,-85.2596764454952
V-22,105,-85.25506232,35.02167704,35.0200204962497,-85.2602628608878,35.0225053118751,-85.2524620495561
V-22,105,-85.25824922,35.01574235,,,35.0136032768751,-85.2572423995561
V-22,105,-85.26546322,35.01836379,,,35.0175354368751,-85.2680633995561
V-22,105,-85.26227673,35.02429868,,,35.0264377718752,-85.2632836645561
V-22,105,-85.25506232,35.02167704,,,35.0225053118751,-85.2524620495561
W-22,106,-85.2478484,35.01905498,35.0173987453257,-85.2530488971141,35.0198830973372,-85.245248151443
W-22,106,-85.25103569,35.01312049,,,35.0109813623372,-85.2500290864429
W-22,106,-85.25824922,35.01574235,,,35.0149141523372,-85.2608493814429
W-22,106,-85.25506232,35.02167704,,,35.0238161873372,-85.2560690314429
W-22,106,-85.2478484,35.01905498,,,35.0198830973372,-85.245248151443
X-22,107,-85.24063494,35.01643251,35.0147765812482,-85.2458354058762,35.0172604743759,-85.2380347070619
X-22,107,-85.24382264,35.01049822,,,35.0083590393759,-85.2428162570619
X-22,107,-85.25103569,35.01312049,,,35.0122924443759,-85.2536358320619
X-22,107,-85.2478484,35.01905498,,,35.0211941793759,-85.2488548970619
X-22,107,-85.24063494,35.01643251,,,35.0172604743759,-85.2380347070619
Y-22,108,-85.23342197,35.01380961,35.0121539989022,-85.2386223946683,35.0146374155489,-85.2308217576658
Y-22,108,-85.23661007,35.00787553,,,35.0057362955489,-85.2356039076658
Y-22,108,-85.24382264,35.01049822,,,35.0096703305489,-85.2464227626659
Y-22,108,-85.24063494,35.01643251,,,35.0185717655489,-85.2416412126658
Y-22,108,-85.23342197,35.01380961,,,35.0146374155489,-85.2308217576658
Z-22,109,-85.22620947,35.01118631,35.0095309976689,-85.2314098582991,35.0120139661656,-85.2236092758504
Z-22,109,-85.22939797,35.00525242,,,35.0031131311655,-85.2283920258504
Z-22,109,-85.23661007,35.00787553,,,35.0070477961656,-85.2392101758504
Z-22,109,-85.23342197,35.01380961,,,35.0159489161656,-85.2344280258504
