date,time,event
05/25/2018,08:53:00,Mostly Cloudy
05/25/2018,09:53:00,Mostly Cloudy
05/25/2018,10:53:00,Mostly Cloudy
05/25/2018,11:53:00,Mostly Cloudy
05/25/2018,12:53:00,Mostly Cloudy
05/25/2018,13:53:00,Mostly Cloudy
05/25/2018,14:53:00,Mostly Cloudy
05/25/2018,15:53:00,Mostly Cloudy
05/25/2018,16:53:00,Mostly Cloudy
05/25/2018,17:53:00,Mostly Cloudy
05/25/2018,18:53:00,Mostly Cloudy
05/25/2018,19:53:00,Mostly Cloudy
05/25/2018,20:53:00,Mostly Cloudy
05/25/2018,21:53:00,Mostly Cloudy
05/25/2018,22:53:00,Mostly Cloudy
05/25/2018,23:53:00,Mostly Cloudy
05/26/2018,00:53:00,Mostly Cloudy
05/26/2018,01:03:00,Scattered Clouds
05/26/2018,01:39:00,Mostly Cloudy
05/26/2018,01:53:00,Overcast
05/26/2018,02:17:00,Scattered Clouds
05/26/2018,02:53:00,Scattered Clouds
05/26/2018,03:53:00,Mostly Cloudy
05/26/2018,04:53:00,Overcast
05/26/2018,05:06:00,Overcast
05/26/2018,05:41:00,Mostly Cloudy
05/26/2018,05:53:00,Mostly Cloudy
05/26/2018,06:53:00,Mostly Cloudy
05/26/2018,07:08:00,Mostly Cloudy
05/26/2018,07:53:00,Mostly Cloudy
05/26/2018,08:53:00,Overcast
05/26/2018,09:53:00,Overcast
05/26/2018,10:41:00,Overcast
05/26/2018,10:53:00,Overcast
05/26/2018,11:53:00,Light Rain
05/26/2018,12:45:00,Scattered Clouds
05/26/2018,12:53:00,Scattered Clouds
05/26/2018,13:42:00,Mostly Cloudy
05/26/2018,13:53:00,Mostly Cloudy
05/26/2018,14:37:00,Mostly Cloudy
05/26/2018,14:53:00,Mostly Cloudy
05/26/2018,15:53:00,Mostly Cloudy
05/26/2018,16:53:00,Mostly Cloudy
05/26/2018,17:53:00,Light Rain
05/26/2018,18:53:00,Mostly Cloudy
05/26/2018,19:53:00,Mostly Cloudy
05/26/2018,20:53:00,Mostly Cloudy
05/26/2018,21:53:00,Mostly Cloudy
05/26/2018,22:53:00,Mostly Cloudy
05/26/2018,23:14:00,Heavy Rain
05/26/2018,23:22:00,Light Rain
05/26/2018,23:53:00,Light Rain
05/27/2018,00:53:00,Mostly Cloudy
05/27/2018,01:53:00,Heavy Rain
05/27/2018,02:53:00,Light Rain
05/27/2018,03:53:00,Light Rain
05/27/2018,04:53:00,Scattered Clouds
05/27/2018,05:46:00,Patches of Fog
05/27/2018,05:53:00,Patches of Fog
05/27/2018,06:53:00,Mostly Cloudy
05/27/2018,07:53:00,Patches of Fog
05/27/2018,08:22:00,Patches of Fog
05/27/2018,08:53:00,Patches of Fog
05/27/2018,09:36:00,Mostly Cloudy
05/27/2018,09:53:00,Mostly Cloudy
05/27/2018,10:53:00,Mostly Cloudy
05/27/2018,11:39:00,Mostly Cloudy
05/27/2018,11:53:00,Mostly Cloudy
05/27/2018,12:18:00,Mostly Cloudy
05/27/2018,12:53:00,Mostly Cloudy
05/27/2018,13:53:00,Mostly Cloudy
05/27/2018,14:53:00,Mostly Cloudy
05/27/2018,15:53:00,Mostly Cloudy
05/27/2018,16:53:00,Mostly Cloudy
05/27/2018,17:53:00,Mostly Cloudy
05/27/2018,18:53:00,Mostly Cloudy
05/27/2018,19:53:00,Mostly Cloudy
05/27/2018,20:53:00,Mostly Cloudy
05/27/2018,21:53:00,Mostly Cloudy
05/27/2018,22:53:00,Mostly Cloudy
05/27/2018,23:53:00,Mostly Cloudy
05/28/2018,00:40:00,Partly Cloudy
05/28/2018,00:53:00,Clear
05/28/2018,01:53:00,Clear
05/28/2018,02:53:00,Clear
05/28/2018,03:53:00,Clear
05/28/2018,04:53:00,Scattered Clouds
05/28/2018,05:53:00,Light Rain
05/28/2018,06:53:00,Mostly Cloudy
05/28/2018,07:05:00,Mostly Cloudy
05/28/2018,07:40:00,Mostly Cloudy
05/28/2018,07:53:00,Mostly Cloudy
05/28/2018,08:27:00,Mostly Cloudy
05/28/2018,08:53:00,Light Rain
05/28/2018,09:16:00,Light Rain
05/28/2018,09:53:00,Light Rain
05/28/2018,10:03:00,Light Rain
05/28/2018,10:40:00,Rain
05/28/2018,10:53:00,Rain
05/28/2018,11:53:00,Rain
05/28/2018,12:38:00,Heavy Rain
05/28/2018,12:53:00,Heavy Rain
05/28/2018,13:53:00,Rain
05/28/2018,14:53:00,Light Rain
05/28/2018,15:32:00,Overcast
05/28/2018,15:53:00,Light Rain
05/28/2018,16:39:00,Mostly Cloudy
05/28/2018,16:53:00,Mostly Cloudy
05/28/2018,17:29:00,Overcast
05/28/2018,17:53:00,Overcast
05/28/2018,18:53:00,Mostly Cloudy
05/28/2018,19:53:00,Mostly Cloudy
05/28/2018,20:53:00,Scattered Clouds
05/28/2018,21:53:00,Scattered Clouds
05/28/2018,22:53:00,Scattered Clouds
05/28/2018,23:53:00,Mostly Cloudy
05/29/2018,00:53:00,Light Rain
05/29/2018,01:53:00,Partly Cloudy
05/29/2018,02:53:00,Partly Cloudy
05/29/2018,03:42:00,Mostly Cloudy
05/29/2018,03:51:00,Mostly Cloudy
05/29/2018,03:53:00,Mostly Cloudy
05/29/2018,04:53:00,Overcast
05/29/2018,05:49:00,Overcast
05/29/2018,05:53:00,Overcast
05/29/2018,06:53:00,Light Drizzle
05/29/2018,06:56:00,Light Drizzle
05/29/2018,07:53:00,Light Drizzle
05/29/2018,08:49:00,Light Rain
05/29/2018,08:53:00,Light Rain
05/29/2018,09:53:00,Light Rain
05/29/2018,10:53:00,Overcast
05/29/2018,11:53:00,Overcast
05/29/2018,12:53:00,Light Rain
05/29/2018,13:53:00,Mostly Cloudy
05/29/2018,14:25:00,Light Rain
05/29/2018,14:53:00,Overcast
05/29/2018,15:53:00,Light Rain
05/29/2018,17:06:00,Light Thunderstorms and Rain
05/29/2018,17:48:00,Light Thunderstorms and Rain
05/29/2018,17:53:00,Light Thunderstorms and Rain
05/29/2018,18:04:00,Light Thunderstorms and Rain
05/29/2018,18:28:00,Mostly Cloudy
05/29/2018,18:53:00,Mostly Cloudy
05/29/2018,19:53:00,Mostly Cloudy
05/29/2018,20:02:00,Light Thunderstorms and Rain
05/29/2018,20:15:00,Light Thunderstorms and Rain
05/29/2018,20:29:00,Light Thunderstorms and Rain
05/29/2018,20:53:00,Light Thunderstorms and Rain
05/29/2018,21:09:00,Light Thunderstorms and Rain
05/29/2018,21:24:00,Light Thunderstorms and Rain
05/29/2018,21:53:00,Light Thunderstorms and Rain
05/29/2018,22:40:00,Light Rain
05/29/2018,22:53:00,Light Rain
05/29/2018,23:53:00,Light Rain
05/30/2018,00:09:00,Overcast
05/30/2018,00:53:00,Overcast
05/30/2018,01:39:00,Light Rain
05/30/2018,01:53:00,Overcast
05/30/2018,02:09:00,Scattered Clouds
05/30/2018,02:30:00,Mostly Cloudy
05/30/2018,02:53:00,Overcast
05/30/2018,03:42:00,Overcast
05/30/2018,03:53:00,Overcast
05/30/2018,04:28:00,Overcast
05/30/2018,04:53:00,Overcast
05/30/2018,05:53:00,Mostly Cloudy
05/30/2018,06:53:00,Light Drizzle
05/30/2018,07:53:00,Overcast
05/30/2018,08:17:00,Overcast
05/30/2018,08:53:00,Mostly Cloudy
05/30/2018,09:16:00,Mostly Cloudy
05/30/2018,09:53:00,Light Rain
05/30/2018,10:30:00,Mostly Cloudy
05/30/2018,10:41:00,Mostly Cloudy
05/30/2018,10:53:00,Mostly Cloudy
05/30/2018,11:29:00,Overcast
05/30/2018,11:53:00,Overcast
05/30/2018,12:51:00,Mostly Cloudy
05/30/2018,12:53:00,Mostly Cloudy
05/30/2018,13:53:00,Mostly Cloudy
05/30/2018,14:53:00,Mostly Cloudy
05/30/2018,15:53:00,Mostly Cloudy
05/30/2018,16:53:00,Mostly Cloudy
05/30/2018,17:53:00,Mostly Cloudy
05/30/2018,18:53:00,Mostly Cloudy
05/30/2018,19:53:00,Mostly Cloudy
05/30/2018,20:53:00,Mostly Cloudy
05/30/2018,21:53:00,Scattered Clouds
05/30/2018,22:53:00,Mostly Cloudy
05/30/2018,23:04:00,Mostly Cloudy
05/30/2018,23:53:00,Mostly Cloudy
05/31/2018,00:53:00,Clear
05/31/2018,01:53:00,Clear
05/31/2018,02:53:00,Mostly Cloudy
05/31/2018,03:06:00,Mostly Cloudy
05/31/2018,03:14:00,Scattered Clouds
05/31/2018,03:53:00,Clear
05/31/2018,04:53:00,Scattered Clouds
05/31/2018,05:53:00,Scattered Clouds
05/31/2018,06:53:00,Mostly Cloudy
05/31/2018,07:46:00,Mostly Cloudy
05/31/2018,07:53:00,Mostly Cloudy
05/31/2018,08:14:00,Thunderstorm
05/31/2018,08:35:00,Mostly Cloudy
05/31/2018,08:53:00,Mostly Cloudy
05/31/2018,09:51:00,Thunderstorm
05/31/2018,09:53:00,Thunderstorm
05/31/2018,10:15:00,Mostly Cloudy
05/31/2018,10:53:00,Mostly Cloudy
05/31/2018,11:53:00,Mostly Cloudy
05/31/2018,12:53:00,Mostly Cloudy
05/31/2018,13:53:00,Mostly Cloudy
05/31/2018,14:49:00,Light Thunderstorms and Rain
05/31/2018,14:53:00,Light Thunderstorms and Rain
05/31/2018,15:53:00,Thunderstorm
05/31/2018,16:53:00,Mostly Cloudy
05/31/2018,17:53:00,Mostly Cloudy
05/31/2018,18:53:00,Mostly Cloudy
05/31/2018,19:53:00,Mostly Cloudy
05/31/2018,20:53:00,Mostly Cloudy
05/31/2018,21:23:00,Thunderstorm
05/31/2018,21:53:00,Thunderstorm
05/31/2018,22:53:00,Thunderstorm
05/31/2018,23:08:00,Heavy Thunderstorms and Rain
05/31/2018,23:15:00,Thunderstorms and Rain
05/31/2018,23:45:00,Thunderstorms and Rain
05/31/2018,23:53:00,Thunderstorms and Rain
06/01/2018,00:02:00,Light Thunderstorms and Rain
06/01/2018,00:09:00,Light Rain
06/01/2018,00:46:00,Light Rain
06/01/2018,00:53:00,Light Rain
06/01/2018,01:11:00,Light Rain
06/01/2018,01:27:00,Scattered Clouds
06/01/2018,01:53:00,Clear
06/01/2018,02:53:00,Partly Cloudy
06/01/2018,03:53:00,Clear
06/01/2018,04:36:00,Mostly Cloudy
06/01/2018,04:53:00,Mostly Cloudy
06/01/2018,05:29:00,Scattered Clouds
06/01/2018,05:53:00,Mostly Cloudy
06/01/2018,06:53:00,Light Rain
06/01/2018,07:43:00,Patches of Fog
06/01/2018,07:53:00,Patches of Fog
06/01/2018,08:03:00,Patches of Fog
06/01/2018,08:12:00,Light Rain
06/01/2018,08:29:00,Light Rain
06/01/2018,08:53:00,Light Rain
06/01/2018,09:31:00,Light Rain
06/01/2018,09:53:00,Light Rain
06/01/2018,10:53:00,Mostly Cloudy
06/01/2018,11:53:00,Mostly Cloudy
06/01/2018,12:53:00,Mostly Cloudy
06/01/2018,13:53:00,Mostly Cloudy
06/01/2018,14:53:00,Mostly Cloudy
06/01/2018,15:53:00,Mostly Cloudy
06/01/2018,16:53:00,Mostly Cloudy
06/01/2018,17:53:00,Mostly Cloudy
06/01/2018,18:53:00,Mostly Cloudy
06/01/2018,19:53:00,Mostly Cloudy
06/01/2018,20:53:00,Mostly Cloudy
06/01/2018,21:53:00,Mostly Cloudy
06/01/2018,22:53:00,Scattered Clouds
06/01/2018,23:53:00,Mostly Cloudy
06/02/2018,00:53:00,Clear
06/02/2018,01:53:00,Partly Cloudy
06/02/2018,02:53:00,Clear
06/02/2018,03:53:00,Partly Cloudy
06/02/2018,04:53:00,Partly Cloudy
06/02/2018,05:53:00,Mostly Cloudy
06/02/2018,06:53:00,Partly Cloudy
06/02/2018,07:53:00,Partly Cloudy
06/02/2018,08:53:00,Scattered Clouds
06/02/2018,09:53:00,Scattered Clouds
06/02/2018,10:53:00,Scattered Clouds
06/02/2018,11:53:00,Mostly Cloudy
06/02/2018,12:53:00,Mostly Cloudy
06/02/2018,13:53:00,Mostly Cloudy
06/02/2018,14:53:00,Scattered Clouds
06/02/2018,15:53:00,Mostly Cloudy
06/02/2018,16:53:00,Scattered Clouds
06/02/2018,17:53:00,Scattered Clouds
06/02/2018,18:53:00,Scattered Clouds
06/02/2018,19:53:00,Scattered Clouds
06/02/2018,20:53:00,Scattered Clouds
06/02/2018,21:53:00,Scattered Clouds
06/02/2018,22:53:00,Scattered Clouds
06/02/2018,23:53:00,Scattered Clouds
06/03/2018,00:53:00,Clear
06/03/2018,01:53:00,Scattered Clouds
06/03/2018,02:53:00,Scattered Clouds
06/03/2018,03:53:00,Clear
06/03/2018,04:53:00,Clear
06/03/2018,05:53:00,Scattered Clouds
06/03/2018,06:53:00,Mostly Cloudy
06/03/2018,07:53:00,Mostly Cloudy
06/03/2018,08:53:00,Mostly Cloudy
06/03/2018,09:53:00,Mostly Cloudy
06/03/2018,10:53:00,Mostly Cloudy
06/03/2018,11:53:00,Mostly Cloudy
06/03/2018,12:53:00,Mostly Cloudy
06/03/2018,13:53:00,Mostly Cloudy
06/03/2018,14:38:00,Thunderstorm
06/03/2018,14:53:00,Thunderstorm
06/03/2018,15:53:00,Thunderstorm
06/03/2018,16:37:00,Mostly Cloudy
06/03/2018,16:44:00,Mostly Cloudy
06/03/2018,16:53:00,Mostly Cloudy
06/03/2018,17:53:00,Scattered Clouds
06/03/2018,18:53:00,Scattered Clouds
06/03/2018,19:53:00,Scattered Clouds
06/03/2018,20:53:00,Scattered Clouds
06/03/2018,21:53:00,Scattered Clouds
06/03/2018,22:53:00,Partly Cloudy
06/03/2018,23:53:00,Partly Cloudy
06/04/2018,00:53:00,Clear
06/04/2018,01:53:00,Clear
06/04/2018,02:53:00,Clear
06/04/2018,03:53:00,Clear
06/04/2018,04:53:00,Clear
06/04/2018,05:53:00,Partly Cloudy
06/04/2018,06:53:00,Clear
06/04/2018,07:53:00,Clear
06/04/2018,08:53:00,Clear
06/04/2018,09:53:00,Clear
06/04/2018,10:53:00,Clear
06/04/2018,11:53:00,Partly Cloudy
06/04/2018,12:53:00,Partly Cloudy
06/04/2018,13:53:00,Scattered Clouds
06/04/2018,14:53:00,Scattered Clouds
06/04/2018,15:53:00,Scattered Clouds
06/04/2018,16:53:00,Scattered Clouds
06/04/2018,17:53:00,Mostly Cloudy
06/04/2018,18:53:00,Mostly Cloudy
06/04/2018,19:53:00,Mostly Cloudy
06/04/2018,20:53:00,Mostly Cloudy
06/04/2018,21:53:00,Mostly Cloudy
06/04/2018,22:53:00,Mostly Cloudy
06/04/2018,23:53:00,Mostly Cloudy
06/05/2018,00:53:00,Clear
06/05/2018,01:53:00,Clear
06/05/2018,02:53:00,Clear
06/05/2018,03:53:00,Clear
06/05/2018,04:53:00,Clear
06/05/2018,05:53:00,Mostly Cloudy
06/05/2018,06:53:00,Mostly Cloudy
06/05/2018,07:53:00,Mostly Cloudy
06/05/2018,08:53:00,Mostly Cloudy
06/05/2018,09:53:00,Mostly Cloudy
06/05/2018,10:53:00,Mostly Cloudy
06/05/2018,11:53:00,Mostly Cloudy
06/05/2018,12:53:00,Mostly Cloudy
06/05/2018,13:53:00,Scattered Clouds
06/05/2018,14:53:00,Scattered Clouds
06/05/2018,15:53:00,Scattered Clouds
06/05/2018,16:53:00,Scattered Clouds
06/05/2018,17:53:00,Scattered Clouds
06/05/2018,18:53:00,Scattered Clouds
06/05/2018,19:53:00,Scattered Clouds
06/05/2018,20:53:00,Scattered Clouds
06/05/2018,21:53:00,Partly Cloudy
06/05/2018,22:53:00,Partly Cloudy
06/05/2018,23:53:00,Partly Cloudy
06/06/2018,00:53:00,Clear
06/06/2018,01:53:00,Clear
06/06/2018,02:53:00,Clear
06/06/2018,03:53:00,Clear
06/06/2018,04:53:00,Clear
06/06/2018,05:53:00,Partly Cloudy
06/06/2018,06:53:00,Partly Cloudy
06/06/2018,07:53:00,Partly Cloudy
06/06/2018,08:53:00,Partly Cloudy
06/06/2018,09:53:00,Partly Cloudy
06/06/2018,10:53:00,Partly Cloudy
06/06/2018,11:53:00,Partly Cloudy
06/06/2018,12:53:00,Partly Cloudy
06/06/2018,13:53:00,Partly Cloudy
06/06/2018,14:53:00,Partly Cloudy
06/06/2018,15:53:00,Partly Cloudy
06/06/2018,16:53:00,Partly Cloudy
06/06/2018,17:53:00,Scattered Clouds
06/06/2018,18:53:00,Scattered Clouds
06/06/2018,19:53:00,Partly Cloudy
06/06/2018,20:53:00,Partly Cloudy
06/06/2018,21:53:00,Clear
06/06/2018,22:53:00,Clear
06/06/2018,23:53:00,Clear
06/07/2018,00:53:00,Clear
06/07/2018,01:53:00,Clear
06/07/2018,02:53:00,Clear
06/07/2018,03:53:00,Clear
06/07/2018,04:53:00,Clear
06/07/2018,05:53:00,Scattered Clouds
06/07/2018,06:53:00,Mostly Cloudy
06/07/2018,07:53:00,Mostly Cloudy
06/07/2018,08:53:00,Mostly Cloudy
06/07/2018,09:53:00,Mostly Cloudy
06/07/2018,10:53:00,Scattered Clouds
06/07/2018,11:53:00,Scattered Clouds
06/07/2018,12:53:00,Scattered Clouds
06/07/2018,13:53:00,Scattered Clouds
06/07/2018,14:53:00,Scattered Clouds
06/07/2018,15:53:00,Scattered Clouds
06/07/2018,16:53:00,Mostly Cloudy
06/07/2018,17:53:00,Mostly Cloudy
06/07/2018,18:53:00,Mostly Cloudy
06/07/2018,19:53:00,Mostly Cloudy
06/07/2018,20:53:00,Mostly Cloudy
06/07/2018,21:53:00,Mostly Cloudy
06/07/2018,22:53:00,Scattered Clouds
06/07/2018,23:53:00,Scattered Clouds
06/08/2018,00:53:00,Clear
06/08/2018,01:53:00,Clear
06/08/2018,02:53:00,Clear
06/08/2018,03:53:00,Clear
06/08/2018,04:53:00,Clear
06/08/2018,05:53:00,Scattered Clouds
06/08/2018,06:53:00,Mostly Cloudy
06/08/2018,07:53:00,Scattered Clouds
06/08/2018,08:53:00,Scattered Clouds
06/08/2018,09:53:00,Scattered Clouds
06/08/2018,10:53:00,Mostly Cloudy
06/08/2018,11:53:00,Mostly Cloudy
06/08/2018,12:53:00,Mostly Cloudy
06/08/2018,13:53:00,Mostly Cloudy
06/08/2018,14:53:00,Mostly Cloudy
06/08/2018,15:53:00,Mostly Cloudy
06/08/2018,16:53:00,Mostly Cloudy
06/08/2018,17:53:00,Mostly Cloudy
06/08/2018,18:53:00,Mostly Cloudy
06/08/2018,19:53:00,Mostly Cloudy
06/08/2018,20:53:00,Mostly Cloudy
06/08/2018,21:53:00,Mostly Cloudy
06/08/2018,22:53:00,Scattered Clouds
06/08/2018,23:53:00,Scattered Clouds
06/09/2018,00:53:00,Clear
06/09/2018,01:53:00,Clear
06/09/2018,02:53:00,Clear
06/09/2018,03:53:00,Clear
06/09/2018,04:53:00,Clear
06/09/2018,05:53:00,Scattered Clouds
06/09/2018,06:53:00,Mostly Cloudy
06/09/2018,07:53:00,Mostly Cloudy
06/09/2018,08:53:00,Mostly Cloudy
06/09/2018,09:53:00,Mostly Cloudy
06/09/2018,10:53:00,Mostly Cloudy
06/09/2018,11:53:00,Mostly Cloudy
06/09/2018,12:53:00,Mostly Cloudy
06/09/2018,13:53:00,Scattered Clouds
06/09/2018,14:53:00,Scattered Clouds
06/09/2018,15:53:00,Scattered Clouds
06/09/2018,16:53:00,Scattered Clouds
06/09/2018,17:53:00,Scattered Clouds
06/09/2018,18:53:00,Mostly Cloudy
06/09/2018,19:53:00,Mostly Cloudy
06/09/2018,20:53:00,Mostly Cloudy
06/09/2018,21:53:00,Mostly Cloudy
06/09/2018,22:53:00,Scattered Clouds
06/09/2018,23:53:00,Scattered Clouds
06/10/2018,00:53:00,Clear
06/10/2018,01:53:00,Clear
06/10/2018,02:53:00,Clear
06/10/2018,03:53:00,Clear
06/10/2018,04:53:00,Clear
06/10/2018,05:53:00,Mostly Cloudy
06/10/2018,06:53:00,Mostly Cloudy
06/10/2018,07:53:00,Mostly Cloudy
06/10/2018,08:53:00,Mostly Cloudy
06/10/2018,09:53:00,Mostly Cloudy
06/10/2018,10:53:00,Mostly Cloudy
06/10/2018,11:53:00,Mostly Cloudy
06/10/2018,12:42:00,Thunderstorm
06/10/2018,12:53:00,Thunderstorm
06/10/2018,13:37:00,Mostly Cloudy
06/10/2018,13:53:00,Mostly Cloudy
06/10/2018,14:23:00,Thunderstorm
06/10/2018,14:53:00,Thunderstorm
06/10/2018,15:23:00,Mostly Cloudy
06/10/2018,15:53:00,Mostly Cloudy
06/10/2018,16:53:00,Mostly Cloudy
06/10/2018,17:53:00,Mostly Cloudy
06/10/2018,18:53:00,Mostly Cloudy
06/10/2018,19:53:00,Mostly Cloudy
06/10/2018,20:53:00,Mostly Cloudy
06/10/2018,21:53:00,Mostly Cloudy
06/10/2018,22:53:00,Mostly Cloudy
06/10/2018,23:53:00,Scattered Clouds
06/11/2018,00:53:00,Clear
06/11/2018,01:53:00,Scattered Clouds
06/11/2018,02:53:00,Clear
06/11/2018,03:53:00,Clear
06/11/2018,04:53:00,Partly Cloudy
06/11/2018,05:53:00,Mostly Cloudy
06/11/2018,06:53:00,Mostly Cloudy
06/11/2018,07:53:00,Mostly Cloudy
06/11/2018,08:53:00,Mostly Cloudy
06/11/2018,09:53:00,Mostly Cloudy
06/11/2018,10:53:00,Mostly Cloudy
06/11/2018,11:53:00,Mostly Cloudy
06/11/2018,12:51:00,Mostly Cloudy
06/11/2018,12:53:00,Mostly Cloudy
06/11/2018,13:07:00,Thunderstorm
06/11/2018,13:53:00,Thunderstorm
06/11/2018,14:06:00,Thunderstorm
06/11/2018,14:53:00,Thunderstorm
06/11/2018,15:38:00,Light Rain
06/11/2018,15:53:00,Light Rain
06/11/2018,16:53:00,Mostly Cloudy
06/11/2018,17:53:00,Mostly Cloudy
06/11/2018,18:53:00,Mostly Cloudy
06/11/2018,19:53:00,Mostly Cloudy
06/11/2018,20:53:00,Mostly Cloudy
06/11/2018,21:53:00,Mostly Cloudy
06/11/2018,22:53:00,Scattered Clouds
06/11/2018,23:53:00,Partly Cloudy
06/12/2018,00:53:00,Clear
06/12/2018,01:53:00,Clear
06/12/2018,02:53:00,Clear
06/12/2018,04:53:00,Clear
06/12/2018,05:53:00,Scattered Clouds
06/12/2018,06:34:00,Scattered Clouds
06/12/2018,06:53:00,Scattered Clouds
06/12/2018,07:53:00,Scattered Clouds
06/12/2018,08:53:00,Partly Cloudy
06/12/2018,09:53:00,Scattered Clouds
06/12/2018,10:26:00,Mostly Cloudy
06/12/2018,10:38:00,Mostly Cloudy
06/12/2018,10:53:00,Mostly Cloudy
06/12/2018,11:53:00,Mostly Cloudy
06/12/2018,12:53:00,Scattered Clouds
06/12/2018,13:53:00,Mostly Cloudy
06/12/2018,14:53:00,Mostly Cloudy
06/12/2018,15:53:00,Scattered Clouds
06/12/2018,16:53:00,Scattered Clouds
06/12/2018,17:53:00,Scattered Clouds
06/12/2018,18:53:00,Scattered Clouds
06/12/2018,19:53:00,Scattered Clouds
06/12/2018,20:53:00,Scattered Clouds
06/12/2018,21:53:00,Scattered Clouds
06/12/2018,22:53:00,Scattered Clouds
06/12/2018,23:53:00,Mostly Cloudy
06/13/2018,00:53:00,Partly Cloudy
06/13/2018,01:53:00,Partly Cloudy
06/13/2018,02:53:00,Clear
06/13/2018,03:27:00,Mostly Cloudy
06/13/2018,03:43:00,Scattered Clouds
06/13/2018,03:53:00,Partly Cloudy
06/13/2018,04:17:00,Mostly Cloudy
06/13/2018,04:53:00,Mostly Cloudy
06/13/2018,05:06:00,Mostly Cloudy
06/13/2018,05:13:00,Mostly Cloudy
06/13/2018,05:53:00,Overcast
06/13/2018,07:53:00,Haze
06/13/2018,08:41:00,Overcast
06/13/2018,08:53:00,Overcast
06/13/2018,09:53:00,Mostly Cloudy
06/13/2018,10:22:00,Overcast
06/13/2018,10:53:00,Light Rain
06/13/2018,11:40:00,Mostly Cloudy
06/13/2018,11:53:00,Mostly Cloudy
06/13/2018,12:47:00,Rain
06/13/2018,12:53:00,Light Rain
06/13/2018,12:56:00,Light Thunderstorms and Rain
06/13/2018,13:39:00,Light Rain
06/13/2018,13:53:00,Mostly Cloudy
06/13/2018,14:00:00,Mostly Cloudy
06/13/2018,14:53:00,Light Rain
06/13/2018,15:53:00,Thunderstorm
06/13/2018,16:29:00,Mostly Cloudy
06/13/2018,16:53:00,Light Rain
06/13/2018,17:53:00,Mostly Cloudy
06/13/2018,18:53:00,Mostly Cloudy
06/13/2018,19:53:00,Mostly Cloudy
06/13/2018,20:53:00,Mostly Cloudy
06/13/2018,21:53:00,Mostly Cloudy
06/13/2018,22:53:00,Mostly Cloudy
06/13/2018,23:53:00,Scattered Clouds
06/14/2018,00:31:00,Scattered Clouds
06/14/2018,00:53:00,Scattered Clouds
06/14/2018,01:53:00,Clear
06/14/2018,02:53:00,Clear
06/14/2018,03:31:00,Mostly Cloudy
06/14/2018,03:42:00,Mostly Cloudy
06/14/2018,03:53:00,Overcast
06/14/2018,04:53:00,Mostly Cloudy
06/14/2018,05:51:00,Overcast
06/14/2018,05:53:00,Overcast
06/14/2018,06:13:00,Overcast
06/14/2018,06:15:00,Overcast
06/14/2018,06:53:00,Mostly Cloudy
06/14/2018,07:53:00,Overcast
06/14/2018,08:53:00,Mostly Cloudy
06/14/2018,09:17:00,Mostly Cloudy
06/14/2018,09:51:00,Mostly Cloudy
06/14/2018,09:53:00,Mostly Cloudy
06/14/2018,10:49:00,Mostly Cloudy
06/14/2018,10:53:00,Mostly Cloudy
06/14/2018,11:53:00,Mostly Cloudy
06/14/2018,12:53:00,Scattered Clouds
06/14/2018,13:53:00,Scattered Clouds
06/14/2018,14:53:00,Scattered Clouds
06/14/2018,15:53:00,Scattered Clouds
06/14/2018,16:53:00,Scattered Clouds
06/14/2018,17:53:00,Scattered Clouds
06/14/2018,18:53:00,Scattered Clouds
06/14/2018,19:53:00,Scattered Clouds
06/14/2018,20:53:00,Scattered Clouds
06/14/2018,21:53:00,Scattered Clouds
06/14/2018,22:53:00,Partly Cloudy
06/14/2018,23:53:00,Partly Cloudy
06/15/2018,00:53:00,Clear
06/15/2018,01:53:00,Clear
06/15/2018,02:53:00,Clear
06/15/2018,03:53:00,Clear
06/15/2018,04:53:00,Clear
06/15/2018,05:53:00,Partly Cloudy
06/15/2018,06:53:00,Scattered Clouds
06/15/2018,07:53:00,Scattered Clouds
06/15/2018,08:53:00,Scattered Clouds
06/15/2018,09:53:00,Scattered Clouds
06/15/2018,10:53:00,Scattered Clouds
06/15/2018,11:53:00,Scattered Clouds
06/15/2018,12:53:00,Scattered Clouds
06/15/2018,13:53:00,Scattered Clouds
06/15/2018,14:53:00,Scattered Clouds
06/15/2018,15:53:00,Scattered Clouds
06/15/2018,16:53:00,Scattered Clouds
06/15/2018,17:53:00,Scattered Clouds
06/15/2018,18:53:00,Scattered Clouds
06/15/2018,19:53:00,Scattered Clouds
06/15/2018,20:53:00,Scattered Clouds
06/15/2018,21:53:00,Scattered Clouds
06/15/2018,22:53:00,Scattered Clouds
06/15/2018,23:53:00,Scattered Clouds
06/16/2018,00:53:00,Clear
06/16/2018,01:53:00,Clear
06/16/2018,02:53:00,Clear
06/16/2018,03:53:00,Clear
06/16/2018,04:53:00,Clear
06/16/2018,05:53:00,Clear
06/16/2018,06:53:00,Shallow Fog
06/16/2018,07:53:00,Scattered Clouds
06/16/2018,08:53:00,Scattered Clouds
06/16/2018,09:53:00,Scattered Clouds
06/16/2018,10:53:00,Scattered Clouds
06/16/2018,11:53:00,Scattered Clouds
06/16/2018,12:53:00,Scattered Clouds
06/16/2018,13:53:00,Scattered Clouds
06/16/2018,14:53:00,Scattered Clouds
06/16/2018,15:53:00,Scattered Clouds
06/16/2018,16:53:00,Scattered Clouds
06/16/2018,17:53:00,Scattered Clouds
06/16/2018,18:53:00,Mostly Cloudy
