Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Unix,precipIntensity,humidity,Prediction,Probability
0,1,0,1,0,1,0,0,0,0,769,17,5,1,2,5,1517720400,0.0,0.36,0,0.0004458129405975342
4,1,0,1,0,0,1,0,0,1,769,17,5,1,2,5,1517734800,0.053,0.8,0,0.0004457235336303711
8,2,0,1,0,0,1,0,0,1,769,17,5,1,2,5,1517749200,0.168,0.9,0,0.0004456043243408203
12,3,0,1,0,0,1,0,0,1,769,17,5,1,2,5,1517763600,0.005,0.9,0,0.0004458129405975342
16,4,0,1,0,1,0,0,0,0,769,17,5,1,2,5,1517778000,0.0,0.85,0,0.00044590234756469727
20,1,0,1,0,1,0,0,0,0,769,17,5,1,2,5,1517792400,0.0,0.79,0,0.00044593214988708496
23,1,0,1,0,1,0,0,0,0,769,17,5,1,2,5,1517803200,0.0,0.83,0,0.00044599175453186035
0,1,0,1,0,1,0,0,0,0,770,18,5,0,2,3,1517720400,0.0,0.36,0,0.03592771291732788
4,1,0,1,0,0,1,0,0,1,770,18,5,0,2,3,1517734800,0.053,0.8,0,0.0014491081237792969
8,2,0,1,0,0,1,0,0,1,770,18,5,0,2,3,1517749200,0.169,0.9,0,0.0005522668361663818
12,3,0,1,0,0,1,0,0,1,770,18,5,0,2,3,1517763600,0.005,0.9,0,0.016378462314605713
16,4,0,1,0,1,0,0,0,0,770,18,5,0,2,3,1517778000,0.0,0.85,0,0.4960331618785858
20,1,0,1,0,1,0,0,0,0,770,18,5,0,2,3,1517792400,0.0,0.79,1,0.6082926988601685
23,1,0,1,0,1,0,0,0,0,770,18,5,0,2,3,1517803200,0.0,0.83,1,0.7335927486419678
0,1,0,1,0,1,0,0,0,0,771,19,5,0,7,6,1517720400,0.0,0.36,0,0.00044542551040649414
4,1,0,1,0,0,1,0,0,1,771,19,5,0,7,6,1517734800,0.052,0.8,0,0.00044545531272888184
8,2,0,1,0,0,1,0,0,1,771,19,5,0,7,6,1517749200,0.17,0.9,0,0.00044548511505126953
12,3,0,1,0,0,1,0,0,1,771,19,5,0,7,6,1517763600,0.005,0.9,0,0.0004455149173736572
16,4,0,1,0,1,0,0,0,0,771,19,5,0,7,6,1517778000,0.0,0.85,0,0.00044542551040649414
20,1,0,1,0,1,0,0,0,0,771,19,5,0,7,6,1517792400,0.0,0.79,0,0.00044542551040649414
23,1,0,1,0,1,0,0,0,0,771,19,5,0,7,6,1517803200,0.0,0.83,0,0.0004455447196960449
0,1,0,1,0,1,0,0,0,0,772,20,5,0,7,3,1517720400,0.0,0.36,0,0.00044545531272888184
4,1,0,1,0,0,1,0,0,1,772,20,5,0,7,3,1517734800,0.05,0.8,0,0.00044545531272888184
8,2,0,1,0,0,1,0,0,1,772,20,5,0,7,3,1517749200,0.171,0.9,0,0.00044542551040649414
12,3,0,1,0,0,1,0,0,1,772,20,5,0,7,3,1517763600,0.005,0.9,0,0.00044545531272888184
16,4,0,1,0,1,0,0,0,0,772,20,5,0,7,3,1517778000,0.0,0.85,0,0.00044548511505126953
20,1,0,1,0,1,0,0,0,0,772,20,5,0,7,3,1517792400,0.0,0.79,0,0.00044545531272888184
23,1,0,1,0,1,0,0,0,0,772,20,5,0,7,3,1517803200,0.0,0.83,0,0.00044542551040649414
0,1,0,1,0,1,0,0,0,0,773,21,5,0,7,3,1517720400,0.0,0.37,0,0.00044542551040649414
4,1,0,1,0,0,1,0,0,1,773,21,5,0,7,3,1517734800,0.05,0.81,0,0.00044545531272888184
8,2,0,1,0,0,1,0,0,1,773,21,5,0,7,3,1517749200,0.172,0.92,0,0.00044545531272888184
12,3,0,1,0,0,1,0,0,1,773,21,5,0,7,3,1517763600,0.005,0.92,0,0.00044542551040649414
16,4,0,1,0,1,0,0,0,0,773,21,5,0,7,3,1517778000,0.0,0.87,0,0.00044548511505126953
20,1,0,1,0,1,0,0,0,0,773,21,5,0,7,3,1517792400,0.0,0.8,0,0.00044542551040649414
23,1,0,1,0,1,0,0,0,0,773,21,5,0,7,3,1517803200,0.0,0.85,0,0.00044542551040649414
0,1,0,1,0,1,0,0,0,0,774,22,5,0,7,11,1517720400,0.0,0.37,0,0.00044545531272888184
4,1,0,1,0,0,1,0,0,1,774,22,5,0,7,11,1517734800,0.05,0.82,0,0.00044548511505126953
8,2,0,1,0,0,1,0,0,1,774,22,5,0,7,11,1517749200,0.173,0.92,0,0.00044545531272888184
12,3,0,1,0,0,1,0,0,1,774,22,5,0,7,11,1517763600,0.005,0.92,0,0.0004455149173736572
16,4,0,1,0,1,0,0,0,0,774,22,5,0,7,11,1517778000,0.0,0.87,0,0.0004455149173736572
20,1,0,1,0,1,0,0,0,0,774,22,5,0,7,11,1517792400,0.0,0.8,0,0.0004455149173736572
23,1,0,1,0,1,0,0,0,0,774,22,5,0,7,11,1517803200,0.0,0.85,0,0.00044548511505126953
0,1,0,1,0,1,0,0,0,0,775,23,5,0,7,5,1517720400,0.0,0.37,0,0.00044548511505126953
4,1,0,1,0,0,1,0,0,1,775,23,5,0,7,5,1517734800,0.049,0.81,0,0.00044545531272888184
8,2,0,1,0,0,1,0,0,1,775,23,5,0,7,5,1517749200,0.174,0.91,0,0.00044542551040649414
12,3,0,1,0,0,1,0,0,1,775,23,5,0,7,5,1517763600,0.005,0.91,0,0.00044548511505126953
16,4,0,1,0,1,0,0,0,0,775,23,5,0,7,5,1517778000,0.0,0.86,0,0.00044548511505126953
20,1,0,1,0,1,0,0,0,0,775,23,5,0,7,5,1517792400,0.0,0.8,0,0.00044545531272888184
23,1,0,1,0,1,0,0,0,0,775,23,5,0,7,5,1517803200,0.0,0.84,0,0.0004455447196960449
0,1,0,1,0,1,0,0,0,0,778,26,5,0,9,3,1517720400,0.0,0.36,0,0.00044542551040649414
4,1,0,1,0,0,1,0,0,1,778,26,5,0,9,3,1517734800,0.049,0.81,0,0.00044539570808410645
8,2,0,1,0,0,1,0,0,1,778,26,5,0,9,3,1517749200,0.183,0.91,0,0.00044542551040649414
12,3,0,1,0,0,1,0,0,1,778,26,5,0,9,3,1517763600,0.004,0.91,0,0.00044545531272888184
16,4,0,1,0,1,0,0,0,0,778,26,5,0,9,3,1517778000,0.0,0.86,0,0.00044545531272888184
20,1,0,1,0,1,0,0,0,0,778,26,5,0,9,3,1517792400,0.0,0.79,0,0.00044545531272888184
23,1,0,1,0,1,0,0,0,0,778,26,5,0,9,3,1517803200,0.0,0.84,0,0.00044545531272888184
0,1,0,1,0,1,0,0,0,0,779,27,5,0,7,7,1517720400,0.0,0.37,0,0.00044545531272888184
4,1,0,1,0,0,1,0,0,1,779,27,5,0,7,7,1517734800,0.048,0.81,0,0.00044542551040649414
8,2,0,1,0,0,1,0,0,1,779,27,5,0,7,7,1517749200,0.184,0.92,0,0.00044542551040649414
12,3,0,1,0,0,1,0,0,1,779,27,5,0,7,7,1517763600,0.004,0.92,0,0.00044548511505126953
16,4,0,1,0,1,0,0,0,0,779,27,5,0,7,7,1517778000,0.0,0.87,0,0.00044545531272888184
20,1,0,1,0,1,0,0,0,0,779,27,5,0,7,7,1517792400,0.0,0.8,0,0.0004455149173736572
23,1,0,1,0,1,0,0,0,0,779,27,5,0,7,7,1517803200,0.0,0.84,0,0.00044548511505126953
0,1,0,1,0,1,0,0,0,0,780,28,5,0,0,5,1517720400,0.0,0.37,1,0.9998692274093628
4,1,0,1,0,0,1,0,0,1,780,28,5,0,0,5,1517734800,0.048,0.81,1,0.9998687505722046
8,2,0,1,0,0,1,0,0,1,780,28,5,0,0,5,1517749200,0.185,0.92,1,0.9998651742935181
12,3,0,1,0,0,1,0,0,1,780,28,5,0,0,5,1517763600,0.004,0.92,1,0.9998691082000732
16,4,0,1,0,1,0,0,0,0,780,28,5,0,0,5,1517778000,0.0,0.86,1,0.9998692274093628
20,1,0,1,0,1,0,0,0,0,780,28,5,0,0,5,1517792400,0.0,0.8,1,0.9998692274093628
23,1,0,1,0,1,0,0,0,0,780,28,5,0,0,5,1517803200,0.0,0.84,1,0.9998692274093628
0,1,0,1,0,1,0,0,0,0,781,29,5,0,0,2,1517720400,0.0,0.36,1,0.9998689889907837
4,1,0,1,0,0,1,0,0,1,781,29,5,0,0,2,1517734800,0.046,0.81,1,0.9998683929443359
8,2,0,1,0,0,1,0,0,1,781,29,5,0,0,2,1517749200,0.179,0.92,1,0.9998617172241211
12,3,0,1,0,0,1,0,0,1,781,29,5,0,0,2,1517763600,0.004,0.91,1,0.9998689889907837
16,4,0,1,0,1,0,0,0,0,781,29,5,0,0,2,1517778000,0.0,0.86,1,0.9998691082000732
20,1,0,1,0,1,0,0,0,0,781,29,5,0,0,2,1517792400,0.0,0.8,1,0.9998691082000732
23,1,0,1,0,1,0,0,0,0,781,29,5,0,0,2,1517803200,0.0,0.84,1,0.9998691082000732
0,1,0,1,0,1,0,0,0,0,783,31,5,0,0,1,1517720400,0.0,0.37,1,0.9998689889907837
4,1,0,1,0,0,1,0,0,1,783,31,5,0,0,1,1517734800,0.046,0.82,1,0.9998682737350464
8,2,0,1,0,0,1,0,0,1,783,31,5,0,0,1,1517749200,0.181,0.93,1,0.9998588562011719
12,3,0,1,0,0,1,0,0,1,783,31,5,0,0,1,1517763600,0.004,0.93,1,0.9998688697814941
16,4,0,1,0,1,0,0,0,0,783,31,5,0,0,1,1517778000,0.0,0.87,1,0.9998690485954285
20,1,0,1,0,1,0,0,0,0,783,31,5,0,0,1,1517792400,0.0,0.81,1,0.9998691082000732
23,1,0,1,0,1,0,0,0,0,783,31,5,0,0,1,1517803200,0.0,0.85,1,0.9998691082000732
0,1,0,1,0,1,0,0,0,0,784,32,5,0,0,1,1517720400,0.0,0.36,1,0.9998689889907837
4,1,0,1,0,0,1,0,0,1,784,32,5,0,0,1,1517734800,0.045,0.81,1,0.9998681545257568
8,2,0,1,0,0,1,0,0,1,784,32,5,0,0,1,1517749200,0.182,0.93,1,0.9998584985733032
12,3,0,1,0,0,1,0,0,1,784,32,5,0,0,1,1517763600,0.004,0.92,1,0.9998688697814941
16,4,0,1,0,1,0,0,0,0,784,32,5,0,0,1,1517778000,0.0,0.87,1,0.9998691082000732
20,1,0,1,0,1,0,0,0,0,784,32,5,0,0,1,1517792400,0.0,0.81,1,0.9998691082000732
23,1,0,1,0,1,0,0,0,0,784,32,5,0,0,1,1517803200,0.0,0.84,1,0.9998691082000732
0,1,0,1,0,1,0,0,0,0,789,37,5,1,7,4,1517720400,0.0,0.36,0,0.00044545531272888184
4,1,0,1,0,0,1,0,0,1,789,37,5,1,7,4,1517734800,0.044,0.83,0,0.00044542551040649414
8,2,0,1,0,0,1,0,0,1,789,37,5,1,7,4,1517749200,0.188,0.94,0,0.00044539570808410645
12,3,0,1,0,0,0,1,0,0,789,37,5,1,7,4,1517763600,0.003,0.94,0,0.00044539570808410645
16,4,0,1,0,1,0,0,0,0,789,37,5,1,7,4,1517778000,0.0,0.88,0,0.00044539570808410645
20,1,0,1,0,1,0,0,0,0,789,37,5,1,7,4,1517792400,0.0,0.82,0,0.00044539570808410645
23,1,0,1,0,1,0,0,0,0,789,37,5,1,7,4,1517803200,0.0,0.86,0,0.00044539570808410645
0,1,0,1,0,1,0,0,0,0,790,38,5,1,7,10,1517720400,0.0,0.36,0,0.00044539570808410645
4,1,0,1,0,0,1,0,0,1,790,38,5,1,7,10,1517734800,0.044,0.83,0,0.00044539570808410645
8,2,0,1,0,0,1,0,0,1,790,38,5,1,7,10,1517749200,0.189,0.94,0,0.00044542551040649414
12,3,0,1,0,0,0,1,0,0,790,38,5,1,7,10,1517763600,0.003,0.94,0,0.00044542551040649414
16,4,0,1,0,1,0,0,0,0,790,38,5,1,7,10,1517778000,0.0,0.88,0,0.00044545531272888184
20,1,0,1,0,1,0,0,0,0,790,38,5,1,7,10,1517792400,0.0,0.82,0,0.00044536590576171875
23,1,0,1,0,1,0,0,0,0,790,38,5,1,7,10,1517803200,0.0,0.86,0,0.00044545531272888184
0,1,0,1,0,1,0,0,0,0,791,39,5,0,7,17,1517720400,0.0,0.36,0,0.00044548511505126953
4,1,0,1,0,0,1,0,0,1,791,39,5,0,7,17,1517734800,0.043,0.82,0,0.0004455149173736572
8,2,0,1,0,0,1,0,0,1,791,39,5,0,7,17,1517749200,0.191,0.94,0,0.00044548511505126953
12,3,0,1,0,0,0,1,0,0,791,39,5,0,7,17,1517763600,0.003,0.94,0,0.00044548511505126953
16,4,0,1,0,1,0,0,0,0,791,39,5,0,7,17,1517778000,0.0,0.88,0,0.00044548511505126953
20,1,0,1,0,1,0,0,0,0,791,39,5,0,7,17,1517792400,0.0,0.82,0,0.0004455149173736572
23,1,0,1,0,1,0,0,0,0,791,39,5,0,7,17,1517803200,0.0,0.85,0,0.0004455149173736572
0,1,0,1,0,1,0,0,0,0,792,40,5,0,0,5,1517720400,0.0,0.36,1,0.9998691082000732
4,1,0,1,0,0,1,0,0,1,792,40,5,0,0,5,1517734800,0.041,0.82,1,0.9998688101768494
8,2,0,1,0,0,1,0,0,1,792,40,5,0,0,5,1517749200,0.193,0.93,1,0.9998636245727539
12,3,0,1,0,0,0,1,0,0,792,40,5,0,0,5,1517763600,0.003,0.93,1,0.9998692274093628
16,4,0,1,0,1,0,0,0,0,792,40,5,0,0,5,1517778000,0.0,0.88,1,0.999869167804718
20,1,0,1,0,1,0,0,0,0,792,40,5,0,0,5,1517792400,0.0,0.81,1,0.9998692274093628
23,1,0,1,0,1,0,0,0,0,792,40,5,0,0,5,1517803200,0.0,0.85,1,0.9998692274093628
0,1,0,1,0,1,0,0,0,0,793,41,5,0,7,3,1517720400,0.0,0.36,0,0.00044542551040649414
4,1,0,1,0,0,1,0,0,1,793,41,5,0,7,3,1517734800,0.041,0.81,0,0.00044542551040649414
8,2,0,1,0,0,1,0,0,1,793,41,5,0,7,3,1517749200,0.194,0.93,0,0.00044545531272888184
12,3,0,1,0,0,0,1,0,0,793,41,5,0,7,3,1517763600,0.003,0.93,0,0.00044548511505126953
16,4,0,1,0,1,0,0,0,0,793,41,5,0,7,3,1517778000,0.0,0.87,0,0.00044539570808410645
20,1,0,1,0,1,0,0,0,0,793,41,5,0,7,3,1517792400,0.0,0.81,0,0.00044542551040649414
23,1,0,1,0,1,0,0,0,0,793,41,5,0,7,3,1517803200,0.0,0.84,0,0.00044545531272888184
0,1,0,1,0,1,0,0,0,0,794,42,5,0,7,15,1517720400,0.0,0.36,0,0.0004455447196960449
4,1,0,1,0,0,1,0,0,1,794,42,5,0,7,15,1517734800,0.041,0.82,0,0.00044545531272888184
8,2,0,1,0,0,1,0,0,1,794,42,5,0,7,15,1517749200,0.195,0.94,0,0.00044548511505126953
12,3,0,1,0,0,0,1,0,0,794,42,5,0,7,15,1517763600,0.003,0.94,0,0.0004455447196960449
16,4,0,1,0,1,0,0,0,0,794,42,5,0,7,15,1517778000,0.0,0.88,0,0.0004455149173736572
20,1,0,1,0,1,0,0,0,0,794,42,5,0,7,15,1517792400,0.0,0.82,0,0.0004455447196960449
23,1,0,1,0,1,0,0,0,0,794,42,5,0,7,15,1517803200,0.0,0.85,0,0.0004455447196960449
0,1,0,1,0,1,0,0,0,0,796,44,5,0,7,3,1517720400,0.0,0.36,0,0.0004455149173736572
4,1,0,1,0,0,1,0,0,1,796,44,5,0,7,3,1517734800,0.041,0.83,0,0.00044542551040649414
8,2,0,1,0,0,1,0,0,1,796,44,5,0,7,3,1517749200,0.197,0.95,0,0.00044545531272888184
12,3,0,1,0,0,0,1,0,0,796,44,5,0,7,3,1517763600,0.002,0.95,0,0.00044548511505126953
16,4,0,1,0,1,0,0,0,0,796,44,5,0,7,3,1517778000,0.0,0.89,0,0.00044542551040649414
20,1,0,1,0,1,0,0,0,0,796,44,5,0,7,3,1517792400,0.0,0.83,0,0.00044542551040649414
23,1,0,1,0,1,0,0,0,0,796,44,5,0,7,3,1517803200,0.0,0.86,0,0.00044542551040649414
0,1,0,1,0,1,0,0,0,0,797,45,5,0,7,3,1517720400,0.0,0.36,0,0.0004455149173736572
4,1,0,1,0,0,1,0,0,1,797,45,5,0,7,3,1517734800,0.04,0.82,0,0.00044542551040649414
8,2,0,1,0,0,1,0,0,1,797,45,5,0,7,3,1517749200,0.198,0.94,0,0.00044545531272888184
12,3,0,1,0,0,0,1,0,0,797,45,5,0,7,3,1517763600,0.002,0.94,0,0.00044542551040649414
16,4,0,1,0,1,0,0,0,0,797,45,5,0,7,3,1517778000,0.0,0.88,0,0.00044548511505126953
20,1,0,1,0,1,0,0,0,0,797,45,5,0,7,3,1517792400,0.0,0.82,0,0.00044545531272888184
23,1,0,1,0,1,0,0,0,0,797,45,5,0,7,3,1517803200,0.0,0.85,0,0.0004455149173736572
0,1,0,1,0,1,0,0,0,0,798,15,4,1,7,12,1517720400,0.0,0.37,0,0.00044542551040649414
4,1,0,1,0,0,1,0,0,1,798,15,4,1,7,12,1517734800,0.055,0.8,0,0.00044545531272888184
8,2,0,1,0,0,1,0,0,1,798,15,4,1,7,12,1517749200,0.17,0.9,0,0.00044542551040649414
12,3,0,1,0,0,1,0,0,1,798,15,4,1,7,12,1517763600,0.005,0.9,0,0.00044539570808410645
16,4,0,1,0,1,0,0,0,0,798,15,4,1,7,12,1517778000,0.0,0.85,0,0.00044542551040649414
20,1,0,1,0,1,0,0,0,0,798,15,4,1,7,12,1517792400,0.0,0.79,0,0.00044539570808410645
23,1,0,1,0,1,0,0,0,0,798,15,4,1,7,12,1517803200,0.0,0.83,0,0.00044545531272888184
0,1,0,1,0,1,0,0,0,0,799,16,4,1,7,10,1517720400,0.0,0.37,0,0.00044539570808410645
4,1,0,1,0,0,1,0,0,1,799,16,4,1,7,10,1517734800,0.055,0.8,0,0.00044542551040649414
8,2,0,1,0,0,1,0,0,1,799,16,4,1,7,10,1517749200,0.171,0.89,0,0.00044542551040649414
12,3,0,1,0,0,1,0,0,1,799,16,4,1,7,10,1517763600,0.005,0.9,0,0.00044539570808410645
16,4,0,1,0,1,0,0,0,0,799,16,4,1,7,10,1517778000,0.0,0.85,0,0.00044542551040649414
20,1,0,1,0,1,0,0,0,0,799,16,4,1,7,10,1517792400,0.0,0.78,0,0.00044542551040649414
23,1,0,1,0,1,0,0,0,0,799,16,4,1,7,10,1517803200,0.0,0.82,0,0.00044539570808410645
0,1,0,1,0,1,0,0,0,0,800,17,4,0,7,13,1517720400,0.0,0.37,0,0.00044548511505126953
4,1,0,1,0,0,1,0,0,1,800,17,4,0,7,13,1517734800,0.055,0.8,0,0.00044545531272888184
8,2,0,1,0,0,1,0,0,1,800,17,4,0,7,13,1517749200,0.175,0.89,0,0.00044545531272888184
12,3,0,1,0,0,1,0,0,1,800,17,4,0,7,13,1517763600,0.005,0.9,0,0.0004455447196960449
16,4,0,1,0,1,0,0,0,0,800,17,4,0,7,13,1517778000,0.0,0.85,0,0.00044545531272888184
20,1,0,1,0,1,0,0,0,0,800,17,4,0,7,13,1517792400,0.0,0.79,0,0.0004455149173736572
23,1,0,1,0,1,0,0,0,0,800,17,4,0,7,13,1517803200,0.0,0.83,0,0.00044545531272888184
0,1,0,1,0,1,0,0,0,0,801,18,4,0,2,8,1517720400,0.0,0.37,0,0.05164134502410889
4,1,0,1,0,0,1,0,0,1,801,18,4,0,2,8,1517734800,0.054,0.79,0,0.0015682578086853027
8,2,0,1,0,0,1,0,0,1,801,18,4,0,2,8,1517749200,0.176,0.89,0,0.000549018383026123
12,3,0,1,0,0,1,0,0,1,801,18,4,0,2,8,1517763600,0.005,0.89,0,0.021969199180603027
16,4,0,1,0,1,0,0,0,0,801,18,4,0,2,8,1517778000,0.0,0.85,1,0.6169042587280273
20,1,0,1,0,1,0,0,0,0,801,18,4,0,2,8,1517792400,0.0,0.79,1,0.7188236117362976
23,1,0,1,0,1,0,0,0,0,801,18,4,0,2,8,1517803200,0.0,0.82,1,0.8156999349594116
0,1,0,1,0,1,0,0,0,0,802,19,4,0,7,1,1517720400,0.0,0.36,0,0.00044548511505126953
4,1,0,1,0,0,1,0,0,1,802,19,4,0,7,1,1517734800,0.05,0.8,0,0.00044545531272888184
8,2,0,1,0,0,1,0,0,1,802,19,4,0,7,1,1517749200,0.171,0.9,0,0.00044548511505126953
12,3,0,1,0,0,1,0,0,1,802,19,4,0,7,1,1517763600,0.005,0.9,0,0.00044545531272888184
16,4,0,1,0,1,0,0,0,0,802,19,4,0,7,1,1517778000,0.0,0.85,0,0.00044542551040649414
20,1,0,1,0,1,0,0,0,0,802,19,4,0,7,1,1517792400,0.0,0.78,0,0.00044545531272888184
23,1,0,1,0,1,0,0,0,0,802,19,4,0,7,1,1517803200,0.0,0.83,0,0.00044545531272888184
0,1,0,1,0,1,0,0,0,0,803,20,4,0,7,3,1517720400,0.0,0.36,0,0.00044545531272888184
4,1,0,1,0,0,1,0,0,1,803,20,4,0,7,3,1517734800,0.05,0.8,0,0.00044542551040649414
8,2,0,1,0,0,1,0,0,1,803,20,4,0,7,3,1517749200,0.172,0.9,0,0.00044542551040649414
12,3,0,1,0,0,1,0,0,1,803,20,4,0,7,3,1517763600,0.005,0.9,0,0.00044542551040649414
16,4,0,1,0,1,0,0,0,0,803,20,4,0,7,3,1517778000,0.0,0.85,0,0.00044545531272888184
20,1,0,1,0,1,0,0,0,0,803,20,4,0,7,3,1517792400,0.0,0.78,0,0.00044542551040649414
23,1,0,1,0,1,0,0,0,0,803,20,4,0,7,3,1517803200,0.0,0.83,0,0.00044545531272888184
0,1,0,1,0,1,0,0,0,0,804,21,4,0,7,6,1517720400,0.0,0.37,0,0.00044542551040649414
4,1,0,1,0,0,1,0,0,1,804,21,4,0,7,6,1517734800,0.05,0.82,0,0.00044542551040649414
8,2,0,1,0,0,1,0,0,1,804,21,4,0,7,6,1517749200,0.172,0.92,0,0.00044545531272888184
12,3,0,1,0,0,1,0,0,1,804,21,4,0,7,6,1517763600,0.005,0.92,0,0.00044545531272888184
16,4,0,1,0,1,0,0,0,0,804,21,4,0,7,6,1517778000,0.0,0.87,0,0.00044548511505126953
20,1,0,1,0,1,0,0,0,0,804,21,4,0,7,6,1517792400,0.0,0.8,0,0.00044545531272888184
23,1,0,1,0,1,0,0,0,0,804,21,4,0,7,6,1517803200,0.0,0.85,0,0.00044539570808410645
0,1,0,1,0,1,0,0,0,0,805,22,4,0,7,9,1517720400,0.0,0.37,0,0.00044545531272888184
4,1,0,1,0,0,1,0,0,1,805,22,4,0,7,9,1517734800,0.05,0.82,0,0.00044542551040649414
8,2,0,1,0,0,1,0,0,1,805,22,4,0,7,9,1517749200,0.173,0.92,0,0.00044548511505126953
12,3,0,1,0,0,1,0,0,1,805,22,4,0,7,9,1517763600,0.005,0.92,0,0.00044542551040649414
16,4,0,1,0,1,0,0,0,0,805,22,4,0,7,9,1517778000,0.0,0.87,0,0.00044548511505126953
20,1,0,1,0,1,0,0,0,0,805,22,4,0,7,9,1517792400,0.0,0.8,0,0.00044548511505126953
23,1,0,1,0,1,0,0,0,0,805,22,4,0,7,9,1517803200,0.0,0.85,0,0.00044545531272888184
0,1,0,1,0,1,0,0,0,0,806,23,4,0,7,8,1517720400,0.0,0.37,0,0.00044545531272888184
4,1,0,1,0,0,1,0,0,1,806,23,4,0,7,8,1517734800,0.05,0.81,0,0.00044545531272888184
8,2,0,1,0,0,1,0,0,1,806,23,4,0,7,8,1517749200,0.175,0.91,0,0.00044542551040649414
12,3,0,1,0,0,1,0,0,1,806,23,4,0,7,8,1517763600,0.004,0.92,0,0.00044542551040649414
16,4,0,1,0,1,0,0,0,0,806,23,4,0,7,8,1517778000,0.0,0.86,0,0.00044545531272888184
20,1,0,1,0,1,0,0,0,0,806,23,4,0,7,8,1517792400,0.0,0.8,0,0.00044542551040649414
23,1,0,1,0,1,0,0,0,0,806,23,4,0,7,8,1517803200,0.0,0.84,0,0.00044542551040649414
0,1,0,1,0,1,0,0,0,0,807,24,4,0,7,1,1517720400,0.0,0.36,0,0.00044545531272888184
4,1,0,1,0,0,1,0,0,1,807,24,4,0,7,1,1517734800,0.05,0.8,0,0.00044548511505126953
8,2,0,1,0,0,1,0,0,1,807,24,4,0,7,1,1517749200,0.176,0.91,0,0.00044545531272888184
12,3,0,1,0,0,1,0,0,1,807,24,4,0,7,1,1517763600,0.004,0.91,0,0.00044545531272888184
16,4,0,1,0,1,0,0,0,0,807,24,4,0,7,1,1517778000,0.0,0.86,0,0.00044545531272888184
20,1,0,1,0,1,0,0,0,0,807,24,4,0,7,1,1517792400,0.0,0.79,0,0.00044545531272888184
23,1,0,1,0,1,0,0,0,0,807,24,4,0,7,1,1517803200,0.0,0.84,0,0.00044545531272888184
0,1,0,1,0,1,0,0,0,0,809,26,4,0,0,2,1517720400,0.0,0.36,1,0.999868631362915
4,1,0,1,0,0,1,0,0,1,809,26,4,0,0,2,1517734800,0.049,0.81,1,0.9998672008514404
8,2,0,1,0,0,1,0,0,1,809,26,4,0,0,2,1517749200,0.182,0.91,1,0.9998414516448975
12,3,0,1,0,0,1,0,0,1,809,26,4,0,0,2,1517763600,0.004,0.91,1,0.9998684525489807
16,4,0,1,0,1,0,0,0,0,809,26,4,0,0,2,1517778000,0.0,0.86,1,0.9998689889907837
20,1,0,1,0,1,0,0,0,0,809,26,4,0,0,2,1517792400,0.0,0.79,1,0.9998689293861389
23,1,0,1,0,1,0,0,0,0,809,26,4,0,0,2,1517803200,0.0,0.84,1,0.9998689293861389
0,1,0,1,0,1,0,0,0,0,810,27,4,0,7,10,1517720400,0.0,0.37,0,0.00044542551040649414
4,1,0,1,0,0,1,0,0,1,810,27,4,0,7,10,1517734800,0.049,0.81,0,0.00044542551040649414
8,2,0,1,0,0,1,0,0,1,810,27,4,0,7,10,1517749200,0.183,0.92,0,0.00044548511505126953
12,3,0,1,0,0,1,0,0,1,810,27,4,0,7,10,1517763600,0.004,0.92,0,0.00044545531272888184
16,4,0,1,0,1,0,0,0,0,810,27,4,0,7,10,1517778000,0.0,0.86,0,0.0004455149173736572
20,1,0,1,0,1,0,0,0,0,810,27,4,0,7,10,1517792400,0.0,0.8,0,0.00044545531272888184
23,1,0,1,0,1,0,0,0,0,810,27,4,0,7,10,1517803200,0.0,0.84,0,0.00044545531272888184
0,1,0,1,0,1,0,0,0,0,811,28,4,0,7,15,1517720400,0.0,0.36,0,0.00044548511505126953
4,1,0,1,0,0,1,0,0,1,811,28,4,0,7,15,1517734800,0.048,0.81,0,0.00044542551040649414
8,2,0,1,0,0,1,0,0,1,811,28,4,0,7,15,1517749200,0.184,0.92,0,0.00044548511505126953
12,3,0,1,0,0,1,0,0,1,811,28,4,0,7,15,1517763600,0.004,0.92,0,0.00044548511505126953
16,4,0,1,0,1,0,0,0,0,811,28,4,0,7,15,1517778000,0.0,0.86,0,0.0004455149173736572
20,1,0,1,0,1,0,0,0,0,811,28,4,0,7,15,1517792400,0.0,0.8,0,0.0004455149173736572
23,1,0,1,0,1,0,0,0,0,811,28,4,0,7,15,1517803200,0.0,0.84,0,0.0004455149173736572
0,1,0,1,0,1,0,0,0,0,812,29,4,0,7,7,1517720400,0.0,0.36,0,0.00044548511505126953
4,1,0,1,0,0,1,0,0,1,812,29,4,0,7,7,1517734800,0.046,0.81,0,0.00044545531272888184
8,2,0,1,0,0,1,0,0,1,812,29,4,0,7,7,1517749200,0.185,0.92,0,0.00044539570808410645
12,3,0,1,0,0,1,0,0,1,812,29,4,0,7,7,1517763600,0.004,0.91,0,0.00044542551040649414
16,4,0,1,0,1,0,0,0,0,812,29,4,0,7,7,1517778000,0.0,0.86,0,0.00044548511505126953
20,1,0,1,0,1,0,0,0,0,812,29,4,0,7,7,1517792400,0.0,0.79,0,0.00044542551040649414
