Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Land_Use_Mode,Road_Count,Unix,precipIntensity,humidity,Prediction,Probability
20,1,0,1,0,1,0,0,0,0,37,25,25,7,17,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,37,25,25,7,17,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,38,26,25,7,19,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,38,26,25,7,19,1517734800,0.043,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,38,26,25,7,19,1517749200,0.178,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,38,26,25,7,19,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,38,26,25,7,19,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,38,26,25,7,19,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,38,26,25,7,19,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,39,27,25,7,12,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,39,27,25,7,12,1517734800,0.042,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,39,27,25,7,12,1517749200,0.179,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,39,27,25,7,12,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,39,27,25,7,12,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,39,27,25,7,12,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,39,27,25,7,12,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,40,7,24,7,1,1517720400,0.0,0.38,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,40,7,24,7,1,1517734800,0.052,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,40,7,24,7,1,1517749200,0.156,0.94,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,40,7,24,7,1,1517763600,0.007,0.93,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,40,7,24,7,1,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,40,7,24,7,1,1517792400,0.0,0.81,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,40,7,24,7,1,1517803200,0.0,0.87,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,41,8,24,7,6,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,41,8,24,7,6,1517734800,0.052,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,41,8,24,7,6,1517749200,0.157,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,41,8,24,7,6,1517763600,0.007,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,41,8,24,7,6,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,41,8,24,7,6,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,41,8,24,7,6,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,42,9,24,7,10,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,42,9,24,7,10,1517734800,0.052,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,42,9,24,7,10,1517749200,0.157,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,42,9,24,7,10,1517763600,0.007,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,42,9,24,7,10,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,42,9,24,7,10,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,42,9,24,7,10,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,43,10,24,7,4,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,43,10,24,7,4,1517734800,0.051,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,43,10,24,7,4,1517749200,0.158,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,43,10,24,7,4,1517763600,0.007,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,43,10,24,7,4,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,43,10,24,7,4,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,43,10,24,7,4,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,45,12,24,2,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,45,12,24,2,1,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,45,12,24,2,1,1517749200,0.161,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,45,12,24,2,1,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,45,12,24,2,1,1517778000,0.0,0.84,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,45,12,24,2,1,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,45,12,24,2,1,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,46,13,24,2,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,46,13,24,2,1,1517734800,0.048,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,46,13,24,2,1,1517749200,0.163,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,46,13,24,2,1,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,46,13,24,2,1,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,46,13,24,2,1,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,46,13,24,2,1,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,47,14,24,5,2,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,47,14,24,5,2,1517734800,0.048,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,47,14,24,5,2,1517749200,0.164,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,47,14,24,5,2,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,47,14,24,5,2,1517778000,0.0,0.84,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,47,14,24,5,2,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,47,14,24,5,2,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,48,15,24,7,10,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,48,15,24,7,10,1517734800,0.048,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,48,15,24,7,10,1517749200,0.165,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,48,15,24,7,10,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,48,15,24,7,10,1517778000,0.0,0.84,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,48,15,24,7,10,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,48,15,24,7,10,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,49,16,24,7,11,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,49,16,24,7,11,1517734800,0.048,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,49,16,24,7,11,1517749200,0.166,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,49,16,24,7,11,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,49,16,24,7,11,1517778000,0.0,0.84,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,49,16,24,7,11,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,49,16,24,7,11,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,50,17,24,2,5,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,50,17,24,2,5,1517734800,0.047,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,50,17,24,2,5,1517749200,0.168,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,50,17,24,2,5,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,50,17,24,2,5,1517778000,0.0,0.84,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,50,17,24,2,5,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,50,17,24,2,5,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,51,18,24,2,17,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,51,18,24,2,17,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,51,18,24,2,17,1517749200,0.17,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,51,18,24,2,17,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,51,18,24,2,17,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,51,18,24,2,17,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,51,18,24,2,17,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,52,19,24,7,19,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,52,19,24,7,19,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,52,19,24,7,19,1517749200,0.171,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,52,19,24,7,19,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,52,19,24,7,19,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,52,19,24,7,19,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,52,19,24,7,19,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,53,20,24,7,19,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,53,20,24,7,19,1517734800,0.044,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,53,20,24,7,19,1517749200,0.171,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,53,20,24,7,19,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,53,20,24,7,19,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,53,20,24,7,19,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,53,20,24,7,19,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,54,21,24,7,19,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,54,21,24,7,19,1517734800,0.044,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,54,21,24,7,19,1517749200,0.172,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,54,21,24,7,19,1517763600,0.005,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,54,21,24,7,19,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,54,21,24,7,19,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,54,21,24,7,19,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,55,22,24,7,19,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,55,22,24,7,19,1517734800,0.044,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,55,22,24,7,19,1517749200,0.173,0.94,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,55,22,24,7,19,1517763600,0.005,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,55,22,24,7,19,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,55,22,24,7,19,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,55,22,24,7,19,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,56,23,24,7,21,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,56,23,24,7,21,1517734800,0.043,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,56,23,24,7,21,1517749200,0.174,0.93,1,0.9999940991401672
12,3,0,1,0,0,1,0,0,1,56,23,24,7,21,1517763600,0.005,0.93,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,56,23,24,7,21,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,56,23,24,7,21,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,56,23,24,7,21,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,57,24,24,7,16,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,57,24,24,7,16,1517734800,0.043,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,57,24,24,7,16,1517749200,0.175,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,57,24,24,7,16,1517763600,0.005,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,57,24,24,7,16,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,57,24,24,7,16,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,57,24,24,7,16,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,58,25,24,7,21,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,58,25,24,7,21,1517734800,0.043,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,58,25,24,7,21,1517749200,0.176,0.91,1,0.9999940991401672
12,3,0,1,0,0,1,0,0,1,58,25,24,7,21,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,58,25,24,7,21,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,58,25,24,7,21,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,58,25,24,7,21,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,59,26,24,7,25,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,59,26,24,7,25,1517734800,0.043,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,59,26,24,7,25,1517749200,0.178,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,59,26,24,7,25,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,59,26,24,7,25,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,59,26,24,7,25,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,59,26,24,7,25,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,60,27,24,7,17,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,60,27,24,7,17,1517734800,0.042,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,60,27,24,7,17,1517749200,0.179,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,60,27,24,7,17,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,60,27,24,7,17,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,60,27,24,7,17,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,60,27,24,7,17,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,61,28,24,7,15,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,61,28,24,7,15,1517734800,0.042,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,61,28,24,7,15,1517749200,0.18,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,61,28,24,7,15,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,61,28,24,7,15,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,61,28,24,7,15,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,61,28,24,7,15,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,62,29,24,7,17,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,62,29,24,7,17,1517734800,0.042,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,62,29,24,7,17,1517749200,0.181,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,62,29,24,7,17,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,62,29,24,7,17,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,62,29,24,7,17,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,62,29,24,7,17,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,63,30,24,7,9,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,63,30,24,7,9,1517734800,0.042,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,63,30,24,7,9,1517749200,0.182,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,63,30,24,7,9,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,63,30,24,7,9,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,63,30,24,7,9,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,63,30,24,7,9,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,64,7,23,7,2,1517720400,0.0,0.39,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,64,7,23,7,2,1517734800,0.052,0.84,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,64,7,23,7,2,1517749200,0.156,0.95,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,64,7,23,7,2,1517763600,0.007,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,64,7,23,7,2,1517778000,0.0,0.9,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,64,7,23,7,2,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,64,7,23,7,2,1517803200,0.0,0.88,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,65,8,23,7,1,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,65,8,23,7,1,1517734800,0.052,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,65,8,23,7,1,1517749200,0.157,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,65,8,23,7,1,1517763600,0.007,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,65,8,23,7,1,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,65,8,23,7,1,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,65,8,23,7,1,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,66,9,23,7,8,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,66,9,23,7,8,1517734800,0.052,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,66,9,23,7,8,1517749200,0.157,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,66,9,23,7,8,1517763600,0.007,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,66,9,23,7,8,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,66,9,23,7,8,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,66,9,23,7,8,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,67,10,23,7,4,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,67,10,23,7,4,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,67,10,23,7,4,1517749200,0.159,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,67,10,23,7,4,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,67,10,23,7,4,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,67,10,23,7,4,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,67,10,23,7,4,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,69,12,23,2,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,69,12,23,2,1,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,69,12,23,2,1,1517749200,0.161,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,69,12,23,2,1,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,69,12,23,2,1,1517778000,0.0,0.84,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,69,12,23,2,1,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,69,12,23,2,1,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,70,13,23,5,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,70,13,23,5,1,1517734800,0.048,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,70,13,23,5,1,1517749200,0.163,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,70,13,23,5,1,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,70,13,23,5,1,1517778000,0.0,0.84,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,70,13,23,5,1,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,70,13,23,5,1,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,71,14,23,5,8,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,71,14,23,5,8,1517734800,0.048,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,71,14,23,5,8,1517749200,0.164,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,71,14,23,5,8,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,71,14,23,5,8,1517778000,0.0,0.84,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,71,14,23,5,8,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,71,14,23,5,8,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,72,15,23,2,15,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,72,15,23,2,15,1517734800,0.048,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,72,15,23,2,15,1517749200,0.165,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,72,15,23,2,15,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,72,15,23,2,15,1517778000,0.0,0.84,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,72,15,23,2,15,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,72,15,23,2,15,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,73,16,23,7,25,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,73,16,23,7,25,1517734800,0.048,0.79,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,73,16,23,7,25,1517749200,0.166,0.89,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,73,16,23,7,25,1517763600,0.006,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,73,16,23,7,25,1517778000,0.0,0.84,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,73,16,23,7,25,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,73,16,23,7,25,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,74,17,23,2,17,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,74,17,23,2,17,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,74,17,23,2,17,1517749200,0.169,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,74,17,23,2,17,1517763600,0.005,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,74,17,23,2,17,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,74,17,23,2,17,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,74,17,23,2,17,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,75,18,23,2,14,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,75,18,23,2,14,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,75,18,23,2,14,1517749200,0.17,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,75,18,23,2,14,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,75,18,23,2,14,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,75,18,23,2,14,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,75,18,23,2,14,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,76,19,23,7,19,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,76,19,23,7,19,1517734800,0.049,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,76,19,23,7,19,1517749200,0.171,0.9,1,0.9999940991401672
