Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Land_Use_Mode,Road_Count,Unix,precipIntensity,Prediction,Probability
12,3,0,1,0,0,1,0,0,1,40,7,24,7,1,1517763600,0.007,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,40,7,24,7,1,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,40,7,24,7,1,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,40,7,24,7,1,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,41,8,24,7,6,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,41,8,24,7,6,1517734800,0.052,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,41,8,24,7,6,1517749200,0.157,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,41,8,24,7,6,1517763600,0.007,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,41,8,24,7,6,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,41,8,24,7,6,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,41,8,24,7,6,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,42,9,24,7,10,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,42,9,24,7,10,1517734800,0.052,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,42,9,24,7,10,1517749200,0.157,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,42,9,24,7,10,1517763600,0.007,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,42,9,24,7,10,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,42,9,24,7,10,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,42,9,24,7,10,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,43,10,24,7,4,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,43,10,24,7,4,1517734800,0.051,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,43,10,24,7,4,1517749200,0.158,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,43,10,24,7,4,1517763600,0.007,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,43,10,24,7,4,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,43,10,24,7,4,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,43,10,24,7,4,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,45,12,24,2,1,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,45,12,24,2,1,1517734800,0.049,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,45,12,24,2,1,1517749200,0.161,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,45,12,24,2,1,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,45,12,24,2,1,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,45,12,24,2,1,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,45,12,24,2,1,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,46,13,24,2,1,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,46,13,24,2,1,1517734800,0.048,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,46,13,24,2,1,1517749200,0.163,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,46,13,24,2,1,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,46,13,24,2,1,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,46,13,24,2,1,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,46,13,24,2,1,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,47,14,24,5,2,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,47,14,24,5,2,1517734800,0.048,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,47,14,24,5,2,1517749200,0.164,1,0.9999308586120605
12,3,0,1,0,0,1,0,0,1,47,14,24,5,2,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,47,14,24,5,2,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,47,14,24,5,2,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,47,14,24,5,2,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,48,15,24,7,10,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,48,15,24,7,10,1517734800,0.048,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,48,15,24,7,10,1517749200,0.165,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,48,15,24,7,10,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,48,15,24,7,10,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,48,15,24,7,10,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,48,15,24,7,10,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,49,16,24,7,11,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,49,16,24,7,11,1517734800,0.048,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,49,16,24,7,11,1517749200,0.166,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,49,16,24,7,11,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,49,16,24,7,11,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,49,16,24,7,11,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,49,16,24,7,11,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,50,17,24,2,5,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,50,17,24,2,5,1517734800,0.047,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,50,17,24,2,5,1517749200,0.168,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,50,17,24,2,5,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,50,17,24,2,5,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,50,17,24,2,5,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,50,17,24,2,5,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,51,18,24,2,17,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,51,18,24,2,17,1517734800,0.049,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,51,18,24,2,17,1517749200,0.17,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,51,18,24,2,17,1517763600,0.005,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,51,18,24,2,17,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,51,18,24,2,17,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,51,18,24,2,17,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,52,19,24,7,19,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,52,19,24,7,19,1517734800,0.049,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,52,19,24,7,19,1517749200,0.171,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,52,19,24,7,19,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,52,19,24,7,19,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,52,19,24,7,19,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,52,19,24,7,19,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,53,20,24,7,19,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,53,20,24,7,19,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,53,20,24,7,19,1517749200,0.171,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,53,20,24,7,19,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,53,20,24,7,19,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,53,20,24,7,19,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,53,20,24,7,19,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,54,21,24,7,19,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,54,21,24,7,19,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,54,21,24,7,19,1517749200,0.172,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,54,21,24,7,19,1517763600,0.005,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,54,21,24,7,19,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,54,21,24,7,19,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,54,21,24,7,19,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,55,22,24,7,19,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,55,22,24,7,19,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,55,22,24,7,19,1517749200,0.173,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,55,22,24,7,19,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,55,22,24,7,19,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,55,22,24,7,19,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,55,22,24,7,19,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,56,23,24,7,21,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,56,23,24,7,21,1517734800,0.043,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,56,23,24,7,21,1517749200,0.174,1,0.9999308586120605
12,3,0,1,0,0,1,0,0,1,56,23,24,7,21,1517763600,0.005,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,56,23,24,7,21,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,56,23,24,7,21,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,56,23,24,7,21,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,57,24,24,7,16,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,57,24,24,7,16,1517734800,0.043,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,57,24,24,7,16,1517749200,0.175,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,57,24,24,7,16,1517763600,0.005,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,57,24,24,7,16,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,57,24,24,7,16,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,57,24,24,7,16,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,58,25,24,7,21,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,58,25,24,7,21,1517734800,0.043,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,58,25,24,7,21,1517749200,0.176,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,58,25,24,7,21,1517763600,0.004,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,58,25,24,7,21,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,58,25,24,7,21,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,58,25,24,7,21,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,59,26,24,7,25,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,59,26,24,7,25,1517734800,0.043,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,59,26,24,7,25,1517749200,0.178,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,59,26,24,7,25,1517763600,0.004,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,59,26,24,7,25,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,59,26,24,7,25,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,59,26,24,7,25,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,60,27,24,7,17,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,60,27,24,7,17,1517734800,0.042,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,60,27,24,7,17,1517749200,0.179,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,60,27,24,7,17,1517763600,0.004,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,60,27,24,7,17,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,60,27,24,7,17,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,60,27,24,7,17,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,61,28,24,7,15,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,61,28,24,7,15,1517734800,0.042,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,61,28,24,7,15,1517749200,0.18,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,61,28,24,7,15,1517763600,0.004,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,61,28,24,7,15,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,61,28,24,7,15,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,61,28,24,7,15,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,62,29,24,7,17,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,62,29,24,7,17,1517734800,0.042,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,62,29,24,7,17,1517749200,0.181,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,62,29,24,7,17,1517763600,0.004,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,62,29,24,7,17,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,62,29,24,7,17,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,62,29,24,7,17,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,63,30,24,7,9,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,63,30,24,7,9,1517734800,0.042,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,63,30,24,7,9,1517749200,0.182,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,63,30,24,7,9,1517763600,0.004,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,63,30,24,7,9,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,63,30,24,7,9,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,63,30,24,7,9,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,64,7,23,7,2,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,64,7,23,7,2,1517734800,0.052,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,64,7,23,7,2,1517749200,0.156,1,0.9999308586120605
12,3,0,1,0,0,1,0,0,1,64,7,23,7,2,1517763600,0.007,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,64,7,23,7,2,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,64,7,23,7,2,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,64,7,23,7,2,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,65,8,23,7,1,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,65,8,23,7,1,1517734800,0.052,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,65,8,23,7,1,1517749200,0.157,1,0.9999308586120605
12,3,0,1,0,0,1,0,0,1,65,8,23,7,1,1517763600,0.007,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,65,8,23,7,1,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,65,8,23,7,1,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,65,8,23,7,1,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,66,9,23,7,8,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,66,9,23,7,8,1517734800,0.052,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,66,9,23,7,8,1517749200,0.157,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,66,9,23,7,8,1517763600,0.007,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,66,9,23,7,8,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,66,9,23,7,8,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,66,9,23,7,8,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,67,10,23,7,4,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,67,10,23,7,4,1517734800,0.049,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,67,10,23,7,4,1517749200,0.159,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,67,10,23,7,4,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,67,10,23,7,4,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,67,10,23,7,4,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,67,10,23,7,4,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,69,12,23,2,1,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,69,12,23,2,1,1517734800,0.049,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,69,12,23,2,1,1517749200,0.161,1,0.9999308586120605
12,3,0,1,0,0,1,0,0,1,69,12,23,2,1,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,69,12,23,2,1,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,69,12,23,2,1,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,69,12,23,2,1,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,70,13,23,5,1,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,70,13,23,5,1,1517734800,0.048,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,70,13,23,5,1,1517749200,0.163,1,0.9999308586120605
12,3,0,1,0,0,1,0,0,1,70,13,23,5,1,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,70,13,23,5,1,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,70,13,23,5,1,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,70,13,23,5,1,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,71,14,23,5,8,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,71,14,23,5,8,1517734800,0.048,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,71,14,23,5,8,1517749200,0.164,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,71,14,23,5,8,1517763600,0.006,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,71,14,23,5,8,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,71,14,23,5,8,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,71,14,23,5,8,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,72,15,23,2,15,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,72,15,23,2,15,1517734800,0.048,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,72,15,23,2,15,1517749200,0.165,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,72,15,23,2,15,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,72,15,23,2,15,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,72,15,23,2,15,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,72,15,23,2,15,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,73,16,23,7,25,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,73,16,23,7,25,1517734800,0.048,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,73,16,23,7,25,1517749200,0.166,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,73,16,23,7,25,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,73,16,23,7,25,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,73,16,23,7,25,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,73,16,23,7,25,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,74,17,23,2,17,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,74,17,23,2,17,1517734800,0.049,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,74,17,23,2,17,1517749200,0.169,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,74,17,23,2,17,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,74,17,23,2,17,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,74,17,23,2,17,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,74,17,23,2,17,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,75,18,23,2,14,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,75,18,23,2,14,1517734800,0.049,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,75,18,23,2,14,1517749200,0.17,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,75,18,23,2,14,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,75,18,23,2,14,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,75,18,23,2,14,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,75,18,23,2,14,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,76,19,23,7,19,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,76,19,23,7,19,1517734800,0.049,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,76,19,23,7,19,1517749200,0.171,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,76,19,23,7,19,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,76,19,23,7,19,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,76,19,23,7,19,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,76,19,23,7,19,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,77,20,23,7,19,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,77,20,23,7,19,1517734800,0.044,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,77,20,23,7,19,1517749200,0.171,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,77,20,23,7,19,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,77,20,23,7,19,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,77,20,23,7,19,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,77,20,23,7,19,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,78,21,23,7,23,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,78,21,23,7,23,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,78,21,23,7,23,1517749200,0.172,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,78,21,23,7,23,1517763600,0.005,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,78,21,23,7,23,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,78,21,23,7,23,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,78,21,23,7,23,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,79,22,23,7,14,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,79,22,23,7,14,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,79,22,23,7,14,1517749200,0.173,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,79,22,23,7,14,1517763600,0.005,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,79,22,23,7,14,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,79,22,23,7,14,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,79,22,23,7,14,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,80,23,23,7,25,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,80,23,23,7,25,1517734800,0.043,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,80,23,23,7,25,1517749200,0.174,1,0.9999308586120605
12,3,0,1,0,0,1,0,0,1,80,23,23,7,25,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,80,23,23,7,25,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,80,23,23,7,25,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,80,23,23,7,25,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,81,24,23,7,16,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,81,24,23,7,16,1517734800,0.043,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,81,24,23,7,16,1517749200,0.175,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,81,24,23,7,16,1517763600,0.005,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,81,24,23,7,16,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,81,24,23,7,16,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,81,24,23,7,16,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,82,25,23,7,21,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,82,25,23,7,21,1517734800,0.043,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,82,25,23,7,21,1517749200,0.177,1,0.999930739402771
