Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Unix,precipIntensity,Prediction,Probability
0,1,0,1,0,1,0,0,0,0,195,20,19,0,7,26,1517720400,0.0,1,0.9881507158279419
4,1,0,1,0,0,1,0,0,1,195,20,19,0,7,26,1517734800,0.046,1,0.6889438033103943
8,2,0,1,0,0,1,0,0,1,195,20,19,0,7,26,1517749200,0.172,0,0.001812368631362915
12,3,0,1,0,0,1,0,0,1,195,20,19,0,7,26,1517763600,0.005,1,0.9851001501083374
16,4,0,1,0,1,0,0,0,0,195,20,19,0,7,26,1517778000,0.0,1,0.9916748404502869
20,1,0,1,0,1,0,0,0,0,195,20,19,0,7,26,1517792400,0.0,1,0.9923877716064453
23,1,0,1,0,1,0,0,0,0,195,20,19,0,7,26,1517803200,0.0,1,0.9928830862045288
0,1,0,1,0,1,0,0,0,0,196,21,19,0,7,12,1517720400,0.0,0,0.00042641162872314453
4,1,0,1,0,0,1,0,0,1,196,21,19,0,7,12,1517734800,0.046,0,0.00039708614349365234
8,2,0,1,0,0,1,0,0,1,196,21,19,0,7,12,1517749200,0.173,0,0.0003701448440551758
12,3,0,1,0,0,1,0,0,1,196,21,19,0,7,12,1517763600,0.005,0,0.0004246234893798828
16,4,0,1,0,1,0,0,0,0,196,21,19,0,7,12,1517778000,0.0,0,0.00043132901191711426
20,1,0,1,0,1,0,0,0,0,196,21,19,0,7,12,1517792400,0.0,0,0.000432819128036499
23,1,0,1,0,1,0,0,0,0,196,21,19,0,7,12,1517803200,0.0,0,0.0004341006278991699
0,1,0,1,0,1,0,0,0,0,197,22,19,0,7,13,1517720400,0.0,0,0.00045043230056762695
4,1,0,1,0,0,1,0,0,1,197,22,19,0,7,13,1517734800,0.044,0,0.00040990114212036133
8,2,0,1,0,0,1,0,0,1,197,22,19,0,7,13,1517749200,0.174,0,0.0003726184368133545
12,3,0,1,0,0,1,0,0,1,197,22,19,0,7,13,1517763600,0.005,0,0.00044780969619750977
16,4,0,1,0,1,0,0,0,0,197,22,19,0,7,13,1517778000,0.0,0,0.0004576742649078369
20,1,0,1,0,1,0,0,0,0,197,22,19,0,7,13,1517792400,0.0,0,0.00046002864837646484
23,1,0,1,0,1,0,0,0,0,197,22,19,0,7,13,1517803200,0.0,0,0.00046181678771972656
0,1,0,1,0,1,0,0,0,0,198,23,19,0,7,25,1517720400,0.0,1,0.9351166486740112
4,1,0,1,0,0,1,0,0,1,198,23,19,0,7,25,1517734800,0.044,0,0.241291344165802
8,2,0,1,0,0,1,0,0,1,198,23,19,0,7,25,1517749200,0.175,0,0.0010204017162322998
12,3,0,1,0,0,1,0,0,1,198,23,19,0,7,25,1517763600,0.005,1,0.9157484769821167
16,4,0,1,0,1,0,0,0,0,198,23,19,0,7,25,1517778000,0.0,1,0.9578478336334229
20,1,0,1,0,1,0,0,0,0,198,23,19,0,7,25,1517792400,0.0,1,0.962386429309845
23,1,0,1,0,1,0,0,0,0,198,23,19,0,7,25,1517803200,0.0,1,0.9655135869979858
0,1,0,1,0,1,0,0,0,0,199,24,19,0,7,32,1517720400,0.0,1,0.9995536804199219
4,1,0,1,0,0,1,0,0,1,199,24,19,0,7,32,1517734800,0.044,1,0.9993664026260376
8,2,0,1,0,0,1,0,0,1,199,24,19,0,7,32,1517749200,0.176,1,0.8705111145973206
12,3,0,1,0,0,1,0,0,1,199,24,19,0,7,32,1517763600,0.005,1,0.999547004699707
16,4,0,1,0,1,0,0,0,0,199,24,19,0,7,32,1517778000,0.0,1,0.999565839767456
20,1,0,1,0,1,0,0,0,0,199,24,19,0,7,32,1517792400,0.0,1,0.9995685815811157
23,1,0,1,0,1,0,0,0,0,199,24,19,0,7,32,1517803200,0.0,1,0.9995705485343933
0,1,0,1,0,1,0,0,0,0,200,25,19,0,7,17,1517720400,0.0,0,0.0008037388324737549
4,1,0,1,0,0,1,0,0,1,200,25,19,0,7,17,1517734800,0.043,0,0.0005485117435455322
8,2,0,1,0,0,1,0,0,1,200,25,19,0,7,17,1517749200,0.177,0,0.00039246678352355957
12,3,0,1,0,0,1,0,0,1,200,25,19,0,7,17,1517763600,0.004,0,0.000792771577835083
16,4,0,1,0,1,0,0,0,0,200,25,19,0,7,17,1517778000,0.0,0,0.0008634030818939209
20,1,0,1,0,1,0,0,0,0,200,25,19,0,7,17,1517792400,0.0,0,0.0008825063705444336
23,1,0,1,0,1,0,0,0,0,200,25,19,0,7,17,1517803200,0.0,0,0.0008979737758636475
0,1,0,1,0,1,0,0,0,0,201,26,19,0,7,14,1517720400,0.0,0,0.00048294663429260254
4,1,0,1,0,0,1,0,0,1,201,26,19,0,7,14,1517734800,0.043,0,0.0004258155822753906
8,2,0,1,0,0,1,0,0,1,201,26,19,0,7,14,1517749200,0.178,0,0.0003751516342163086
12,3,0,1,0,0,1,0,0,1,201,26,19,0,7,14,1517763600,0.004,0,0.0004805624485015869
16,4,0,1,0,1,0,0,0,0,201,26,19,0,7,14,1517778000,0.0,0,0.000493854284286499
20,1,0,1,0,1,0,0,0,0,201,26,19,0,7,14,1517792400,0.0,0,0.000497281551361084
23,1,0,1,0,1,0,0,0,0,201,26,19,0,7,14,1517803200,0.0,0,0.0005000531673431396
0,1,0,1,0,1,0,0,0,0,202,27,19,0,7,2,1517720400,0.0,0,0.00036516785621643066
4,1,0,1,0,0,1,0,0,1,202,27,19,0,7,2,1517734800,0.043,0,0.0003631114959716797
8,2,0,1,0,0,1,0,0,1,202,27,19,0,7,2,1517749200,0.179,0,0.00036004185676574707
12,3,0,1,0,0,1,0,0,1,202,27,19,0,7,2,1517763600,0.004,0,0.00036513805389404297
16,4,0,1,0,1,0,0,0,0,202,27,19,0,7,2,1517778000,0.0,0,0.0003654360771179199
20,1,0,1,0,1,0,0,0,0,202,27,19,0,7,2,1517792400,0.0,0,0.0003655850887298584
23,1,0,1,0,1,0,0,0,0,202,27,19,0,7,2,1517803200,0.0,0,0.0003656148910522461
0,1,0,1,0,1,0,0,0,0,203,28,19,0,2,5,1517720400,0.0,1,0.9996427297592163
4,1,0,1,0,0,1,0,0,1,203,28,19,0,2,5,1517734800,0.043,1,0.9996426105499268
8,2,0,1,0,0,1,0,0,1,203,28,19,0,2,5,1517749200,0.18,1,0.9996426105499268
12,3,0,1,0,0,1,0,0,1,203,28,19,0,2,5,1517763600,0.004,1,0.9996426105499268
16,4,0,1,0,1,0,0,0,0,203,28,19,0,2,5,1517778000,0.0,1,0.9996426105499268
20,1,0,1,0,1,0,0,0,0,203,28,19,0,2,5,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,203,28,19,0,2,5,1517803200,0.0,1,0.9996426105499268
0,1,0,1,0,1,0,0,0,0,204,29,19,0,7,14,1517720400,0.0,0,0.00047981739044189453
4,1,0,1,0,0,1,0,0,1,204,29,19,0,7,14,1517734800,0.042,0,0.00042504072189331055
8,2,0,1,0,0,1,0,0,1,204,29,19,0,7,14,1517749200,0.181,0,0.0003744959831237793
12,3,0,1,0,0,1,0,0,1,204,29,19,0,7,14,1517763600,0.004,0,0.0004769861698150635
16,4,0,1,0,1,0,0,0,0,204,29,19,0,7,14,1517778000,0.0,0,0.0004902780055999756
20,1,0,1,0,1,0,0,0,0,204,29,19,0,7,14,1517792400,0.0,0,0.0004935860633850098
23,1,0,1,0,1,0,0,0,0,204,29,19,0,7,14,1517803200,0.0,0,0.0004963278770446777
0,1,0,1,0,1,0,0,0,0,205,30,19,0,7,15,1517720400,0.0,0,0.0005319714546203613
4,1,0,1,0,0,1,0,0,1,205,30,19,0,7,15,1517734800,0.043,0,0.00044721364974975586
8,2,0,1,0,0,1,0,0,1,205,30,19,0,7,15,1517749200,0.182,0,0.0003781318664550781
12,3,0,1,0,0,1,0,0,1,205,30,19,0,7,15,1517763600,0.004,0,0.0005276799201965332
16,4,0,1,0,1,0,0,0,0,205,30,19,0,7,15,1517778000,0.0,0,0.0005488991737365723
20,1,0,1,0,1,0,0,0,0,205,30,19,0,7,15,1517792400,0.0,0,0.000554203987121582
23,1,0,1,0,1,0,0,0,0,205,30,19,0,7,15,1517803200,0.0,0,0.0005584657192230225
0,1,0,1,0,1,0,0,0,0,206,31,19,1,7,4,1517720400,0.0,0,0.00035765767097473145
4,1,0,1,0,0,1,0,0,1,206,31,19,1,7,4,1517734800,0.041,0,0.00035762786865234375
8,2,0,1,0,0,1,0,0,1,206,31,19,1,7,4,1517749200,0.184,0,0.00035750865936279297
12,3,0,1,0,0,0,1,0,0,206,31,19,1,7,4,1517763600,0.004,0,0.00035759806632995605
16,4,0,1,0,1,0,0,0,0,206,31,19,1,7,4,1517778000,0.0,0,0.00035765767097473145
20,1,0,1,0,1,0,0,0,0,206,31,19,1,7,4,1517792400,0.0,0,0.00035765767097473145
23,1,0,1,0,1,0,0,0,0,206,31,19,1,7,4,1517803200,0.0,0,0.00035765767097473145
0,1,0,1,0,1,0,0,0,0,207,32,19,1,7,10,1517720400,0.0,0,0.00035774707794189453
4,1,0,1,0,0,1,0,0,1,207,32,19,1,7,10,1517734800,0.04,0,0.00035765767097473145
8,2,0,1,0,0,1,0,0,1,207,32,19,1,7,10,1517749200,0.185,0,0.00035762786865234375
12,3,0,1,0,0,1,0,0,1,207,32,19,1,7,10,1517763600,0.004,0,0.0003577768802642822
16,4,0,1,0,1,0,0,0,0,207,32,19,1,7,10,1517778000,0.0,0,0.00035774707794189453
20,1,0,1,0,1,0,0,0,0,207,32,19,1,7,10,1517792400,0.0,0,0.00035774707794189453
23,1,0,1,0,1,0,0,0,0,207,32,19,1,7,10,1517803200,0.0,0,0.00035774707794189453
0,1,0,1,0,1,0,0,0,0,208,33,19,0,7,13,1517720400,0.0,0,0.00044289231300354004
4,1,0,1,0,0,1,0,0,1,208,33,19,0,7,13,1517734800,0.04,0,0.0004082024097442627
8,2,0,1,0,0,1,0,0,1,208,33,19,0,7,13,1517749200,0.186,0,0.0003707706928253174
12,3,0,1,0,0,1,0,0,1,208,33,19,0,7,13,1517763600,0.004,0,0.0004406571388244629
16,4,0,1,0,1,0,0,0,0,208,33,19,0,7,13,1517778000,0.0,0,0.0004493892192840576
20,1,0,1,0,1,0,0,0,0,208,33,19,0,7,13,1517792400,0.0,0,0.0004514157772064209
23,1,0,1,0,1,0,0,0,0,208,33,19,0,7,13,1517803200,0.0,0,0.00045311450958251953
0,1,0,1,0,1,0,0,0,0,209,34,19,0,0,3,1517720400,0.0,1,0.9996426105499268
4,1,0,1,0,0,1,0,0,1,209,34,19,0,0,3,1517734800,0.04,1,0.9996427297592163
8,2,0,1,0,0,1,0,0,1,209,34,19,0,0,3,1517749200,0.187,1,0.9996427297592163
12,3,0,1,0,0,1,0,0,1,209,34,19,0,0,3,1517763600,0.004,1,0.9996427297592163
16,4,0,1,0,1,0,0,0,0,209,34,19,0,0,3,1517778000,0.0,1,0.9996426105499268
20,1,0,1,0,1,0,0,0,0,209,34,19,0,0,3,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,209,34,19,0,0,3,1517803200,0.0,1,0.9996427297592163
0,1,0,1,0,1,0,0,0,0,210,35,19,0,7,6,1517720400,0.0,0,0.00037282705307006836
4,1,0,1,0,0,1,0,0,1,210,35,19,0,7,6,1517734800,0.04,0,0.00036835670471191406
8,2,0,1,0,0,1,0,0,1,210,35,19,0,7,6,1517749200,0.189,0,0.0003616213798522949
12,3,0,1,0,0,1,1,0,1,210,35,19,0,7,6,1517763600,0.004,0,0.0003758072853088379
16,4,0,1,0,1,0,0,0,0,210,35,19,0,7,6,1517778000,0.0,0,0.00037354230880737305
20,1,0,1,0,1,0,0,0,0,210,35,19,0,7,6,1517792400,0.0,0,0.0003737509250640869
23,1,0,1,0,1,0,0,0,0,210,35,19,0,7,6,1517803200,0.0,0,0.0003738701343536377
0,1,0,1,0,1,0,0,0,0,211,36,19,0,7,12,1517720400,0.0,0,0.0004195570945739746
4,1,0,1,0,0,1,0,0,1,211,36,19,0,7,12,1517734800,0.04,0,0.00039580464363098145
8,2,0,1,0,0,1,0,0,1,211,36,19,0,7,12,1517749200,0.19,0,0.0003679990768432617
12,3,0,1,0,0,0,1,0,0,211,36,19,0,7,12,1517763600,0.003,0,0.00044295191764831543
16,4,0,1,0,1,0,0,0,0,211,36,19,0,7,12,1517778000,0.0,0,0.00042384862899780273
20,1,0,1,0,1,0,0,0,0,211,36,19,0,7,12,1517792400,0.0,0,0.0004252493381500244
23,1,0,1,0,1,0,0,0,0,211,36,19,0,7,12,1517803200,0.0,0,0.00042638182640075684
0,1,0,1,0,1,0,0,0,0,212,37,19,0,7,15,1517720400,0.0,0,0.0005210041999816895
4,1,0,1,0,0,1,0,0,1,212,37,19,0,7,15,1517734800,0.04,0,0.0004458129405975342
8,2,0,1,0,0,1,0,0,1,212,37,19,0,7,15,1517749200,0.191,0,0.00037607550621032715
12,3,0,1,0,0,0,1,0,0,212,37,19,0,7,15,1517763600,0.003,0,0.0006127059459686279
16,4,0,1,0,1,0,0,0,0,212,37,19,0,7,15,1517778000,0.0,0,0.0005366802215576172
20,1,0,1,0,1,0,0,0,0,212,37,19,0,7,15,1517792400,0.0,0,0.0005415081977844238
23,1,0,1,0,1,0,0,0,0,212,37,19,0,7,15,1517803200,0.0,0,0.000545501708984375
0,1,0,1,0,1,0,0,0,0,213,38,19,0,7,14,1517720400,0.0,0,0.0004711151123046875
4,1,0,1,0,0,1,0,0,1,213,38,19,0,7,14,1517734800,0.039,0,0.00042307376861572266
8,2,0,1,0,0,1,0,0,1,213,38,19,0,7,14,1517749200,0.192,0,0.0003725886344909668
12,3,0,1,0,0,0,1,0,0,213,38,19,0,7,14,1517763600,0.003,0,0.0005252361297607422
16,4,0,1,0,1,0,0,0,0,213,38,19,0,7,14,1517778000,0.0,0,0.00048065185546875
20,1,0,1,0,1,0,0,0,0,213,38,19,0,7,14,1517792400,0.0,0,0.0004836916923522949
23,1,0,1,0,1,0,0,0,0,213,38,19,0,7,14,1517803200,0.0,0,0.00048619508743286133
0,1,0,1,0,1,0,0,0,0,214,39,19,0,7,8,1517720400,0.0,0,0.0003802478313446045
4,1,0,1,0,0,1,0,0,1,214,39,19,0,7,8,1517734800,0.039,0,0.0003732442855834961
8,2,0,1,0,0,1,0,0,1,214,39,19,0,7,8,1517749200,0.193,0,0.00036278367042541504
12,3,0,1,0,0,0,1,0,0,214,39,19,0,7,8,1517763600,0.003,0,0.0003860890865325928
16,4,0,1,0,1,0,0,0,0,214,39,19,0,7,8,1517778000,0.0,0,0.0003813803195953369
20,1,0,1,0,1,0,0,0,0,214,39,19,0,7,8,1517792400,0.0,0,0.00038176774978637695
23,1,0,1,0,1,0,0,0,0,214,39,19,0,7,8,1517803200,0.0,0,0.0003820657730102539
0,1,0,1,0,1,0,0,0,0,215,40,19,0,7,10,1517720400,0.0,0,0.00039333105087280273
4,1,0,1,0,0,1,0,0,1,215,40,19,0,7,10,1517734800,0.039,0,0.00038120150566101074
8,2,0,1,0,0,1,0,0,1,215,40,19,0,7,10,1517749200,0.194,0,0.00036469101905822754
12,3,0,1,0,0,0,1,0,0,215,40,19,0,7,10,1517763600,0.003,0,0.00040403008460998535
16,4,0,1,0,1,0,0,0,0,215,40,19,0,7,10,1517778000,0.0,0,0.0003953874111175537
20,1,0,1,0,1,0,0,0,0,215,40,19,0,7,10,1517792400,0.0,0,0.0003961324691772461
23,1,0,1,0,1,0,0,0,0,215,40,19,0,7,10,1517803200,0.0,0,0.0003966391086578369
0,1,0,1,0,1,0,0,0,0,216,41,19,0,7,2,1517720400,0.0,0,0.0003648996353149414
4,1,0,1,0,0,1,0,0,1,216,41,19,0,7,2,1517734800,0.039,0,0.0003631114959716797
8,2,0,1,0,0,1,0,0,1,216,41,19,0,7,2,1517749200,0.196,0,0.0003597140312194824
12,3,0,1,0,0,0,1,0,0,216,41,19,0,7,2,1517763600,0.003,0,0.0003660917282104492
16,4,0,1,0,1,0,0,0,0,216,41,19,0,7,2,1517778000,0.0,0,0.0003650784492492676
20,1,0,1,0,1,0,0,0,0,216,41,19,0,7,2,1517792400,0.0,0,0.00036522746086120605
23,1,0,1,0,1,0,0,0,0,216,41,19,0,7,2,1517803200,0.0,0,0.00036525726318359375
0,1,0,1,0,1,0,0,0,0,217,7,18,0,7,1,1517720400,0.0,0,0.0003618597984313965
4,1,0,1,0,0,1,0,0,1,217,7,18,0,7,1,1517734800,0.052,0,0.00036069750785827637
8,2,0,1,0,0,1,0,0,1,217,7,18,0,7,1,1517749200,0.158,0,0.0003592371940612793
12,3,0,1,0,0,1,0,0,1,217,7,18,0,7,1,1517763600,0.007,0,0.0003618001937866211
16,4,0,1,0,1,0,0,0,0,217,7,18,0,7,1,1517778000,0.0,0,0.00036197900772094727
20,1,0,1,0,1,0,0,0,0,217,7,18,0,7,1,1517792400,0.0,0,0.00036203861236572266
23,1,0,1,0,1,0,0,0,0,217,7,18,0,7,1,1517803200,0.0,0,0.00036206841468811035
0,1,0,1,0,1,0,0,0,0,219,9,18,0,5,1,1517720400,0.0,1,0.9279567003250122
4,1,0,1,0,0,1,0,0,1,219,9,18,0,5,1,1517734800,0.052,0,0.16774174571037292
8,2,0,1,0,0,1,0,0,1,219,9,18,0,5,1,1517749200,0.159,0,0.00125083327293396
12,3,0,1,0,0,1,0,0,1,219,9,18,0,5,1,1517763600,0.006,1,0.9358875155448914
16,4,0,1,0,1,0,0,0,0,219,9,18,0,5,1,1517778000,0.0,1,0.9546301960945129
20,1,0,1,0,1,0,0,0,0,219,9,18,0,5,1,1517792400,0.0,1,0.9599285125732422
23,1,0,1,0,1,0,0,0,0,219,9,18,0,5,1,1517803200,0.0,1,0.9635618925094604
0,1,0,1,0,1,0,0,0,0,220,10,18,0,5,3,1517720400,0.0,1,0.9959295988082886
4,1,0,1,0,0,1,0,0,1,220,10,18,0,5,3,1517734800,0.051,1,0.9090613722801208
8,2,0,1,0,0,1,0,0,1,220,10,18,0,5,3,1517749200,0.16,0,0.004498034715652466
12,3,0,1,0,0,1,0,0,1,220,10,18,0,5,3,1517763600,0.006,1,0.9960858821868896
16,4,0,1,0,1,0,0,0,0,220,10,18,0,5,3,1517778000,0.0,1,0.996938943862915
20,1,0,1,0,1,0,0,0,0,220,10,18,0,5,3,1517792400,0.0,1,0.9971508979797363
23,1,0,1,0,1,0,0,0,0,220,10,18,0,5,3,1517803200,0.0,1,0.9972997903823853
0,1,0,1,0,1,0,0,0,0,221,11,18,0,7,12,1517720400,0.0,0,0.0003903508186340332
4,1,0,1,0,0,1,0,0,1,221,11,18,0,7,12,1517734800,0.049,0,0.0003776848316192627
8,2,0,1,0,0,1,0,0,1,221,11,18,0,7,12,1517749200,0.16,0,0.00036582350730895996
12,3,0,1,0,0,1,0,0,1,221,11,18,0,7,12,1517763600,0.006,0,0.00038948655128479004
16,4,0,1,0,1,0,0,0,0,221,11,18,0,7,12,1517778000,0.0,0,0.0003923177719116211
20,1,0,1,0,1,0,0,0,0,221,11,18,0,7,12,1517792400,0.0,0,0.000392913818359375
23,1,0,1,0,1,0,0,0,0,221,11,18,0,7,12,1517803200,0.0,0,0.0003933906555175781
0,1,0,1,0,1,0,0,0,0,222,12,18,1,7,16,1517720400,0.0,0,0.0003578364849090576
4,1,0,1,0,0,1,0,0,1,222,12,18,1,7,16,1517734800,0.049,0,0.00035768747329711914
8,2,0,1,0,0,1,0,0,1,222,12,18,1,7,16,1517749200,0.162,0,0.00035765767097473145
12,3,0,1,0,0,1,0,0,1,222,12,18,1,7,16,1517763600,0.006,0,0.00035774707794189453
16,4,0,1,0,1,0,0,0,0,222,12,18,1,7,16,1517778000,0.0,0,0.0003578364849090576
20,1,0,1,0,1,0,0,0,0,222,12,18,1,7,16,1517792400,0.0,0,0.0003578364849090576
23,1,0,1,0,1,0,0,0,0,222,12,18,1,7,16,1517803200,0.0,0,0.0003578364849090576
0,1,0,1,0,1,0,0,0,0,223,13,18,0,7,30,1517720400,0.0,1,0.9970418214797974
4,1,0,1,0,0,1,0,0,1,223,13,18,0,7,30,1517734800,0.051,1,0.9318348169326782
8,2,0,1,0,0,1,0,0,1,223,13,18,0,7,30,1517749200,0.164,0,0.006006181240081787
12,3,0,1,0,0,1,0,0,1,223,13,18,0,7,30,1517763600,0.006,1,0.9963082075119019
16,4,0,1,0,1,0,0,0,0,223,13,18,0,7,30,1517778000,0.0,1,0.9976814389228821
20,1,0,1,0,1,0,0,0,0,223,13,18,0,7,30,1517792400,0.0,1,0.9978158473968506
23,1,0,1,0,1,0,0,0,0,223,13,18,0,7,30,1517803200,0.0,1,0.9979106187820435
0,1,0,1,0,1,0,0,0,0,224,14,18,0,7,32,1517720400,0.0,1,0.9991811513900757
4,1,0,1,0,0,1,0,0,1,224,14,18,0,7,32,1517734800,0.05,1,0.9960669279098511
8,2,0,1,0,0,1,0,0,1,224,14,18,0,7,32,1517749200,0.165,0,0.07834136486053467
12,3,0,1,0,0,1,0,0,1,224,14,18,0,7,32,1517763600,0.006,1,0.9990997314453125
16,4,0,1,0,1,0,0,0,0,224,14,18,0,7,32,1517778000,0.0,1,0.999262809753418
20,1,0,1,0,1,0,0,0,0,224,14,18,0,7,32,1517792400,0.0,1,0.9992809891700745
23,1,0,1,0,1,0,0,0,0,224,14,18,0,7,32,1517803200,0.0,1,0.9992939233779907
0,1,0,1,0,1,0,0,0,0,225,15,18,0,7,21,1517720400,0.0,0,0.0012666285037994385
4,1,0,1,0,0,1,0,0,1,225,15,18,0,7,21,1517734800,0.05,0,0.0006410181522369385
8,2,0,1,0,0,1,0,0,1,225,15,18,0,7,21,1517749200,0.166,0,0.0004114508628845215
12,3,0,1,0,0,1,0,0,1,225,15,18,0,7,21,1517763600,0.006,0,0.0011911988258361816
16,4,0,1,0,1,0,0,0,0,225,15,18,0,7,21,1517778000,0.0,0,0.0014270246028900146
20,1,0,1,0,1,0,0,0,0,225,15,18,0,7,21,1517792400,0.0,0,0.0014787912368774414
23,1,0,1,0,1,0,0,0,0,225,15,18,0,7,21,1517803200,0.0,0,0.0015215277671813965
0,1,0,1,0,1,0,0,0,0,226,16,18,0,7,3,1517720400,0.0,0,0.00036323070526123047
4,1,0,1,0,0,1,0,0,1,226,16,18,0,7,3,1517734800,0.05,0,0.0003616511821746826
8,2,0,1,0,0,1,0,0,1,226,16,18,0,7,3,1517749200,0.167,0,0.00035962462425231934
12,3,0,1,0,0,1,0,0,1,226,16,18,0,7,3,1517763600,0.006,0,0.0003631114959716797
16,4,0,1,0,1,0,0,0,0,226,16,18,0,7,3,1517778000,0.0,0,0.00036337971687316895
20,1,0,1,0,1,0,0,0,0,226,16,18,0,7,3,1517792400,0.0,0,0.00036340951919555664
23,1,0,1,0,1,0,0,0,0,226,16,18,0,7,3,1517803200,0.0,0,0.00036346912384033203
0,1,0,1,0,1,0,0,0,0,227,17,18,0,4,1,1517720400,0.0,1,0.9996362924575806
4,1,0,1,0,0,1,0,0,1,227,17,18,0,4,1,1517734800,0.05,1,0.9996299743652344
8,2,0,1,0,0,1,0,0,1,227,17,18,0,4,1,1517749200,0.168,1,0.9995155334472656
12,3,0,1,0,0,1,0,0,1,227,17,18,0,4,1,1517763600,0.005,1,0.9996364116668701
16,4,0,1,0,1,0,0,0,0,227,17,18,0,4,1,1517778000,0.0,1,0.9996368885040283
20,1,0,1,0,1,0,0,0,0,227,17,18,0,4,1,1517792400,0.0,1,0.9996370077133179
23,1,0,1,0,1,0,0,0,0,227,17,18,0,4,1,1517803200,0.0,1,0.9996371269226074
0,1,0,1,0,1,0,0,0,0,228,18,18,0,2,2,1517720400,0.0,1,0.9996427297592163
4,1,0,1,0,0,1,0,0,1,228,18,18,0,2,2,1517734800,0.049,1,0.9996426105499268
8,2,0,1,0,0,1,0,0,1,228,18,18,0,2,2,1517749200,0.17,1,0.999642550945282
12,3,0,1,0,0,1,0,0,1,228,18,18,0,2,2,1517763600,0.005,1,0.9996427297592163
16,4,0,1,0,1,0,0,0,0,228,18,18,0,2,2,1517778000,0.0,1,0.9996427297592163
20,1,0,1,0,1,0,0,0,0,228,18,18,0,2,2,1517792400,0.0,1,0.9996427297592163
23,1,0,1,0,1,0,0,0,0,228,18,18,0,2,2,1517803200,0.0,1,0.9996426105499268
0,1,0,1,0,1,0,0,0,0,229,19,18,0,7,18,1517720400,0.0,0,0.0005497336387634277
4,1,0,1,0,0,1,0,0,1,229,19,18,0,7,18,1517734800,0.049,0,0.0004469752311706543
8,2,0,1,0,0,1,0,0,1,229,19,18,0,7,18,1517749200,0.171,0,0.0003814399242401123
12,3,0,1,0,0,1,0,0,1,229,19,18,0,7,18,1517763600,0.005,0,0.0005425810813903809
16,4,0,1,0,1,0,0,0,0,229,19,18,0,7,18,1517778000,0.0,0,0.0005693435668945312
20,1,0,1,0,1,0,0,0,0,229,19,18,0,7,18,1517792400,0.0,0,0.0005755424499511719
23,1,0,1,0,1,0,0,0,0,229,19,18,0,7,18,1517803200,0.0,0,0.0005805492401123047
0,1,0,1,0,1,0,0,0,0,230,20,18,0,7,23,1517720400,0.0,0,0.004405766725540161
4,1,0,1,0,0,1,0,0,1,230,20,18,0,7,23,1517734800,0.047,0,0.0011598169803619385
8,2,0,1,0,0,1,0,0,1,230,20,18,0,7,23,1517749200,0.172,0,0.0004451572895050049
12,3,0,1,0,0,1,0,0,1,230,20,18,0,7,23,1517763600,0.005,0,0.003972560167312622
16,4,0,1,0,1,0,0,0,0,230,20,18,0,7,23,1517778000,0.0,0,0.00559389591217041
20,1,0,1,0,1,0,0,0,0,230,20,18,0,7,23,1517792400,0.0,0,0.0059989988803863525
23,1,0,1,0,1,0,0,0,0,230,20,18,0,7,23,1517803200,0.0,0,0.006340444087982178
0,1,0,1,0,1,0,0,0,0,231,21,18,0,7,8,1517720400,0.0,0,0.0003707408905029297
4,1,0,1,0,0,1,0,0,1,231,21,18,0,7,8,1517734800,0.046,0,0.00036659836769104004
8,2,0,1,0,0,1,0,0,1,231,21,18,0,7,8,1517749200,0.173,0,0.00036141276359558105
12,3,0,1,0,0,1,0,0,1,231,21,18,0,7,8,1517763600,0.005,0,0.0003705024719238281
16,4,0,1,0,1,0,0,0,0,231,21,18,0,7,8,1517778000,0.0,0,0.0003713667392730713
20,1,0,1,0,1,0,0,0,0,231,21,18,0,7,8,1517792400,0.0,0,0.00037148594856262207
23,1,0,1,0,1,0,0,0,0,231,21,18,0,7,8,1517803200,0.0,0,0.00037160515785217285
0,1,0,1,0,1,0,0,0,0,232,22,18,0,7,21,1517720400,0.0,0,0.001164466142654419
4,1,0,1,0,0,1,0,0,1,232,22,18,0,7,21,1517734800,0.044,0,0.0006489157676696777
8,2,0,1,0,0,1,0,0,1,232,22,18,0,7,21,1517749200,0.174,0,0.00040477514266967773
12,3,0,1,0,0,1,0,0,1,232,22,18,0,7,21,1517763600,0.005,0,0.001113981008529663
16,4,0,1,0,1,0,0,0,0,232,22,18,0,7,21,1517778000,0.0,0,0.0013012886047363281
20,1,0,1,0,1,0,0,0,0,232,22,18,0,7,21,1517792400,0.0,0,0.0013454258441925049
23,1,0,1,0,1,0,0,0,0,232,22,18,0,7,21,1517803200,0.0,0,0.0013817250728607178
0,1,0,1,0,1,0,0,0,0,233,23,18,0,7,26,1517720400,0.0,0,0.22369831800460815
4,1,0,1,0,0,1,0,0,1,233,23,18,0,7,26,1517734800,0.044,0,0.012442976236343384
8,2,0,1,0,0,1,0,0,1,233,23,18,0,7,26,1517749200,0.175,0,0.0006031990051269531
12,3,0,1,0,0,1,0,0,1,233,23,18,0,7,26,1517763600,0.005,0,0.1783704161643982
