BLM,ELM,Sp. Case,Co. Seq.,ID_NUMBER,Sub Route,Ad_Sys,Gov_Cont,Func_Class,Inc Area Nbr,Urb Area Nbr,Sp Systems,State Aid Code
0.086,0.362,0,1,330B068001,0,12,4,19,52,52,,
0,0.248,0,1,330B069001,0,12,4,19,52,52,,
0,0.141,0,1,330B070001,0,12,4,19,52,52,,
0,0.226,0,1,330B071001,0,12,4,19,52,52,,
0,0.721,0,1,330B072001,0,12,4,19,52,52,,
0,0.465,0,1,330B073001,0,12,4,19,52,52,,
0,0.107,0,1,330B074001,0,12,4,19,52,52,,
0.107,0.357,0,1,330B074001,0,12,4,19,52,52,,
0,0.258,0,1,330B075001,0,12,4,19,52,52,,
0,0.248,0,1,330B076001,0,12,4,19,52,52,,
0.248,0.448,0,1,330B076001,0,12,4,19,52,52,,
0,0.248,0,1,330B077001,0,12,4,19,52,52,,
0.248,0.496,0,1,330B077001,0,12,4,19,52,52,,
0,0.249,0,1,330B078001,0,12,4,19,52,52,,
0,0.509,0,1,330B079001,0,12,4,19,52,52,,
0,0.25,0,1,330B080001,0,12,4,19,52,52,,
0,0.248,0,1,330B081001,0,12,4,19,52,52,,
0,0.249,0,1,330B082001,0,12,4,19,52,52,,
0,0.181,0,1,330B084001,0,12,4,19,52,52,,
0,0.188,0,1,330B085001,0,12,4,19,52,52,,
0,0.213,0,1,330B086001,0,12,4,19,52,52,,
0,0.189,0,1,330B087001,0,12,4,19,52,52,,
0,0.183,0,1,330B088001,0,12,4,19,52,52,,
0,0.083,0,1,330B089001,0,12,4,19,52,52,,
0,0.314,0,1,330B090001,0,12,4,19,52,52,,
0,0.256,0,1,330B091001,0,12,4,19,52,52,,
0.256,0.321,0,1,330B091001,0,12,4,19,52,52,,
0,0.198,0,1,330B092001,0,12,4,19,52,52,,
0,0.253,0,1,330B093001,0,12,4,19,52,52,,
0,0.251,0,1,330B094001,0,12,4,19,52,52,,
0,0.13,0,1,330B095001,0,12,4,19,52,52,,
0,0.142,0,1,330B096001,0,12,4,19,52,52,,
0,0.053,0,1,330B097001,0,12,4,19,52,52,,
0,0.321,0,1,330B098001,0,12,4,19,52,52,,
0,0.275,0,1,330B099001,0,12,4,19,52,52,,
0,0.329,0,1,330B100001,0,12,4,19,52,52,,
0,0.356,0,1,330B101001,0,12,4,19,52,52,,
0,0.234,0,1,330B102001,0,12,4,19,52,52,,
0,0.205,0,1,330B103001,0,12,4,19,52,52,,
0.205,0.312,0,1,330B103001,0,12,4,19,52,52,,
0,0.255,0,1,330B104001,0,12,4,19,52,52,,
0,0.087,0,1,330B105001,0,12,4,19,52,52,,
0,0.329,0,1,330B106001,0,12,4,19,52,52,,
0,0.084,0,1,330B107001,0,12,4,19,52,52,,
0,0.505,0,1,330B108001,0,12,4,19,52,52,,
0,0.276,0,1,330B109001,0,12,4,19,52,52,,
0,0.121,0,1,330B110001,0,12,4,19,52,52,,
0,0.179,0,1,330B111001,0,12,4,19,52,52,,
0,0.096,0,1,330B112001,0,12,4,19,52,52,,
0.096,0.283,0,1,330B112001,0,12,4,19,52,52,,
0.283,0.395,0,1,330B112001,0,12,4,19,52,52,,
0,0.151,0,1,330B113001,0,12,4,19,52,52,,
0,0.307,0,1,330B114001,0,12,4,19,52,52,,
0.307,0.935,0,1,330B114001,0,12,4,19,52,52,,
0,0.19,0,1,330B115001,0,12,4,19,52,52,,
0,0.138,0,1,330B116001,0,12,4,19,52,52,,
0.138,0.354,0,1,330B116001,0,12,4,19,52,52,,
0,0.757,0,1,330B117001,0,12,4,19,52,52,,
0,0.243,0,1,330B118001,0,12,4,19,52,52,,
0,0.128,0,1,330B119001,0,12,4,19,52,52,,
0,0.6,0,1,330B120001,0,12,4,19,52,52,,
0,0.096,0,1,330B121001,0,12,4,19,52,52,,
0,0.124,0,1,330B122001,0,12,4,19,52,52,,
0,0.12,0,1,330B123001,0,12,4,19,52,52,,
0,0.067,0,1,330B124001,0,12,4,19,52,52,,
0,0.175,0,1,330B125001,0,12,4,19,52,52,,
0,0.168,0,1,330B126001,0,12,4,19,52,52,,
0,0.037,0,1,330B127001,0,12,4,19,52,52,,
0.037,0.153,0,1,330B127001,0,12,4,19,52,52,,
0,0.205,0,1,330B128001,0,12,4,19,52,52,,
0,0.122,0,1,330B129001,0,12,4,19,52,52,,
0,0.129,0,1,330B130001,0,12,4,19,52,52,,
0.129,0.417,0,1,330B130001,0,12,4,19,52,52,,
0,0.223,0,1,330B131001,0,12,4,19,52,52,,
0,0.34,0,1,330B132001,0,12,4,19,52,52,,
0,0.159,0,1,330B133001,0,12,4,19,52,52,,
0,0.065,0,1,330B134001,0,12,4,19,52,52,,
0,0.135,0,1,330B135001,0,12,4,19,52,52,,
0,0.486,0,1,330B136001,0,12,4,19,52,52,,
0,0.157,0,1,330B137001,0,12,4,19,52,52,,
0,0.405,0,1,330B138001,0,12,4,19,52,52,,
0,0.165,0,1,330B139001,0,12,4,19,52,52,,
0,0.349,0,1,330B140001,0,12,4,19,52,52,,
0,0.184,0,1,330B141001,0,12,4,19,52,52,,
0,0.185,0,1,330B142001,0,12,4,19,52,52,,
0,0.552,0,1,330B143001,0,12,4,19,52,52,,
0,0.076,0,1,330B144001,0,12,4,19,52,52,,
0,0.227,0,1,330B145001,0,12,4,19,52,52,,
0,0.137,0,1,330B146001,0,12,4,19,52,52,,
0.137,0.534,0,1,330B146001,0,12,4,19,52,52,,
0.534,0.664,0,1,330B146001,0,12,4,19,52,52,,
0,0.217,0,1,330B147001,0,12,4,19,52,52,,
0.217,0.594,0,1,330B147001,0,12,4,19,52,52,,
0.594,0.804,0,1,330B147001,0,12,4,19,52,52,,
0,0.138,0,1,330B148001,0,12,4,19,52,52,,
0.138,0.35,0,1,330B148001,0,12,4,19,52,52,,
0,0.21,0,1,330B149001,0,12,4,19,52,52,,
0,0.156,0,1,330B150001,0,12,4,19,52,52,,
0,0.223,0,1,330B151001,0,12,4,19,52,52,,
0,0.209,0,1,330B152001,0,12,4,19,52,52,,
0,0.296,0,1,330B153001,0,12,4,19,52,52,,
0,0.115,0,1,330B154001,0,12,4,19,52,52,,
0,0.237,0,1,330B155001,0,12,4,19,52,52,,
0,0.127,0,1,330B156001,0,12,4,19,52,52,,
0,0.123,0,1,330B157001,0,12,4,19,52,52,,
0,0.206,0,1,330B158001,0,12,4,19,52,52,,
0.206,0.364,0,1,330B158001,0,12,4,19,52,52,,
0,0.134,0,1,330B159001,0,12,4,19,52,52,,
0.134,0.351,0,1,330B159001,0,12,4,19,52,52,,
0,0.093,0,1,330B160001,0,12,4,19,52,52,,
0,0.128,0,1,330B161001,0,12,4,19,52,52,,
0,0.143,0,1,330B163001,0,12,4,19,52,52,,
0,0.533,0,1,330B164001,0,12,4,19,52,52,,
0,0.144,0,1,330B165001,0,12,4,19,52,52,,
0,0.106,0,1,330B166001,0,12,4,19,52,52,,
0,0.156,0,1,330B167001,0,12,4,19,52,52,,
0,0.077,0,1,330B168001,0,12,4,19,52,52,,
0.077,0.31,0,1,330B168001,0,12,4,19,52,52,,
0,0.117,0,1,330B169001,0,12,4,19,52,52,,
0,0.067,0,1,330B170001,0,12,4,19,52,52,,
0,0.066,0,1,330B171001,0,12,4,19,52,52,,
0,0.091,0,1,330B172001,0,12,4,19,52,52,,
0,0.8,0,1,330B173001,0,12,4,19,52,52,,
0,0.404,0,1,330B174001,0,12,4,19,52,52,,
0,0.149,0,1,330B175001,0,12,4,19,52,52,,
0.149,0.241,0,1,330B175001,0,12,4,19,52,52,,
0,0.251,0,1,330B176001,0,12,4,19,52,52,,
0.251,0.367,0,1,330B176001,0,12,4,19,52,52,,
0,0.157,0,1,330B177001,0,12,4,19,52,52,,
0,0.183,0,1,330B178001,0,12,4,19,52,52,,
0,0.158,0,1,330B179001,0,12,4,19,52,52,,
0,0.782,0,1,330B180001,0,12,4,19,52,52,,
0,0.144,0,1,330B181001,0,12,4,19,52,52,,
0,0.067,0,1,330B182001,0,12,4,19,52,52,,
0,0.061,0,1,330B183001,0,12,4,19,52,52,,
0,0.084,0,1,330B184001,0,12,4,19,52,52,,
0,0.221,0,1,330B185001,0,12,4,19,52,52,,
0.221,0.495,0,1,330B185001,0,12,4,19,52,52,,
0,0.184,0,1,330B186001,0,12,4,19,52,52,,
0,0.438,0,1,330B187001,0,12,4,19,52,52,,
0,0.057,0,1,330B188001,0,12,4,19,52,52,,
0,0.109,0,1,330B189001,0,12,4,19,52,52,,
0,0.092,0,1,330B190001,0,12,4,19,52,52,,
0.092,0.191,0,1,330B190001,0,12,4,19,52,52,,
0,0.054,0,1,330B191001,0,12,4,19,52,52,,
0,0.05,0,1,330B192001,0,12,4,19,52,52,,
0,0.326,0,1,330B193001,0,12,4,19,52,52,,
0,0.151,0,1,330B194001,0,12,4,19,52,52,,
0,0.101,0,1,330B195001,0,12,4,19,52,52,,
0,0.174,0,1,330B196001,0,12,4,19,52,52,,
0.174,0.34,0,1,330B196001,0,12,4,19,52,52,,
0,0.132,0,1,330B197001,0,12,4,19,52,52,,
0,0.284,0,1,330B198001,0,12,4,19,52,52,,
0,0.187,0,1,330B199001,0,12,4,19,52,52,,
0,0.265,0,1,330B200001,0,12,4,19,52,52,,
0,0.072,0,1,330B201001,0,12,4,19,52,52,,
0.072,0.42,0,1,330B201001,0,12,4,19,52,52,,
0,0.109,0,1,330B202001,0,12,4,19,52,52,,
0.109,0.24,0,1,330B202001,0,12,4,19,52,52,,
0,0.066,0,1,330B203001,0,12,4,19,52,52,,
0,0.167,0,1,330B204001,0,12,4,19,52,52,,
0,0.095,0,1,330B205001,0,12,4,19,52,52,,
0,0.225,0,1,330B206001,0,12,4,19,52,52,,
0,0.322,0,1,330B207001,0,12,4,19,52,52,,
0,0.155,0,1,330B208001,0,12,4,19,52,52,,
0,0.27,0,1,330B209001,0,12,4,19,52,52,,
0.27,0.329,0,1,330B209001,0,12,4,19,52,52,,
0,0.081,0,1,330B210001,0,12,4,19,52,52,,
0,0.129,0,1,330B211001,0,12,4,19,52,52,,
0,0.169,0,1,330B212001,0,12,4,19,52,52,,
0,0.096,0,1,330B213001,0,12,4,19,89,52,,
0,0.151,0,1,330B214001,0,12,4,19,52,52,,
0,0.146,0,1,330B215001,0,12,4,19,52,52,,
0,0.15,0,1,330B216001,0,12,4,19,52,52,,
0.15,0.585,0,1,330B216001,0,12,4,19,52,52,,
0,0.146,0,1,330B217001,0,12,4,19,52,52,,
0,0.208,0,1,330B218001,0,12,4,19,52,52,,
0,0.182,0,1,330B219001,0,12,4,19,52,52,,
0,0.126,0,1,330B220001,0,12,4,19,52,52,,
0,0.079,0,1,330B221001,0,12,4,19,52,52,,
0,0.378,0,1,330B222001,0,12,4,19,52,52,,
0,0.418,0,1,330B223001,0,12,4,19,52,52,,
0,0.418,0,1,330B224001,0,12,4,19,52,52,,
0,0.111,0,1,330B225001,0,12,4,19,52,52,,
0,0.108,0,1,330B226001,0,12,4,19,52,52,,
0,0.39,0,1,330B227001,0,12,4,19,52,52,,
0,0.126,0,1,330B229001,0,12,4,19,52,52,,
0,0.193,0,1,330B230001,0,12,4,19,52,52,,
0.193,0.329,0,1,330B230001,0,12,4,19,52,52,,
0.329,0.524,0,1,330B230001,0,12,4,19,52,52,,
0.524,0.628,0,1,330B230001,0,12,4,19,52,52,,
0,0.153,0,1,330B231001,0,12,4,19,52,52,,
0.153,0.598,0,1,330B231001,0,12,4,19,52,52,,
0,0.625,0,1,330B232001,0,12,4,19,52,52,,
0,0.473,0,1,330B233001,0,12,4,19,52,52,,
0,0.373,0,1,330B234001,0,12,4,19,52,52,,
0.373,0.489,0,1,330B234001,0,12,4,19,52,52,,
0,0.331,0,1,330B235001,0,12,4,19,52,52,,
0,0.215,0,1,330B236001,0,12,4,19,52,52,,
0,0.078,0,1,330B237001,0,12,4,19,52,52,,
0,0.062,0,1,330B238001,0,12,4,19,52,52,,
0,0.418,0,1,330B239001,0,12,4,19,52,52,,
0,0.526,0,1,330B240001,0,12,4,19,52,52,,
0,0.036,0,1,330B241001,0,12,4,19,52,52,,
0,0.12,0,1,330B242001,0,12,4,19,52,52,,
0.12,0.182,0,1,330B242001,0,12,4,19,52,52,,
0,0.324,0,1,330B243001,0,12,4,19,52,52,,
0,0.252,0,1,330B244001,0,12,4,19,52,52,,
0,0.112,0,1,330B245001,0,12,4,19,52,52,,
0,0.069,0,1,330B246001,0,12,4,19,52,52,,
0,0.146,0,1,330B247001,0,12,4,19,52,52,,
0,0.091,0,1,330B248001,0,12,4,19,52,52,,
0.091,0.191,0,1,330B248001,0,12,4,19,52,52,,
0,0.106,0,1,330B249001,0,12,4,19,52,52,,
0.106,0.351,0,1,330B249001,0,12,4,19,52,52,,
0,0.517,0,1,330B250001,0,12,4,19,52,52,,
0,0.127,0,1,330B251001,0,12,4,19,52,52,,
0,0.297,0,1,330B252001,0,12,4,19,52,52,,
0,0.106,0,1,330B253001,0,12,4,19,52,52,,
0.106,0.386,0,1,330B253001,0,12,4,19,52,52,,
0,0.251,0,1,330B254001,0,12,4,19,52,52,,
0.251,0.571,0,1,330B254001,0,12,4,19,52,52,,
0,0.101,0,1,330B255001,0,12,4,19,52,52,,
0.101,0.361,0,1,330B255001,0,12,4,19,52,52,,
0,0.33,0,1,330B256001,0,12,4,19,52,52,,
0.33,0.529,0,1,330B256001,0,12,4,19,52,52,,
0,0.081,0,1,330B257001,0,12,4,19,52,52,,
0,0.222,0,1,330B258001,0,12,4,19,89,52,,
0,0.505,0,1,330B259001,0,12,4,19,52,52,,
0,0.226,0,1,330B260001,0,12,4,19,52,52,,
0,0.13,0,1,330B261001,0,12,4,19,52,52,,
0,0.113,0,1,330B262001,0,12,4,19,52,52,,
0,0.161,0,1,330B263001,0,12,4,19,52,52,,
0,0.107,0,1,330B264001,0,12,4,19,52,52,,
0,0.153,0,1,330B265001,0,12,4,19,52,52,,
0,0.113,0,1,330B266001,0,12,4,19,52,52,,
0.113,0.343,0,1,330B266001,0,12,4,19,52,52,,
0,0.237,0,1,330B267001,0,12,4,19,52,52,,
0,0.2,0,1,330B268001,0,12,4,19,52,52,,
0,0.049,0,1,330B269001,0,12,4,19,52,52,,
0,0.185,0,1,330B270001,0,12,4,19,52,52,,
0,0.364,0,1,330B271001,0,12,4,19,89,52,,
0,0.114,0,1,330B273001,0,12,4,19,52,52,,
0,0.432,0,1,330B274001,0,12,4,19,52,52,,
0.432,0.717,0,1,330B274001,0,12,4,19,52,52,,
0,0.573,0,1,330B275001,0,12,4,19,52,52,,
0,0.289,0,1,330B276001,0,12,4,19,52,52,,
0,0.106,0,1,330B277001,0,12,4,19,52,52,,
0.106,0.288,0,1,330B277001,0,12,4,19,52,52,,
0,0.06,0,1,330B278001,0,12,4,19,52,52,,
0,0.142,0,1,330B279001,0,12,4,19,52,52,,
0,0.079,0,1,330B280001,0,12,4,19,52,52,,
0,0.106,0,1,330B281001,0,12,4,19,52,52,,
0,0.205,0,1,330B282001,0,12,4,19,52,52,,
0,0.122,0,1,330B283001,0,12,4,19,52,52,,
0,0.122,0,1,330B284001,0,12,4,19,52,52,,
0,0.245,0,1,330B285001,0,12,4,19,52,52,,
0,0.137,0,1,330B286001,0,12,4,19,52,52,,
0,0.328,0,1,330B287001,0,12,4,19,52,52,,
0.328,0.622,0,1,330B287001,0,12,4,19,52,52,,
0.622,0.766,0,1,330B287001,0,12,4,19,52,52,,
0,0.024,0,1,330B288001,0,12,4,19,89,52,,
0.024,0.079,0,1,330B288001,0,12,4,19,52,52,,
0,0.117,0,1,330B289001,0,12,4,19,52,52,,
0,0.341,0,1,330B290001,0,12,4,19,52,52,,
0,0.061,0,1,330B291001,0,12,4,19,52,52,,
0,0.053,0,1,330B292001,0,12,4,19,52,52,,
0,0.06,0,1,330B293001,0,12,4,19,52,52,,
0,0.12,0,1,330B294001,0,12,4,19,52,52,,
0,0.493,0,1,330B295001,0,12,4,19,52,52,,
0,0.185,0,1,330B296001,0,12,4,19,52,52,,
0.185,0.436,0,1,330B296001,0,12,4,19,52,52,,
0,0.324,0,1,330B297001,0,12,4,19,52,52,,
0,0.472,0,1,330B298001,0,12,4,19,52,52,,
0,0.082,0,1,330B299001,0,12,4,19,52,52,,
0,0.34,0,1,330B300001,0,12,4,19,52,52,,
0,0.008,0,1,330B301001,0,12,4,19,52,52,,
0.008,0.482,0,1,330B301001,0,12,4,19,245,52,,
0,0.206,0,1,330B302001,0,12,4,19,52,52,,
0,0.397,0,1,330B303001,0,12,4,19,52,52,,
0,0.104,0,1,330B304001,0,12,4,19,52,52,,
0,0.162,0,1,330B305001,0,12,4,19,52,52,,
0,0.054,0,1,330B306001,0,12,4,19,52,52,,
0,0.217,0,1,330B307001,0,12,4,19,52,52,,
0.217,0.26,0,1,330B307001,0,12,4,19,52,52,,
0.26,0.323,0,1,330B307001,0,12,4,19,52,52,,
0,0.243,0,1,330B308001,0,12,4,19,52,52,,
0.243,0.283,0,1,330B308001,0,12,4,19,52,52,,
0,0.044,0,1,330B309001,0,12,4,19,52,52,,
0,0.134,0,1,330B310001,0,12,4,19,52,52,,
0,0.239,0,1,330B311001,0,12,4,19,52,52,,
0.239,0.319,0,1,330B311001,0,12,4,19,52,52,,
0,0.188,0,1,330B312001,0,12,4,19,52,52,,
0,0.098,0,1,330B313001,0,12,4,19,52,52,,
0,0.118,0,1,330B314001,0,12,4,19,89,52,,
0.118,0.187,0,1,330B314001,0,12,4,19,52,52,,
0,0.016,0,1,330B315001,0,12,4,19,89,52,,
0.016,0.104,0,1,330B315001,0,12,4,19,52,52,,
0.104,0.125,0,1,330B315001,0,12,4,19,89,52,,
0,0.09,0,1,330B316001,0,12,4,19,52,52,,
0,0.619,0,1,330B317001,0,12,4,19,52,52,,
0,0.028,0,1,330B318001,0,12,4,19,52,52,,
0,0.025,0,1,330B319001,0,12,4,19,52,52,,
0,0.139,0,1,330B320001,0,12,4,19,52,52,,
0,0.104,0,1,330B321001,0,12,4,19,52,52,,
0.104,0.312,0,1,330B321001,0,12,4,19,89,52,,
0,0.171,0,1,330B322001,0,12,4,19,52,52,,
0,0.621,0,1,330B323001,0,12,4,19,52,52,,
0.621,0.816,0,1,330B323001,0,12,4,19,52,52,,
0,0.635,0,1,330B324001,0,12,4,19,52,52,,
0.635,0.779,0,1,330B324001,0,12,4,19,89,52,,
0.779,0.921,0,1,330B324001,0,12,4,19,52,52,,
0,0.772,0,1,330B325001,0,12,4,19,52,52,,
0,0.038,0,1,330B326001,0,12,4,19,89,52,,
0,0.496,0,1,330B327001,0,12,4,19,52,52,,
0,0.167,0,1,330B328001,0,12,4,19,52,52,,
0,0.112,0,1,330B329001,0,12,4,19,52,52,,
0,0.226,0,1,330B330001,0,12,4,19,52,52,,
0.226,0.389,0,1,330B330001,0,12,4,19,52,52,,
0.389,0.421,0,1,330B330001,0,12,4,19,89,52,,
0,0.139,0,1,330B331001,0,12,4,19,52,52,,
0,0.162,0,1,330B332001,0,12,4,19,52,52,,
0.162,0.937,0,1,330B332001,0,12,4,19,89,52,,
0,0.237,0,1,330B333001,0,12,4,19,89,52,,
0.237,0.459,0,1,330B333001,0,12,4,19,89,52,,
0,0.103,0,1,330B334001,0,12,4,19,52,52,,
0,0.128,0,1,330B335001,0,12,4,19,89,52,,
0.128,0.239,0,1,330B335001,0,12,4,19,52,52,,
0,0.229,0,1,330B336001,0,12,4,19,52,52,,
0.229,0.63,0,1,330B336001,0,12,4,19,52,52,,
0,0.16,0,1,330B337001,0,12,4,19,52,52,,
0.16,0.398,0,1,330B337001,0,12,4,19,89,52,,
0,0.104,0,1,330B338001,0,12,4,19,52,52,,
0,0.318,0,1,330B339001,0,12,4,19,52,52,,
0,0.175,0,1,330B340001,0,12,4,19,52,52,,
0.175,0.192,0,1,330B340001,0,12,4,19,52,52,,
0.192,0.345,0,1,330B340001,0,12,4,19,89,52,,
0,0.29,0,1,330B341001,0,12,4,19,52,52,,
0,0.35,0,1,330B342001,0,12,4,19,52,52,,
0,0.062,0,1,330B343001,0,12,4,19,52,52,,
0,0.155,0,1,330B344001,0,12,4,19,52,52,,
0,0.057,0,1,330B345001,0,12,4,19,52,52,,
0,0.247,0,1,330B346001,0,12,4,19,52,52,,
0,0.066,0,1,330B347001,0,12,4,19,52,52,,
0,0.162,0,1,330B348001,0,12,4,19,52,52,,
0,0.221,0,1,330B349001,0,12,4,19,52,52,,
0,0.199,0,1,330B351001,0,12,4,19,52,52,,
0,0.086,0,1,330B352001,0,12,4,19,52,52,,
0,0.3,0,1,330B353001,0,12,4,19,52,52,,
0.3,0.523,0,1,330B353001,0,12,4,19,52,52,,
0,0.043,0,1,330B354001,0,12,4,19,52,52,,
0.043,0.28,0,1,330B354001,0,12,4,19,52,52,,
0,0.155,0,1,330B355001,0,12,4,19,52,52,,
0,0.303,0,1,330B356001,0,12,4,19,52,52,,
0,0.503,0,1,330B357001,0,12,4,19,52,52,,
0,0.111,0,1,330B358001,0,12,4,19,52,52,,
0,0.023,0,1,330B359001,0,12,4,19,52,52,,
0,0.182,0,1,330B360001,0,12,4,19,52,52,,
0,0.652,0,1,330B361001,0,12,4,19,52,52,,
0,0.389,0,1,330B362001,0,12,4,19,52,52,,
0,0.224,0,1,330B363001,0,12,4,19,52,52,,
0,0.149,0,1,330B364001,0,12,4,19,52,52,,
0,0.103,0,1,330B365001,0,12,4,19,52,52,,
0,0.197,0,1,330B366001,0,12,4,19,52,52,,
0,0.319,0,1,330B367001,0,12,4,19,52,52,,
0,0.22,0,1,330B368001,0,12,4,19,52,52,,
0,0.203,0,1,330B369001,0,12,4,19,52,52,,
0,0.175,0,1,330B370001,0,12,4,19,52,52,,
0,0.5,0,1,330B371001,0,12,4,19,52,52,,
0,0.039,0,1,330B372001,0,12,4,19,52,52,,
0,0.051,0,1,330B373001,0,12,4,19,52,52,,
0,0.136,0,1,330B374001,0,12,4,19,52,52,,
0,0.336,0,1,330B375001,0,12,4,19,52,52,,
0,0.361,0,1,330B376001,0,12,4,19,52,52,,
0,0.094,0,1,330B377001,0,12,4,19,52,52,,
0,0.353,0,1,330B378001,0,12,4,19,52,52,,
0,0.256,0,1,330B379001,0,12,4,19,52,52,,
0,0.165,0,1,330B380001,0,12,4,19,52,52,,
0.165,0.302,0,1,330B380001,0,12,4,19,52,52,,
0,0.174,0,1,330B381001,0,12,4,19,52,52,,
0,0.06,0,1,330B382001,0,12,4,19,52,52,,
0,0.074,0,1,330B383001,0,12,4,19,52,52,,
0,0.265,0,1,330B384001,0,12,4,19,52,52,,
0,0.18,0,1,330B385001,0,12,4,19,52,52,,
0.18,0.289,0,1,330B385001,0,12,4,19,52,52,,
0,0.259,0,1,330B386001,0,12,4,19,52,52,,
0.259,0.337,0,1,330B386001,0,12,4,19,52,52,,
0,0.185,0,1,330B387001,0,12,4,19,52,52,,
0,0.153,0,1,330B388001,0,12,4,19,52,52,,
0.153,0.201,0,1,330B388001,0,12,4,19,52,52,,
0,0.062,0,1,330B389001,0,12,4,19,52,52,,
0,0.056,0,1,330B390001,0,12,4,19,52,52,,
0,0.169,0,1,330B391001,0,12,4,19,52,52,,
0,0.131,0,1,330B392001,0,12,4,19,52,52,,
0.131,0.346,0,1,330B392001,0,12,4,19,52,52,,
0,0.072,0,1,330B393001,0,12,4,19,52,52,,
0,0.074,0,1,330B394001,0,12,4,19,52,52,,
0,0.22,0,1,330B395001,0,12,4,19,52,52,,
0,0.223,0,1,330B396001,0,12,4,19,52,52,,
0.223,0.49,0,1,330B396001,0,12,4,19,52,52,,
0,0.122,0,1,330B397001,0,12,4,19,52,52,,
0,0.282,0,1,330B398001,0,12,4,19,52,52,,
0,0.049,0,1,330B399001,0,12,4,19,52,52,,
0,0.159,0,1,330B400001,0,12,4,19,52,52,,
0,0.375,0,1,330B401001,0,12,4,19,52,52,,
0.375,0.47,0,1,330B401001,0,12,4,19,52,52,,
0,0.05,0,1,330B402001,0,12,4,19,52,52,,
0,0.054,0,1,330B403001,0,12,4,19,52,52,,
0,0.066,0,1,330B404001,0,12,4,19,52,52,,
0,0.659,0,1,330B405001,0,12,4,19,52,52,,
0,0.115,0,1,330B406001,0,12,4,19,52,52,,
0,0.116,0,1,330B407001,0,12,4,19,52,52,,
0,0.237,0,1,330B408001,0,12,4,19,52,52,,
0,0.074,0,1,330B409001,0,12,4,19,52,52,,
0,0.494,0,1,330B410001,0,12,4,19,52,52,,
0,0.477,0,1,330B411001,0,12,4,19,52,52,,
0.477,0.654,0,1,330B411001,0,12,4,19,52,52,,
0,0.172,0,1,330B412001,0,12,4,19,52,52,,
0,0.279,0,1,330B413001,0,12,4,19,52,52,,
0,0.138,0,1,330B414001,0,12,4,19,52,52,,
0,0.249,0,1,330B415001,0,12,4,19,52,52,,
0,0.097,0,1,330B416001,0,12,4,19,52,52,,
0,0.24,0,1,330B417001,0,12,4,19,52,52,,
0,0.062,0,1,330B418001,0,12,4,19,52,52,,
0,0.481,0,1,330B419001,0,12,4,19,52,52,,
0,0.239,0,1,330B420001,0,12,4,19,52,52,,
0,0.124,0,1,330B421001,0,12,4,19,52,52,,
0,0.115,0,1,330B422001,0,12,4,19,52,52,,
0,0.29,0,1,330B423001,0,11,2,19,,52,,
0,0.38,0,1,330B424001,0,12,4,19,52,52,,
0,0.058,0,1,330B425001,0,12,4,19,52,52,,
0,0.068,0,1,330B426001,0,12,4,19,52,52,,
0,0.157,0,1,330B427001,0,12,4,19,52,52,,
0,0.376,0,1,330B428001,0,12,4,19,52,52,,
0,0.452,0,1,330B429001,0,12,4,19,52,52,,
0,0.644,0,1,330B430001,0,12,4,19,52,52,,
0,0.357,0,1,330B431001,0,12,4,19,52,52,,
0.357,0.358,0,1,330B431001,0,12,4,19,52,52,,
0.358,0.499,0,1,330B431001,0,12,4,19,52,52,,
0,0.131,0,1,330B432001,0,12,4,19,52,52,,
0.131,0.36,0,1,330B432001,0,12,4,19,52,52,,
0,0.083,0,1,330B433001,0,12,4,19,52,52,,
0,0.238,0,1,330B434001,0,12,4,19,52,52,,
0.238,0.819,0,1,330B434001,0,12,4,19,52,52,,
0,0.108,0,1,330B435001,0,12,4,19,52,52,,
0,0.205,0,1,330B436001,0,12,4,19,52,52,,
0,0.036,0,1,330B437001,0,12,4,19,52,52,,
0,0.613,0,1,330B438001,0,12,4,19,52,52,,
0,0.437,0,1,330B439001,0,12,4,19,52,52,,
0,0.339,0,1,330B440001,0,12,4,19,52,52,,
0,0.352,0,1,330B441001,0,12,4,19,52,52,,
0,0.172,0,1,330B442001,0,12,4,19,52,52,,
0,0.378,0,1,330B443001,0,12,4,19,52,52,,
0,0.235,0,1,330B444001,0,12,4,19,52,52,,
0,0.278,0,1,330B445001,0,12,4,19,52,52,,
0,0.32,0,1,330B446001,0,12,4,19,52,52,,
0,0.292,0,1,330B447001,0,12,4,19,52,52,,
0,0.596,0,1,330B448001,0,12,4,19,52,52,,
0,0.022,0,1,330B449001,0,12,4,19,52,52,,
0,0.154,0,1,330B450001,0,12,4,19,52,52,,
0,0.067,0,1,330B451001,0,12,4,19,52,52,,
0,0.128,0,1,330B452001,0,12,4,19,52,52,,
0,0.58,0,1,330B453001,0,12,4,19,52,52,,
0.58,0.94,0,1,330B453001,0,12,4,19,52,52,,
0,0.116,0,1,330B454001,0,12,4,19,52,52,,
0,0.164,0,1,330B455001,0,12,4,19,52,52,,
0.164,0.825,0,1,330B455001,0,12,4,19,52,52,,
0,0.096,0,1,330B456001,0,12,4,19,52,52,,
0,0.042,0,1,330B457001,0,12,4,19,52,52,,
0,0.067,0,1,330B458001,0,12,4,19,52,52,,
0,0.166,0,1,330B459001,0,12,4,19,52,52,,
0,0.204,0,1,330B460001,0,12,4,19,52,52,,
0.204,0.284,0,1,330B460001,0,12,4,19,52,52,,
