"BLM","ELM","ID NUMBER","Feat Seq Nbr","Feature Type","Feat Width","Feature Composition"
0,0.0970,330F009001,9,29,,45
0,0.0970,330F009001,12,19,22,15
0,0.0970,330F009001,15,29,,45
0,0.16,330F010001,9,29,,40
0,0.16,330F010001,10,20,1,05
0,0.16,330F010001,12,19,16,15
0,0.16,330F010001,14,20,1,05
0,0.16,330F010001,15,29,,40
0.16,0.3330,330F010001,9,29,,40
0.16,0.3330,330F010001,10,20,1,05
0.16,0.3330,330F010001,12,19,12,15
0.16,0.3330,330F010001,14,20,1,05
0.16,0.3330,330F010001,15,29,,40
0,0.2070,330F011001,9,29,,41
0,0.2070,330F011001,12,19,22,15
0,0.2070,330F011001,15,29,,41
0,0.1260,330F012001,9,29,,40
0,0.1260,330F012001,10,20,1,05
0,0.1260,330F012001,12,19,16,15
0,0.1260,330F012001,14,20,1,05
0,0.1260,330F012001,15,29,,40
0,0.4180,330F013001,1,29,,41
0,0.4180,330F013001,4,19,12,15
0,0.4180,330F013001,8,5,12,15
0,0.4180,330F013001,12,19,12,15
0,0.4180,330F013001,15,29,,41
0.4180,0.7160,330F013001,9,29,,45
0.4180,0.7160,330F013001,12,19,30,15
0.4180,0.7160,330F013001,15,29,,45
0,0.1080,330F014001,9,29,,41
0,0.1080,330F014001,12,19,28,15
0,0.1080,330F014001,15,29,,41
0,0.3310,330F015001,9,29,,41
0,0.3310,330F015001,12,19,24,15
0,0.3310,330F015001,15,29,,41
0,0.0590,330F016001,9,29,,41
0,0.0590,330F016001,12,19,24,15
0,0.0590,330F016001,15,29,,41
0,0.2410,330F017001,9,29,,41
0,0.2410,330F017001,12,19,22,15
0,0.2410,330F017001,15,29,,41
0,0.1790,330F018001,9,29,,41
0,0.1790,330F018001,12,19,24,15
0,0.1790,330F018001,15,29,,41
0,0.2040,330F019001,9,29,,40
0,0.2040,330F019001,10,20,2,05
0,0.2040,330F019001,12,19,24,15
0,0.2040,330F019001,14,20,2,05
0,0.2040,330F019001,15,29,,40
0,0.0590,330F021001,9,29,,41
0,0.0590,330F021001,12,19,22,15
0,0.0590,330F021001,15,29,,41
0,0.1040,330F022001,9,29,,41
0,0.1040,330F022001,12,19,26,15
0,0.1040,330F022001,15,29,,41
0,0.1260,330F024001,9,29,,41
0,0.1260,330F024001,12,19,26,15
0,0.1260,330F024001,15,29,,41
0,0.2080,330F025001,9,29,,41
0,0.2080,330F025001,12,19,26,15
0,0.2080,330F025001,15,29,,41
0,0.1370,330F026001,9,29,,41
0,0.1370,330F026001,12,19,24,15
0,0.1370,330F026001,15,29,,41
0,0.1120,330F029001,9,29,,41
0,0.1120,330F029001,12,19,24,15
0,0.1120,330F029001,15,29,,41
0,0.54,330F031001,9,29,,41
0,0.54,330F031001,12,19,26,15
0,0.54,330F031001,15,29,,41
0.54,0.7610,330F031001,9,29,,40
0.54,0.7610,330F031001,10,20,2,05
0.54,0.7610,330F031001,12,19,26,05
0.54,0.7610,330F031001,14,20,2,05
0.54,0.7610,330F031001,15,29,,40
0,0.0480,330F032001,9,29,,41
0,0.0480,330F032001,12,19,26,15
0,0.0480,330F032001,15,29,,41
0,0.1180,330F033001,9,29,,41
0,0.1180,330F033001,12,19,26,15
0,0.1180,330F033001,15,29,,41
0,0.0450,330F034001,9,29,,41
0,0.0450,330F034001,12,19,26,15
0,0.0450,330F034001,15,29,,41
0,0.3670,330F035001,9,29,,41
0,0.3670,330F035001,12,19,26,15
0,0.3670,330F035001,15,29,,41
0,0.0390,330F036001,9,29,,41
0,0.0390,330F036001,12,19,26,15
0,0.0390,330F036001,15,29,,41
0,0.0720,330F037001,9,29,,41
0,0.0720,330F037001,12,19,26,15
0,0.0720,330F037001,15,29,,41
0,0.0660,330F038001,9,29,,41
0,0.0660,330F038001,12,19,26,15
0,0.0660,330F038001,15,29,,41
0,0.0910,330F039001,9,29,,45
0,0.0910,330F039001,12,19,20,15
0,0.0910,330F039001,15,29,,45
0,0.0520,330F040001,9,29,,45
0,0.0520,330F040001,12,19,24,15
0,0.0520,330F040001,15,29,,45
0,0.1840,330F041001,9,29,,45
0,0.1840,330F041001,12,19,26,15
0,0.1840,330F041001,15,29,,45
0,0.1540,330F042001,9,29,,45
0,0.1540,330F042001,12,19,26,15
0,0.1540,330F042001,15,29,,45
0,0.2210,330F043001,9,29,,40
0,0.2210,330F043001,10,20,1,05
0,0.2210,330F043001,12,19,12,15
0,0.2210,330F043001,14,20,1,05
0,0.2210,330F043001,15,29,,40
0,0.5130,330F044001,9,29,,40
0,0.5130,330F044001,10,20,3,05
0,0.5130,330F044001,12,19,22,15
0,0.5130,330F044001,14,20,3,05
0,0.5130,330F044001,15,29,,40
0,0.0360,330F045001,9,29,,41
0,0.0360,330F045001,12,19,22,15
0,0.0360,330F045001,15,29,,41
0,0.0430,330F046001,9,29,,41
0,0.0430,330F046001,12,19,22,15
0,0.0430,330F046001,15,29,,41
0,0.06,330F047001,9,29,,41
0,0.06,330F047001,12,19,22,15
0,0.06,330F047001,15,29,,41
0,0.1160,330F048001,9,29,,41
0,0.1160,330F048001,12,19,26,15
0,0.1160,330F048001,15,29,,41
0,0.18,330F049001,9,29,,41
0,0.18,330F049001,12,19,26,15
0,0.18,330F049001,15,29,,41
0,0.7780,330F050001,9,29,,41
0,0.7780,330F050001,12,19,24,15
0,0.7780,330F050001,15,29,,45
0,0.1280,330F051001,9,29,,45
0,0.1280,330F051001,12,19,18,15
0,0.1280,330F051001,15,29,,41
0,0.0760,330F052001,9,29,,45
0,0.0760,330F052001,12,19,22,15
0,0.0760,330F052001,15,29,,45
0,0.1040,330F053001,9,29,,45
0,0.1040,330F053001,12,19,22,15
0,0.1040,330F053001,15,29,,45
0,0.1350,330F054001,9,29,,45
0,0.1350,330F054001,12,19,22,15
0,0.1350,330F054001,15,29,,45
0,0.0850,330F055001,9,29,,45
0,0.0850,330F055001,12,19,22,15
0,0.0850,330F055001,15,29,,45
0,0.0460,330F056001,9,29,,45
0,0.0460,330F056001,12,19,22,15
0,0.0460,330F056001,15,29,,45
0,0.2110,330F057001,9,29,,45
0,0.2110,330F057001,12,19,24,15
0,0.2110,330F057001,15,29,,45
0,0.1160,330F058001,9,29,,45
0,0.1160,330F058001,12,19,24,15
0,0.1160,330F058001,15,29,,45
0,0.2590,330F059001,9,29,,41
0,0.2590,330F059001,12,19,24,15
0,0.2590,330F059001,15,29,,41
0,0.3880,330F060001,9,29,,41
0,0.3880,330F060001,12,19,24,15
0,0.3880,330F060001,15,29,,45
0,0.1390,330F061001,9,29,,45
0,0.1390,330F061001,12,19,22,15
0,0.1390,330F061001,15,29,,45
0,0.0730,330F062001,9,29,,45
0,0.0730,330F062001,12,19,22,15
0,0.0730,330F062001,15,29,,45
0,0.56,330F063001,9,29,,41
0,0.56,330F063001,12,19,30,15
0,0.56,330F063001,15,29,,41
0,0.1290,330F064001,9,29,,41
0,0.1290,330F064001,12,19,24,15
0,0.1290,330F064001,15,29,,41
0,0.1390,330F065001,9,29,,40
0,0.1390,330F065001,10,20,2,05
0,0.1390,330F065001,12,19,16,15
0,0.1390,330F065001,14,20,2,05
0,0.1390,330F065001,15,29,,40
0,0.2820,330F066001,9,29,,41
0,0.2820,330F066001,12,19,24,15
0,0.2820,330F066001,15,29,,41
0,0.5760,330F067001,9,29,,40
0,0.5760,330F067001,10,20,2,05
0,0.5760,330F067001,12,19,20,15
0,0.5760,330F067001,14,20,2,05
0,0.5760,330F067001,15,29,,40
0.5760,1.2580,330F067001,9,29,,40
0.5760,1.2580,330F067001,10,20,2,05
0.5760,1.2580,330F067001,12,19,18,06
0.5760,1.2580,330F067001,14,20,2,05
0.5760,1.2580,330F067001,15,29,,40
0,0.09,330F068001,9,29,,41
0,0.09,330F068001,12,19,24,15
0,0.09,330F068001,15,29,,41
0,0.1610,330F069001,9,29,,41
0,0.1610,330F069001,12,19,24,15
0,0.1610,330F069001,15,29,,41
0,0.0870,330F070001,9,29,,40
0,0.0870,330F070001,10,20,2,05
0,0.0870,330F070001,12,19,18,15
0,0.0870,330F070001,14,20,2,05
0,0.0870,330F070001,15,29,,40
0,0.1590,330F071001,9,29,,41
0,0.1590,330F071001,12,19,24,15
0,0.1590,330F071001,15,29,,41
0,0.3810,330F072001,9,29,,41
0,0.3810,330F072001,12,19,24,15
0,0.3810,330F072001,15,29,,41
0,0.1590,330F073001,9,29,,41
0,0.1590,330F073001,12,19,24,15
0,0.1590,330F073001,15,29,,41
0,0.1510,330F074001,9,29,,41
0,0.1510,330F074001,12,19,24,15
0,0.1510,330F074001,15,29,,41
0,0.2890,330F075001,9,29,,41
0,0.2890,330F075001,12,19,24,15
0,0.2890,330F075001,15,29,,41
0,0.0420,330F076001,9,29,,41
0,0.0420,330F076001,12,19,24,15
0,0.0420,330F076001,15,29,,41
0,0.2070,330F077001,9,29,,45
0,0.2070,330F077001,12,19,24,15
0,0.2070,330F077001,15,29,,45
0,0.75,330F078001,9,29,,41
0,0.75,330F078001,12,19,24,15
0,0.75,330F078001,15,29,,41
0,0.1510,330F079001,9,29,,45
0,0.1510,330F079001,12,19,24,15
0,0.1510,330F079001,15,29,,45
0,0.2750,330F080001,9,29,,45
0,0.2750,330F080001,12,19,24,15
0,0.2750,330F080001,15,29,,45
0,0.15,330F081001,9,29,,45
0,0.15,330F081001,12,19,24,15
0,0.15,330F081001,15,29,,45
0,0.3560,330F082001,9,29,,45
0,0.3560,330F082001,12,19,24,15
0,0.3560,330F082001,15,29,,45
0,0.6750,330F083001,9,29,,41
0,0.6750,330F083001,12,19,26,15
0,0.6750,330F083001,15,29,,41
0,0.3260,330F084001,9,29,,45
0,0.3260,330F084001,12,19,24,15
0,0.3260,330F084001,15,29,,45
0,0.11,330F085001,9,29,,41
0,0.11,330F085001,12,19,24,15
0,0.11,330F085001,15,29,,41
0,0.1680,330F086001,9,29,,41
0,0.1680,330F086001,12,19,24,15
0,0.1680,330F086001,15,29,,41
0,0.1040,330F087001,9,29,,41
0,0.1040,330F087001,12,19,24,15
0,0.1040,330F087001,15,29,,41
0,0.0450,330F088001,9,29,,41
0,0.0450,330F088001,12,19,24,15
0,0.0450,330F088001,15,29,,41
0,0.1430,330F089001,9,29,,41
0,0.1430,330F089001,12,19,26,15
0,0.1430,330F089001,15,29,,41
0,0.3710,330F091001,9,29,,41
0,0.3710,330F091001,12,19,24,15
0,0.3710,330F091001,15,29,,41
0,0.3990,330F092001,9,29,,41
0,0.3990,330F092001,12,19,24,15
0,0.3990,330F092001,15,29,,41
0,0.1910,330F093001,9,29,,41
0,0.1910,330F093001,12,19,24,15
0,0.1910,330F093001,15,29,,41
0,0.5730,330F095001,9,29,,45
0,0.5730,330F095001,12,19,26,15
0,0.5730,330F095001,15,29,,45
0,0.4360,330F096001,9,29,,41
0,0.4360,330F096001,12,19,26,15
0,0.4360,330F096001,15,29,,41
0,0.0780,330F097001,9,29,,45
0,0.0780,330F097001,12,19,26,15
0,0.0780,330F097001,15,29,,45
0,1.2360,330F098001,9,29,,45
0,1.2360,330F098001,12,19,26,15
0,1.2360,330F098001,15,29,,45
0,0.0550,330F099001,9,29,,45
0,0.0550,330F099001,12,19,26,15
0,0.0550,330F099001,15,29,,45
0,0.4960,330F100001,9,29,,40
0,0.4960,330F100001,10,20,2,04
0,0.4960,330F100001,12,19,20,06
0,0.4960,330F100001,14,20,2,04
0,0.4960,330F100001,15,29,,40
0,0.2690,330F101001,9,29,,41
0,0.2690,330F101001,12,19,26,15
0,0.2690,330F101001,15,29,,41
0,0.0530,330F102001,9,29,,41
0,0.0530,330F102001,12,19,26,15
0,0.0530,330F102001,15,29,,41
0,1.5980,330F103001,9,29,,40
0,1.5980,330F103001,10,20,1,05
0,1.5980,330F103001,12,19,18,06
0,1.5980,330F103001,14,20,1,05
0,1.5980,330F103001,15,29,,40
0,0.41,330F104001,9,29,,40
0,0.41,330F104001,10,20,2,05
0,0.41,330F104001,12,19,20,15
0,0.41,330F104001,14,20,2,05
0,0.41,330F104001,15,29,,40
0,0.2040,330F105001,10,20,1,04
0,0.2040,330F105001,12,19,8,06
0,0.2040,330F105001,14,20,1,04
0,0.2170,330F106001,9,29,,40
0,0.2170,330F106001,10,20,2,05
0,0.2170,330F106001,12,19,14,06
0,0.2170,330F106001,14,20,2,05
0,0.2170,330F106001,15,29,,40
0,0.3540,330F107001,9,29,,40
0,0.3540,330F107001,10,20,3,05
0,0.3540,330F107001,12,19,24,15
0,0.3540,330F107001,14,20,3,05
0,0.3540,330F107001,15,29,,40
0,0.4060,330F108001,9,29,,40
0,0.4060,330F108001,10,20,2,05
0,0.4060,330F108001,12,19,14,06
0,0.4060,330F108001,14,20,2,05
0,0.4060,330F108001,15,29,,40
0.4060,0.6340,330F108001,9,29,,40
0.4060,0.6340,330F108001,10,20,1,05
0.4060,0.6340,330F108001,12,19,10,06
0.4060,0.6340,330F108001,14,20,1,05
0.4060,0.6340,330F108001,15,29,,40
0,0.0610,330F109001,9,29,,40
0,0.0610,330F109001,10,20,1,05
0,0.0610,330F109001,12,19,14,15
0,0.0610,330F109001,14,20,1,05
0,0.0610,330F109001,15,29,,40
0,0.06,330F110001,9,29,,40
0,0.06,330F110001,10,20,1,05
0,0.06,330F110001,12,19,14,15
0,0.06,330F110001,14,20,1,05
0,0.06,330F110001,15,29,,40
0,0.0440,330F111001,9,29,,40
0,0.0440,330F111001,10,20,1,04
0,0.0440,330F111001,12,19,16,15
0,0.0440,330F111001,14,20,1,04
0,0.0440,330F111001,15,29,,40
0,0.0240,330F112001,9,29,,40
0,0.0240,330F112001,10,20,1,05
0,0.0240,330F112001,12,19,16,15
0,0.0240,330F112001,14,20,1,05
0,0.0240,330F112001,15,29,,40
0,0.1180,330F113001,9,29,,40
0,0.1180,330F113001,10,20,2,05
0,0.1180,330F113001,12,19,12,06
0,0.1180,330F113001,14,20,2,05
0,0.1180,330F113001,15,29,,40
0,0.3970,330F114001,9,29,,41
0,0.3970,330F114001,12,19,26,15
0,0.3970,330F114001,15,29,,41
0,0.4420,330F115001,9,29,,41
0,0.4420,330F115001,12,19,26,15
0,0.4420,330F115001,15,29,,41
0,0.1260,330F116001,9,29,,40
0,0.1260,330F116001,10,20,2,05
0,0.1260,330F116001,12,19,16,06
0,0.1260,330F116001,14,20,2,05
0,0.1260,330F116001,15,29,,40
0,0.4510,330F117001,9,29,,41
0,0.4510,330F117001,12,19,24,15
0,0.4510,330F117001,15,29,,41
0,0.2610,330F118001,9,29,,42
0,0.2610,330F118001,12,19,26,15
0,0.2610,330F118001,15,29,,42
0,0.0510,330F119001,9,29,,41
0,0.0510,330F119001,12,19,26,15
0,0.0510,330F119001,15,29,,41
0,0.2340,330F120001,9,29,,41
0,0.2340,330F120001,12,19,26,15
0,0.2340,330F120001,15,29,,41
0,0.1920,330F121001,9,29,,41
0,0.1920,330F121001,12,19,26,15
0,0.1920,330F121001,15,29,,41
0,0.16,330F122001,9,29,,45
0,0.16,330F122001,12,19,26,15
0,0.16,330F122001,15,29,,45
0,0.1470,330F123001,9,29,,41
0,0.1470,330F123001,12,19,26,15
0,0.1470,330F123001,15,29,,41
0,0.2290,330F124001,9,29,,41
0,0.2290,330F124001,12,19,26,15
0,0.2290,330F124001,15,29,,41
0,0.6690,330F125001,9,29,,41
0,0.6690,330F125001,12,19,26,15
0,0.6690,330F125001,15,29,,41
0,0.0920,330F126001,9,29,,41
0,0.0920,330F126001,12,19,26,15
0,0.0920,330F126001,15,29,,41
0,0.1390,330F127001,9,29,,41
0,0.1390,330F127001,12,19,26,15
0,0.1390,330F127001,15,29,,41
0,0.07,330F128001,9,29,,41
0,0.07,330F128001,12,19,26,15
0,0.07,330F128001,15,29,,41
0,0.0550,330F129001,9,29,,41
0,0.0550,330F129001,12,19,26,15
0,0.0550,330F129001,15,29,,41
0,0.0410,330F130001,9,29,,41
0,0.0410,330F130001,12,19,26,15
0,0.0410,330F130001,15,29,,41
0,0.5450,330F131001,9,29,,41
0,0.5450,330F131001,12,19,26,15
0,0.5450,330F131001,15,29,,41
0,0.0910,330F132001,9,29,,41
0,0.0910,330F132001,12,19,26,15
0,0.0910,330F132001,15,29,,41
0,0.3340,330F133001,9,29,,41
0,0.3340,330F133001,12,19,26,15
0,0.3340,330F133001,15,29,,41
0,0.4640,330F134001,9,29,,41
0,0.4640,330F134001,12,19,26,15
0,0.4640,330F134001,15,29,,41
0,0.2860,330F135001,9,29,,41
0,0.2860,330F135001,12,19,26,15
0,0.2860,330F135001,15,29,,41
0,0.97,330F136001,9,29,,41
0,0.97,330F136001,12,19,26,15
0,0.97,330F136001,15,29,,41
0,0.0940,330F137001,9,29,,41
0,0.0940,330F137001,12,19,26,15
0,0.0940,330F137001,15,29,,41
0,0.0670,330F138001,9,29,,41
0,0.0670,330F138001,12,19,26,15
0,0.0670,330F138001,15,29,,41
0,0.1060,330F139001,9,29,,41
0,0.1060,330F139001,12,19,26,15
0,0.1060,330F139001,15,29,,41
0,0.4380,330F140001,9,29,,41
0,0.4380,330F140001,12,19,26,15
0,0.4380,330F140001,15,29,,41
0,0.1950,330F141001,9,29,,41
0,0.1950,330F141001,12,19,26,15
0,0.1950,330F141001,15,29,,41
0,0.44,330F142001,9,29,,41
0,0.44,330F142001,12,19,26,15
0,0.44,330F142001,15,29,,41
0,0.5340,330F143001,9,29,,41
0,0.5340,330F143001,12,19,26,15
0,0.5340,330F143001,15,29,,41
0,0.1440,330F144001,9,29,,41
0,0.1440,330F144001,12,19,26,15
0,0.1440,330F144001,15,29,,41
0,0.5310,330F145001,9,29,,45
0,0.5310,330F145001,12,19,26,15
0,0.5310,330F145001,15,29,,45
0,0.1390,330F146001,9,29,,45
0,0.1390,330F146001,12,19,26,15
0,0.1390,330F146001,15,29,,45
0,0.2120,330F147001,9,29,,41
0,0.2120,330F147001,12,19,26,15
0,0.2120,330F147001,15,29,,41
0,0.0370,330F148001,9,29,,41
0,0.0370,330F148001,12,19,26,15
0,0.0370,330F148001,15,29,,41
0,0.0390,330F149001,9,29,,41
0,0.0390,330F149001,12,19,26,15
0,0.0390,330F149001,15,29,,41
0,0.06,330F150001,9,29,,41
0,0.06,330F150001,12,19,26,15
0,0.06,330F150001,15,29,,41
0,0.0950,330F151001,9,29,,41
0,0.0950,330F151001,12,19,26,15
0,0.0950,330F151001,15,29,,41
0,0.2840,330F152001,9,29,,41
0,0.2840,330F152001,12,19,26,15
0,0.2840,330F152001,15,29,,41
0,0.1490,330F153001,9,29,,41
0,0.1490,330F153001,12,19,26,15
0,0.1490,330F153001,15,29,,41
0,0.0540,330F154001,9,29,,40
0,0.0540,330F154001,10,20,1,05
0,0.0540,330F154001,12,19,18,15
0,0.0540,330F154001,14,20,1,05
0,0.0540,330F154001,15,29,,40
0,0.5970,330F155001,9,29,,41
0,0.5970,330F155001,12,19,26,15
0,0.5970,330F155001,15,29,,41
0,0.0380,330F156001,9,29,,41
0,0.0380,330F156001,12,19,26,15
0,0.0380,330F156001,15,29,,41
0,0.0760,330F157001,9,29,,41
0,0.0760,330F157001,12,19,26,15
0,0.0760,330F157001,15,29,,41
0,0.3480,330F158001,9,29,,41
0,0.3480,330F158001,12,19,26,15
0,0.3480,330F158001,15,29,,41
0,0.1230,330F159001,9,29,,41
0,0.1230,330F159001,12,19,26,15
0,0.1230,330F159001,15,29,,41
0,0.2630,330F160001,9,29,,41
0,0.2630,330F160001,12,19,26,15
0,0.2630,330F160001,15,29,,41
0,0.15,330F161001,9,29,,41
0,0.15,330F161001,12,19,26,15
0,0.15,330F161001,15,29,,41
0,0.5860,330F162001,9,29,,42
0,0.5860,330F162001,12,19,26,15
0,0.5860,330F162001,15,29,,42
0,0.3240,330F163001,9,29,,40
0,0.3240,330F163001,10,20,2,05
0,0.3240,330F163001,12,19,18,15
0,0.3240,330F163001,14,20,2,05
0,0.3240,330F163001,15,29,,40
0,0.0620,330F164001,9,29,,41
0,0.0620,330F164001,12,19,26,15
0,0.0620,330F164001,15,29,,41
0,0.0390,330F165001,9,29,,41
0,0.0390,330F165001,12,19,26,15
0,0.0390,330F165001,15,29,,41
0,0.04,330F166001,9,29,,41
0,0.04,330F166001,12,19,26,15
0,0.04,330F166001,15,29,,41
0,0.6650,330F167001,9,29,,41
0,0.6650,330F167001,12,19,26,15
0,0.6650,330F167001,15,29,,41
0,0.0540,330F168001,9,29,,41
0,0.0540,330F168001,12,19,26,15
0,0.0540,330F168001,15,29,,41
0,0.70,330F169001,9,29,,41
0,0.70,330F169001,12,19,26,15
0,0.70,330F169001,15,29,,41
0,0.3180,330F170001,9,29,,41
0,0.3180,330F170001,12,19,26,15
0,0.3180,330F170001,15,29,,41
0,0.0810,330F171001,9,29,,41
0,0.0810,330F171001,12,19,26,15
0,0.0810,330F171001,15,29,,41
0,0.3780,330F172001,9,29,,45
0,0.3780,330F172001,12,19,26,15
0,0.3780,330F172001,15,29,,45
0,0.0690,330F173001,9,29,,45
0,0.0690,330F173001,12,19,26,15
0,0.0690,330F173001,15,29,,45
0,0.1770,330F174001,9,29,,45
0,0.1770,330F174001,12,19,26,15
0,0.1770,330F174001,15,29,,45
0,0.0750,330F175001,9,29,,45
0,0.0750,330F175001,12,19,26,15
0,0.0750,330F175001,15,29,,45
0,0.4370,330F176001,9,29,,40
0,0.4370,330F176001,10,20,1,05
0,0.4370,330F176001,12,19,20,15
0,0.4370,330F176001,14,20,1,05
0,0.4370,330F176001,15,29,,40
0,0.5370,330F177001,9,29,,40
0,0.5370,330F177001,10,20,2,05
0,0.5370,330F177001,12,19,20,06
0,0.5370,330F177001,14,20,2,05
0,0.5370,330F177001,15,29,,40
0,0.5160,330F178001,9,29,,40
0,0.5160,330F178001,10,20,1,05
0,0.5160,330F178001,12,19,12,06
0,0.5160,330F178001,14,20,1,05
0,0.5160,330F178001,15,29,,40
0,0.0840,330F179001,9,29,,40
0,0.0840,330F179001,10,20,1,05
0,0.0840,330F179001,12,19,10,06
0,0.0840,330F179001,14,20,1,05
0,0.0840,330F179001,15,29,,40
0,0.1190,330F180001,9,29,,40
0,0.1190,330F180001,10,20,1,05
0,0.1190,330F180001,12,19,10,15
0,0.1190,330F180001,14,20,1,05
0,0.1190,330F180001,15,29,,40
0,0.2160,330F181001,9,29,,41
0,0.2160,330F181001,12,19,26,15
0,0.2160,330F181001,15,29,,41
0,0.0540,330F182001,9,29,,41
0,0.0540,330F182001,12,19,26,15
0,0.0540,330F182001,15,29,,41
0,0.0780,330F183001,9,29,,41
0,0.0780,330F183001,12,19,26,15
0,0.0780,330F183001,15,29,,41
0,0.15,330F184001,9,29,,45
0,0.15,330F184001,12,19,26,15
0,0.15,330F184001,15,29,,45
0,0.3570,330F185001,9,29,,45
0,0.3570,330F185001,12,19,26,15
0,0.3570,330F185001,15,29,,41
0,0.2440,330F186001,9,29,,45
0,0.2440,330F186001,12,19,26,15
0,0.2440,330F186001,15,29,,45
0,0.3130,330F187001,9,29,,41
0,0.3130,330F187001,12,19,26,15
0,0.3130,330F187001,15,29,,41
0,0.12,330F188001,9,29,,41
0,0.12,330F188001,12,19,26,15
0,0.12,330F188001,15,29,,41
0,0.1680,330F189001,9,29,,45
0,0.1680,330F189001,12,19,26,15
0,0.1680,330F189001,15,29,,45
0,0.1370,330F190001,9,29,,40
0,0.1370,330F190001,10,20,2,05
0,0.1370,330F190001,12,19,20,15
0,0.1370,330F190001,14,20,2,05
0,0.1370,330F190001,15,29,,40
0,0.1980,330F191001,9,29,,40
0,0.1980,330F191001,10,20,2,05
0,0.1980,330F191001,12,19,24,15
0,0.1980,330F191001,14,20,2,05
0,0.1980,330F191001,15,29,,40
0,0.2080,330F192001,9,29,,40
0,0.2080,330F192001,10,20,1,05
0,0.2080,330F192001,12,19,14,15
0,0.2080,330F192001,14,20,1,05
0,0.2080,330F192001,15,29,,40
0,0.1610,330F193001,9,29,,40
0,0.1610,330F193001,10,20,1,05
0,0.1610,330F193001,12,19,14,15
0,0.1610,330F193001,14,20,1,04
0,0.1610,330F193001,15,29,,40
0,0.1850,330F194001,9,29,,45
0,0.1850,330F194001,12,19,26,15
0,0.1850,330F194001,15,29,,45
0,0.7040,330F195001,9,29,,41
0,0.7040,330F195001,12,19,24,15
0,0.7040,330F195001,15,29,,41
0,0.6720,330F196001,9,29,,41
0,0.6720,330F196001,12,19,24,15
0,0.6720,330F196001,15,29,,41
0,0.2740,330F197001,9,29,,40
0,0.2740,330F197001,10,20,2,05
0,0.2740,330F197001,12,19,16,06
0,0.2740,330F197001,14,20,2,05
0,0.2740,330F197001,15,29,,40
0,0.3750,330F198001,9,29,,41
0,0.3750,330F198001,12,19,26,15
0,0.3750,330F198001,15,29,,41
0,0.0560,330F199001,9,29,,40
0,0.0560,330F199001,10,20,2,05
0,0.0560,330F199001,12,19,12,15
0,0.0560,330F199001,14,20,2,05
0,0.0560,330F199001,15,29,,40
0,0.0880,330F200001,9,29,,40
0,0.0880,330F200001,10,20,5,05
0,0.0880,330F200001,12,19,22,15
0,0.0880,330F200001,14,20,5,05
0,0.0880,330F200001,15,29,,40
0,0.25,330F201001,9,29,,40
0,0.25,330F201001,11,20,2,05
0,0.25,330F201001,13,19,20,15
0,0.25,330F201001,15,20,2,05
0,0.25,330F201001,17,29,,40
0.25,1.38,330F201001,9,29,,40
0.25,1.38,330F201001,11,20,4,05
0.25,1.38,330F201001,13,19,20,15
0.25,1.38,330F201001,15,20,4,05
0.25,1.38,330F201001,17,29,,40
0,0.72,330F201002,9,29,,40
0,0.72,330F201002,11,20,1,05
0,0.72,330F201002,13,19,14,15
0,0.72,330F201002,15,20,1,05
0,0.72,330F201002,17,29,,40
0,0.21,330F201003,9,29,,40
0,0.21,330F201003,11,20,6,04
0,0.21,330F201003,13,19,14,15
0,0.21,330F201003,15,20,6,04
0,0.21,330F201003,17,29,,40
0,0.09,330F202001,9,29,,40
0,0.09,330F202001,11,20,4,04
0,0.09,330F202001,13,19,18,15
0,0.09,330F202001,15,20,4,04
0,0.09,330F202001,17,29,,40
0.09,0.19,330F202001,9,29,,40
0.09,0.19,330F202001,11,20,4,04
0.09,0.19,330F202001,13,19,12,15
0.09,0.19,330F202001,15,20,4,04
0.09,0.19,330F202001,17,29,,40
0,0.4480,330F203001,9,29,,41
0,0.4480,330F203001,12,19,26,15
0,0.4480,330F203001,15,29,,41
0,0.2430,330F204001,9,29,,41
0,0.2430,330F204001,12,19,26,15
0,0.2430,330F204001,15,29,,41
0,0.1250,330F206001,9,29,,41
0,0.1250,330F206001,12,19,20,15
0,0.1250,330F206001,15,29,,41
0,0.0620,330F207001,9,29,,41
0,0.0620,330F207001,12,19,20,15
0,0.0620,330F207001,15,29,,41
0,0.1380,330F208001,9,29,,41
0,0.1380,330F208001,12,19,26,15
0,0.1380,330F208001,15,29,,45
0,0.3390,330F209001,9,29,,41
0,0.3390,330F209001,12,19,26,15
0,0.3390,330F209001,15,29,,41
0,0.3170,330F210001,9,29,,40
0,0.3170,330F210001,10,20,2,05
0,0.3170,330F210001,12,19,22,15
0,0.3170,330F210001,14,20,2,05
0,0.3170,330F210001,15,29,,40
0,0.2790,330F211001,9,29,,45
0,0.2790,330F211001,12,19,24,15
0,0.2790,330F211001,15,29,,45
0,0.1470,330F212001,9,29,,45
0,0.1470,330F212001,12,19,24,15
0,0.1470,330F212001,15,29,,45
0,0.02,330F213001,9,29,,41
0,0.02,330F213001,12,19,24,15
0,0.02,330F213001,15,29,,41
0,0.0810,330F214001,9,29,,41
0,0.0810,330F214001,12,19,22,15
0,0.0810,330F214001,15,29,,41
0,0.05,330F215001,9,29,,41
0,0.05,330F215001,12,19,24,15
0,0.05,330F215001,15,29,,41
0,0.1640,330F216001,9,29,,41
0,0.1640,330F216001,12,19,24,15
0,0.1640,330F216001,15,29,,41
