Updated On,Latitude,Longitude,Description,DescCode,Grid_Num
3/20/2009 7:47,35.207754,-85.254001, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.209304,-85.251275, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.210215,-85.250445, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.094111,-85.210628, 1-WAY STOP ,1,479
3/20/2009 7:47,35.014517,-85.001462, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.034406,-85.27069, 1-WAY STOP ,1,217
3/20/2009 7:47,35.039374,-85.267953, 1-WAY STOP ,1,217
8/29/2017 7:26,35.127824,-85.044175, 1-WAY STOP ,1,-1
8/29/2017 7:29,35.128066,-85.039207, 1-WAY STOP ,1,-1
8/29/2017 7:43,35.127596,-85.042983, 1-WAY STOP ,1,-1
8/29/2017 7:46,35.12771,-85.042551, 1-WAY STOP ,1,-1
8/29/2017 7:52,35.127492,-85.042028, 1-WAY STOP ,1,-1
8/29/2017 7:57,35.126004,-85.040822, 1-WAY STOP ,1,-1
8/29/2017 7:59,35.126594,-85.039205, 1-WAY STOP ,1,-1
8/29/2017 8:00,35.128002,-85.03797, 1-WAY STOP ,1,-1
8/29/2017 8:02,35.128276,-85.037293, 1-WAY STOP ,1,-1
8/29/2017 8:06,35.127885,-85.039981, 1-WAY STOP ,1,-1
8/29/2017 9:45,35.131352,-85.044222, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.112604,-85.134446, 1-WAY STOP ,1,552
3/20/2009 7:47,35.11115,-85.133621, 1-WAY STOP ,1,553
3/20/2009 7:47,35.121713,-85.131991, 2-WAY STOP,3,575
3/20/2009 7:47,35.122249,-85.132982, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.123133,-85.133556, 2-WAY STOP,3,-1
3/20/2009 7:47,35.12477,-85.133199, 2-WAY STOP,3,596
3/20/2009 7:47,35.125249,-85.134722, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.122408,-85.134765, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.120801,-85.132379, 1-WAY STOP ,1,575
3/20/2009 7:47,35.116687,-85.15265, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.111992,-85.161609, 1-WAY STOP ,1,550
3/20/2009 7:47,35.110173,-85.165389, 1-WAY STOP ,1,517
3/20/2009 7:47,35.118274,-85.158467, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.11763,-85.157732, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.13187,-85.146723, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.133882,-85.161072, 1-WAY STOP ,1,616
3/20/2009 7:47,35.13806,-85.158929, 1-WAY STOP ,1,616
3/20/2009 7:47,35.138868,-85.157111, 1-WAY STOP ,1,616
3/20/2009 7:47,35.140189,-85.156377, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.140843,-85.154247, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.14202,-85.154476, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.145577,-85.152377, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.149376,-85.150478, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.146232,-85.149257, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.147362,-85.151922, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.144438,-85.156645, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.13729,-85.155016, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.13689,-85.15338, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.13736,-85.1527, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.138271,-85.153598, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.083406,-85.075393, 1-WAY STOP ,1,423
3/20/2009 7:47,35.077864,-85.065616, 1-WAY STOP ,1,425
3/20/2009 7:47,35.069191,-85.060736, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.069558,-85.061769, 2-WAY STOP,3,-1
3/20/2009 7:47,35.077999,-85.060009, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.06891,-85.079247, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.070733,-85.076821, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.073579,-85.075713, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.068451,-85.008651, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.067626,-85.006445, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.025952,-85.023009, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.038831,-85.005931, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.994325,-85.016393, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.018307,-85.015849, 1-WAY STOP ,1,-1
12/30/2010 15:35,35.004108,-85.092512, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.004108,-85.092512, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.002267,-85.08885, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.001904,-85.087491, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.001156,-85.085526, 2-WAY STOP,3,-1
3/20/2009 7:47,34.999332,-85.085035, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.020208,-85.08676, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.022475,-85.085861, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.027223,-85.093775, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.023964,-85.090814, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.024889,-85.093358, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.025739,-85.093722, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.026071,-85.093753, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.027029,-85.101101, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.02407,-85.081901, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.027675,-85.095078, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.028542,-85.094636, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.028435,-85.097231, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.027463,-85.099977, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.02796,-85.092974, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.025719,-85.08535, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.025684,-85.085655, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.997319,-85.105346, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.996263,-85.103522, 2-WAY STOP,3,-1
3/20/2009 7:47,34.995817,-85.10231, 2-WAY STOP,3,-1
3/20/2009 7:47,34.994478,-85.116005, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.99748,-85.119822, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.0024,-85.12708, 1-WAY STOP ,1,81
3/20/2009 7:47,35.00006,-85.124312, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.000326,-85.126944, 1-WAY STOP ,1,81
3/20/2009 7:47,35.00151,-85.124975, 1-WAY STOP ,1,82
3/20/2009 7:47,35.008066,-85.10784, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.008527,-85.106221, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.009446,-85.105715, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.014586,-85.091276, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.013744,-85.094652, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.012009,-85.09527, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.014209,-85.094707, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.012424,-85.108127, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.015182,-85.110803, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.013154,-85.107156, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.015092,-85.107226, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.012986,-85.106638, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.015195,-85.104184, 3-WAY STOP,5,-1
3/20/2009 7:47,35.015363,-85.112151, 1-WAY STOP ,1,161
3/20/2009 7:47,35.015195,-85.104184, 3-WAY STOP,5,-1
3/20/2009 7:47,35.014408,-85.104766, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.011298,-85.10979, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.012942,-85.109617, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.014373,-85.103216, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.017949,-85.106074, 4-WAY STOP,6,-1
3/20/2009 7:47,35.015247,-85.111306, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.015438,-85.105429, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.017949,-85.106074, 4-WAY STOP,6,-1
3/20/2009 7:47,35.018456,-85.104821, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.016211,-85.110036, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.01783,-85.107714, 2-WAY STOP,3,-1
3/20/2009 7:47,35.022458,-85.108211, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.011715,-85.100501, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.015091,-85.102399, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.015629,-85.102316, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.016098,-85.099829, 2-WAY STOP,3,-1
3/20/2009 7:47,35.017531,-85.099137, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.016745,-85.103279, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.014916,-85.099063, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.019899,-85.103864, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.02156,-85.105435, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.025612,-85.11187, 1-WAY STOP ,1,201
3/20/2009 7:47,35.013852,-85.100445, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.013272,-85.099595, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.014976,-85.097358, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.019361,-85.101063, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.017963,-85.096626, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.019529,-85.108664, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.024869,-85.111176, 1-WAY STOP ,1,201
3/20/2009 7:47,35.024001,-85.111195, 1-WAY STOP ,1,201
3/20/2009 7:47,35.026712,-85.11119, 1-WAY STOP ,1,201
3/20/2009 7:47,35.03444,-85.111769, 1-WAY STOP ,1,237
3/20/2009 7:47,35.025824,-85.101741, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.023476,-85.104954, 2-WAY STOP,3,-1
3/20/2009 7:47,35.026015,-85.10045, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.025507,-85.103532, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.026301,-85.105802, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.027186,-85.105313, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.027535,-85.101899, 2-WAY STOP,3,-1
3/20/2009 7:47,35.040555,-85.11288, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.042138,-85.110527, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.042081,-85.110129, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.043464,-85.108351, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.042088,-85.111144, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.034764,-85.116829, 1-WAY STOP ,1,237
3/20/2009 7:47,35.050072,-85.119347, 1-WAY STOP ,1,308
3/20/2009 7:47,35.048786,-85.117576, 1-WAY STOP ,1,308
3/20/2009 7:47,35.039945,-85.070959, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.07018,-85.114027, 1-WAY STOP ,1,381
3/20/2009 7:47,35.056172,-85.150937, 1-WAY STOP ,1,303
3/20/2009 7:47,35.024815,-85.399453, 1-WAY STOP ,1,122
3/20/2009 7:47,35.044182,-85.280932, 1-WAY STOP ,1,249
3/20/2009 7:47,35.05474,-85.312841, 1-WAY STOP ,1,281
3/20/2009 7:47,35.054722,-85.311873, TRAFFIC SIGNAL,7,281
8/24/2017 8:52,35.148525,-85.050141, 1-WAY STOP ,1,-1
8/24/2017 8:56,35.149003,-85.049361, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.266029,-85.036885, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.26965,-85.039081, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.269132,-84.986768, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.261466,-85.022471, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.231703,-85.064887, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.224041,-85.070843, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.187681,-85.036739, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.219976,-85.017481, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.211204,-85.064721, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.203661,-85.039586, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.228444,-85.022688, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.225185,-85.027316, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.22739,-85.023301, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.226444,-85.030667, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.227608,-85.026405, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.151099,-85.049506, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.149801,-85.041639, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.150646,-85.042625, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.156298,-85.038084, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.148515,-85.061617, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.147752,-85.062028, 1-WAY STOP ,1,-1
8/24/2017 8:41,35.145109,-85.048537, 1-WAY STOP ,1,-1
8/24/2017 7:32,35.145582,-85.049345, 1-WAY STOP ,1,-1
8/24/2017 7:38,35.146765,-85.048273, 1-WAY STOP ,1,-1
8/24/2017 7:40,35.147636,-85.047781, 1-WAY STOP ,1,-1
9/20/2017 7:33,35.124956,-85.055673, 2-WAY STOP,3,-1
3/20/2009 7:47,35.118505,-85.054203, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.120977,-85.055028, 3-WAY STOP,5,-1
3/20/2009 7:47,35.11907,-85.048992, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.120478,-85.05283, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.120977,-85.055028, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.117831,-85.050009, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.118137,-85.050984, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.118487,-85.051903, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.118165,-85.056043, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.117585,-85.052374, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.122168,-85.054963, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.122751,-85.05494, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.101924,-85.054514, 1-WAY STOP ,1,525
3/20/2009 7:47,35.113227,-85.035959, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.106066,-85.048931, 1-WAY STOP ,1,526
3/20/2009 7:47,35.10423,-85.042294, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.104805,-85.046178, 1-WAY STOP ,1,526
3/20/2009 7:47,35.0305,-85.025023, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.997282,-85.057487, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.99983,-85.061924, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.000866,-85.062599, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.00143,-85.063723, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.00459,-85.061876, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.002182,-85.063038, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.002999,-85.062565, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.002999,-85.062565, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.999387,-85.05578, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.000059,-85.057404, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.00463,-85.048997, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.057245,-85.072035, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.05382,-85.069932, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.056434,-85.079431, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.053952,-85.075114, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.055162,-85.075799, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.055718,-85.079529, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.055254,-85.076742, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.055103,-85.080651, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.055718,-85.079529, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.056447,-85.080899, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.057175,-85.078843, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.065889,-85.039049, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.066354,-85.04034, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.069582,-85.036907, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.067123,-85.041615, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.067494,-85.04177, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.067872,-85.042985, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.06845,-85.044975, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.066727,-85.043254, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.0658,-85.04287, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.065504,-85.041503, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.066803,-85.044575, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.064619,-85.035905, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.063754,-85.034972, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.062944,-85.034212, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.060345,-85.037114, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.062201,-85.033624, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.061464,-85.033056, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.060654,-85.032372, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.062569,-85.032989, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.05627,-85.04205, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.053731,-85.0423, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.048666,-85.049518, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.046777,-85.036013, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.023854,-85.070753, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.024579,-85.070307, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.023646,-85.068916, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.023322,-85.066742, 2-WAY STOP,3,-1
3/20/2009 7:47,35.072959,-85.056216, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.071279,-85.057214, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.062816,-85.060902, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.067329,-85.061874, 2-WAY STOP,3,-1
3/20/2009 7:47,35.066154,-85.061893, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.065373,-85.059207, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.065058,-85.061573, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.120801,-85.069316, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.135067,-85.06941, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.136697,-85.071557, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.137351,-85.07112, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.137249,-85.067955, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.138023,-85.068139, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.115676,-85.079627, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.106605,-85.091763, 1-WAY STOP ,1,524
3/20/2009 7:47,35.103809,-85.087951, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.120478,-85.084917, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.119482,-85.085362, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.118496,-85.086325, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.119371,-85.086687, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.117916,-85.08684, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.119998,-85.088347, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.119972,-85.086616, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.115541,-85.093624, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.111536,-85.103414, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.121619,-85.092976, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.115625,-85.0946, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.110337,-85.102599, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.109378,-85.095479, 1-WAY STOP ,1,524
3/20/2009 7:47,35.109646,-85.102937, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.109647,-85.101326, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.11209,-85.096494, 2-WAY STOP,3,-1
3/20/2009 7:47,35.112332,-85.094773, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.109026,-85.101143, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.107908,-85.102233, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.107357,-85.100264, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.106872,-85.09822, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.106628,-85.097158, 1-WAY STOP ,1,524
3/20/2009 7:47,35.106425,-85.096393, 1-WAY STOP ,1,524
3/20/2009 7:47,35.110185,-85.100615, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.105439,-85.09674, 1-WAY STOP ,1,524
3/20/2009 7:47,35.110004,-85.09858, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.109433,-85.096672, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.111551,-85.094693, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.111577,-85.092828, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.111116,-85.090218, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.113574,-85.088067, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.111707,-85.091431, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.110472,-85.091902, 2-WAY STOP,3,-1
3/20/2009 7:47,35.109665,-85.089589, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.112131,-85.088834, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.114295,-85.086692, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.113519,-85.086969, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.12144,-85.097294, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.126104,-85.097776, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.122419,-85.097903, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.126945,-85.099463, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.125357,-85.100584, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.126314,-85.096789, 2-WAY STOP,3,-1
3/20/2009 7:47,35.124569,-85.097278, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.126183,-85.095103, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.128725,-85.095487, 2-WAY STOP,3,-1
3/20/2009 7:47,35.115574,-85.105836, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.11525,-85.105841, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.156267,-85.101715, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.120958,-85.129183, 1-WAY STOP ,1,575
3/20/2009 7:47,35.119541,-85.128714, 1-WAY STOP ,1,575
3/20/2009 7:47,35.118514,-85.151494, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.117916,-85.151924, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.170757,-85.102092, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.207079,-85.07749, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.180112,-85.0957, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.163147,-85.069425, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.166615,-85.079365, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.163926,-85.084843, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.17497,-85.098431, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.175079,-85.097949, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.176142,-85.097129, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.176966,-85.097319, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.177587,-85.096574, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.177523,-85.099658, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.178251,-85.100026, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.181638,-85.0998, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.181638,-85.0998, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.17576,-85.096756, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.174433,-85.100491, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.090136,-85.190787, 1-WAY STOP ,1,482
3/20/2009 7:47,35.093215,-85.213755, 1-WAY STOP ,1,478
3/20/2009 7:47,35.07449,-85.195414, 1-WAY STOP ,1,370
3/20/2009 7:47,35.073388,-85.162507, TRAFFIC SIGNAL,7,374
3/20/2009 7:47,35.055205,-85.179019, 1-WAY STOP ,1,299
3/20/2009 7:47,35.081599,-85.209752, TRAFFIC SIGNAL,7,405
3/20/2009 7:47,35.078736,-85.21324, 1-WAY YIELD SIGN,2,405
3/20/2009 7:47,35.078265,-85.211628, 1-WAY STOP ,1,405
3/20/2009 7:47,35.076741,-85.211348, 1-WAY STOP ,1,405
3/20/2009 7:47,35.046204,-85.200157, 1-WAY STOP ,1,261
3/20/2009 7:47,35.043772,-85.174881, 1-WAY STOP ,1,264
3/20/2009 7:47,35.042845,-85.140537, 1-WAY STOP ,1,268
3/20/2009 7:47,35.047231,-85.141617, 1-WAY STOP ,1,269
3/20/2009 7:47,35.04439,-85.147775, 1-WAY STOP ,1,268
3/20/2009 7:47,35.038891,-85.14601, TRAFFIC SIGNAL,7,268
2/13/2015 12:45,35.035753,-85.148696, 1-WAY STOP ,1,233
9/26/2013 11:11,35.038583,-85.15624, TRAFFIC SIGNAL,7,233
3/20/2009 7:47,35.03694,-85.151829, TRAFFIC SIGNAL,7,233
3/20/2009 7:47,35.038187,-85.144077, 1-WAY STOP ,1,234
3/20/2009 7:47,35.043311,-85.131083, 1-WAY STOP ,1,270
3/20/2009 7:47,35.039337,-85.131115, 1-WAY STOP ,1,270
3/20/2009 7:47,35.038376,-85.131655, 1-WAY STOP ,1,270
2/13/2015 11:18,35.036934,-85.138543, 1-WAY STOP ,1,235
3/20/2009 7:47,35.040982,-85.156405, 1-WAY STOP ,1,266
3/20/2009 7:47,35.032605,-85.170622, 1-WAY STOP ,1,230
3/20/2009 7:47,35.035037,-85.172321, 1-WAY STOP ,1,230
